family_group,aggregation,family_a,family_b,pearson,spearman
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,0.8147083639103037,0.813191147804151
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,0.7221785885884925,0.7176555264480962
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,0.8221084096139566,0.812096001693525
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,0.9473288760227109,0.9426851190318684
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,1.0,1.0
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,0.9107167690201374,0.901775555026329
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,0.5763247140037654,0.5503846594868267
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,0.7415081019068988,0.7367221472484632
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,0.8519761880266739,0.848288040362344
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,0.9168664407343559,0.90998421140836
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,0.9222694417434418,0.9166058938195163
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,0.9391003480934625,0.9353221666534361
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,0.7875844055318982,0.7827634445591103
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,0.7359508189303908,0.7245365298616074
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,0.8446990431077639,0.8281696700272553
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,0.912184267507274,0.902683354943417
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,0.9107167690201375,0.901775555026329
BM,MEAN,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,1.0,1.0
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,1.0,1.0
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,0.7372114573612859,0.7009358489234652
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,0.7165223029653431,0.6841586621153185
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,0.7102253046935048,0.6758766196537095
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,0.7454487857035552,0.7148400412796698
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,0.7208643929327562,0.682004357298475
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,0.6922827263784203,0.6596942834713734
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,0.6365673366550729,0.6035482875111359
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,0.6395647758720017,0.6030920942376051
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,0.6796665393338763,0.6313799581911038
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,0.6917763477615849,0.6598036569553598
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,0.6753034440983021,0.6393733957820646
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,0.7372114573612859,0.7009358489234652
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,0.9999999999999998,1.0
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,0.862209692542627,0.842233335979466
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,0.8459725204412456,0.831961754562374
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,0.8595764702268011,0.8458190221657715
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,0.8612127974562063,0.8441131486332727
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,0.7210269381313438,0.7062478720683056
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,0.6630147169642222,0.6613514681626137
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,0.7365704051065934,0.7231884134670514
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,0.8086738353082064,0.7862136487523484
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,0.7891701617876512,0.771724131847971
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,0.8017510345834654,0.7911668563061753
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,0.716522302965343,0.6841586621153185
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,0.862209692542627,0.842233335979466
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,1.0,1.0
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,0.9360430673672718,0.934929833381846
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,0.9392942016150425,0.9383197057500463
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,0.9355039530731873,0.9352579538338053
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,0.7603217592808806,0.7527929930406712
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,0.6918626724868293,0.6894657458124951
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,0.7506808354440463,0.7561147715946478
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,0.8609326858442979,0.8535390260467661
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,0.8720035236803569,0.8698893034496751
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,0.8854343052743442,0.8899314651636634
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,0.7102253046935048,0.6758766196537095
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,0.8459725204412457,0.831961754562374
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,0.9360430673672719,0.934929833381846
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,1.0,1.0
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,0.9766145601418225,0.97542836477821
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,0.9602840014661385,0.9554045495841164
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,0.7834321716667053,0.7732504211761179
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,0.7408653182277998,0.7324886877828055
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,0.7720227428437192,0.7668880597673169
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,0.8735185488467518,0.8610554541204698
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,0.8989730044932022,0.8913003978019459
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,0.9352712905175685,0.9313984811198435
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,0.7454487857035553,0.7148400412796698
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,0.859576470226801,0.8458190221657715
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,0.9392942016150424,0.9383197057500463
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,0.9766145601418226,0.97542836477821
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,1.0,1.0
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,0.9651311676652936,0.9623412981926917
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,0.8065199673706028,0.796018805182892
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,0.7430023175960099,0.7327712947527191
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,0.7850891471548513,0.7743639138066384
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,0.881820883453549,0.8663586568230534
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,0.900371235144156,0.89176082488776
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,0.9389964056185446,0.9347343723814313
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,0.7208643929327562,0.682004357298475
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,0.8612127974562063,0.8441131486332727
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,0.9355039530731872,0.9352579538338053
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,0.9602840014661385,0.9554045495841164
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,0.9651311676652936,0.9623412981926917
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,0.9999999999999999,1.0
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,0.7992514050992013,0.7821682411156097
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,0.7462130877548551,0.7265475906961977
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,0.8027575887546989,0.7905194358445135
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,0.8876939131583774,0.8685055524684009
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,0.8995396288412298,0.8861397334462351
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,0.9518889007625776,0.9475554144284795
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,0.6922827263784203,0.6596942834713734
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,0.7210269381313438,0.7062478720683056
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,0.7603217592808805,0.7527929930406712
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,0.7834321716667052,0.7732504211761179
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,0.8065199673706027,0.796018805182892
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,0.7992514050992012,0.7821682411156097
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,1.0,1.0
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,0.751937044127582,0.7579896448007903
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,0.7674646210362307,0.7505331957344341
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,0.840916055040759,0.8352528379772963
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,0.8553533047276725,0.8541839767845961
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,0.8328926033390807,0.8237005283444913
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,0.6365673366550728,0.6035482875111359
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,0.6630147169642222,0.6613514681626137
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,0.6918626724868293,0.6894657458124951
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,0.7408653182277997,0.7324886877828055
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,0.74300231759601,0.7327712947527191
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,0.7462130877548552,0.7265475906961977
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,0.751937044127582,0.7579896448007903
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,1.0,1.0
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,0.7049883250492348,0.687601457137061
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,0.7841307695888609,0.784171892778704
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,0.7751440074566786,0.771462341121784
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,0.786850999500861,0.7756442892046608
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,0.6395647758720017,0.6030920942376051
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,0.7365704051065934,0.7231884134670514
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,0.7506808354440463,0.7561147715946478
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,0.7720227428437193,0.7668880597673169
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,0.7850891471548513,0.7743639138066384
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,0.8027575887546989,0.7905194358445135
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,0.7674646210362306,0.7505331957344341
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,0.7049883250492348,0.687601457137061
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,1.0,1.0
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,0.8493949738318811,0.8448537129651682
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R8p0,0.8403010261635329,0.8321469838497704
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R10p0,0.8608355202668135,0.850793398781015
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R4p0,0.6796665393338763,0.6313799581911038
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R5p0,0.8086738353082064,0.7862136487523484
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R6p0,0.8609326858442979,0.8535390260467661
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R7p5,0.8735185488467518,0.8610554541204698
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R8p0,0.881820883453549,0.8663586568230534
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CLOSEST_SC_R10p0,0.8876939131583775,0.8685055524684009
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R4p0,0.840916055040759,0.8352528379772963
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R5p0,0.7841307695888609,0.784171892778704
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R6p0,0.8493949738318811,0.8448537129651682
BM,SUM,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,HSP_BM_RAW_TOTAL_RASA_TIEN_CENTROID_R7p5,1.0,1.0
