feature,spearman_rho_HIC_dev,pvalue
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__ALL_FV__SUM,0.295666987214754,0.00013353496473629369
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__ALL_FV__Q90,0.25747420403543625,0.0009407143482881608
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__ALL_FV__Q95,0.3431126393391812,7.831395496962022e-06
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__ALL_FV__TOP3_MEAN,0.37300804354834977,1.0163230047227547e-06
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__ALL_FV__TOP5_MEAN,0.3958198374409373,1.8533882296466926e-07
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__HEAVY__MAX,0.4056358385869466,8.558701334100308e-08
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__HEAVY__MEAN,0.18835149057361783,0.01638239111022237
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__HEAVY__SUM,0.34390017760510116,7.440751172084691e-06
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__HEAVY__Q90,0.3334081355462324,1.4547079561437743e-05
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__HEAVY__Q95,0.37225014381931926,1.073091539278924e-06
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__HEAVY__TOP3_MEAN,0.4378289350844979,5.6662673884067255e-09
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__HEAVY__TOP5_MEAN,0.44024659287933815,4.567448958897679e-09
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__LIGHT__MAX,0.157602214230253,0.04518256697742835
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__LIGHT__MEAN,0.023947937806683563,0.7622781174409232
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__LIGHT__SUM,0.04258069799785732,0.5905693346520485
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__LIGHT__Q90,0.05083714755992113,0.520576914547822
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__LIGHT__Q95,0.047615015192366994,0.5473813721758297
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__LIGHT__TOP3_MEAN,0.12920567317235146,0.10128379714661812
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__LIGHT__TOP5_MEAN,0.11430736862924964,0.14751053359442662
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__ALL_CDR__MAX,0.36827293444053366,1.4240670106280737e-06
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__ALL_CDR__MEAN,0.35056743704633014,4.7979818130746275e-06
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__ALL_CDR__SUM,0.4468362275810947,2.5161910959277862e-09
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__ALL_CDR__Q90,0.40048720132157756,1.2875424886155688e-07
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__ALL_CDR__Q95,0.42116643191702346,2.393219446168312e-08
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__ALL_CDR__TOP3_MEAN,0.4146614787492368,4.113396882891006e-08
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__ALL_CDR__TOP5_MEAN,0.4197169663272389,2.7028825230335787e-08
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__H_CDR3__MAX,0.38155523304371014,5.453193414655877e-07
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__H_CDR3__MEAN,0.31586353306657167,4.2312095095854576e-05
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__H_CDR3__SUM,0.40554974569407715,8.617834757336276e-08
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__H_CDR3__Q90,0.41241459538123587,4.946474256396535e-08
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__H_CDR3__Q95,0.4111980040098685,5.462851023869783e-08
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__H_CDR3__TOP3_MEAN,0.4110004137639387,5.5514576713017705e-08
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__H_CDR3__TOP5_MEAN,0.4132599993620352,4.615601813916127e-08
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__L_CDR3__MAX,0.11634537088012491,0.14037940011441433
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__L_CDR3__MEAN,0.018045634888982556,0.8197057738522412
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__L_CDR3__SUM,0.10117608542831945,0.20016576479848408
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__L_CDR3__Q90,0.0017641986243726103,0.9822240279941236
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__L_CDR3__Q95,0.06963080266563768,0.37860913581897426
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__L_CDR3__TOP3_MEAN,0.06611369628808844,0.40321742536292265
HSP_MIY_RAW_SIDECHAIN_SASA_ABS_CLOSEST_SC_R10p0__L_CDR3__TOP5_MEAN,0.07211197161095531,0.361812866088665
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__ALL_FV__MAX,0.08342089685913168,0.2912453775989917
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__ALL_FV__MEAN,0.11643287513189376,0.14007920336519702
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__ALL_FV__SUM,0.21537054534560926,0.005916579315873806
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__ALL_FV__Q90,0.0011643719137317125,0.988267307503146
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__ALL_FV__Q95,0.02700352982409692,0.733028617475508
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__ALL_FV__TOP3_MEAN,0.08207052000581382,0.29915322905258457
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__ALL_FV__TOP5_MEAN,0.06670505566697814,0.39901473769968004
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__HEAVY__MAX,0.09561170450989347,0.22616775639996753
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__HEAVY__MEAN,0.12938209303478873,0.10081446940159705
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__HEAVY__SUM,0.24888890784978934,0.0014045317393188443
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__HEAVY__Q90,0.0448078223412653,0.571272302869629
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__HEAVY__Q95,0.051717835513207945,0.5133689726413233
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__HEAVY__TOP3_MEAN,0.10816513469863398,0.17066196804894623
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__HEAVY__TOP5_MEAN,0.1133984534979729,0.1507779644328241
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__LIGHT__MAX,0.07057706057149672,0.37214813603201274
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__LIGHT__MEAN,0.001216591371367352,0.9877411628074858
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__LIGHT__SUM,0.01699558386775598,0.83003327565822
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__LIGHT__Q90,-0.01572959493490619,0.8425232052842814
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__LIGHT__Q95,-0.08687484700344464,0.2716574472825516
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__LIGHT__TOP3_MEAN,0.0651243336995403,0.41030710076191784
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__LIGHT__TOP5_MEAN,0.039606964796614845,0.6167884297852375
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__ALL_CDR__MAX,0.19376969738879102,0.013486764103610802
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__ALL_CDR__MEAN,0.2643390537225949,0.0006760775423475852
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__ALL_CDR__SUM,0.3478675074715903,5.737864748989541e-06
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__ALL_CDR__Q90,0.16384183192493407,0.03722229780646446
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__ALL_CDR__Q95,0.14987784697329998,0.05695857490219466
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__ALL_CDR__TOP3_MEAN,0.24145810324393194,0.001965511024389255
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__ALL_CDR__TOP5_MEAN,0.2523368576412632,0.0011976482843380745
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__H_CDR3__MAX,0.2348995184379643,0.002622412566155755
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__H_CDR3__MEAN,0.2816903000330244,0.0002819028954125971
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__H_CDR3__SUM,0.3831698276247359,4.838440073325424e-07
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__H_CDR3__Q90,0.13665764816170137,0.08291033843708166
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__H_CDR3__Q95,0.19327713313286618,0.013730086348111997
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__H_CDR3__TOP3_MEAN,0.27184324899122625,0.0004664081241259508
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__H_CDR3__TOP5_MEAN,0.3215513094315489,3.0148514814874033e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__L_CDR3__MAX,-0.0269499362206868,0.7335384845504167
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__L_CDR3__MEAN,-0.05155129516306717,0.5147280552075479
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__L_CDR3__SUM,0.0009427877448647229,0.9904999643394268
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__L_CDR3__Q90,-0.10515329480710504,0.18295413565202037
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__L_CDR3__Q95,-0.0567676776556121,0.47305425088354636
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__L_CDR3__TOP3_MEAN,-0.029649827760655834,0.7080020174226008
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R4p0__L_CDR3__TOP5_MEAN,-0.00963393584797395,0.9031577693172633
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__ALL_FV__MAX,0.178472104217006,0.023070596050063476
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__ALL_FV__MEAN,0.2305539443864097,0.003161122439577605
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__ALL_FV__SUM,0.3190009839001559,3.512647602244535e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__ALL_FV__Q90,0.12916050968756754,0.10140422176023849
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__ALL_FV__Q95,0.15549505539330238,0.048173098964997746
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__ALL_FV__TOP3_MEAN,0.17766185826881936,0.023710998199727072
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__ALL_FV__TOP5_MEAN,0.17394857300423988,0.0268449748981755
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__HEAVY__MAX,0.21326555032897837,0.006433492859036017
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__HEAVY__MEAN,0.22722172602469473,0.0036398235946428245
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__HEAVY__SUM,0.31203875044893176,5.294078283238035e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__HEAVY__Q90,0.1844617854466011,0.018781672312922427
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__HEAVY__Q95,0.08627778088521763,0.2749780109104735
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__HEAVY__TOP3_MEAN,0.21397894547070412,0.00625396720835978
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__HEAVY__TOP5_MEAN,0.19122784001079493,0.014784116888335086
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__LIGHT__MAX,0.04251436412958091,0.5911486175414897
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__LIGHT__MEAN,0.14154659538956274,0.07238318016871423
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__LIGHT__SUM,0.16385453415502954,0.03720738574662088
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__LIGHT__Q90,0.07029272998950228,0.3740823769413176
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__LIGHT__Q95,0.06989613813874332,0.3767905747868137
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__LIGHT__TOP3_MEAN,0.06439042707180127,0.4156132896231412
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__LIGHT__TOP5_MEAN,0.06516808582542473,0.4099920349586061
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__ALL_CDR__MAX,0.19906511597970786,0.011100016749620661
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__ALL_CDR__MEAN,0.21862655032675135,0.0051898419959760965
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__ALL_CDR__SUM,0.35276633421174813,4.142410057318155e-06
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__ALL_CDR__Q90,0.11178527027584659,0.15671126472995825
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__ALL_CDR__Q95,0.1835260544962339,0.019402356274061436
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__ALL_CDR__TOP3_MEAN,0.20973498925991338,0.0073913052378756176
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__ALL_CDR__TOP5_MEAN,0.2210117468669031,0.004709299432465866
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__H_CDR3__MAX,0.11558464843329543,0.14300986295789372
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__H_CDR3__MEAN,0.12696302388104902,0.10740129733736214
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__H_CDR3__SUM,0.31466811207869677,4.5396870989959325e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__H_CDR3__Q90,0.0710139343871458,0.3691881689465591
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__H_CDR3__Q95,0.0909437334069583,0.24975356934359336
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__H_CDR3__TOP3_MEAN,0.1514119940970544,0.05443727233317324
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__H_CDR3__TOP5_MEAN,0.1883006816532359,0.01641192507876154
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__L_CDR3__MAX,-0.09191615968871249,0.244705010056975
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__L_CDR3__MEAN,-0.06568746590044001,0.40626279479429384
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__L_CDR3__SUM,-0.025163117819151412,0.7506029146990951
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__L_CDR3__Q90,-0.07482460341579064,0.3439882505076873
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__L_CDR3__Q95,-0.09248070324851172,0.24180683278663415
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__L_CDR3__TOP3_MEAN,-0.06821944376613959,0.3883719945311298
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R5p0__L_CDR3__TOP5_MEAN,-0.04526227990690369,0.5673714532153151
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__ALL_FV__MAX,0.015033794997453637,0.8494047527607014
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__ALL_FV__MEAN,0.06956023472066278,0.3790936952230939
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__ALL_FV__SUM,0.21375595076458345,0.006309597782854617
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__ALL_FV__Q90,0.07800439501635985,0.3238142195702841
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__ALL_FV__Q95,-0.022350279532451726,0.7777096143176184
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__ALL_FV__TOP3_MEAN,0.04650568709736151,0.5567637083223637
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__ALL_FV__TOP5_MEAN,0.06578626102340487,0.40555570614185044
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__HEAVY__MAX,-0.013323228011261953,0.866369819084333
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__HEAVY__MEAN,0.03795708624310159,0.6315497753342444
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__HEAVY__SUM,0.18547796385423979,0.018127183871393296
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__HEAVY__Q90,0.10949886885865966,0.1654187656536413
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__HEAVY__Q95,-0.0062692562315705075,0.9368914530338195
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__HEAVY__TOP3_MEAN,0.05072847292465978,0.5214699226670201
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__HEAVY__TOP5_MEAN,0.05704289264101423,0.4709078417054844
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__LIGHT__MAX,0.0009427877448647229,0.9904999643394268
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__LIGHT__MEAN,0.09867092338171035,0.2115913395365214
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__LIGHT__SUM,0.10414276183506442,0.18722065456324546
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__LIGHT__Q90,0.11343797154715883,0.15063477532959837
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__LIGHT__Q95,0.09761240420708678,0.21655681257544981
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__LIGHT__TOP3_MEAN,0.014230731783639223,0.8573612682865392
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__LIGHT__TOP5_MEAN,0.036540081908005506,0.6443451340345764
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__ALL_CDR__MAX,0.22638055612059385,0.0037705567629484006
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__ALL_CDR__MEAN,0.18806357335812027,0.016550363705581744
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__ALL_CDR__SUM,0.32668301039012393,2.207492324875825e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__ALL_CDR__Q90,0.1565761563103179,0.046618819546934406
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__ALL_CDR__Q95,0.15818651681464524,0.04438131731177093
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__ALL_CDR__TOP3_MEAN,0.20419963965608187,0.00914904596111582
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__ALL_CDR__TOP5_MEAN,0.20746693550841996,0.008071551849970944
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__H_CDR3__MAX,0.18310264682638447,0.01968899307304813
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__H_CDR3__MEAN,0.09969980401944444,0.20684355021487
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__H_CDR3__SUM,0.3056706990943964,7.636731004891597e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__H_CDR3__Q90,0.06590622652986222,0.4046980784354574
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__H_CDR3__Q95,0.10673260541564342,0.17642984718137286
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__H_CDR3__TOP3_MEAN,0.15750624182508713,0.04531532130247045
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__H_CDR3__TOP5_MEAN,0.15885691229190682,0.04347667525357971
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__L_CDR3__MAX,-0.09062194357787275,0.25143997335867113
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__L_CDR3__MEAN,-0.1218101525389815,0.12255432918110808
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__L_CDR3__SUM,-0.06307221785967006,0.4252441907594151
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__L_CDR3__Q90,-0.07803967898884728,0.32359473442593045
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__L_CDR3__Q95,-0.08801657504939928,0.2653837691878866
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__L_CDR3__TOP3_MEAN,-0.0631893606483284,0.4243831487344155
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R6p0__L_CDR3__TOP5_MEAN,-0.05353566577576147,0.49865548845252045
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_FV__MAX,0.049163275905116405,0.5344175953321227
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_FV__MEAN,0.1127252353029123,0.1532331070869423
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_FV__SUM,0.22998940082661043,0.003237994301610893
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_FV__Q90,-0.016357649645182843,0.8363218644701705
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_FV__Q95,0.012456653646970127,0.874988171322602
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_FV__TOP3_MEAN,0.10589425822934156,0.1798714189552565
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_FV__TOP5_MEAN,0.1324334509755036,0.09296550167020239
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__HEAVY__MAX,0.050753877384850744,0.5212610976117281
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__HEAVY__MEAN,0.01886704576849044,0.8116484444836277
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__HEAVY__SUM,0.1459359215670018,0.06388081324845031
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__HEAVY__Q90,-0.08845409630824368,0.2630060441909034
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__HEAVY__Q95,-0.018931968277867358,0.8110124408506972
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__HEAVY__TOP3_MEAN,0.08598139551632304,0.276636501152604
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__HEAVY__TOP5_MEAN,0.09874007996778573,0.21126978951123254
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__LIGHT__MAX,0.025422807856659062,0.7481150843461165
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__LIGHT__MEAN,0.14349568202976964,0.06850075539773784
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__LIGHT__SUM,0.14413361625234278,0.06726750168328359
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__LIGHT__Q90,0.11994574743274453,0.1284274293819249
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__LIGHT__Q95,0.08204934962232135,0.29927832290519835
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__LIGHT__TOP3_MEAN,0.045119732658054384,0.5685936505182304
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__LIGHT__TOP5_MEAN,0.05904278820160302,0.45547160976996215
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_CDR__MAX,0.25217031729112244,0.0012069620422647375
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_CDR__MEAN,0.30883637710597067,6.371796065605453e-05
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_CDR__SUM,0.4148788280197595,4.0403736732817394e-08
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_CDR__Q90,0.21609174974325276,0.005748200089310903
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_CDR__Q95,0.2462595462200244,0.0015836911936610305
HSP_MIY_MINMAX_TOTAL_RASA_TIEN_CENTROID_R7p5__ALL_CDR__TOP3_MEAN,0.26740875932900326,0.0005815712499953613
