tag,model,y_mode,repeat,fold,spearman,pearson,mae,rmse,n,target,members
PLM_ESM2,ElasticNet,raw,0,1,-0.022657730114481165,0.0741878820968101,4.686385864573764,6.049337199195794,34.0,TmApp,
PLM_ESM2,Ridge_grid,raw,0,2,0.22456726566147003,0.3902719744930978,2.958641089932062,3.6139287763463503,20.0,TmApp,
PLM_ESM2,ElasticNet,raw,0,2,0.3903551799081928,0.38712339305033266,3.614668046318845,4.854600107408988,20.0,TmApp,
PLM_ESM2,Ridge_grid,raw,0,3,0.32629434932106194,0.28252008673705803,2.768924316056368,3.4722439545407973,23.0,TmApp,
PLM_ESM2,ElasticNet,raw,0,3,0.10594618354479601,0.04497103285850729,4.290302466134017,4.97892103002108,23.0,TmApp,
PLM_ESM2,Ridge_grid,raw,0,4,0.40255733451038755,0.432296722064183,3.7577385817836184,4.858470244491019,50.0,TmApp,
PLM_ESM2,ElasticNet,raw,0,4,0.33877302610498045,0.3939028533690157,4.208719239060701,5.423329180245996,50.0,TmApp,
PLM_ESM2,Ridge_grid,raw,1,0,0.1677896770639956,0.31419562439581944,3.643739889119988,4.383041103098655,34.0,TmApp,
PLM_ESM2,ElasticNet,raw,1,0,-0.030618554208758326,0.10167409666098973,4.337021196185738,5.727936601835598,34.0,TmApp,
PLM_ESM2,Ridge_grid,raw,1,1,0.18688819424176029,0.3656185692460002,3.2601337544696243,3.910592964845935,20.0,TmApp,
PLM_ESM2,ElasticNet,raw,1,1,0.2991718270724953,0.3249781924179079,3.9827808179202444,5.3495430914616975,20.0,TmApp,
PLM_ESM2,Ridge_grid,raw,1,2,0.40255733451038755,0.432296722064183,3.7577385817836184,4.858470244491019,50.0,TmApp,
PLM_ESM2,ElasticNet,raw,1,2,0.33877302610498045,0.3939028533690157,4.208719239060701,5.423329180245996,50.0,TmApp,
PLM_ESM2,Ridge_grid,raw,1,3,0.62027084861556,0.6958012335769153,2.6044588930201478,3.319572503541073,35.0,TmApp,
PLM_ESM2,ElasticNet,raw,1,3,0.41182838046667175,0.4091230383084549,3.4082105668233567,4.1749698390716565,35.0,TmApp,
PLM_ESM2,Ridge_grid,raw,1,4,0.3357449478532268,0.2798042289549608,2.4218774243621097,3.241060326589332,23.0,TmApp,
PLM_ESM2,ElasticNet,raw,1,4,0.1079357832357781,-0.035504853601679584,4.297277646065799,5.15322078210002,23.0,TmApp,
PLM_ESM2,Ridge_grid,raw,2,0,0.2871331538727839,0.2616902521270343,2.560505495423884,3.327123259264407,23.0,TmApp,
PLM_ESM2,ElasticNet,raw,2,0,0.09967834875376434,-0.05867780843328907,4.141030357226445,4.95652037652711,23.0,TmApp,
PLM_ESM2,Ridge_grid,raw,2,1,0.17784521710102993,0.36527138975156914,3.246034712925403,3.905867889098935,20.0,TmApp,
PLM_ESM2,ElasticNet,raw,2,1,0.2908824313601591,0.31914899095819765,4.0970853979746895,5.410024210444028,20.0,TmApp,
PLM_ESM2,Ridge_grid,raw,2,2,0.1058520746145449,0.20280755315190954,3.5568667890076817,4.587100753634299,34.0,TmApp,
PLM_ESM2,ElasticNet,raw,2,2,-0.06081515719533188,-0.029748187994581583,4.625884597005424,5.99234107144139,34.0,TmApp,
PLM_ESM2,Ridge_grid,raw,2,3,0.62027084861556,0.6958012335769153,2.6044588930201478,3.319572503541073,35.0,TmApp,
PLM_ESM2,ElasticNet,raw,2,3,0.41182838046667175,0.4091230383084549,3.4082105668233567,4.1749698390716565,35.0,TmApp,
PLM_ESM2,Ridge_grid,raw,2,4,0.48120754468231236,0.49273423424913637,3.766664476581874,4.859192917436857,50.0,TmApp,
PLM_ESM2,ElasticNet,raw,2,4,0.3613382262206976,0.40598876064108286,4.406628132260787,5.546040142309595,50.0,TmApp,
PLM_ESM2,Ridge_grid,raw,3,0,0.62027084861556,0.6958012335769153,2.6044588930201478,3.319572503541073,35.0,TmApp,
PLM_ESM2,ElasticNet,raw,3,0,0.41182838046667175,0.4091230383084549,3.4082105668233567,4.1749698390716565,35.0,TmApp,
PLM_ESM2,Ridge_grid,raw,3,1,0.16183147176199342,0.22836556289831544,3.5388755927217055,4.294651472409951,34.0,TmApp,
PLM_ESM2,ElasticNet,raw,3,1,-0.05726108840017553,-0.06794199939375156,4.64504618356544,5.952972134057979,34.0,TmApp,
PLM_ESM2,Ridge_grid,raw,3,2,0.3238243298622664,0.38193221360917423,4.275371255114268,5.349171851894641,50.0,TmApp,
PLM_ESM2,ElasticNet,raw,3,2,0.3609317044583284,0.4021605856332595,4.234406971364831,5.390821700243033,50.0,TmApp,
PLM_ESM2,Ridge_grid,raw,3,3,0.17784521710102993,0.36527138975156914,3.246034712925403,3.905867889098935,20.0,TmApp,
PLM_ESM2,ElasticNet,raw,3,3,0.2908824313601591,0.31914899095819765,4.0970853979746895,5.410024210444028,20.0,TmApp,
PLM_ESM2,Ridge_grid,raw,3,4,0.2630299189736648,0.25234001183220867,2.563985658905159,3.3271093464131507,23.0,TmApp,
PLM_ESM2,ElasticNet,raw,3,4,0.08784206727988428,-0.04933494701907321,4.332882947218603,5.055820630160993,23.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,0,0,0.6131073945214944,0.6477550961820959,2.466098817200353,3.0073331386293676,35.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,0,0,0.516049614541116,0.5338229644924812,3.1654987291660928,3.6884499156343638,35.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,0,1,0.28368090474414587,0.44604845966569395,3.5494024070127956,4.2697213233542435,34.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,0,1,0.31919842762630557,0.4307452938768363,3.458233453333263,4.334141671554232,34.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,0,2,0.2418996385145365,0.3929105525105274,2.929900519696608,3.6676873001639785,20.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,0,2,0.15674493710599247,0.3517080546911356,3.9363159196400113,4.838216871550705,20.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,0,3,0.4367171321705677,0.48768768056215517,2.350729921301411,2.8952827321344303,23.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,0,3,0.2646167589006173,0.2952347644591218,3.1209697953974223,4.002098527809657,23.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,0,4,0.45557473629724815,0.46156230416098687,3.5743470361753715,4.758575623832846,50.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,0,4,0.3178640779841424,0.35924571057363536,4.028241197663817,5.254237296275464,50.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,1,0,0.2695963698081171,0.4478474994122992,3.549877207836456,4.253156397413665,34.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,1,0,0.2919479143805106,0.4167278090858611,3.4468310476231387,4.295868075272828,34.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,1,1,0.17407730995905896,0.3784647509327433,3.2454592876539543,3.940770376994152,20.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,1,1,0.2584784299392087,0.4219533618010763,3.8523968689681185,4.799912203485956,20.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,1,2,0.45557473629724815,0.46156230416098687,3.5743470361753715,4.758575623832846,50.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,1,2,0.3178640779841424,0.35924571057363536,4.028241197663817,5.254237296275464,50.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,1,3,0.6131073945214944,0.6477550961820959,2.466098817200353,3.0073331386293676,35.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,1,3,0.516049614541116,0.5338229644924812,3.1654987291660928,3.6884499156343638,35.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,1,4,0.41682113526074677,0.384487298035962,2.87083895709176,3.391284728701869,23.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,1,4,0.27058555797356354,0.16318793409614743,3.1908892695947237,3.9375383370550945,23.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,2,0,0.471612485894676,0.41451583419621657,2.35994405438377,2.995687280680274,23.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,2,0,0.39325836100365735,0.23429335674893395,2.71784144458849,3.526165398281947,23.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,2,1,0.17407730995905896,0.3783263483158062,3.2588995526985953,3.943531144444896,20.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,2,1,0.22833517280344096,0.42922382944015813,3.7911793690329745,4.774794774411474,20.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,2,2,0.23697997022966857,0.31606896800424095,3.496125089373001,4.250484914353639,34.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,2,2,0.41988500219749286,0.4355176430784763,3.404807721489048,4.302444393741708,34.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,2,3,0.6131073945214944,0.6477550961820959,2.466098817200353,3.0073331386293676,35.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,2,3,0.516049614541116,0.5338229644924812,3.1654987291660928,3.6884499156343638,35.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,2,4,0.44751532646194675,0.4767632660364489,3.6983693209913806,4.838767721042822,50.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,2,4,0.27693945989407553,0.3446768992718483,4.228675665102353,5.4414185003159865,50.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,3,0,0.6131073945214944,0.6477550961820959,2.466098817200353,3.0073331386293676,35.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,3,0,0.516049614541116,0.5338229644924812,3.1654987291660928,3.6884499156343638,35.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,3,1,0.2391492515536743,0.36493447165575543,3.4387943449655864,4.155866103728049,34.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,3,1,0.22598226331192267,0.3002540907599983,3.5521576408282662,4.463072825814079,34.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,3,2,0.3492034668916974,0.39155495084759967,3.8874503550812745,5.08855299720757,50.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,3,2,0.29152361000662697,0.3485000897037588,4.054694701698306,5.2988985909687365,50.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,3,3,0.17407730995905896,0.3783263483158062,3.2588995526985953,3.943531144444896,20.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,3,3,0.22833517280344096,0.42922382944015813,3.7911793690329745,4.774794774411474,20.0,TmApp,
PLM_ESM2_CDR6,Ridge_grid,raw,3,4,0.359805077841334,0.36437143995197435,2.8465561031714044,3.4756551107821503,23.0,TmApp,
PLM_ESM2_CDR6,ElasticNet,raw,3,4,0.2779184049533063,0.2114605751664838,2.841116880621264,3.6154185132603285,23.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,0,0,0.5968140479546004,0.5023395935727312,2.858688222577588,3.5885393367976794,35.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,0,0,0.48851947723843253,0.45684896868575015,3.6698303917003656,4.724492315912968,35.0,TmApp,
ABB_STRUCTURE,PLS,raw,0,0,0.46618635565105165,0.4731507830999318,3.7443806760269256,4.8083831726284005,35.0,TmApp,
ABB_STRUCTURE,kNN,raw,0,0,0.29721311496162256,0.25776672260489636,3.0711169388916493,3.9206555732642223,35.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,0,1,-0.02694432770370733,-0.06169135758498227,11.455932245921296,13.772104729894249,34.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,0,1,-0.01974896746464912,-0.005739438363224575,6.124679749918833,7.563844785680893,34.0,TmApp,
ABB_STRUCTURE,PLS,raw,0,1,0.07394380841415135,0.10148484756062605,5.66565609888469,6.82555454170748,34.0,TmApp,
ABB_STRUCTURE,kNN,raw,0,1,0.06338040721212973,0.09166937776701305,3.921041799912184,4.8442949845574725,34.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,0,2,0.2961575013589185,0.42456817414445425,2.615674266273097,3.453336752147656,20.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,0,2,0.02712893142219101,-0.0038463886706104743,4.399005984370101,5.465793234763838,20.0,TmApp,
ABB_STRUCTURE,PLS,raw,0,2,-0.05953293284314138,-0.04640438376456209,4.424236044271304,5.326630694197534,20.0,TmApp,
ABB_STRUCTURE,kNN,raw,0,2,0.5124353713080524,0.6527481128419208,2.672608343553013,3.1072532670450004,20.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,0,3,0.31336195132967837,0.3131307733235881,2.3450554939240815,3.200677785229726,23.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,0,3,0.3471851460763738,0.008177222525556607,5.532920936699223,12.20500745748643,23.0,TmApp,
ABB_STRUCTURE,PLS,raw,0,3,0.2651141588233628,0.04313662252589066,3.8832999679874614,6.851418356321153,23.0,TmApp,
ABB_STRUCTURE,kNN,raw,0,3,0.15867057535582127,0.17222762414526632,2.8913850685395506,3.8522781169673572,23.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,0,4,0.2995987899705368,0.37808478857010874,3.915307361090359,5.21376277619117,50.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,0,4,0.24845598353244097,0.20033635331535785,4.9982020290348546,6.454930144335202,50.0,TmApp,
ABB_STRUCTURE,PLS,raw,0,4,0.2630201473959213,0.25552925216957917,4.934382691433752,6.169188406684582,50.0,TmApp,
ABB_STRUCTURE,kNN,raw,0,4,0.2950805345145396,0.3425412754254623,3.9841969639013244,5.025872861817315,50.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,1,0,-0.02648504939057595,-0.07178850486016279,10.930775963619578,13.340354887361507,34.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,1,0,-0.07271906624580102,-0.03812684869932631,6.105008943773139,7.60151329341327,34.0,TmApp,
ABB_STRUCTURE,PLS,raw,1,0,0.039957213242429616,0.06254145222334538,5.665862626187824,6.785362835629756,34.0,TmApp,
ABB_STRUCTURE,kNN,raw,1,0,0.0076546385521895815,0.057836669968945,3.9916250227733316,4.901872921093135,34.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,1,1,0.14996270425044475,0.3328739910741576,3.0001241108880814,3.877115518467872,20.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,1,1,-0.07385097998263107,-0.06916318072579128,4.956394697352199,5.883908646239793,20.0,TmApp,
ABB_STRUCTURE,PLS,raw,1,1,-0.16202000710475187,-0.0920303074917134,4.8782976935424625,5.674703442024953,20.0,TmApp,
ABB_STRUCTURE,kNN,raw,1,1,0.39336950562176964,0.5515860000631174,3.0316025865327534,3.6711134063818993,20.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,1,2,0.2995987899705368,0.37808478857010874,3.915307361090359,5.21376277619117,50.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,1,2,0.24845598353244097,0.20033635331535785,4.9982020290348546,6.454930144335202,50.0,TmApp,
ABB_STRUCTURE,PLS,raw,1,2,0.2630201473959213,0.25552925216957917,4.934382691433752,6.169188406684582,50.0,TmApp,
ABB_STRUCTURE,kNN,raw,1,2,0.2950805345145396,0.3425412754254623,3.9841969639013244,5.025872861817315,50.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,1,3,0.5968140479546004,0.5023395935727312,2.858688222577588,3.5885393367976794,35.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,1,3,0.48851947723843253,0.45684896868575015,3.6698303917003656,4.724492315912968,35.0,TmApp,
ABB_STRUCTURE,PLS,raw,1,3,0.46618635565105165,0.4731507830999318,3.7443806760269256,4.8083831726284005,35.0,TmApp,
ABB_STRUCTURE,kNN,raw,1,3,0.29721311496162256,0.25776672260489636,3.0711169388916493,3.9206555732642223,35.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,1,4,0.34867734584461035,0.2964033251020208,2.082894479559526,2.921553856999689,23.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,1,4,0.33276054831675367,-0.012297970680697832,5.626989385306539,12.787923627702666,23.0,TmApp,
ABB_STRUCTURE,PLS,raw,1,4,0.14872257690091084,0.009018402757437961,4.138208145376015,7.112906492364908,23.0,TmApp,
ABB_STRUCTURE,kNN,raw,1,4,0.25168436090923374,0.2645772782528106,2.461660395073114,3.255251477659175,23.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,2,0,0.36548727876380255,0.3187535542265308,2.0276326945644443,2.8882584813033265,23.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,2,0,0.31887153357547493,-0.010268857230569757,5.908893712227757,13.305942854224186,23.0,TmApp,
ABB_STRUCTURE,PLS,raw,2,0,0.19737304877611048,0.002389514853935836,4.155609026732067,7.351034104910627,23.0,TmApp,
ABB_STRUCTURE,kNN,raw,2,0,0.2459724426958563,0.30749462552918466,2.3787679820909395,3.112241485192417,23.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,2,1,0.13639823853934924,0.3361858660780695,3.030527086257326,3.8845801410083447,20.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,2,1,-0.08063321283817883,-0.06849945480932826,5.004255432308485,5.899316781773752,20.0,TmApp,
ABB_STRUCTURE,PLS,raw,2,1,-0.1281088428270131,-0.07257667054508017,4.807307028222896,5.605559409168793,20.0,TmApp,
ABB_STRUCTURE,kNN,raw,2,1,0.4016589013341057,0.5457544391576294,2.9799856091036823,3.662055869344273,20.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,2,2,-0.06387889307418991,-0.1401239152003233,9.74048014790806,12.494629493886825,34.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,2,2,-0.12821734653020853,-0.16877451207138017,7.2190485000729625,9.571574796686575,34.0,TmApp,
ABB_STRUCTURE,PLS,raw,2,2,-0.006127471757716058,-0.12969218077730493,7.19049194786038,10.530406218625656,34.0,TmApp,
ABB_STRUCTURE,kNN,raw,2,2,0.037990324897839566,0.05779020622774303,3.818173503167212,4.6181235376285485,34.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,2,3,0.5968140479546004,0.5023395935727312,2.858688222577588,3.5885393367976794,35.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,2,3,0.48851947723843253,0.45684896868575015,3.6698303917003656,4.724492315912968,35.0,TmApp,
ABB_STRUCTURE,PLS,raw,2,3,0.46618635565105165,0.4731507830999318,3.7443806760269256,4.8083831726284005,35.0,TmApp,
ABB_STRUCTURE,kNN,raw,2,3,0.29721311496162256,0.25776672260489636,3.0711169388916493,3.9206555732642223,35.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,2,4,0.29419410517383476,0.3626555970288077,4.080477694814724,5.181833365734986,50.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,2,4,0.22685773181187718,0.19976541562491093,5.011078396002265,6.457112329658661,50.0,TmApp,
ABB_STRUCTURE,PLS,raw,2,4,0.2156109713788307,0.22083655198736557,4.886403273607329,6.219870450769863,50.0,TmApp,
ABB_STRUCTURE,kNN,raw,2,4,0.2714122058350997,0.32139356494746313,4.109168927052481,5.216824491137645,50.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,3,0,0.5968140479546004,0.5023395935727312,2.858688222577588,3.5885393367976794,35.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,3,0,0.48851947723843253,0.45684896868575015,3.6698303917003656,4.724492315912968,35.0,TmApp,
ABB_STRUCTURE,PLS,raw,3,0,0.46618635565105165,0.4731507830999318,3.7443806760269256,4.8083831726284005,35.0,TmApp,
ABB_STRUCTURE,kNN,raw,3,0,0.29721311496162256,0.25776672260489636,3.0711169388916493,3.9206555732642223,35.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,3,1,-0.02265946813696786,-0.06328870979182494,11.545146846063052,13.792383022926202,34.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,3,1,-0.07456189853177937,-0.059923045083002585,6.141961999600959,7.652797934305298,34.0,TmApp,
ABB_STRUCTURE,PLS,raw,3,1,0.06476320960768515,0.054114391203894156,5.732101203920584,6.927282620735657,34.0,TmApp,
ABB_STRUCTURE,kNN,raw,3,1,0.06552873217988002,0.0852898013493188,3.7999893718271665,4.679191971356886,34.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,3,2,0.20375409444651138,0.2959617693196692,4.016630712492181,5.3565504423654335,50.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,3,2,0.26710580392528044,0.24236813720342462,4.763583233899246,6.217329922033693,50.0,TmApp,
ABB_STRUCTURE,PLS,raw,3,2,0.26239528227966635,0.26161422330151596,4.718267859921634,6.010520068215649,50.0,TmApp,
ABB_STRUCTURE,kNN,raw,3,2,0.2324017566994297,0.28966109641607857,4.1545823684945455,5.234440288854128,50.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,3,3,0.13639823853934924,0.3361858660780695,3.030527086257326,3.8845801410083447,20.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,3,3,-0.08063321283817883,-0.06849945480932826,5.004255432308485,5.899316781773752,20.0,TmApp,
ABB_STRUCTURE,PLS,raw,3,3,-0.1281088428270131,-0.07257667054508017,4.807307028222896,5.605559409168793,20.0,TmApp,
ABB_STRUCTURE,kNN,raw,3,3,0.4016589013341057,0.5457544391576294,2.9799856091036823,3.662055869344273,20.0,TmApp,
ABB_STRUCTURE,Ridge_grid,raw,3,4,0.33399836880995554,0.3052403902109755,2.068847964794575,2.904558274651325,23.0,TmApp,
ABB_STRUCTURE,ElasticNet,raw,3,4,0.3369760660058838,-0.02269648220682734,5.535439863626292,12.361954121192644,23.0,TmApp,
ABB_STRUCTURE,PLS,raw,3,4,0.15930679998216304,-0.005747581503964221,3.970995569886254,6.951183955059406,23.0,TmApp,
ABB_STRUCTURE,kNN,raw,3,4,0.19553544919929047,0.2540590504663382,2.5769061634415036,3.3229939769404586,23.0,TmApp,
ESMFN_STRUCTURE,Ridge_grid,raw,0,0,0.28738092306780705,0.3538268400787447,2.9952109968523595,3.7765986030872254,35.0,TmApp,
ESMFN_STRUCTURE,ElasticNet,raw,0,0,0.3170179586334509,0.2809471001148713,3.7956093361092056,4.6933731260876606,35.0,TmApp,
ESMFN_STRUCTURE,PLS,raw,0,0,0.3555039669035287,0.3547612379036803,3.9278803157063975,4.9624244424295405,35.0,TmApp,
ESMFN_STRUCTURE,kNN,raw,0,0,-0.12037412075714109,-0.07238623589625379,3.7646754135358296,4.4588728600162275,35.0,TmApp,
ESMFN_STRUCTURE,Ridge_grid,raw,0,1,0.3439994565353998,0.3960925146702032,3.4819733086875972,4.314751169111708,34.0,TmApp,
ESMFN_STRUCTURE,ElasticNet,raw,0,1,0.4012561529057779,0.4116733179188936,3.6318636367970876,4.876915073476895,34.0,TmApp,
ESMFN_STRUCTURE,PLS,raw,0,1,0.4918870733637024,0.46395802485226495,3.622774749626828,4.790330003815893,34.0,TmApp,
ESMFN_STRUCTURE,kNN,raw,0,1,0.04118195541077995,0.0772243137292682,3.91168758817311,4.85924446926933,34.0,TmApp,
ESMFN_STRUCTURE,Ridge_grid,raw,0,2,0.5486072798709737,0.5335799092754969,2.448337999035972,3.378042257705393,20.0,TmApp,
ESMFN_STRUCTURE,ElasticNet,raw,0,2,0.18010596138621252,0.07965435002000375,3.650111583494269,5.228792728959554,20.0,TmApp,
ESMFN_STRUCTURE,PLS,raw,0,2,0.14167330853810858,0.1286793729498009,4.192168536525419,5.512115995750492,20.0,TmApp,
ESMFN_STRUCTURE,kNN,raw,0,2,0.3481546199181179,0.2229712688393693,3.138084655870582,4.110105875922063,20.0,TmApp,
ESMFN_STRUCTURE,Ridge_grid,raw,0,3,0.24869996137276063,0.29863664675723967,2.6933699952339594,3.5360685978986655,23.0,TmApp,
ESMFN_STRUCTURE,ElasticNet,raw,0,3,0.1780691723428966,0.2956905186383904,3.6078722851592344,4.259391426558184,23.0,TmApp,
ESMFN_STRUCTURE,PLS,raw,0,3,0.140266778214237,0.08961173811168459,3.845254137506992,4.631112561887266,23.0,TmApp,
ESMFN_STRUCTURE,kNN,raw,0,3,0.5580827133204749,0.5220122829511149,2.0221681081963836,2.941370442709783,23.0,TmApp,
ESMFN_STRUCTURE,Ridge_grid,raw,0,4,0.3697278826333016,0.4678655900473491,4.338891680532839,5.236938988833468,50.0,TmApp,
ESMFN_STRUCTURE,ElasticNet,raw,0,4,0.3853975770870791,0.4766358567129145,4.294536483893706,5.188905669161435,50.0,TmApp,
ESMFN_STRUCTURE,PLS,raw,0,4,0.3922710933658833,0.4774662295661649,4.273582359799274,5.26200878766245,50.0,TmApp,
ESMFN_STRUCTURE,kNN,raw,0,4,0.05993898461306904,0.09328418382386303,4.119250244919701,5.374452054917913,50.0,TmApp,
ESMFN_STRUCTURE,Ridge_grid,raw,1,0,0.37630203122563977,0.4149725174035881,3.4535319311232047,4.302148032747766,34.0,TmApp,
ESMFN_STRUCTURE,ElasticNet,raw,1,0,0.4144221312155439,0.4087930770771866,3.704269296515827,4.936502944014595,34.0,TmApp,
ESMFN_STRUCTURE,PLS,raw,1,0,0.4924994444478777,0.4674937354402124,3.664332272525483,4.811499330665768,34.0,TmApp,
ESMFN_STRUCTURE,kNN,raw,1,0,0.042865975892261654,0.06329719766280163,3.969104056280929,4.859422911258381,34.0,TmApp,
ESMFN_STRUCTURE,Ridge_grid,raw,1,1,0.5169568598784174,0.4989649302302221,2.7595358271519315,3.716442299776447,20.0,TmApp,
ESMFN_STRUCTURE,ElasticNet,raw,1,1,0.13639823853934924,0.0997436699259248,3.739854751265637,4.978873983064819,20.0,TmApp,
ESMFN_STRUCTURE,PLS,raw,1,1,0.0859082828369382,0.0901670766152991,4.289444224283063,5.383314374452265,20.0,TmApp,
ESMFN_STRUCTURE,kNN,raw,1,1,0.24566754565650742,0.1713505638434076,3.4912164773604237,4.521681184721896,20.0,TmApp,
ESMFN_STRUCTURE,Ridge_grid,raw,1,2,0.3697278826333016,0.4678655900473491,4.338891680532839,5.236938988833468,50.0,TmApp,
ESMFN_STRUCTURE,ElasticNet,raw,1,2,0.3853975770870791,0.4766358567129145,4.294536483893706,5.188905669161435,50.0,TmApp,
ESMFN_STRUCTURE,PLS,raw,1,2,0.3922710933658833,0.4774662295661649,4.273582359799274,5.26200878766245,50.0,TmApp,
ESMFN_STRUCTURE,kNN,raw,1,2,0.05993898461306904,0.09328418382386303,4.119250244919701,5.374452054917913,50.0,TmApp,
ESMFN_STRUCTURE,Ridge_grid,raw,1,3,0.28738092306780705,0.3538268400787447,2.9952109968523595,3.7765986030872254,35.0,TmApp,
ESMFN_STRUCTURE,ElasticNet,raw,1,3,0.3170179586334509,0.2809471001148713,3.7956093361092056,4.6933731260876606,35.0,TmApp,
ESMFN_STRUCTURE,PLS,raw,1,3,0.3555039669035287,0.3547612379036803,3.9278803157063975,4.9624244424295405,35.0,TmApp,
ESMFN_STRUCTURE,kNN,raw,1,3,-0.12037412075714109,-0.07238623589625379,3.7646754135358296,4.4588728600162275,35.0,TmApp,
ESMFN_STRUCTURE,Ridge_grid,raw,1,4,0.3461903462308828,0.2849311230334795,2.275903109990657,3.2622359947567783,23.0,TmApp,
ESMFN_STRUCTURE,ElasticNet,raw,1,4,0.11639158192245197,0.27794931904659087,3.3077931271357492,3.9316168647486514,23.0,TmApp,
ESMFN_STRUCTURE,PLS,raw,1,4,0.14175897798247356,0.07784672030129167,3.448652870069875,4.367813901772882,23.0,TmApp,
ESMFN_STRUCTURE,kNN,raw,1,4,0.5919059080671702,0.5478865259504057,1.7690982080637976,2.5288834013506656,23.0,TmApp,
