id,generator,n_atoms,R0_E,R0_F_rms,R0_F_q90,R0_F_max,R0_severe_clash,R0_all_clash,R0_min_heavy_dist,R1_E,R1_F_rms,R1_F_q90,R1_F_max,R1_severe_clash,R1_all_clash,R1_min_heavy_dist,delta_severe_clash,delta_F_rms,sidechain_heavy_RMSD,backbone_RMSD,converged,steps,final_fmax,optimizer,failure_mode
ADI-38498,abodybuilder2,3524,-898.6356201171875,1.2268454990593904,1.2953973250679116,30.929991119676576,10,10,1.33261972035438,-930.47021484375,0.4712234652097787,0.8839227225240703,2.1867667029713957,10,10,1.33261972035438,0,-0.7556220338496118,0.0646723407942865,0.0,True,165,0.0826481803838934,FIRE,
ADI-38500,abodybuilder2,3376,-869.3712768554688,1.2235458153754746,1.3175103841008666,29.844873137069023,10,10,1.328166523012479,-904.931396484375,0.4752638123358688,0.8880066028886078,2.2519234608283245,10,10,1.328166523012479,0,-0.7482820030396058,0.0741654583885248,0.0,False,200,0.3668590892284453,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-38502,abodybuilder2,3476,-872.8939819335938,1.0033085316376429,1.3211992414284333,27.515819120436824,9,9,1.329264915404202,-903.8250122070312,0.4685424913219992,0.8667956176763143,2.466818537170794,9,9,1.329264915404202,0,-0.5347660403156437,0.0613906419820816,0.0,False,200,0.3305047273871684,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45368,abodybuilder2,3510,-870.575927734375,1.011487831813392,1.298608977137843,28.759610697732843,9,9,1.3277278148225475,-900.4059448242188,0.4532444830140772,0.8527743477089338,2.117239029236625,9,9,1.3277278148225475,0,-0.5582433487993147,0.0577847350625157,0.0,True,142,0.0767943804429944,FIRE,
ADI-45373,abodybuilder2,3460,-900.0551147460938,0.7595491201940238,1.322729529608986,2.7003757291139747,9,9,1.324096075138905,-925.5955810546876,0.4701954697856638,0.8777722893132115,2.26656685186808,9,9,1.324096075138905,0,-0.28935365040836,0.0604833948971421,0.0,True,121,0.0971183634247443,FIRE,
ADI-45378,abodybuilder2,3618,-922.2757568359376,0.7586823442167816,1.297289127347847,2.904646172840309,8,8,1.3300694400238358,-952.3445434570312,0.4596024372311768,0.8653429983321816,2.3413068079371784,8,8,1.3300694400238358,0,-0.2990799069856047,0.0740697500937739,0.0,True,149,0.0985296404750724,FIRE,
ADI-45382,abodybuilder2,3605,-918.0257568359376,1.175373468157633,1.3024357455898363,27.90440723183202,9,9,1.3302710364020491,-950.4925537109376,0.4714339745604171,0.8921287838079305,2.776492936211862,9,9,1.3302710364020491,0,-0.7039394935972161,0.0625205634289018,0.0,False,200,0.2806212309680564,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45388,abodybuilder2,3494,-907.8818969726562,0.745910877980654,1.273292926748488,2.6066824717817907,9,9,1.3280393936882042,-932.8748779296876,0.4650148728427035,0.8506862982137687,2.3400074617401536,9,9,1.3280393936882042,0,-0.2808960051379505,0.0569854506276141,0.0,True,162,0.0852391472692485,FIRE,
ADI-45390,abodybuilder2,3386,-881.2396850585938,0.7635377013789667,1.2898366311991816,3.079568757130381,11,11,1.3315459419216191,-907.1631469726562,0.4641608834140313,0.8565788543311772,2.3076998156958584,11,11,1.3315459419216191,0,-0.2993768179649354,0.0635278918699869,0.0,False,200,0.2953976314988043,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45393,abodybuilder2,3458,-906.460693359375,0.7633811226848248,1.2853217985850989,4.187404004664309,8,8,1.3278260648929294,-934.5425415039062,0.4603124315497943,0.8651404854102458,2.0981894792201023,8,8,1.3278260648929294,0,-0.3030686911350305,0.0752044787431651,0.0,False,200,0.3555603166507357,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45397,abodybuilder2,3322,-848.673583984375,0.763141593071643,1.2881878453426894,2.854811570508006,11,11,1.326096442181106,-872.850341796875,0.4808761436782679,0.8895217520651465,2.692861298345368,11,11,1.326096442181106,0,-0.282265449393375,0.0638479675917834,0.0,False,200,0.1462398955152232,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45404,abodybuilder2,3528,-887.1248779296875,1.2092758539399058,1.2812549582101167,30.199352607177868,9,9,1.3223140465796182,-919.9644775390624,0.4673678103830259,0.8596824648695719,2.5360908609388764,9,9,1.3223140465796182,0,-0.7419080435568799,0.0657015101797686,0.0,True,185,0.0908252363528714,FIRE,
ADI-45406,abodybuilder2,3440,-878.6348266601562,0.7671312046340973,1.2993278925701983,3.765994828107925,8,8,1.327376195815298,-905.793212890625,0.4692026583431232,0.8780865371831994,3.747896013639863,8,8,1.327376195815298,0,-0.2979285462909741,0.0694181729835134,0.0,True,158,0.0999498705835383,FIRE,
ADI-45408,abodybuilder2,3457,-877.0015869140625,0.7609149678452051,1.293833305176411,2.7297920446289488,9,9,1.32435748479917,-902.9675903320312,0.4724713462912607,0.8743901874708604,2.328731026602007,9,9,1.32435748479917,0,-0.2884436215539443,0.0590344981251098,0.0,True,107,0.0984817170841913,FIRE,
ADI-45410,abodybuilder2,3549,-912.4529418945312,0.7638565009005794,1.3046232760967809,3.082674334805007,9,9,1.330153865058358,-938.4465942382812,0.4781669507727952,0.8829125567828899,2.7093828055315847,9,9,1.330153865058358,0,-0.2856895501277842,0.0669319947062301,0.0,True,178,0.0966876682247943,FIRE,
ADI-45422,abodybuilder2,3496,-890.4192504882812,0.7614370182256551,1.2980811228268827,2.9968709886238507,9,9,1.328303661738128,-916.8798828125,0.469809690904149,0.8602157617348792,2.388711339997486,9,9,1.328303661738128,0,-0.2916273273215061,0.0644161295293275,0.0,True,180,0.0901717229852881,FIRE,
ADI-45428,abodybuilder2,3536,-899.9129028320312,1.1984582647527993,1.3557649869799795,27.615227137109308,10,10,1.3255750781445874,-935.1716918945312,0.4778401206190871,0.8794348514581638,2.4934517050201928,10,10,1.3255750781445874,0,-0.7206181441337122,0.0699212697993703,0.0,False,200,0.1396879040147076,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45430,abodybuilder2,3535,-884.3080444335938,0.7618611092432838,1.3119831666346082,3.17976165682954,8,8,1.3320636804317725,-913.31103515625,0.464161731966271,0.8679533581406785,2.582039302925926,8,8,1.3320636804317725,0,-0.2976993772770127,0.0669156858408351,0.0,True,148,0.0994653449456892,FIRE,
ADI-45435,abodybuilder2,3647,-915.9180908203124,0.7877524625546312,1.3457090157616212,3.837930655195584,8,8,1.3319489497331585,-947.3399658203124,0.4774697182386597,0.8724295876064335,4.27673435071034,8,8,1.3319489497331585,0,-0.3102827443159714,0.0752260659124083,0.0,False,200,4.27673435071034,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45439,abodybuilder2,3432,-868.0191650390625,1.0238500932481855,1.2823192997149866,29.272971523903088,9,9,1.329636003761027,-897.9636840820312,0.4698552826090989,0.8808295066304294,2.481719927099521,9,9,1.329636003761027,0,-0.5539948106390866,0.0613951786620106,0.0,True,149,0.0941995649394203,FIRE,
ADI-45442,abodybuilder2,3428,-876.8886108398438,0.7639653255116862,1.3070411000559714,3.093247768281,9,9,1.328919411173088,-901.2703247070312,0.4847619608373755,0.8922602577923958,2.778804376958843,9,9,1.328919411173088,0,-0.2792033646743107,0.0618920389136462,0.0,False,200,0.1785391067061213,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45448,abodybuilder2,3491,-874.8829345703125,0.7573176436169372,1.2922834146915203,3.7003348921761177,11,11,1.32837840123965,-902.1537475585938,0.4594085684771213,0.8469124791071848,2.5591370168229286,11,11,1.32837840123965,0,-0.2979090751398158,0.0723958540116041,0.0,True,121,0.0998130808804896,FIRE,
ADI-45451,abodybuilder2,3594,-913.270751953125,1.003091843276435,1.309439147922142,27.854299353308438,8,8,1.330725378689119,-945.1974487304688,0.4735965332686667,0.8744293991457471,2.5053510734385416,8,8,1.330725378689119,0,-0.5294953100077684,0.061878251934204,0.0,False,200,0.2035006358691453,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45453,abodybuilder2,3424,-875.6683349609375,0.7624642820345969,1.3037602053672384,2.921413943259094,9,9,1.3276105182892315,-903.4528198242188,0.4673398685888583,0.8644239191291802,2.3156065718458096,9,9,1.3276105182892315,0,-0.2951244134457386,0.0691918165245563,0.0,True,189,0.091446361512914,FIRE,
ADI-45455,abodybuilder2,3422,-879.6522827148438,1.0364404367984643,1.3106457207471682,28.983716729999024,9,9,1.3289194004627791,-908.938720703125,0.4851275963426054,0.906899274912642,2.308947381980175,9,9,1.3289194004627791,0,-0.5513128404558592,0.0585444127845562,0.0,False,200,0.2697628417948918,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45459,abodybuilder2,3382,-889.2152099609375,0.7545607892348073,1.2859825953668609,2.823378503810401,11,11,1.3287383300987634,-913.578857421875,0.4671539759708175,0.8769151277746846,2.2128707039147564,11,11,1.3287383300987634,0,-0.2874068132639898,0.0754467441805253,0.0,False,200,0.7259781929153346,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45461,abodybuilder2,3689,-938.1544189453124,0.7438483807203902,1.2732981993456949,2.555029969364116,8,8,1.3291936462637737,-964.7088623046876,0.4673480267297582,0.8685771515744787,2.3368588058714623,8,8,1.3291936462637737,0,-0.2765003539906319,0.064380375822707,0.0,True,162,0.095098599634962,FIRE,
ADI-45464,abodybuilder2,3442,-865.4142456054688,0.7554480377030879,1.2961007418807522,2.6570367879338046,10,10,1.329501461503163,-893.5276489257812,0.4529177666033428,0.8528640601093136,2.235207823260655,10,10,1.329501461503163,0,-0.302530271099745,0.0759433788598222,0.0,False,200,0.1998381678351739,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45469,abodybuilder2,3447,-881.2778930664062,0.7772652682882369,1.337914382145815,2.884707423368857,10,10,1.3267982169450492,-906.8704223632812,0.4937719464923997,0.9144812578203652,2.5721747671053663,10,10,1.3267982169450492,0,-0.2834933217958372,0.0671275219846958,0.0,False,200,0.1456345892443542,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45472,abodybuilder2,3379,-871.7223510742188,0.7527923378981396,1.2685489762418132,2.6993937017371525,10,10,1.330735435416207,-896.294189453125,0.4795528286453366,0.8777084907486936,2.6106829210762643,10,10,1.330735435416207,0,-0.273239509252803,0.0653974658734686,0.0,True,130,0.0969304272639687,FIRE,
ADI-45477,abodybuilder2,3552,-913.5578002929688,0.7465295887393866,1.287237060522069,3.074168179749593,9,9,1.3302756162671947,-939.8189086914062,0.4648391789013321,0.8604920952896833,2.223957452917316,9,9,1.3302756162671947,0,-0.2816904098380544,0.0693621223702782,0.0,False,200,0.2069550063526344,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45480,abodybuilder2,3458,-862.7281494140625,0.7724800090613999,1.3235504706117442,2.862443127627543,9,9,1.327896824680879,-891.9124145507812,0.4611043367909622,0.8808088490040306,2.268831607849734,9,9,1.327896824680879,0,-0.3113756722704377,0.0626490971407912,0.0,True,142,0.0957279202798526,FIRE,
ADI-45485,abodybuilder2,3282,-841.5282592773438,0.7678206371481875,1.3368326784998703,2.748696184572481,11,11,1.3266091584386224,-866.1193237304688,0.4733571379291493,0.878597261737718,2.3090588583107903,11,11,1.3266091584386224,0,-0.2944634992190381,0.0676068060585363,0.0,True,190,0.0974432960817789,FIRE,
ADI-45488,abodybuilder2,3514,-903.45654296875,0.7510029444799026,1.280319985428901,2.84996358378384,9,9,1.3288740845930531,-929.6500244140624,0.4610628968300378,0.8570809672969508,2.974151991117303,9,9,1.3288740845930531,0,-0.2899400476498647,0.0632131544532636,0.0,True,148,0.0691007737791755,FIRE,
ADI-45490,abodybuilder2,3435,-860.8017578125,0.7590617431031599,1.2821083555057928,3.765390618389664,10,10,1.3259390036038696,-890.015380859375,0.4573794054162565,0.8437938571047735,2.397421319681046,10,10,1.3259390036038696,0,-0.3016823376869033,0.095633861592259,0.0,True,161,0.0985936519596609,FIRE,
ADI-45493,abodybuilder2,3643,-924.7760620117188,0.777824643342203,1.334420664510898,3.921186368189654,8,8,1.3304298401749317,-956.0762329101562,0.4666254933826476,0.8726116791354753,2.4390698908431254,8,8,1.3304298401749317,0,-0.3111991499595554,0.0732697309310463,0.0,False,200,0.1307064348518775,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-45497,abodybuilder2,3578,-900.7982177734376,0.772727928781561,1.3368937685090665,2.855182333004012,9,9,1.327489369271258,-929.5985107421876,0.4635693092925794,0.8592165906108205,2.6908625779439337,9,9,1.327489369271258,0,-0.3091586194889816,0.0617151700871514,0.0,True,140,0.0997532641617474,FIRE,
ADI-45499,abodybuilder2,3597,-925.9617919921876,0.7688239382978196,1.3187792830225284,3.1352356131898547,9,9,1.3283395661214124,-952.8028564453124,0.475736655109007,0.8815896759713968,3.193319574258628,9,9,1.3283395661214124,0,-0.2930872831888126,0.0598547840820165,0.0,True,178,0.0854950604975606,FIRE,
ADI-46678,abodybuilder2,3440,-884.8803100585938,0.7688397129198259,1.2969415365150132,3.819649976813655,9,9,1.3277707131985257,-911.5692138671876,0.4651835903755783,0.8605991094168112,2.314160935417593,9,9,1.3277707131985257,0,-0.3036561225442475,0.0675416981051541,0.0,True,171,0.0992712188928338,FIRE,
ADI-46689,abodybuilder2,3320,-850.637451171875,0.758652204695466,1.2922790438341465,2.593774657521251,10,10,1.3274404801842514,-877.184326171875,0.4717398010379572,0.8762031658111487,2.337865749862053,10,10,1.3274404801842514,0,-0.2869124036575087,0.067819054518188,0.0,False,200,0.4055947932135658,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-46691,abodybuilder2,3381,-862.8755493164062,0.7544781838123151,1.2911229636864228,3.003436105914005,10,10,1.3202418806566745,-888.3286743164062,0.4641368684805806,0.8679886990156345,2.3182791133007226,10,10,1.3202418806566745,0,-0.2903413153317345,0.0573300590940241,0.0,True,121,0.0962345802578797,FIRE,
ADI-46693,abodybuilder2,3604,-927.408447265625,0.7527837513149099,1.303316979749752,2.9770073672745343,9,9,1.3283836797063886,-954.046142578125,0.4650386749798883,0.8681472249150916,2.407286433975888,9,9,1.3283836797063886,0,-0.2877450763350216,0.0694665116423843,0.0,False,200,0.2539501047611708,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-46696,abodybuilder2,3475,-873.9390869140625,0.7739535837095715,1.3317330671375385,2.729840396134173,10,10,1.3321272600803271,-901.0220947265624,0.4725480762226137,0.8980557463567731,2.173907831601249,10,10,1.3321272600803271,0,-0.3014055074869577,0.0663418864380427,0.0,False,200,0.3079584446903011,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-46701,abodybuilder2,3449,-890.955322265625,0.7569282697046164,1.2688945072508422,3.3933131187401964,10,10,1.3256016232197472,-916.0443725585938,0.4654923329530315,0.8723894355587823,2.26663049538433,10,10,1.3256016232197472,0,-0.2914359367515848,0.0633955649461546,0.0,True,194,0.0941305268471443,FIRE,
ADI-46707,abodybuilder2,3552,-911.4505004882812,0.766926559678035,1.3167354430257898,3.2828846912465397,9,9,1.321029247478202,-939.3961181640624,0.4687803161705894,0.8693164849031967,2.201820790958638,9,9,1.321029247478202,0,-0.2981462435074456,0.0724186252646018,0.0,False,200,0.4424773059004752,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-46710,abodybuilder2,3504,-903.3296508789062,0.7707291651190399,1.3244123348604375,3.2050405021046373,9,9,1.3284832160702615,-931.5657958984376,0.476341282970419,0.8966250893581703,2.3153444453294867,9,9,1.3284832160702615,0,-0.2943878821486209,0.071221266398937,0.0,False,200,1.98162252059061,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47054,abodybuilder2,3384,-848.2348022460938,0.7733783757164292,1.3273295487089969,2.7802432402670867,10,10,1.3299646267884389,-875.7592163085938,0.4637476954612796,0.8719584285743919,2.4001927104415577,10,10,1.3299646267884389,0,-0.3096306802551495,0.0720439080583183,0.0,False,200,0.2153270476011572,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47056,abodybuilder2,3476,-894.6818237304688,0.7596368663886182,1.2912209999918067,2.848911754805897,9,9,1.328179623290894,-920.371826171875,0.4781272268272323,0.8864208888790215,2.682961095660772,9,9,1.328179623290894,0,-0.2815096395613858,0.0677259417833495,0.0,False,200,0.2990927200182453,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47058,abodybuilder2,3381,-887.7937622070312,0.7513766905671462,1.2681003294231143,2.770335689748193,11,11,1.3278020153110357,-912.6360473632812,0.4735692372936871,0.887213445053364,2.3768435551517424,11,11,1.3278020153110357,0,-0.277807453273459,0.0716348361443509,0.0,False,200,0.1424320615235421,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47060,abodybuilder2,3388,-876.9807739257812,0.7706334338150177,1.314255606917378,3.0057026113958294,9,9,1.331001544023104,-901.80322265625,0.4738056403036834,0.8696209211546484,2.912041036897741,9,9,1.331001544023104,0,-0.2968277935113343,0.0638825130094185,0.0,False,200,0.1272001911653419,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47062,abodybuilder2,3417,-869.2320556640625,0.7513782114681224,1.2838987092863836,3.204514359147103,9,9,1.328037306520203,-894.874755859375,0.4619640421378987,0.8691758858791373,2.194072371594212,9,9,1.328037306520203,0,-0.2894141693302237,0.0624010394715861,0.0,False,200,0.1535057467853709,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47064,abodybuilder2,3435,-874.6156616210938,0.7523916546673594,1.2833584910116618,2.956054868466223,10,10,1.3255845980367538,-901.1442260742188,0.4740468747876469,0.8907217070549139,2.656470411230704,10,10,1.3255845980367538,0,-0.2783447798797124,0.0660282670187569,0.0,False,200,0.1236930749697914,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47066,abodybuilder2,3613,-916.280029296875,0.7692882734294727,1.2995249363361103,3.6260012583087007,8,8,1.3299821578700737,-943.76904296875,0.4660178945229208,0.855462938505326,2.4044104634789267,8,8,1.3299821578700737,0,-0.3032703789065519,0.0664979584006996,0.0,False,200,0.1604281427674898,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47068,abodybuilder2,3549,-906.5443725585938,0.7544658001628931,1.282778230003942,3.0701541467472104,8,8,1.3313980207594942,-935.043701171875,0.4617359491743894,0.865890256878655,2.3854998603060364,8,8,1.3313980207594942,0,-0.2927298509885037,0.087383628155893,0.0,True,198,0.0988788703661613,FIRE,
ADI-47070,abodybuilder2,3512,-879.4381103515625,1.2358542104444017,1.3120577349467777,30.616068442177397,9,9,1.327063262457935,-913.66650390625,0.4861589840572746,0.918768711815474,2.2530812454876536,9,9,1.327063262457935,0,-0.749695226387127,0.0779442435367071,0.0,True,179,0.0960183286332265,FIRE,
ADI-47072,abodybuilder2,3585,-899.8208618164062,0.974223649991038,1.2676265718475752,26.72923064331554,8,8,1.3294782156351217,-929.01953125,0.4588505532339232,0.8563907688776257,2.516498518205492,8,8,1.3294782156351217,0,-0.5153730967571147,0.0566979204881002,0.0,True,131,0.0990742459292138,FIRE,
ADI-47074,abodybuilder2,3516,-895.3847045898438,0.7731596995323341,1.3324197877192718,2.800350455011047,9,9,1.324369185191887,-925.3513793945312,0.4647911145623304,0.8786713994524797,2.4126226599290863,9,9,1.324369185191887,0,-0.3083685849700037,0.0693125160958314,0.0,True,130,0.0987509267048656,FIRE,
ADI-47076,abodybuilder2,3533,-908.4935913085938,0.7700899292179795,1.3248759195122914,3.121001930591944,8,8,1.3284296333189658,-936.4088134765624,0.4812168467357178,0.8762542421064994,4.2120703557915045,8,8,1.3284296333189658,0,-0.2888730824822616,0.071979514004182,0.0,False,200,4.2120703557915045,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47081,abodybuilder2,3465,-878.9454345703125,0.7673166252643122,1.3045665848130377,3.4894937387691,10,10,1.3250604598680784,-906.0775146484376,0.460536892105043,0.8555454318321388,2.45011231028236,10,10,1.3250604598680784,0,-0.3067797331592691,0.0675406207138922,0.0,True,180,0.0983843211947026,FIRE,
ADI-47083,abodybuilder2,3485,-898.7431030273438,0.7579673504984225,1.2924658817648575,2.762479396284012,10,10,1.3229825198433165,-924.7860107421876,0.4670869291688596,0.8748283300339588,2.334618501956,10,10,1.3229825198433165,0,-0.2908804213295629,0.0640878915866886,0.0,False,200,0.2233119695035819,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47085,abodybuilder2,3398,-873.276611328125,0.7655769452261229,1.3083649589433493,2.620020484736727,9,9,1.325362575681128,-899.1534423828125,0.473041470934379,0.8701297028479779,2.3194717511333787,9,9,1.325362575681128,0,-0.2925354742917438,0.0684483590575397,0.0,True,93,0.0900967807008753,FIRE,
ADI-47089,abodybuilder2,3459,-905.43115234375,0.7606332974770251,1.2808897605733636,2.927750421128092,10,10,1.3289920573690577,-932.2157592773438,0.4705494338233903,0.8812651763828503,2.333036513734637,10,10,1.3289920573690577,0,-0.2900838636536348,0.0735565699222866,0.0,False,200,0.1730916881075037,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47091,abodybuilder2,3624,-920.7925415039062,1.1570847379622722,1.2853688550937092,27.049870208141662,9,9,1.3321513318567575,-954.11474609375,0.465011704179694,0.8440707688273427,2.3908828437582432,9,9,1.3321513318567575,0,-0.6920730337825782,0.0663793917132191,0.0,False,200,0.1767027316707944,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47093,abodybuilder2,3395,-875.6002807617188,0.7589580498911581,1.2692868418522278,3.480274971804982,10,10,1.328090851037329,-902.0317993164062,0.462047913043851,0.8489271273842695,3.295597431112604,10,10,1.328090851037329,0,-0.296910136847307,0.0656506117416251,0.0,False,200,0.5529754282859934,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47095,abodybuilder2,3538,-916.8446044921876,0.7544511418195631,1.284565948638065,3.9246151110946257,9,9,1.3311006976907565,-942.6657104492188,0.4672402799027464,0.8512878307455527,3.927611972634148,9,9,1.3311006976907565,0,-0.2872108619168166,0.0649997286960508,0.0,True,148,0.0957326997298727,FIRE,
ADI-47097,abodybuilder2,3459,-890.970947265625,0.7500170595674888,1.2808248822059567,3.0136534836479543,10,10,1.3308397725435377,-916.237060546875,0.4732760939079971,0.8824986422997505,2.4342112591424487,10,10,1.3308397725435377,0,-0.2767409656594917,0.0690947729210958,0.0,True,126,0.0941279016473728,FIRE,
ADI-47099,abodybuilder2,3507,-873.4252319335938,0.7612307164814281,1.2694922479756394,3.0232149280814267,9,9,1.3294940285676329,-899.9959716796875,0.4576802969831507,0.8597192400621574,2.2225866734682174,9,9,1.3294940285676329,0,-0.3035504194982774,0.0595698530017363,0.0,True,175,0.0979112558765434,FIRE,
ADI-47102,abodybuilder2,3424,-883.0090942382812,0.7504367041011701,1.2552071899519452,2.7047885365558764,9,9,1.3284199394712006,-910.300048828125,0.4594062441000112,0.8504629300517712,2.308424637376894,9,9,1.3284199394712006,0,-0.2910304600011589,0.0647115788458618,0.0,False,200,0.2140099384253878,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47104,abodybuilder2,3519,-906.9339599609376,0.756941451281852,1.2768243822338496,3.013643245491393,9,9,1.330444498408338,-933.5028686523438,0.4581040819837016,0.855569051970777,2.234542619091425,9,9,1.330444498408338,0,-0.2988373692981503,0.0718353560234404,0.0,False,200,0.1338340603164806,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47106,abodybuilder2,3483,-893.9692993164062,1.2767504338998623,1.298785051079809,31.55095685188659,10,10,1.3282610177334244,-927.0919799804688,0.4780374613627803,0.8956701332741472,2.847287703262545,10,10,1.3282610177334244,0,-0.7987129725370823,0.068897885722915,0.0,True,174,0.0985155632582266,FIRE,
ADI-47109,abodybuilder2,3387,-854.7755126953125,1.0356641386139611,1.297693638550034,29.599265582549627,10,10,1.3295311931794678,-884.7935791015625,0.46337148211837,0.850160547096215,2.582849838279049,10,10,1.3295311931794678,0,-0.5722926564955912,0.0669923718637047,0.0,True,196,0.0980524377891675,FIRE,
ADI-47112,abodybuilder2,3432,-900.2068481445312,0.749344419864703,1.2821485879453145,2.6062833873496847,10,10,1.3325581134316862,-926.1868896484376,0.4656367537530743,0.8757298188092545,2.3476415120630127,10,10,1.3325581134316862,0,-0.2837076661116287,0.0777949147716003,0.0,False,200,0.2931488884197969,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47114,abodybuilder2,3531,-895.8626098632812,1.199246279378412,1.2797688042654811,28.572802133436923,10,10,1.326169420224561,-929.1019287109376,0.4627397202122193,0.8596879473449369,2.510876413772189,10,10,1.326169420224561,0,-0.7365065591661927,0.0661036381941673,0.0,True,148,0.0960277162799002,FIRE,
ADI-47117,abodybuilder2,3576,-911.4796142578124,0.7702072925209477,1.3156572488333662,2.776772048881945,9,9,1.3302070711748568,-939.9459838867188,0.4805226410127419,0.8932263513439309,2.5264814771476263,9,9,1.3302070711748568,0,-0.2896846515082057,0.0644357558281294,0.0,False,200,0.1427596385596,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47119,abodybuilder2,3475,-874.2617797851562,0.7657913646286454,1.296220585020012,3.240871002602742,10,10,1.3293160007371936,-904.6320190429688,0.4786204420886062,0.8953103317929534,2.363516265597223,10,10,1.3293160007371936,0,-0.2871709225400392,0.0966860732131902,0.0,False,200,0.1316969463942329,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47121,abodybuilder2,3385,-879.55810546875,0.7514696506930647,1.2715505323074956,3.49765297790928,11,11,1.3300211027524256,-906.7852172851562,0.4665882350523312,0.8683713867400947,2.2076152430987923,11,11,1.3300211027524256,0,-0.2848814156407334,0.0836234927744312,0.0,False,200,0.2093308852632513,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47123,abodybuilder2,3464,-885.1893920898438,0.7496792579338379,1.2761910454884406,2.912841629373658,9,9,1.3322371380472002,-911.7900390625,0.4646928003651722,0.8648879521094357,2.5986439818198384,9,9,1.3322371380472002,0,-0.2849864575686657,0.0632539166861146,0.0,False,200,0.1786823637757947,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47125,abodybuilder2,3543,-912.6162109375,0.7611006822988267,1.293864990487941,2.897891088712209,9,9,1.3278775624688737,-940.280029296875,0.4741947886559991,0.869643699346284,2.419569514763442,9,9,1.3278775624688737,0,-0.2869058936428275,0.0743728004027869,0.0,False,200,1.893407767181441,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47127,abodybuilder2,3655,-920.9131469726562,1.1673685928819233,1.3284942455583864,27.366842925242118,9,9,1.319876842560889,-955.3676147460938,0.4784042709329399,0.8854178923990571,2.4344523068782733,9,9,1.319876842560889,0,-0.6889643219489834,0.0672813425648689,0.0,False,200,0.2258164302825864,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
ADI-47130,abodybuilder2,3474,-887.4864501953125,0.9976904206297774,1.3390599475969127,26.756215551529795,10,10,1.331451210285558,-916.5748901367188,0.4777329688176885,0.9023287273747964,2.448380463408744,10,10,1.331451210285558,0,-0.5199574518120889,0.0645585236039975,0.0,True,180,0.0805425128480692,FIRE,
ADI-47132,abodybuilder2,3399,-872.5477905273438,0.7502345702520244,1.264529403944893,2.871784572684,10,10,1.3305130675892611,-897.6764526367188,0.4685864325433371,0.868214179317107,2.6401976375974074,10,10,1.3305130675892611,0,-0.2816481377086873,0.061472193922994,0.0,False,200,0.1714961387272673,FIRE,NOT_CONVERGED_WITHIN_MAX_STEPS
