id,VH_ca_rmsd_median,VL_ca_rmsd_median,mean_ca_rmsd_median,VH_ca_rmsf_mean,VL_ca_rmsf_mean,mean_ca_rmsf_mean,max_ca_rmsf_q90,VH_rg_mean,VL_rg_mean,mean_rg_sd,VH_contact_mean_occ,VL_contact_mean_occ,mean_contact_frac_persistent,mean_contact_frac_labile,mean_contact_occ_entropy,VH_rmsf_cdr_mean,VL_rmsf_cdr_mean,VH_rmsf_fw_mean,VL_rmsf_fw_mean,VH_rmsf_cdr3_mean,VL_rmsf_cdr3_mean,absdiff_ca_rmsf_mean,absdiff_rg_mean,max_ca_rmsd_q90,mean_ca_rmsf_q90,n_features
ADI-45463,0.7710382640361786,0.7807193100452423,0.7758787870407104,0.3959311246871948,0.6035098433494568,0.4997204840183258,0.8787136673927307,1.3691897569550646,1.3401553217008793,0.025186845833191147,0.04395078101974654,0.04845967462789893,0.013707440552429274,0.05931214439110023,0.06719173403135567,0.39127030968666077,0.6194326281547546,0.3974164128303528,0.599348247051239,0.5158599615097046,0.689100980758667,0.20757871866226196,0.029034435254185365,1.3039897322654723,0.8380442261695862,25
ADI-45464,1.1493401527404785,0.8269417881965637,0.9881409704685211,0.6229409575462341,0.490823894739151,0.5568824261426926,0.9807443618774414,1.420989786672564,1.3210315479652854,0.04777582131173748,0.04209647313095589,0.05215900604250119,0.009747724469853697,0.0753031655693189,0.07612587203070151,0.64890456199646,0.4293321669101715,0.6146669387817383,0.5032604932785034,0.8997624516487122,0.5138182640075684,0.13211706280708313,0.0999582387072786,1.1944400787353515,0.976818710565567,25
ADI-45465,0.8694269061088562,0.8915905952453613,0.8805087506771088,0.5153751373291016,0.4507516622543335,0.48306339979171753,0.8602780699729919,1.4396143818773148,1.3126141688631607,0.04830598158650646,0.039689556930936246,0.04714042203021219,0.008010517572171236,0.08111809282161771,0.06504537283180656,0.48631757497787476,0.4359428286552429,0.5246352553367615,0.4544539153575897,0.5269594788551331,0.6914563775062561,0.06462347507476807,0.1270002130141541,1.0817474126815796,0.8152292966842651,25
ADI-45469,0.3415372371673584,0.2147623524069786,0.2781497947871685,0.18239794671535492,0.12057986110448837,0.15148890390992165,0.3417946696281433,1.413761238293699,1.3213105799838254,0.017495577923962335,0.042626337894594225,0.05327543643096456,0.03743117357445595,0.018173654799692414,0.02350797764656191,0.3317270576953888,0.23881253600120544,0.12660472095012665,0.09102168679237366,0.4381580352783203,0.20831790566444397,0.06181808561086655,0.09245065830987365,0.4315349608659744,0.31363578140735626,25
ADI-45470,1.167828917503357,0.7844983041286469,0.9761636108160019,0.6299198865890503,0.4725857675075531,0.5512528270483017,0.9690949320793152,1.3642850514740053,1.3408378262610017,0.04199913792663211,0.04553492484526967,0.05052998687278355,0.009602047698168921,0.08987933656392055,0.07383054163437097,0.7784348130226135,0.5217414498329163,0.5825909972190857,0.4602968394756317,0.9855504631996155,0.6175404787063599,0.1573341190814972,0.023447225213003575,1.318510890007019,0.9287749826908112,25
ADI-45472,1.2708061337471008,1.4264111518859863,1.3486086428165436,0.7802993059158325,0.7828997373580933,0.7815995216369629,1.0984646081924438,1.4306043683691372,1.3209122281047792,0.07502674819958888,0.04693063666144424,0.051831501831501835,0.0019739316847990824,0.14182872627538629,0.08613235878246384,0.8474377393722534,0.675042450428009,0.757427990436554,0.8074127435684204,0.8546631336212158,0.6844545602798462,0.002600431442260742,0.10969214026435803,1.5676785707473755,1.0875003337860107,25
ADI-45476,1.167439579963684,1.295610785484314,1.231525182723999,0.576443076133728,0.7564934492111206,0.6664682626724243,1.106199026107788,1.3539897259165727,1.305294453650851,0.028795802853094764,0.045731407800373304,0.05031446540880503,0.0033106607039927807,0.11626925641664877,0.07402012196801963,0.575109601020813,0.6582229733467102,0.5768680572509766,0.7810611128807068,0.614660382270813,0.7115514278411865,0.18005037307739258,0.04869527226572168,1.3901060819625854,1.0004218220710754,25
ADI-45477,0.8826318979263306,1.3728463649749756,1.127739131450653,0.4989648461341858,0.7409653067588806,0.6199650764465332,1.1602438688278198,1.3867938785112934,1.368400904406161,0.029509487594745427,0.04387052341597796,0.042806045921310716,0.0043600834170078005,0.10652153079935578,0.06547519866535256,0.4867449104785919,0.8129366040229797,0.503396213054657,0.7231746912002563,0.6097127199172974,0.8776235580444336,0.24200046062469482,0.01839297410513252,1.3765750408172608,1.1287397742271423,25
ADI-45479,0.9419827461242676,1.127716600894928,1.0348496735095978,0.3710854649543762,0.7178813815116882,0.5444834232330322,1.1581692695617676,1.3971525912334837,1.3149934339564888,0.03938169709573412,0.04228650137741047,0.05022404779686333,0.012668987382138308,0.05765054304330562,0.06786411922879454,0.4020916521549225,0.6928369998931885,0.3598414361476898,0.7229465246200562,0.5102717876434326,0.6899006366729736,0.346795916557312,0.08215915727699485,1.2611826300621032,0.9926281869411469,25
ADI-45480,0.5350585579872131,1.1609989404678345,0.8480287492275238,0.3294994533061981,0.7002033591270447,0.5148514062166214,1.0286896228790283,1.3775447893257984,1.310999688277185,0.03053828453462554,0.044031171790750195,0.049477221807318894,0.013925602898974047,0.03640101247521705,0.07381451190787953,0.30458757281303406,0.8397523164749146,0.33798590302467346,0.6719799041748047,0.29035305976867676,0.8993110656738281,0.37070390582084656,0.06654510104861333,1.2202608942985533,0.7660656273365021,25
ADI-45481,1.2481485605239868,1.4614256620407104,1.3547871112823486,0.4869191348552704,0.9069393277168274,0.6969292312860489,1.365086555480957,1.4659563931403667,1.3494823835236731,0.07333786769454802,0.04172387490465294,0.046703296703296704,0.005507288287608654,0.095086587706725,0.06228689945941253,0.3572618365287781,0.8144173622131348,0.5253889560699463,0.9279670119285583,0.44003209471702576,0.4806421101093292,0.420020192861557,0.11647400961669363,1.5839048147201538,1.1606979072093964,25
ADI-45485,1.4031590223312378,0.6199766397476196,1.0115678310394287,0.8460363149642944,0.3595481216907501,0.6027922183275223,1.3220561742782593,1.3252555743145564,1.2981783255047135,0.028898494708125014,0.05192465192465193,0.052570093457943924,0.011638996685725657,0.09725381270082381,0.07518585081834904,0.7063571214675903,0.3957684636116028,0.8813398480415344,0.35049304366111755,0.7775525450706482,0.4319792687892914,0.4864881932735443,0.02707724880984297,1.5345487356185914,0.9653210937976837,25
ADI-45486,,,,0.0,0.0,0.0,0.0,1.5245186339677321,1.3723880037370664,0.0,0.03301587301587302,0.046381243628950054,0.03969855832241154,0.0,1.481551005800749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15213063023066575,,0.0,25
ADI-45488,1.5339106321334839,0.9627422392368317,1.2483264356851578,0.7097928524017334,0.5949338674545288,0.6523633599281311,1.126448154449463,1.5138809696866635,1.3081086907276651,0.04246671767692894,0.04236694677871149,0.05107123964027508,0.005132296261830424,0.07618629006884009,0.0753004189913922,0.6934133172035217,0.7567927837371826,0.7155526876449585,0.5567424893379211,0.6414917707443237,0.8150190711021423,0.11485898494720459,0.2057722789589984,1.5339106321334839,1.022171974182129,25
ADI-45489,1.271631121635437,1.4152880907058716,1.3434596061706543,0.8430014252662659,0.6509910821914673,0.7469962537288666,1.2798868417739868,1.3883539004662313,1.3307713190067036,0.04100827787640425,0.045715047314407564,0.04906542056074766,0.004649922654683367,0.07155286033734654,0.07644216427410341,0.90857994556427,0.5491830706596375,0.8177789449691772,0.6761571764945984,1.1680641174316406,0.7876777648925781,0.19201034307479858,0.05758258145952766,1.5585172176361084,1.1373092532157898,25
ADI-45490,1.154353141784668,0.9868610799312592,1.0706071108579636,0.6536425948143005,0.5612284541130066,0.6074355244636536,1.0885847806930542,1.4070780471917161,1.3671504587376397,0.016328568729605645,0.04077134986225895,0.04751123090745732,0.01311732864048473,0.06940273848507124,0.06211172494131545,0.608948290348053,0.6718961000442505,0.6698504090309143,0.5348190665245056,0.8246578574180603,0.8346570730209351,0.09241414070129395,0.0399275884540764,1.24591064453125,1.0517252683639526,25
ADI-45491,0.7348730564117432,,0.7348730564117432,0.43873879313468933,0.0,0.21936939656734467,0.9622942209243774,1.3663417715206772,1.3347654273262282,0.019940634839811518,0.047137488947833775,0.05020850708924104,0.033209175442645865,0.02770409666961391,0.03393761617267562,0.35192403197288513,0.0,0.4664050042629242,0.0,0.3715426027774811,0.0,0.43873879313468933,0.03157634419444899,0.9168909370899201,0.4811471104621887,25
ADI-45493,0.9747022390365601,1.0569772124290466,1.0158397257328033,0.6366935968399048,0.6075562238693237,0.6221249103546143,0.9712004661560059,1.3702479246071049,1.3046143541676174,0.03772198579041167,0.04155457061567344,0.05004170141784821,0.005680093570275279,0.09382110526780264,0.08028879242248205,0.7461128234863281,0.5155474543571472,0.5958117842674255,0.6323676109313965,0.8486530780792236,0.6170704364776611,0.029137372970581055,0.06563357043948748,1.2997187376022339,0.9640305042266846,25
ADI-45495,0.7149222791194916,0.9844001233577728,0.8496612012386322,0.46895483136177063,0.5190515518188477,0.49400319159030914,0.9330576062202454,1.3961584912024503,1.324304506672212,0.015278508063960534,0.046498855835240285,0.046623170516663724,0.015758053371758653,0.036231413291303284,0.0682208909597807,0.5043553709983826,0.6397860050201416,0.45845136046409607,0.48886793851852417,0.6977497935295105,0.7177334427833557,0.050096720457077026,0.07185398453023839,1.0977052927017212,0.7945361435413361,25
ADI-45497,0.7351124286651611,1.4124649167060852,1.0737886726856232,0.44780319929122925,0.9676575660705566,0.7077303826808929,1.2390203475952148,1.4278350612689157,1.3530237647128875,0.055783945650411296,0.04435023041474655,0.04850634802091113,0.0103436122286733,0.039707774217639547,0.07996978258640314,0.36752691864967346,0.9837772846221924,0.4804430603981018,0.9643973112106323,0.2771235406398773,1.0762900114059448,0.5198543667793274,0.07481129655602814,1.6057026982307434,0.967727392911911,25
ADI-45498,1.0961072444915771,1.1969924569129944,1.1465498507022858,0.6016159653663635,0.7322341799736023,0.6669250726699829,1.2379672527313232,1.356204081660396,1.2970948763612582,0.026110600014240815,0.042560753476387214,0.05032622112502204,0.005663308061833751,0.07040012420353671,0.08179103941939164,0.7311789393424988,0.7029972672462463,0.5517839193344116,0.7395434975624084,0.8525100350379944,0.5578916072845459,0.13061821460723877,0.05910920529913777,1.3176195740699768,1.1265257596969604,25
ADI-45499,1.1309173107147217,1.1477569341659546,1.1393371224403381,0.7167029976844788,0.5504271984100342,0.6335650980472565,1.242118239402771,1.4041277790957685,1.3427794923650722,0.03153479829028868,0.0412984091274305,0.05073375262054507,0.008448943882014748,0.07337030984334506,0.07081711449662914,0.7486982941627502,0.7269668579101562,0.7029907703399658,0.5107553601264954,0.9172829985618591,0.8128464818000793,0.16627579927444458,0.061348286730696255,1.3786588907241821,1.0632178485393524,25
ADI-46677,1.2271301746368408,1.136368989944458,1.1817495822906494,0.4949738085269928,0.6022803783416748,0.5486270934343338,0.9527415633201599,1.29917313367861,1.2732026200912852,0.03556412117131842,0.0509534706331045,0.055825242718446605,0.00990014406734764,0.10583578145285284,0.06922811048364946,0.4294906258583069,0.5347558259963989,0.5144029259681702,0.6159371733665466,0.5718275308609009,0.5830413699150085,0.107306569814682,0.02597051358732494,1.2271301746368408,0.910060703754425,25
ADI-46678,1.0042226314544678,1.447316586971283,1.2257696092128754,0.5493380427360535,0.9446508884429932,0.7469944655895233,1.2224687337875366,1.3776210793440684,1.353527183612591,0.06092964186310724,0.04828568621672069,0.0472893772893773,0.0040303566165635135,0.07180960801650457,0.08546372184361843,0.5323224663734436,0.8393332362174988,0.5547605156898499,0.9671344757080078,0.6123314499855042,0.8909403085708618,0.3953128457069397,0.024093895731477355,1.6140968084335328,1.092680037021637,25
ADI-46682,1.1437501907348633,1.4784077405929565,1.31107896566391,0.652704656124115,1.0228123664855957,0.8377585113048553,1.2486368417739868,1.313608327085842,1.4132659042096842,0.05332073181918491,0.05128002528445006,0.0371545929798357,0.0018459985327843392,0.08782274731883805,0.08475855154585862,0.7883606553077698,0.9920222163200378,0.6154364943504333,1.0290395021438599,0.7324525117874146,1.0095229148864746,0.3701077103614807,0.09965757712384216,1.6503974199295044,1.1341436505317688,25
ADI-46684,0.9763068854808807,0.8654905557632446,0.9208987206220627,0.6069254279136658,0.6132418513298035,0.6100836396217346,0.9763213992118835,1.4016935279072578,1.3292145594629017,0.04523320535451418,0.044368253968253966,0.05226543447567706,0.010660676849356095,0.04848876909254268,0.0808831885774968,0.6824691891670227,0.6356078386306763,0.5753797292709351,0.6082158088684082,0.5408117175102234,0.615903377532959,0.006316423416137695,0.07247896844435608,1.5129817724227905,0.9464712142944336,25
ADI-46685,0.8691073060035706,1.4243055582046509,1.1467064321041107,0.6327351331710815,0.9060779809951782,0.7694065570831299,1.220420479774475,1.3902681525246023,1.4010077611671996,0.04804051604496095,0.0438375350140056,0.04551282051282051,0.004573367808661926,0.10051712992889464,0.08473656011297481,0.6273565292358398,0.8828471302986145,0.6346264481544495,0.9110373854637146,0.6263096332550049,0.8476802110671997,0.2733428478240967,0.010739608642597265,1.5277555584907532,1.0779498219490051,25
ADI-46689,1.0179966986179352,1.2327964901924133,1.1253965944051743,0.5925130248069763,0.7709302306175232,0.6817216277122498,1.1124728918075562,1.3555670465789231,1.3034490160796393,0.05518466634585285,0.04791403286978508,0.055545182972367435,0.003318289022602108,0.09908998875512322,0.08989767728240876,0.5795385241508484,0.7710934281349182,0.596077561378479,0.7708972692489624,0.49006325006484985,0.8684858083724976,0.17841720581054688,0.052118030499283874,1.5518396496772766,0.973870724439621,25
ADI-46690,1.0871477127075195,0.8835767507553101,0.9853622317314148,0.6241318583488464,0.5861480832099915,0.605139970779419,1.101097583770752,1.3161999859735,1.3417919913096663,0.04787526277717512,0.05490035490035489,0.04779686333084392,0.013261987291113504,0.049202101143848716,0.08935945575642165,0.563690185546875,0.4516618549823761,0.6394081711769104,0.6133475303649902,0.7199434638023376,0.4657382369041443,0.03798377513885498,0.025592005336166235,1.2642072439193726,1.0677725076675415,25
ADI-46691,1.3094555139541626,1.0368218421936035,1.173138678073883,0.9421559572219849,0.6096979975700378,0.7759269773960114,1.2004978656768799,1.3443184042384309,1.3116453427220738,0.03590288237638986,0.05109236725663717,0.04864468864468865,0.0059146973969982815,0.039594881519660285,0.11227441558687634,0.9925850033760071,0.8606172800064087,0.9283018112182617,0.5561308860778809,1.146149754524231,0.852078914642334,0.332457959651947,0.03267306151635707,1.5313807249069216,1.1143468618392944,25
ADI-46692,1.4679729342460632,0.849678099155426,1.1588255167007446,1.0490530729293823,0.5177575349807739,0.7834053039550781,1.361680507659912,1.3742943640564569,1.3046943010174146,0.054231406473686794,0.047225843836013325,0.04832952598515134,0.0070974529734173135,0.047236144028291856,0.092979178246511,0.9592534303665161,0.579563319683075,1.0786573886871338,0.5059519410133362,1.1226967573165894,0.4853786826133728,0.5312955379486084,0.06960006303904231,1.732348597049713,1.15751451253891,25
ADI-46693,1.1466052532196045,1.2238024473190308,1.1852038502693176,0.6761376857757568,0.7675559520721436,0.7218468189239502,1.2005711793899536,1.3872893439312757,1.317834808543195,0.0386382101492537,0.044596825396825406,0.05047619047619048,0.008728937728937729,0.03626984126984127,0.08361911986316797,0.6163792610168457,0.9857912659645081,0.7010918259620667,0.7209663987159729,0.7400699853897095,1.1353323459625244,0.09141826629638672,0.06945453538808066,1.486090898513794,1.1665197610855103,25
ADI-46695,1.320629596710205,1.0188970565795898,1.1697633266448975,0.8822516798973083,0.6908397078514099,0.7865456938743591,1.1312215328216553,1.3618097681971093,1.3129488397849811,0.04757704775650318,0.045113889941476144,0.04443614637789395,0.005615859608159574,0.04568121403575036,0.09881994022324905,0.8586516976356506,0.8343809843063354,0.8897725939750671,0.6618088483810425,0.8837886452674866,0.9053196310997009,0.19141197204589844,0.04886092841212819,1.4480388164520264,1.0759317278862,25
ADI-46696,1.5464576482772827,1.3764675855636597,1.4614626169204712,0.9841152429580688,0.9224740266799927,0.9532946348190308,1.3824427127838135,1.4566463252897375,1.3474344215619856,0.033223751692087425,0.03888888888888889,0.04636118598382749,0.00397704068373022,0.06740345132283383,0.07678409040279863,0.9938454031944275,0.8129703998565674,0.9805866479873657,0.9486057162284851,1.08290433883667,0.8050332069396973,0.06164121627807617,0.10921190372775191,1.662686324119568,1.3487591743469238,25
ADI-46697,1.286123812198639,1.5021487474441528,1.3941362798213959,0.8066427707672119,0.8995898365974426,0.8531163036823273,1.3339316844940186,1.3545140942393554,1.4427111377823794,0.029436665251383075,0.0440026075619296,0.04353550798504927,0.0011115142509948916,0.13614587638845144,0.07928361074379969,0.732092022895813,1.1263822317123413,0.8312200307846069,0.8409805297851562,0.7784762978553772,1.0334845781326294,0.09294706583023071,0.08819704354302393,1.5963568687438965,1.1955780386924744,25
ADI-46701,1.350564956665039,1.1068732738494873,1.2287191152572632,0.6055523157119751,0.7500374913215637,0.6777949035167694,1.0831671953201294,1.4048094981254355,1.357934539358848,0.050085504946699534,0.04297851074462768,0.04921583271097835,0.0060663656222672835,0.06334271251230247,0.07773791252369926,0.5771775245666504,0.7377334237098694,0.6142829656600952,0.7525259256362915,0.7948224544525146,0.6009082198143005,0.14448517560958862,0.04687495876658754,1.5098681926727295,1.080047845840454,25
ADI-46704,0.8737727403640747,0.8993804454803467,0.8865765929222107,0.37679779529571533,0.5196198225021362,0.4482088088989258,0.9163824915885925,1.3633483741731736,1.3182001200967715,0.03602686085202793,0.04774193548387097,0.05211141060197664,0.01503104077906269,0.05622432831927659,0.06443711930877831,0.4048253297805786,0.6112743616104126,0.3654019832611084,0.49902331829071045,0.34733253717422485,0.6562391519546509,0.1428220272064209,0.045148254076402106,0.9923098802566528,0.80687215924263,25
ADI-46705,1.2173757553100586,1.2040270566940308,1.2107014060020447,0.6885513067245483,0.7848203182220459,0.7366858124732971,1.1848844289779663,1.3933138462118766,1.3379760600090624,0.05962101635285576,0.03925619834710744,0.049023791742238344,0.005904348666925896,0.06886013368802424,0.07836584166023891,0.6539651155471802,0.8254371285438538,0.7010933756828308,0.7766057848930359,0.7534360885620117,0.8939488530158997,0.09626901149749756,0.055337786202814154,1.4383163452148438,1.156640350818634,25
ADI-46706,0.7239904403686523,1.1212337017059326,0.9226120710372925,0.4292265474796295,0.7545221447944641,0.5918743461370468,1.0901801586151123,1.3569595244221315,1.3744736773469137,0.04612212955733224,0.0448654037886341,0.04616318147871546,0.011449341828350433,0.0490154549687117,0.07997921460193093,0.41500863432884216,0.8228082060813904,0.43406999111175537,0.740711510181427,0.49457263946533203,0.7873374819755554,0.3252955973148346,0.0175141529247822,1.4143169164657594,0.9259746372699738,25
ADI-46707,,1.417285680770874,1.417285680770874,0.0,0.9721394777297974,0.4860697388648987,1.26581871509552,1.3679237904918435,1.3318140800503044,0.03028328246509909,0.04825596643063205,0.050885225885225885,0.025593184680517488,0.022161172161172162,0.056865685053538416,0.0,1.1318602561950684,0.0,0.9380417466163635,0.0,1.1799390316009521,0.9721394777297974,0.0361097104415391,1.5743010759353637,0.63290935754776,25
ADI-46708,0.6209322214126587,1.2120023965835571,0.9164673089981079,0.39432594180107117,0.8477007150650024,0.6210133284330368,1.2661079168319702,1.358764919120277,1.2926809091838225,0.029660714345961448,0.04499488547344978,0.04766350154699669,0.015571284652390847,0.04168188648606618,0.0719547938893355,0.3461983799934387,0.8717094659805298,0.4107210040092468,0.8428450226783752,0.27929967641830444,1.0266169309616089,0.4533747732639313,0.06608400993645458,1.4296274185180664,0.9828705191612244,25
ADI-46710,0.8714287281036377,0.9390227794647217,0.9052257537841797,0.5083162784576416,0.5506055355072021,0.5294609069824219,1.0035306215286255,1.3604452996625538,1.3445828276825462,0.02731531809299316,0.04338842975206612,0.04817027632561613,0.012750427267233078,0.04636207411010994,0.0757344450885436,0.5374579429626465,0.6646609902381897,0.49742817878723145,0.5275381207466125,0.6351783275604248,0.6986830234527588,0.04228925704956055,0.015862471980007564,1.1062638282775878,0.9666703641414642,25
ADI-46713,0.8276597261428833,1.2277885675430298,1.0277241468429565,0.5745190382003784,0.5307559370994568,0.5526374876499176,0.9321633577346802,1.368374486417764,1.3219644440523042,0.012494032563973816,0.0452023988005997,0.0478937728937729,0.008343904970591627,0.06358977104854166,0.06717845917175581,0.6303610801696777,0.6325899362564087,0.5573369264602661,0.5090160369873047,0.7016477584838867,0.8760995268821716,0.04376310110092163,0.04641004236545987,1.2547452688217162,0.8938075006008148,25
ADI-47054,1.5296921730041504,1.3965532183647156,1.463122695684433,0.8211849331855774,0.8316788673400879,0.8264319002628326,1.2889800071716309,1.4596966032464265,1.3262312114067614,0.04228495927681847,0.04366833677178505,0.054751680358476475,0.0014442927901247285,0.14869706048145953,0.08929224096523389,1.0630425214767456,0.7844263911247253,0.7441093325614929,0.8418809771537781,1.3070857524871826,0.812832236289978,0.010493934154510498,0.1334653918396651,1.5298144340515136,1.2056259512901306,25
ADI-47055,,1.1877689361572266,1.1877689361572266,0.0,0.7268797159194946,0.3634398579597473,1.156644344329834,1.374206656785926,1.3636911911491056,0.03190628361387727,0.04099666811531218,0.04536967886482449,0.02339228476714078,0.06656086631814787,0.03857903451650542,0.0,0.6380788683891296,0.0,0.7448393702507019,0.0,0.5073181986808777,0.7268797159194946,0.010515465636820265,1.3532015085220337,0.578322172164917,25
ADI-47056,1.4784823656082153,1.246224820613861,1.3623535931110382,0.8953903913497925,0.8404517769813538,0.8679210841655731,1.20452880859375,1.407269236883727,1.2968145168688934,0.05129579127384491,0.03832866479925303,0.05062271062271063,0.002197802197802198,0.07253824606765782,0.08365068511131943,0.7519190907478333,0.9316360950469971,0.9458417892456055,0.8209854364395142,0.6889710426330566,0.8630331158638,0.05493861436843872,0.11045472001483359,1.5492975115776062,1.1927443146705627,25
ADI-47057,1.4945997595787048,1.2907428741455078,1.3926713168621063,0.8788285255432129,0.8139781355857849,0.8464033305644989,1.2478268146514893,1.423393691594384,1.35040580606661,0.07765743996345448,0.042483006797281085,0.04291137664924073,0.0020270582332165468,0.09405571851418755,0.08828079724505444,0.8076334595680237,0.8048542737960815,0.9062111973762512,0.8158233165740967,0.8374856114387512,0.5554094910621643,0.06485038995742798,0.07298788552777391,1.5755894780158997,1.203419029712677,25
ADI-47058,0.4168590307235718,0.5029214024543762,0.459890216588974,0.2594316601753235,0.3168557584285736,0.28814370930194855,0.4879641830921173,1.333407584639043,1.3019979894772091,0.01803651502399739,0.04923966588134505,0.05214285714285715,0.02639641717602737,0.03948849750948701,0.05285016021342126,0.20319445431232452,0.3152002692222595,0.27673542499542236,0.31723201274871826,0.19849373400211334,0.29326847195625305,0.05742409825325012,0.031409595161833836,0.6959310650825501,0.4688738286495209,25
ADI-47059,0.6609576344490051,1.3605806827545166,1.0107691586017609,0.38197439908981323,0.7795107364654541,0.5807425677776337,1.1178420782089233,1.398797737374117,1.3327490812469045,0.05001574874829461,0.04062002028103723,0.04873039581777446,0.00821701975643065,0.09843845155265264,0.07378863008431821,0.44263550639152527,0.8330442905426025,0.3619762361049652,0.7686837911605835,0.3962288498878479,0.8038928508758545,0.39753633737564087,0.06604865612721245,1.4621068239212036,0.8675410449504852,25
ADI-47060,,1.0481394529342651,1.0481394529342651,0.0,0.6758124232292175,0.33790621161460876,0.9839579463005066,1.3210976203521787,1.3379344142526446,0.016298689171302755,0.044077961019490255,0.049010455563853625,0.025212990965308983,0.027632561613144136,0.04507501530762477,0.0,0.735065221786499,0.0,0.6638286709785461,0.0,0.8273794651031494,0.6758124232292175,0.016836793900465885,1.4138666152954102,0.4919789731502533,25
ADI-47061,0.8257354497909546,0.8583011031150818,0.8420182764530182,0.5332034230232239,0.5523207187652588,0.5427620708942413,0.9548823833465576,1.4048467524714674,1.3474104211562519,0.035491992581511006,0.0413564501301291,0.048273155416012556,0.014905375448745338,0.04409582607488889,0.06762827760549636,0.5165278911590576,0.6196449398994446,0.5388841032981873,0.5370197296142578,0.6436237692832947,0.5043244957923889,0.019117295742034912,0.05743633131521553,1.1939142942428589,0.9306895434856415,25
ADI-47062,1.5507604479789734,0.8554798364639282,1.2031201422214508,0.919947624206543,0.4704582691192627,0.6952029466629028,1.3784104585647583,1.416560248942194,1.2774182021202563,0.04003790872859804,0.04030356616563513,0.05215334826985312,0.009895444361463779,0.09073220422400202,0.07320528421444893,0.9557521343231201,0.5196966528892517,0.9085373878479004,0.46049991250038147,1.2114802598953247,0.6096189618110657,0.4494893550872803,0.13914204682193776,1.6738409399986267,1.1167637705802917,25
ADI-47063,1.056070476770401,1.3209733366966248,1.1885219067335129,0.6045328378677368,0.8232793211936951,0.7139060795307159,1.1248809099197388,1.3794580711034121,1.3189277454967798,0.042711830888953195,0.04492296918767507,0.047470126960418225,0.004014921876144035,0.1358855117849978,0.0792013953081774,0.6721309423446655,0.7888854146003723,0.5807621479034424,0.8302354216575623,0.8850040435791016,0.7275940179824829,0.21874648332595825,0.060530325606632296,1.445806622505188,1.1082794666290283,25
ADI-47064,0.9992223978042603,1.04007887840271,1.019650638103485,0.4565548598766327,0.687506914138794,0.5720308870077133,1.0472644567489624,1.3669317867414505,1.3111186878211438,0.046281354469546544,0.04674296199719928,0.05007935108446482,0.012114441820738203,0.06497832919801365,0.06871083199049033,0.3937954306602478,0.6430211067199707,0.4772447943687439,0.6986284852027893,0.5734790563583374,0.686090886592865,0.23095205426216125,0.055813098920306725,1.3327250719070434,0.9205902516841888,25
ADI-47065,0.964280903339386,1.3552697896957397,1.1597753465175629,0.5583913326263428,0.7492357492446899,0.6538135409355164,1.0577516555786133,1.3976991830234606,1.3046900628290314,0.055665022706466026,0.047023033463711436,0.05132054489852654,0.003871822298194557,0.09394345352983201,0.08607348175682297,0.6686009168624878,0.8714580535888672,0.5220584869384766,0.7162769436836243,0.5526008009910583,0.8405362963676453,0.19084441661834717,0.0930091201944292,1.5129201650619506,0.9873236119747162,25
ADI-47066,1.1870797276496887,1.0219686031341553,1.104524165391922,0.6656925082206726,0.561637282371521,0.6136648952960968,1.2268937826156616,1.3644794887305425,1.3476809930100428,0.01940498854700379,0.041197835066229885,0.045037531276063386,0.004563492888426345,0.11145000599298258,0.06809136521154924,0.9395438432693481,0.6738879680633545,0.5724024772644043,0.5313674211502075,1.2524032592773438,0.574402391910553,0.10405522584915161,0.01679849572049963,1.446219027042389,1.060357689857483,25
ADI-47067,1.094348430633545,1.3624958395957947,1.2284221351146698,0.6038330793380737,0.8767751455307007,0.7403041124343872,1.331555962562561,1.3708542017958216,1.3634727892834064,0.05440724208719974,0.04434810097999368,0.0514018691588785,0.008146061516925544,0.11715545146095274,0.07073673394310477,0.6243162155151367,0.9621706008911133,0.5961800217628479,0.855426549911499,0.8392897844314575,1.2362911701202393,0.27294206619262695,0.0073814125124151975,1.4339719414710999,1.2650237083435059,25
ADI-47068,1.1783682107925415,,1.1783682107925415,0.7010088562965393,0.0,0.35050442814826965,1.0179694890975952,1.3400403640605918,1.3754209422334804,0.018501646736187816,0.047254150702426556,0.03803169307756464,0.020710512026551255,0.05732390215148836,0.03650144212857695,0.6806184649467468,0.0,0.7075067758560181,0.0,0.8474886417388916,0.0,0.7010088562965393,0.035380578172888644,1.4116042375564575,0.5089847445487976,25
ADI-47069,0.7612740695476532,0.9646532535552979,0.8629636615514755,0.4192107021808624,0.5603179335594177,0.4897643178701401,0.8812596797943115,1.398571811323218,1.4226837033462012,0.04164204775427756,0.04428374655647383,0.04605426935524022,0.012624393846812205,0.0642261092834791,0.06200439638373334,0.35959744453430176,0.6860169172286987,0.44082868099212646,0.5348957180976868,0.33692800998687744,0.6920713186264038,0.1411072313785553,0.02411189202298325,1.0341573476791381,0.796315610408783,25
