candidate_id,public_hash,private_hash,is_baseline,balance_score,mae_cv_public_spearman,mae_public_private_spearman,mae_cv_private_spearman,mae_cv_public_kendall,mae_public_private_kendall,mae_cv_private_kendall,pear_cv_public_spearman,pear_public_private_spearman,pear_cv_private_spearman,spr_cv_public_spearman,spr_public_private_spearman,spr_cv_private_spearman,top2_cv_public,top2_public_private,top2_cv_private,top3_cv_public,top3_public_private,top3_cv_private,cv_winner_public_rank,cv_winner_private_rank,public_winner_private_rank,mae_triple_min,mae_triple_mean,worst_lofo_family_mae_pp,median_lofo_family_mae_pp,lofo_family_mae_pp_sd,worst_lomo_mae_pp,median_lomo_mae_pp,lomo_mae_pp_sd,subset_simple_domain_mae_pp,subset_plm_ensemble_mae_pp,subset_simple_plm_ensemble_mae_pp,subset_mae_pp_median,subset_mae_pp_sd
CAND_06488,b812eb300cbd1d9c734736bda0edb6fab6d248efc56408d6469f38ec405f5029,c4e4dc605aa1d3a49f9016647d8700d9571e392cba1f5861bbbc5ab8d55f8d71,False,4.991747327589159,0.6,0.9999999999999999,0.6,0.39999999999999997,0.9999999999999999,0.39999999999999997,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,2,2,1,0.6,0.7333333333333333,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,0.9999999999999999,1.0,7.850462293418876e-17
CAND_06492,19356c6abbecfa87fcf4e7f68008d353b9bda75dd333b7b94f52245ef4eda8c7,b2a978b5caaf1c49249e21667b1b6a6e7f0368b287c9252f7fadd5835e8478d9,False,4.507802834262106,0.49999999999999994,-0.19999999999999998,-0.3,0.19999999999999998,-0.19999999999999998,-0.19999999999999998,0.6000000000000001,0.39999999999999997,0.39999999999999997,0.6000000000000001,0.19999999999999998,-0.19999999999999998,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,3,4,-0.3,-1.850371707708594e-17,-0.7999999999999999,0.0,0.3577708763999663,-0.7999999999999999,0.0,0.3577708763999663,0.5,,-0.19999999999999998,0.15000000000000002,0.35
CAND_06496,a9b6e3e9cff8480fe4656b5fe35db1f8697e95abeb9edb03559a41c4afbb37ad,6ce62a10fd43222ef2968ba7f5823628ec4340dcccd0756513b1c86642456e71,False,4.5832503293828895,0.6,0.0,-0.09999999999999999,0.39999999999999997,-0.19999999999999998,0.0,0.6000000000000001,-0.19999999999999998,0.19999999999999998,0.6000000000000001,-0.39999999999999997,-0.39999999999999997,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,3,4,-0.09999999999999999,0.16666666666666666,-1.0,0.19999999999999998,0.48000000000000004,-1.0,0.19999999999999998,0.48000000000000004,0.5,,0.0,0.25,0.25
CAND_06503,419a19426b54f4267d94575634f7921cfda84106e7d68605b1fa0ec75e92c973,2e6a90ef7bbcd091afbfb7a5045ae0d1a8e7a55bc9a53dec00b073b23394ffa3,False,4.450085867187857,0.8999999999999998,0.7,0.6,0.7999999999999999,0.6,0.39999999999999997,1.0,0.0,0.0,0.7999999999999999,0.39999999999999997,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2,2,1,0.6,0.7333333333333333,0.39999999999999997,0.7999999999999999,0.24000000000000002,0.39999999999999997,0.7999999999999999,0.24,-0.5,,0.7,0.09999999999999998,0.6
CAND_06504,a957c38120a7c79019e2f95e36e58f5a5c5cd9caac3d981a5c0945e92ed3f023,80f1a74304123cf0171ecb3e72ff7b6d7667cc1b220625ac204a2e26538601ad,False,4.809348545777797,0.6,0.9999999999999999,0.6,0.39999999999999997,0.9999999999999999,0.39999999999999997,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,2,2,1,0.6,0.7333333333333333,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,0.9999999999999999,1.0,7.850462293418876e-17
CAND_06506,87c9c3b0cc3690c4e0a0e2a1855ddbf459c05483ae1c2c69edff2b76e646c6b6,bef692e3c2871f2524a6a4762ffaf6408d4f4fda57af6c64730077d067ca6922,False,4.533294657532189,0.7999999999999999,-0.09999999999999999,0.09999999999999999,0.6,0.0,0.0,0.7999999999999999,0.0,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.5,0.0,0.5,1.0,0.6666666666666666,0.6666666666666666,1,3,3,-0.09999999999999999,0.26666666666666666,-0.6000000000000001,0.0,0.32496153618543844,-0.6000000000000001,0.0,0.32496153618543844,-0.5,,-0.09999999999999999,-0.3,0.2
CAND_06508,50425c0de4ac409a9603715d1916b8eb4e77d989a5b3498e5bb97a565d2b3b10,14a78aca23d086324cf07487cab7c812cf67d9e841ca77e26b1034b323cd8a62,False,4.979152257322927,0.49999999999999994,-0.09999999999999999,0.6,0.19999999999999998,0.0,0.39999999999999997,0.6000000000000001,0.0,0.7999999999999999,0.6000000000000001,1.0,0.6000000000000001,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,2,3,2,-0.09999999999999999,0.3333333333333333,-0.39999999999999997,-0.19999999999999998,0.4489988864128729,-0.39999999999999997,-0.19999999999999998,0.4489988864128729,-1.0,,-0.09999999999999999,-0.55,0.45
CAND_06509,f31996ec66e5a781b7794e22b2dd0359b6ccef6a62600e715848cb2fd03d0fb6,9b72feaa90d20c1e86c660a30d3a2750df2b75d982e26fcdd8e02563c1865bfa,False,3.9921277913116655,0.6,0.7,0.8999999999999998,0.39999999999999997,0.6,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.7999999999999999,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,2,2,1,0.6,0.7333333333333333,0.39999999999999997,0.7999999999999999,0.24000000000000002,0.39999999999999997,0.7999999999999999,0.24,-0.5,,0.7,0.09999999999999998,0.6
CAND_06519,47e93296cc4492fb7dc98f93e774dd8c059a635a9ca0109c092a2b6ea10a917d,5f49c13e65b36bb50528cf35e75dc7c173be6dfd131a2a1c8c42048bcc0c213a,False,4.546281867165519,0.49999999999999994,0.0,0.49999999999999994,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.6000000000000001,0.0,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.7999999999999999,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,2,3,2,0.0,0.3333333333333333,-0.19999999999999998,-0.19999999999999998,0.48000000000000004,-0.19999999999999998,-0.19999999999999998,0.48000000000000004,-0.5,,0.0,-0.25,0.25
CAND_06546,500003ad79c247ea5936458abb9955b544e8adac660eba3d55bd360ebd30e5c3,b3a732555562272e9fcc47438c83cde08cf08e7d89eeeaac467c2a12d99cc3d3,False,4.94244714720863,0.7999999999999999,0.19999999999999998,0.49999999999999994,0.6,0.19999999999999998,0.19999999999999998,1.0,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,1,2,2,0.19999999999999998,0.49999999999999994,-0.19999999999999998,0.0,0.3577708763999663,-0.19999999999999998,0.0,0.3577708763999663,-0.5,,0.19999999999999998,-0.15000000000000002,0.35
CAND_06556,a47e76d07b403878550747fbcf0fed54a5cb143c1812d31c140a73e90688beb5,9512f05b436cabc9742ae6e0fc24f18f7e4c8f231cb10e9c4afe97ada0a8ac9b,False,4.642285353064973,0.19999999999999998,0.7,0.7999999999999999,0.19999999999999998,0.6,0.6,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.6000000000000001,1.0,0.6000000000000001,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,3,2,1,0.19999999999999998,0.5666666666666665,0.39999999999999997,0.7999999999999999,0.24000000000000002,0.39999999999999997,0.7999999999999999,0.24000000000000002,0.5,,0.7,0.6,0.09999999999999998
CAND_06572,eb34c66888419c9184a3339f343a8841317a56cf6b96288f4f3e78da105295d3,857d0c97b6c0e682098db91e38b103651533161f38f6255952b4317634a3c136,False,5.033193149142728,0.49999999999999994,0.7,0.7999999999999999,0.19999999999999998,0.6,0.6,0.0,0.0,1.0,0.0,0.39999999999999997,0.7999999999999999,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,2,2,1,0.49999999999999994,0.6666666666666666,0.39999999999999997,0.7999999999999999,0.24000000000000002,0.39999999999999997,0.7999999999999999,0.24,-0.5,,0.7,0.09999999999999998,0.6
CAND_06579,e47106e4815edcd8540431a774d5564cf4d12bfef15faf15545e073415b6dc50,83eb0defce1b5a6c8544af496538e051c035d533b71f7227740c63c2773d38a0,False,4.856448065970278,0.8999999999999998,0.7,0.6,0.7999999999999999,0.6,0.39999999999999997,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.6000000000000001,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2,2,1,0.6,0.7333333333333333,0.39999999999999997,0.7999999999999999,0.24000000000000002,0.39999999999999997,0.7999999999999999,0.24,-0.5,,0.7,0.09999999999999998,0.6
CAND_06589,fd6ae430858a45792d0c2b7e4b37deabdf39643625ca7cb44820d117dab55dab,4a24d1316aeaf0e0fee6037651eac9e0a6ed6cafe37082fc8ea2754606e3be86,False,4.492728163950708,0.8999999999999998,0.6,0.7,0.7999999999999999,0.39999999999999997,0.6,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2,1,2,0.6,0.7333333333333333,0.39999999999999997,0.6000000000000001,0.14966629547095767,0.39999999999999997,0.6000000000000001,0.14966629547095764,-0.5,,0.6,0.04999999999999999,0.55
CAND_06601,30986c973a989c770204cdd1dbbf43e01cbcc5dfa2845efcaa18dfc8aa2e1e82,87c667778878bf78a287401d51171a1274905d3968e58c1af13f10f63f0a3af8,False,4.603492560318824,0.6,0.7,0.8999999999999998,0.39999999999999997,0.6,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,2,2,1,0.6,0.7333333333333333,0.39999999999999997,0.7999999999999999,0.24000000000000002,0.39999999999999997,0.7999999999999999,0.24,-0.5,,0.7,0.09999999999999998,0.6
CAND_06608,ee45ac473addf217e8d3c22776a98cf7da259bf5ddba260229494c82d24c814c,f4f52e49333e3f83932b18ddd6812ab54ae2e173d166727d4598ea00a02f7c43,False,4.428252838954557,0.19999999999999998,0.0,0.6,0.19999999999999998,0.0,0.39999999999999997,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,1,2,0.0,0.26666666666666666,-0.39999999999999997,0.0,0.3577708763999663,-0.39999999999999997,0.0,0.3577708763999663,-0.5,,0.0,-0.25,0.25
CAND_06613,2e87085db228a52c7eef25f724762f4b7ed14db56bb332f146beeb16e0bd3ffa,f601bed387289cfec251c9170543a5709fbe5a4c79967311b60effd0dcdd41e2,False,4.932628845757646,0.6,0.7999999999999999,0.8999999999999998,0.39999999999999997,0.6,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,2,1,2,0.6,0.7666666666666666,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.6000000000000001,0.7999999999999999,0.07999999999999995,0.5,,0.7999999999999999,0.6499999999999999,0.14999999999999997
CAND_06618,315dddfc2f202cdca91589d648d1a9ac39258e1b603ba3c17274fe554d453d60,c69ad85874082d816c56b817795b1d0a2271cb045e81b4a95e7f15741e02473e,False,4.704100069825415,0.6,0.9999999999999999,0.6,0.39999999999999997,0.9999999999999999,0.39999999999999997,1.0,0.6000000000000001,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.6000000000000001,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,2,2,1,0.6,0.7333333333333333,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,0.9999999999999999,1.0,7.850462293418876e-17
CAND_06624,0ca3687c1f626eae32bfb4f8f4a3e20709808e5be7e052097adf0f286130eeb3,5c060550c759df278e0912042cb003f3bb3a6bbed7e51660ded4bcde7d817c0a,False,4.712604763641689,0.9999999999999999,0.19999999999999998,0.19999999999999998,0.9999999999999999,0.19999999999999998,0.19999999999999998,1.0,0.0,0.0,0.7999999999999999,0.7999999999999999,0.6000000000000001,1.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1,3,3,0.19999999999999998,0.4666666666666666,-0.19999999999999998,0.0,0.3577708763999663,-0.19999999999999998,0.0,0.3577708763999663,-0.5,,0.19999999999999998,-0.15000000000000002,0.35
CAND_06627,dffb672b6ebb26443f9ede8cb64aa54ecfc2c6dffad482f5c5d44835b5458f6f,0698de567b192a98daad11cbc5b39516cfb564c35d09e88d6c6c7da1d95daa2e,False,4.932045055991081,0.3,-0.09999999999999999,0.6,0.19999999999999998,0.0,0.39999999999999997,1.0,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,0.5,0.5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,4,2,4,-0.09999999999999999,0.26666666666666666,-0.6000000000000001,0.0,0.3249615361854384,-0.6000000000000001,0.0,0.32496153618543844,-0.5,,-0.09999999999999999,-0.3,0.2
CAND_06631,88e94852ac9a0b37858c3c024bf35c13ec279be0ced0485a50fed844f5ed79fa,2cf42b7d9cd9242fcef5d815a8923b28bb4b05abc8ef64e1e2cdd2c5b9be0a97,False,4.961237367932924,0.8999999999999998,0.6,0.49999999999999994,0.7999999999999999,0.39999999999999997,0.19999999999999998,1.0,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1,2,2,0.49999999999999994,0.6666666666666666,0.39999999999999997,0.6000000000000001,0.14966629547095767,0.39999999999999997,0.6000000000000001,0.14966629547095764,-0.5,,0.6,0.04999999999999999,0.55
CAND_06640,f17b3c65c15746be819631c8fe6fa2854ef7ae5115de126f0ffe576312b87fdd,35d6db4b4cde59939b73598d8b82d99d104d9f96712482c0d1c431aa09b7b783,False,4.277374567436448,0.3,0.09999999999999999,0.8999999999999998,0.19999999999999998,0.0,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,3,1,2,0.09999999999999999,0.4333333333333333,-0.39999999999999997,0.0,0.32496153618543844,-0.39999999999999997,0.0,0.32496153618543844,-1.0,,0.09999999999999999,-0.45,0.55
CAND_06649,276b65737485ea6910ea9915a02ba98ff804ec81ec2e3bc28489301c2aa15c9b,2aa0f3100a6545e1f43839f749af2e2079b2ca2d149469dd9fcbc76167d8bbe6,False,4.896184197570661,0.8999999999999998,0.3,0.09999999999999999,0.7999999999999999,0.19999999999999998,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1,3,3,0.09999999999999999,0.4333333333333333,0.0,0.39999999999999997,0.24000000000000002,0.0,0.39999999999999997,0.24000000000000005,-0.5,,0.3,-0.1,0.4
CAND_06650,39ff66e21c4780e1cd3f6a13c7cbe0aae9f596487785650cbee1f4279e39b9a0,c63ac49b2c6984ee73179cb84b23c0ed4d91058b50d2b294c3e87a6ed0bae077,False,5.03925451213332,0.7999999999999999,0.7,0.49999999999999994,0.6,0.6,0.19999999999999998,1.0,0.6000000000000001,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.6000000000000001,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2,2,1,0.49999999999999994,0.6666666666666666,0.39999999999999997,0.7999999999999999,0.24000000000000002,0.39999999999999997,0.7999999999999999,0.24,-0.5,,0.7,0.09999999999999998,0.6
CAND_06669,72e866db79d59c50317a39f154f411fdb68ab342458066baa55d582390621a5d,8beef998b3988a70dba569f350eddbd421c094e5fdbec352f9421303ad288234,False,5.056103137104718,0.9999999999999999,0.19999999999999998,0.19999999999999998,0.9999999999999999,0.19999999999999998,0.19999999999999998,1.0,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.6000000000000001,1.0,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1,3,3,0.19999999999999998,0.4666666666666666,-0.19999999999999998,0.0,0.3577708763999663,-0.19999999999999998,0.0,0.3577708763999663,-0.5,,0.19999999999999998,-0.15000000000000002,0.35
CAND_06671,c5a75ecbe3f93478f487e6275d4c23ee2aebe0822cad8d353021f73db37aec2a,1673a4c2285a7e41c14747fac944725fab22d56b14687dd54484fc53813b1b1a,False,4.9784493976031445,0.7999999999999999,0.7,0.49999999999999994,0.6,0.6,0.19999999999999998,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2,2,1,0.49999999999999994,0.6666666666666666,0.39999999999999997,0.7999999999999999,0.24000000000000002,0.39999999999999997,0.7999999999999999,0.24,-0.5,,0.7,0.09999999999999998,0.6
CAND_06672,3c54a90d1905a6f839ce754b4523351f71a3db95c68a58aa2aaa95a9b82ddeae,831de8d038258f1a7877252b36228a5005d93e0c5162f793c2afe9ed34a63f2a,False,4.052175086873154,0.0,0.7,0.6,0.0,0.6,0.39999999999999997,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,1,0.0,0.4333333333333333,0.39999999999999997,0.7999999999999999,0.24000000000000002,0.39999999999999997,0.7999999999999999,0.24000000000000002,1.0,,0.7,0.85,0.15000000000000002
CAND_06688,c75abd18e76d3362c26e50cd0fce500bbf3bded22b9b1225ba853b8e0fa7b367,2de713c89f33ba510331208d7414814dd4af12b661fb0e7790e63c3e8d34acd4,False,4.3432085832647305,0.19999999999999998,0.39999999999999997,0.8999999999999998,0.19999999999999998,0.39999999999999997,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.6000000000000001,1.0,0.6000000000000001,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,3,2,1,0.19999999999999998,0.49999999999999994,-0.19999999999999998,0.39999999999999997,0.3794733192202055,-0.19999999999999998,0.39999999999999997,0.37947331922020555,-0.5,,0.39999999999999997,-0.05000000000000002,0.44999999999999996
CAND_06692,a907038190830f787b721143bc2fbface2d9f5b1b66bf9dac119f6729e339256,ed3da2c7311b9b87f1ce9f0c546201bb4ac9b31b936968d50628d0c5ccec951e,False,4.825192401857073,0.0,-0.09999999999999999,0.8999999999999998,0.19999999999999998,0.0,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,2,2,5,-0.09999999999999999,0.2666666666666666,-0.39999999999999997,-0.19999999999999998,0.4489988864128729,-0.39999999999999997,-0.19999999999999998,0.4489988864128729,-0.5,,-0.09999999999999999,-0.3,0.2
CAND_06704,b58946e3b8163454b8f9b862fa3ccd1d5c30842d8a7c3f8f653676687f11ddde,478e28d274d86844166876481a538b13e843c0ded18e4ec62c73123573e4bc89,False,4.932959360420437,0.6,0.7,0.6,0.39999999999999997,0.6,0.39999999999999997,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.6000000000000001,1.0,0.6000000000000001,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,2,3,1,0.6,0.6333333333333333,0.39999999999999997,0.7999999999999999,0.24000000000000002,0.39999999999999997,0.7999999999999999,0.24000000000000002,0.5,,0.7,0.6,0.09999999999999998
CAND_06709,03eb59bca270eeea2dc968200be37661ef0e44ebc112e4c841eea24da587edd4,5cf054bc9801fb1d1706a1cd07b06e64cb21f032c0f18c15e9c24b19b3bd5717,False,4.272130030675365,0.7999999999999999,0.8999999999999998,0.6,0.6,0.7999999999999999,0.39999999999999997,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2,2,1,0.6,0.7666666666666666,0.7999999999999999,0.7999999999999999,0.09797958971132716,0.7999999999999999,0.7999999999999999,0.09797958971132717,0.5,,0.8999999999999998,0.7,0.1999999999999999
CAND_06743,8e6d9749c37569fa578aa5c5fb0eeb790768fd12ea49d9ab40d7afe882329aca,022d79314094d3bc8a957605c70b555cc9e41126d1771d6480c928e9ad7a38b4,False,4.686934263805964,0.49999999999999994,-0.09999999999999999,0.09999999999999999,0.19999999999999998,0.0,0.0,0.6000000000000001,-0.39999999999999997,0.39999999999999997,0.6000000000000001,0.7999999999999999,0.7999999999999999,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,4,2,-0.09999999999999999,0.16666666666666666,-0.39999999999999997,-0.19999999999999998,0.4489988864128729,-0.39999999999999997,-0.19999999999999998,0.4489988864128729,-0.5,,-0.09999999999999999,-0.3,0.2
CAND_06763,57f9300a935c076f626963fadda4fd5ad0a40251a7bb595a0f65327ccefa17c5,bea0954cb331bceaf88ed46ce84383a58aab7ac77e5c93a924ab6090f5092965,False,4.825611805944344,0.49999999999999994,0.0,0.49999999999999994,0.39999999999999997,0.0,0.19999999999999998,0.39999999999999997,-0.39999999999999997,0.6000000000000001,0.19999999999999998,-0.19999999999999998,0.6000000000000001,0.5,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,2,2,0.0,0.3333333333333333,-0.39999999999999997,0.0,0.3577708763999663,-0.39999999999999997,0.0,0.3577708763999663,-0.5,,0.0,-0.25,0.25
CAND_06773,aea095bfb1b685d6f880583699bb7a53db3490386e095ca132b6cc1eecd03a7f,d896cbf083f8f54f0bf009b3f198b8b448dec06c1801e88d7a3357beea84393c,False,4.631839222684628,0.49999999999999994,-0.09999999999999999,0.6,0.19999999999999998,0.0,0.39999999999999997,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.7999999999999999,0.7999999999999999,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,2,2,3,-0.09999999999999999,0.3333333333333333,-0.39999999999999997,-0.19999999999999998,0.4489988864128729,-0.39999999999999997,-0.19999999999999998,0.4489988864128729,-0.5,,-0.09999999999999999,-0.3,0.2
CAND_06796,afc26d67454200553e38379689249c5103e588311c7d8e22508913a3a302c0b7,280b6bed2c05c958ecae9b72a8b5ae55569ad40a334a18607e15ae6280c2a777,False,5.050742386601074,0.6,0.8999999999999998,0.19999999999999998,0.39999999999999997,0.7999999999999999,0.19999999999999998,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.6000000000000001,1.0,0.6000000000000001,1.0,0.5,0.5,0.6666666666666666,1.0,0.6666666666666666,2,3,1,0.19999999999999998,0.5666666666666665,0.7999999999999999,0.7999999999999999,0.09797958971132716,0.7999999999999999,0.7999999999999999,0.09797958971132716,1.0,,0.8999999999999998,0.95,0.0500000000000001
CAND_06801,cc5ace7a7c0d393ea852a8abe6aa7f3a8b3cd6919eae2f615e7c900ce2f03da2,f9741b1f284e7b6b48ed7e94c8699ab0cccf7d91390a946c8d7eda3c1ba43182,False,4.830241554627345,0.39999999999999997,-0.09999999999999999,0.7,0.39999999999999997,0.0,0.6,0.6000000000000001,0.6000000000000001,1.0,0.0,0.39999999999999997,0.7999999999999999,0.5,0.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1,3,3,-0.09999999999999999,0.3333333333333333,-0.6000000000000001,0.0,0.32496153618543844,-0.6000000000000001,0.0,0.3249615361854384,-0.5,,-0.09999999999999999,-0.3,0.2
CAND_06807,16c6a829781a4730f141b7c4c30d509a31b73dfd6138c6e6528bd977a0ebbc41,97243b43cc51dc6a4a0ef9a15324c3d8bb182772a7d72690cb04296173fb973f,False,4.9635811708962745,0.7999999999999999,0.8999999999999998,0.6,0.6,0.7999999999999999,0.39999999999999997,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2,2,1,0.6,0.7666666666666666,0.7999999999999999,0.7999999999999999,0.09797958971132716,0.7999999999999999,0.7999999999999999,0.09797958971132717,0.5,,0.8999999999999998,0.7,0.1999999999999999
CAND_06823,e3dc691376a8c42cf683e2459f03d98320afe7c83c164dfeccd9753816da1c50,71d23f4a94e7bdea873e5e0f0f6600339f619da545cc532efbb88f77f93762cf,False,5.049505574433207,0.6,0.7,0.6,0.39999999999999997,0.6,0.39999999999999997,0.7999999999999999,0.6000000000000001,0.7999999999999999,0.6000000000000001,1.0,0.6000000000000001,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,3,2,1,0.6,0.6333333333333333,0.39999999999999997,0.7999999999999999,0.24000000000000002,0.39999999999999997,0.7999999999999999,0.24000000000000002,0.5,,0.7,0.6,0.09999999999999998
CAND_06824,0ae05373dde734465cc4a358ec0a12bf3f5a0c0d349a1f7bb333d12cdac9bd7e,7701be37dc82ee847de42473ab740648d640360dd00d6142403d22081d75834c,False,5.008807939133287,0.49999999999999994,0.0,0.49999999999999994,0.19999999999999998,0.19999999999999998,0.19999999999999998,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,3,2,5,0.0,0.3333333333333333,-0.19999999999999998,-0.19999999999999998,0.48000000000000004,-0.19999999999999998,-0.19999999999999998,0.48000000000000004,-0.5,,0.0,-0.25,0.25
CAND_06842,22c7ce20a4b0dcf4a84fad17fdb362087c37e9bfdab0255ffa6edfab38fbb61f,1717d18d57825a20fcb1ad59fe88ace586fea67da89b336055a6e70c55821ef2,False,4.946969585765915,0.8999999999999998,0.6,0.49999999999999994,0.7999999999999999,0.39999999999999997,0.19999999999999998,1.0,0.6000000000000001,0.6000000000000001,0.7999999999999999,0.7999999999999999,0.6000000000000001,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1,2,2,0.49999999999999994,0.6666666666666666,0.39999999999999997,0.6000000000000001,0.14966629547095767,0.39999999999999997,0.6000000000000001,0.14966629547095764,-0.5,,0.6,0.04999999999999999,0.55
CAND_06860,a7038ed6e2c431a22dd0a6d9238d961c7a11c787fe5f4f99ac608fed40434ebc,c88da4b64ec49cc544bb5e599c4afb6e2338a029e19b380293ddc1b2d6cc965e,False,3.9845419013549885,0.8999999999999998,0.6,0.49999999999999994,0.7999999999999999,0.39999999999999997,0.19999999999999998,0.7999999999999999,0.7999999999999999,0.6000000000000001,0.6000000000000001,1.0,0.6000000000000001,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1,2,2,0.49999999999999994,0.6666666666666666,0.39999999999999997,0.6000000000000001,0.14966629547095767,0.39999999999999997,0.6000000000000001,0.14966629547095764,-0.5,,0.6,0.04999999999999999,0.55
