id,generator,extraction_status,error,corr_H_absPhi,corr_H_phi,area_frac_highH_highAbsPhi,area_frac_highH_positivePhi,area_frac_highH_negativePhi,largest_highH_highAbsPhi_patch_area_fraction,largest_highH_positivePhi_patch_area_fraction,largest_highH_negativePhi_patch_area_fraction,CDR_area_frac_highH_highAbsPhi,phi_finite_frac
ADI-47112,abodybuilder2,SUCCESS,,0.07713008695526478,-0.17191961245496692,0.036710517107012404,0.08561752446834756,0.11393502944314385,0.0026604465979445163,0.004927352122720766,0.004879925536664495,0.08074407949310491,1.0
ADI-47113,abodybuilder2,SUCCESS,,0.17208238051528138,0.14242774891090335,0.0401551869793771,0.12057494352559191,0.07925889232021545,0.002490675758317178,0.005243143436994988,0.006569826841922308,0.08626286831129133,1.0
ADI-47114,abodybuilder2,SUCCESS,,-0.10928211618647862,-0.14911591933611312,0.03267396409357699,0.06940002111487036,0.13066631559579409,0.003706590552020288,0.004946613892464362,0.005685818654442578,0.0675180829745374,1.0
ADI-47116,abodybuilder2,SUCCESS,,-0.0928595961163905,-0.06314491830625614,0.03563819021979778,0.08545993602842683,0.1145828246467023,0.0026543249717050537,0.0048007734030233624,0.004899901278262703,0.08831288577377604,1.0
ADI-47117,abodybuilder2,SUCCESS,,-0.12452393236844828,-0.15593400862094,0.033767775800767334,0.0867352643437276,0.11384349507510949,0.004863583675211649,0.004749908836597747,0.007372536453284945,0.059222125823034724,1.0
ADI-47118,abodybuilder2,SUCCESS,,-0.10558933124910681,-0.149326316477271,0.029911936764399478,0.08667480697346462,0.11425460875325405,0.0024740161148614215,0.003671308101493737,0.004866800815245421,0.06559076013651746,1.0
ADI-47119,abodybuilder2,SUCCESS,,0.033010159813684534,-0.13540242902180177,0.03994716520317706,0.08137020390665842,0.11911624483500255,0.0024217103226097663,0.003539531416109613,0.004745686002005717,0.06880276139558268,1.0
ADI-47120,abodybuilder2,SUCCESS,,-0.1164520156789422,-0.10479116687567076,0.050181688595369235,0.07900127814157135,0.12265170168569725,0.005076621765541578,0.006571138074323681,0.006264172778130877,0.038498043239331675,1.0
ADI-47121,abodybuilder2,SUCCESS,,0.048509464904835604,-0.20303618577089746,0.05110277365709143,0.059667430578229305,0.13838988184481044,0.00354791761946486,0.0024592882183586363,0.006171421079856495,0.1273881039855297,1.0
ADI-47122,abodybuilder2,SUCCESS,,0.023275847027634824,-0.22519108751013528,0.05264386508288485,0.03914331452255498,0.16131348530274148,0.0025198997169719414,0.004722017109335821,0.004591074139047527,0.11143206555917973,1.0
ADI-47123,abodybuilder2,SUCCESS,,0.17620448894914492,0.1696008558783516,0.033381993012984564,0.11701674214622401,0.08429527438204029,0.0024553844644895446,0.005549137704707269,0.0038190517487364174,0.09788679749557412,1.0
ADI-47124,abodybuilder2,SUCCESS,,-0.0833643756511332,-0.10252236531794001,0.04403605244335036,0.07139603870115618,0.13072754256227873,0.0028562253379402322,0.0037544826019903234,0.005011296703386964,0.05092216078632179,1.0
ADI-47125,abodybuilder2,SUCCESS,,-0.15600492012166986,-0.11843084286213487,0.03425523690613514,0.09010816004237983,0.11101875643528826,0.004094427571432583,0.004094427571432583,0.006457674156256678,0.08630585721606886,1.0
ADI-47126,abodybuilder2,SUCCESS,,-0.04785241410636514,-0.08686346148468022,0.03841347696143907,0.08673993666695516,0.11208271642653768,0.002455794301795979,0.004745609325634316,0.00580849248469766,0.08592426856015085,1.0
ADI-47127,abodybuilder2,SUCCESS,,0.1320544525415856,-0.15865833684387098,0.04965347787244589,0.08346696927661312,0.11696878785905897,0.008952385633617459,0.004661542931041579,0.01016924538453228,0.13120088757192516,1.0
ADI-47129,abodybuilder2,SUCCESS,,0.07205572709853017,0.02893503845868416,0.034425045129783845,0.09639155075489318,0.10490633592726137,0.0025432724899984312,0.0053017112494535765,0.008108305672790674,0.07778462276772752,1.0
ADI-47130,abodybuilder2,SUCCESS,,-0.04970849993689761,-0.09811469476014881,0.045532846390934766,0.07196593954104237,0.12830438640521574,0.0038986254295084394,0.0038986254295084394,0.004984333093951373,0.07534258520958195,1.0
ADI-47131,abodybuilder2,SUCCESS,,0.015493691766497472,-0.14797078379936884,0.04361341037338375,0.06880386719231293,0.13170365889971358,0.0036447648031178613,0.0036447648031178613,0.004232153657045207,0.07895473222687205,1.0
ADI-47132,abodybuilder2,SUCCESS,,-0.0786520830158697,0.04995503147604277,0.040114411510011806,0.11415290991490182,0.08595090755977355,0.0027868958091804754,0.005531784805143203,0.002768013800774702,0.12614748665734077,1.0
ADI-47133,abodybuilder2,SUCCESS,,-0.10983978202578651,-0.0438115066797907,0.027123360763636195,0.09938727946740751,0.1012691768157146,0.0025946635784602737,0.003946860421500492,0.0037052647805981918,0.05200333164460256,1.0
ADI-47134,abodybuilder2,SUCCESS,,-0.09413968371489298,-0.08617115045056492,0.038172196362677206,0.0842940704004484,0.11439732908578674,0.002476567352036623,0.002517561642569972,0.004775251943918932,0.06029768188750096,1.0
ADI-47135,abodybuilder2,SUCCESS,,-0.004567673894310709,-0.21159399625580724,0.04094615834137497,0.07318377169171833,0.12625272501743295,0.0033843722269313622,0.004542780911187059,0.0034525650840953473,0.04206032111656404,1.0
ADI-47137,abodybuilder2,SUCCESS,,-0.1788309049227772,-0.17788879986195436,0.032218052837181,0.08587844152738862,0.11323482817583982,0.0024644425441072227,0.0036093549328901175,0.006102489648480728,0.056613914071206264,1.0
ADI-47139,abodybuilder2,SUCCESS,,0.05795866231830617,-0.011727285610751578,0.03654829376900707,0.07311949258315098,0.12756525029825125,0.0014112826856902269,0.003921118129903805,0.0064619577427348735,0.043106723263540134,1.0
ADI-47140,abodybuilder2,SUCCESS,,0.0021913323038513315,-0.21729813425760866,0.04579595811268911,0.10094144757368666,0.10013088400840633,0.002613564663027031,0.005365048262542325,0.0039638985249835475,0.11486481064467961,1.0
ADI-47141,abodybuilder2,SUCCESS,,-0.039568018470781195,-0.08675780818408428,0.03379283068744346,0.09269774094950615,0.10813124513108902,0.0025341776216204715,0.005108679183519069,0.003945307663328358,0.07549861325623199,1.0
ADI-47143,abodybuilder2,SUCCESS,,-0.14106853099506134,-0.23561693374109077,0.03120410742525968,0.0742687996219382,0.12583399422778965,0.0036641512366822004,0.004950551234115235,0.0040741109746374096,0.08319714726399641,1.0
ADI-47145,abodybuilder2,SUCCESS,,-0.057212529890660446,-0.08332121944538448,0.03718879193534734,0.06591650169910522,0.13364979424348866,0.0022901092977073143,0.0034652623732587874,0.004588140994190855,0.10169034702009282,1.0
ADI-47146,abodybuilder2,SUCCESS,,0.06228969430155353,-0.2634052809965765,0.04993456983639734,0.08649451838947615,0.11549532491107382,0.003172393550818532,0.005038288786198615,0.003816811657754588,0.10413118297190885,1.0
ADI-47147,abodybuilder2,SUCCESS,,-0.0279670910850174,-0.18697244595643878,0.03248446786562769,0.08897682357106626,0.10911835955038302,0.0025840779918264657,0.0039813566988562855,0.0037552932467354683,0.08297596312981173,1.0
ADI-47148,abodybuilder2,SUCCESS,,-0.057826421965550566,-0.13682614505222693,0.028710035132593032,0.08481846249978084,0.1158181884702955,0.0023843437527141325,0.00673200273920283,0.004144361718124203,0.04443675577253185,1.0
ADI-47149,abodybuilder2,SUCCESS,,-0.1151570956726056,-0.02985707590768627,0.026139213416679297,0.11293732703255717,0.08650257639504962,0.002582594648850109,0.003940675228135667,0.0038377713812665437,0.047882265628052104,1.0
ADI-47151,abodybuilder2,SUCCESS,,-0.0003884129097872533,-0.18271231868196927,0.04754812380542089,0.06150331063863279,0.1392637268861052,0.0038715094031533006,0.003920465277101278,0.005142058259103911,0.035615968921282305,1.0
ADI-47152,abodybuilder2,SUCCESS,,0.02596369210727151,-0.14576121939690387,0.05698085286814934,0.061266803346702904,0.1385159495920082,0.003645120338861147,0.00483343445726691,0.0061682152462085894,0.05676049404007618,1.0
ADI-47153,abodybuilder2,SUCCESS,,0.009815274563640551,-0.20155634617603502,0.03661186659562279,0.02692819093778222,0.1724520605262019,0.003802575276877494,0.002465375109382594,0.006080684274029452,0.060936648429070185,1.0
ADI-47154,abodybuilder2,SUCCESS,,0.051018844240601456,-0.07411837391588338,0.040054490563133746,0.07728044091966298,0.12322491759569736,0.003981035148047345,0.0028973048714461993,0.003981035148047345,0.12611981353684085,1.0
ADI-47155,abodybuilder2,SUCCESS,,-0.08256460518617222,-0.25421330695930683,0.0205559537161096,0.07608601747302168,0.1233624731713311,0.002482196681480712,0.005119072361474488,0.005070851058358683,0.06154251829385958,1.0
ADI-47156,abodybuilder2,SUCCESS,,-0.09181208644817587,-0.09638053360790595,0.03738245794548146,0.0775976193610282,0.12220442236535639,0.003402717930313334,0.0033410565646501216,0.010329903546195316,0.04101950764855755,1.0
ADI-47158,abodybuilder2,SUCCESS,,-0.10001365542899351,0.07798697390514416,0.035473855235394744,0.1042455805347945,0.09678051435641234,0.0022889563600824907,0.0034305231238450063,0.004639879094312307,0.10090024234835478,1.0
ADI-47159,abodybuilder2,SUCCESS,,-0.13925931480638373,-0.13481950787361038,0.035237853560222084,0.11617773313515127,0.08584254344544208,0.002426592027113246,0.003490852055606782,0.0035285049105368187,0.08353777512088764,1.0
ADI-47160,abodybuilder2,SUCCESS,,-0.07998740345663038,-0.1302182575668751,0.03198390135141688,0.06702714345160493,0.13346323137189403,0.0038530677850867165,0.006429515016791659,0.0064458538193763,0.05839036768876417,1.0
ADI-47161,abodybuilder2,SUCCESS,,-0.06566208250205477,-0.170243040175248,0.030349375928017615,0.10299784308466586,0.09747177252681317,0.0014312635189814105,0.006418526701624132,0.0025612421187429023,0.06817314558755634,1.0
ADI-47162,abodybuilder2,SUCCESS,,0.05802543338681776,-0.08031724874060053,0.04336471221883379,0.06977971873830506,0.13017785375931015,0.003635342035652011,0.003635342035652011,0.006061359523005572,0.06746436005362365,1.0
ADI-47163,abodybuilder2,SUCCESS,,0.052303788375462894,-0.22554827202384262,0.0510093730274799,0.05604174822565901,0.14504897592499458,0.003781897231882704,0.0026890176072310546,0.005036689353668323,0.1291112152746602,1.0
ADI-47165,abodybuilder2,SUCCESS,,0.03817220465082751,-0.06776326744400835,0.05041709464695328,0.050672565687914055,0.14815974979012939,0.003605587092399025,0.004859305036913904,0.0036173486067110263,0.1818166850417216,1.0
ADI-47166,abodybuilder2,SUCCESS,,0.011768097530401256,-0.0995073336275466,0.04633577733661667,0.11483663015633234,0.08522552220283992,0.0034464409817816432,0.00543246550836661,0.004816501132000083,0.07633405290240189,1.0
ADI-47173,abodybuilder2,SUCCESS,,0.0740515476317653,0.0003328223750095372,0.04375286903011771,0.10455720535170047,0.09566533571570876,0.002395013415660895,0.0025276900750364146,0.0028551929522092697,0.09968031587713548,1.0
ADI-47174,abodybuilder2,SUCCESS,,-0.036982642587001215,-0.04594177374011758,0.035871178544465636,0.1318149092479099,0.06792615439724366,0.002183091543995061,0.0068252658344340605,0.0037570185293317473,0.07879144273605886,1.0
ADI-47175,abodybuilder2,SUCCESS,,-0.2033312200627131,-0.17226126275223952,0.02621278526051041,0.10543055598329674,0.09495669737186654,0.006641278154981274,0.004562830073825514,0.006641278154981274,0.051071032206430875,1.0
ADI-47176,abodybuilder2,SUCCESS,,-0.1064311392635268,-0.1390569235450231,0.02419497113317113,0.08538861390635512,0.11425238462356296,0.0025647511479031373,0.006241184981565915,0.0036733461550479607,0.05423964659270082,1.0
ADI-47177,abodybuilder2,SUCCESS,,-0.13912661564094794,-0.12288684920877238,0.03074316975284975,0.09732018362797841,0.10150171349950543,0.0024243312442906845,0.00479240837552032,0.003712496314954097,0.043374392324960105,1.0
ADI-47178,abodybuilder2,SUCCESS,,-0.06834458090142481,-0.09557349480511969,0.025002667815904333,0.09110075371919044,0.11054953869065037,0.00373851270155415,0.0049921249095768745,0.004006827709292005,0.051983541798100615,1.0
ADI-47179,abodybuilder2,SUCCESS,,-0.10293391786528648,-0.0701394886055495,0.030381971280258702,0.1006167934680946,0.09829304926907315,0.002687589669769328,0.004274136972605784,0.005104661480140137,0.06065070411822412,1.0
ADI-47180,abodybuilder2,SUCCESS,,-0.13385670104071273,-0.18797565487429088,0.023184285259096295,0.07530871212997203,0.12444430629907867,0.00144637316292242,0.0037885593599309964,0.005132229366607395,0.07262001221394687,1.0
ADI-47181,abodybuilder2,SUCCESS,,-0.1392245462784982,-0.1876814147913714,0.026847308562910607,0.11242163330386114,0.08772212567889998,0.0024490726575341145,0.0048893222384350996,0.003633711448195117,0.09576937683923786,1.0
ADI-47182,abodybuilder2,SUCCESS,,-0.11417824879304385,-0.125822052827855,0.03135300197575121,0.10387342514018238,0.09641738216970268,0.005114541142027239,0.005114541142027239,0.006844147075579097,0.061410446541435036,1.0
ADI-47183,abodybuilder2,SUCCESS,,-0.24002834487230648,-0.18297020972203654,0.0284300782957045,0.10709184096556383,0.09370263718703489,0.001287569542800648,0.004768370078584675,0.00492729039796888,0.08916397914947159,1.0
ADI-47184,abodybuilder2,SUCCESS,,0.01677782854181813,-0.16856920154757324,0.03145958285355265,0.09339010710747479,0.10757517745247597,0.002389749278304998,0.003709961733227624,0.0026349598704555367,0.056763275287108186,1.0
ADI-47186,abodybuilder2,SUCCESS,,-0.033137855773552286,-0.08342997861602926,0.04491470854175379,0.08130739183940144,0.11905010369298179,0.002583316014264281,0.0039469009473814464,0.007730510788676757,0.07177382608763422,1.0
ADI-47187,abodybuilder2,SUCCESS,,-0.11866136287280414,-0.14762446341524438,0.03612220280041073,0.10973495105320086,0.09059085134640724,0.0025205134326667655,0.003568260306894473,0.0035319564944272168,0.08084658247051371,1.0
ADI-47188,abodybuilder2,SUCCESS,,0.025422431988067363,-0.18323169398607622,0.05857885779340912,0.10043401570449698,0.09958745970102663,0.0026918160917502195,0.0035360690527781835,0.00476632392980856,0.07854507481015069,1.0
ADI-47189,abodybuilder2,SUCCESS,,-0.14455891352009145,-0.10307655803821816,0.02549353427752647,0.091034049951042,0.10873583215608416,0.00398688018383796,0.00457836963864537,0.00504436695393834,0.061469195233170605,1.0
ADI-47190,abodybuilder2,SUCCESS,,-0.08859380642891417,-0.030345037690073382,0.035254204204993304,0.12423519307664718,0.07665047554601365,0.002589309120366747,0.004998174730185187,0.003763808174117661,0.07096975704228148,1.0
ADI-47191,abodybuilder2,SUCCESS,,-0.004184756755598352,0.019748701726880598,0.04661398677645106,0.1354033027355352,0.06497306365181027,0.0034945032512250225,0.004637736670447809,0.004587321409692059,0.08918366189103918,1.0
ADI-47192,abodybuilder2,SUCCESS,,0.007505680520979701,-0.25964122628694947,0.04647853346020114,0.08285013031446814,0.11820114970288627,0.0024378402384209867,0.00250263176752705,0.0047253342190592025,0.1023980459225095,1.0
ADI-47193,abodybuilder2,SUCCESS,,-0.24014507591533832,-0.09800141229346913,0.01774443454100753,0.09702763638436335,0.10308802316355935,0.0024755144219068734,0.005155020124767633,0.004989800590588429,0.037065902997358395,1.0
ADI-47194,abodybuilder2,SUCCESS,,0.017354328811675156,0.028822067312693656,0.039890060197898494,0.11254045500669611,0.08549151941123155,0.0036324156783026397,0.0039794553534009776,0.004710086947964665,0.10504325162828047,1.0
ADI-47195,abodybuilder2,SUCCESS,,-0.007110111688984938,-0.078170046817016,0.02683729788562388,0.09744453071240168,0.10329060016339221,0.0023326482074314966,0.004818519268400934,0.007101123697308046,0.040939694899454,1.0
ADI-47196,abodybuilder2,SUCCESS,,0.07534569505136,-0.15665550968690875,0.05849205062273373,0.10033899258168119,0.09966298093961021,0.004044242487237455,0.004837802998056073,0.0037073383935789174,0.10153429656175743,1.0
ADI-47197,abodybuilder2,SUCCESS,,-0.17563248387755426,-0.13685649860234156,0.03180535636415152,0.11934573104578249,0.08204537323690701,0.0023513681037034373,0.0035339620366088634,0.002477749304445439,0.07302862787752547,1.0
ADI-47198,abodybuilder2,SUCCESS,,-0.1780908771114605,-0.11220342086232483,0.031248831281018113,0.12479973859046391,0.07595586648161778,0.0029181410990297696,0.005518635887523178,0.004109902850295656,0.037894108805603066,1.0
ADI-47199,abodybuilder2,SUCCESS,,-0.15444294198536135,-0.07408365381780141,0.02890018416957765,0.12486166458394278,0.07687493922167624,0.002554260812662756,0.004177487856657224,0.00498215496980888,0.10338833897203821,1.0
ADI-47200,abodybuilder2,SUCCESS,,-0.02386494380133694,-0.14334878439759471,0.032845896809898974,0.11113877866121642,0.09009884430427754,0.002607020605690012,0.004974381502689918,0.002634292431474264,0.08387812223079325,1.0
ADI-47201,abodybuilder2,SUCCESS,,-0.13858146869572668,-0.0689175141040649,0.03613661543489761,0.09635353414705158,0.10312477168967417,0.0024214849682181083,0.002735861479103826,0.005108289058315587,0.06733963647182478,1.0
ADI-47202,abodybuilder2,SUCCESS,,-0.18652092040986998,-0.14844534228032535,0.02670528459735254,0.11693429975903928,0.08525421424296009,0.0035608643317447727,0.004895099766814748,0.0037080755792553858,0.06394525114957934,1.0
ADI-47203,abodybuilder2,SUCCESS,,-0.08314720273189365,-0.0932481240040328,0.036949241116975215,0.11159406583309148,0.0887873987796803,0.0038235470552781146,0.0050534654115307,0.00503197198816079,0.08147296099015817,1.0
ADI-47204,abodybuilder2,SUCCESS,,-0.09326340567835271,-0.14304338314659099,0.04365683014731428,0.09928579629078092,0.10034818020885578,0.0023646019616323484,0.004856998073066657,0.00595910549246463,0.06853454639711497,1.0
ADI-47205,abodybuilder2,SUCCESS,,-0.08180114150783227,-0.1259716625827259,0.02458464731567188,0.09018316956523699,0.10777426678097962,0.002297094560974306,0.003932158184627358,0.004954910197235368,0.04597828716800343,1.0
ADI-47206,abodybuilder2,SUCCESS,,-0.11707802405155154,-0.07045961946002956,0.02980964787463427,0.09801105853998225,0.10238868982600996,0.0024154572590531645,0.003646661383998644,0.004689247894692197,0.08269849821343074,1.0
ADI-47207,abodybuilder2,SUCCESS,,-0.09608205553285379,-0.2304905252824439,0.03801409498293225,0.1069662062915654,0.09295112464856253,0.0013314541394853297,0.0047478148205817436,0.004254092243212882,0.07917373820610724,1.0
ADI-47208,abodybuilder2,SUCCESS,,-0.10207788576620963,-0.2832764232220217,0.03773003432986958,0.08785055263244354,0.11187712542757403,0.002571735625551038,0.005138438609599052,0.005132638270563567,0.10008374433290125,1.0
ADI-47209,abodybuilder2,SUCCESS,,-0.1209920991707843,0.000706907855095032,0.040216399725484034,0.11797386081907778,0.0812762900737706,0.0032516735729499445,0.0093788392581856,0.003422691371212685,0.09671451961416523,1.0
ADI-47212,abodybuilder2,SUCCESS,,-0.07511048413250647,0.0012124926018655183,0.030381108578645063,0.10850817587492695,0.09218238055780736,0.0035992263783550336,0.006076677372168683,0.0035765733306646224,0.07167182823003865,1.0
ADI-47213,abodybuilder2,SUCCESS,,-0.03959588028837954,-0.1764006432308572,0.03627692209391246,0.08469110557659347,0.11596717991948648,0.002628158862081364,0.0037960085520407053,0.006067096199455464,0.020252804645447008,1.0
ADI-47214,abodybuilder2,SUCCESS,,-0.08371360997919534,-0.11517002585634405,0.030328906233741227,0.09936218650466143,0.1027508202737782,0.0016664422940337216,0.005203499156042953,0.006671188568541618,0.07140268267962158,1.0
ADI-47215,abodybuilder2,SUCCESS,,-0.11797339764212683,-0.14510625165685287,0.03462383936850286,0.11369533130972115,0.08648021272295228,0.00368558492639542,0.004804596929104861,0.0034904101741775563,0.08761206917909592,1.0
ADI-47216,abodybuilder2,SUCCESS,,-0.04832943416611411,-0.09270890553846073,0.039089865189661906,0.1259734779799389,0.07463363269862273,0.0025376464306946494,0.004810856127971682,0.0045443637958399435,0.06294571340863901,1.0
ADI-47217,abodybuilder2,SUCCESS,,-0.08841859928551768,-0.21173000028426905,0.039244989844988115,0.0909775900012788,0.10810101258089964,0.0024357246545325616,0.003686550274620697,0.004962015362344032,0.03388743818054464,1.0
ADI-47218,abodybuilder2,SUCCESS,,-0.1474586755092178,-0.17861996512015904,0.03052477733849089,0.11208990616461724,0.08731404474258231,0.0025730355942069527,0.005135128859654259,0.0037539835852973685,0.07109757682636883,1.0
ADI-47219,abodybuilder2,SUCCESS,,0.05692351961458288,0.0057069254367490005,0.040141250913712956,0.10400549228353688,0.09597102968799041,0.0024462836471429725,0.005215765036009786,0.005524530809471001,0.09290071246668148,1.0
ADI-47220,abodybuilder2,SUCCESS,,-0.1407519710751163,-0.13020893872279504,0.03426068091171558,0.1014239665138925,0.0978443397253111,0.0028594848903055743,0.006832857739565049,0.006976935592467924,0.11592063832348286,1.0
ADI-47221,abodybuilder2,SUCCESS,,-0.19508456877044136,-0.18532098824120044,0.030468873635976373,0.09488841868603572,0.1044569849095083,0.003481653876478125,0.004218474245980243,0.0022891839600770294,0.055727884201080345,1.0
ADI-47222,abodybuilder2,SUCCESS,,-0.05800810726053959,0.00885545247300218,0.04750665196942609,0.1311473154060071,0.06857187722720386,0.0036264085640580613,0.004809560949848869,0.0023793731903036016,0.10381407616803726,1.0
ADI-47223,abodybuilder2,SUCCESS,,-0.09414853018046294,-0.19595752028924887,0.03350170164747781,0.09733504417103803,0.10084924813950004,0.0023073130029528234,0.004530793954842227,0.004483571340551987,0.12183876739736578,1.0
ADI-47224,abodybuilder2,SUCCESS,,-0.007191690832876406,-0.02394475429695661,0.03880146242143228,0.11238801453820169,0.08888932169546387,0.0038194514642225807,0.0049923047211788705,0.004774963847588359,0.12961303053765535,1.0
ADI-47225,abodybuilder2,SUCCESS,,0.11216504783471633,0.07506935082400044,0.057371223658820455,0.13598901373363842,0.06515307532239613,0.003816059569857606,0.006332427494275302,0.005963995617057124,0.1043948717734899,1.0
ADI-47226,abodybuilder2,SUCCESS,,-0.17912169361265523,-0.0205937814746654,0.02993919309661671,0.12822165410073444,0.0703029679809597,0.0035872037235943144,0.006226708794475034,0.0049593457287768275,0.0511104399752963,1.0
ADI-47227,abodybuilder2,SUCCESS,,-0.1488560758276586,-0.09788668449028363,0.031445559946001844,0.114548361151113,0.08615043949734383,0.0023625606867323065,0.0035686862908912995,0.004602817327101333,0.06061370389658626,1.0
ADI-47228,abodybuilder2,SUCCESS,,-0.0992330010293782,0.01896460265707088,0.03606199357905402,0.13797241450854342,0.06256027968048773,0.002329076830760664,0.004537551265535643,0.0023108636497834187,0.06173345285224211,1.0
ADI-47229,abodybuilder2,SUCCESS,,-0.14818015282664446,-0.17347219268080563,0.02630228369049143,0.10513313493445887,0.0964683357140611,0.0024011532077943495,0.0037237410181843542,0.006057445986148799,0.036073384849397865,1.0
ADI-47230,abodybuilder2,SUCCESS,,-0.1918295439692734,-0.1503308584471949,0.0283299434379618,0.10980758933640886,0.09071756853599434,0.003973546631055202,0.006261481222987548,0.005034217208100451,0.0643389432116699,1.0
ADI-47231,abodybuilder2,SUCCESS,,0.10439454953262649,0.020185754688612695,0.04459154862933904,0.10026325304006828,0.09957339425159997,0.0025943160965401727,0.0034559219358493392,0.005077302210378793,0.07205990771947017,1.0
ADI-47232,abodybuilder2,SUCCESS,,-0.11715189549683701,-0.1714669287805898,0.02674823402818285,0.09547425266813847,0.10481082565794128,0.0023746188944731134,0.004615618900710967,0.00457400933981312,0.03996202943807468,1.0
ADI-47233,abodybuilder2,SUCCESS,,0.07452254326744921,-0.06902311660631869,0.039836795595479334,0.09881348059882371,0.10052188367911692,0.0038818291187545156,0.003963145825049486,0.005251006561703999,0.09580982773467085,1.0
ADI-47234,abodybuilder2,SUCCESS,,-0.05040805903361348,-0.03668762919892215,0.039107626966039796,0.11391454984487433,0.08685021102538942,0.0025345167507090207,0.006361235427117955,0.004659303625753771,0.09069048937114782,1.0
ADI-47235,abodybuilder2,SUCCESS,,-0.036882644566432414,-0.1436498060082877,0.044056117862267236,0.0917300039586054,0.1098870584810902,0.0036256966549583496,0.0037185932499089924,0.006418075184191976,0.07168771252581962,1.0
ADI-47236,abodybuilder2,SUCCESS,,-0.17586484334075683,-0.17561529998286685,0.026703680595611033,0.10385382605468803,0.09588277796325223,0.003740811159157597,0.005074145712544063,0.0037757031452393154,0.06455535689855946,1.0
ADI-47237,abodybuilder2,SUCCESS,,-0.022964848875144144,-0.1435545256625679,0.05182783658744599,0.09433914329323569,0.10654570998712398,0.002853971590289354,0.0063324939800964136,0.006567994977686924,0.10321763275507403,1.0
ADI-47238,abodybuilder2,SUCCESS,,0.10059102230786132,0.06049613505141382,0.04920002448454772,0.15842564778331023,0.04323727582780467,0.003823746445238103,0.006105924728515356,0.002461183493463862,0.09582568647299002,1.0
ADI-47239,abodybuilder2,SUCCESS,,-0.006033807749846627,-0.13746061594359138,0.041267313077194695,0.11896717526639286,0.08059439702932573,0.002678547986437316,0.004141192752334779,0.0038168082246477775,0.11044532063396968,1.0
ADI-47240,abodybuilder2,SUCCESS,,-0.1075966097525148,-0.15208833866133423,0.03659675604710398,0.12500408079333117,0.07503856796858871,0.005076013330349433,0.005290468226520052,0.00633046039489835,0.05606285442324337,1.0
ADI-47241,abodybuilder2,SUCCESS,,0.002236740772655866,-0.1174422182258345,0.03268566821329722,0.10935786092139071,0.09226585577431615,0.0025818218687264412,0.005051371166682025,0.0037403368249075337,0.08110915073012835,1.0
ADI-47243,abodybuilder2,SUCCESS,,-0.18631201968346928,-0.0296833539928742,0.028818366930216426,0.12354549938114419,0.0757130385919619,0.002317510785647892,0.005990420068753852,0.004806708556218902,0.08115445337607487,1.0
ADI-47244,abodybuilder2,SUCCESS,,-0.030575115597703,0.005012564316681642,0.045359060396095656,0.14555894237699632,0.05278325349844833,0.00229250578355699,0.003443556588126659,0.004611960052253214,0.11680983486222228,1.0
ADI-47246,abodybuilder2,SUCCESS,,-0.1136326039715211,-0.0862757566977953,0.029200726982570358,0.1303731830900662,0.07123343909510949,0.0025940896806460633,0.003806469884530874,0.0037381923835378104,0.09945401161967163,1.0
ADI-47247,abodybuilder2,SUCCESS,,-0.004707623966310841,-0.03432123508454733,0.03186233774783592,0.12488670419269567,0.0738983912065737,0.00243091739883744,0.00508511764596655,0.003649523104599272,0.046521219861150494,1.0
ADI-47248,abodybuilder2,SUCCESS,,-0.1251479478808674,-0.06651040801124569,0.030882148382579487,0.1298800027309562,0.07167329030377516,0.0012930735814349304,0.005054275579529451,0.0037453349742726056,0.07106097336161601,1.0
ADI-47249,abodybuilder2,SUCCESS,,-0.15356929703915514,-0.07908339438734464,0.028662329153572846,0.11809952742158226,0.08290542164536258,0.003794656162320599,0.003794656162320599,0.003884798108899221,0.09355830637096733,1.0
ADI-47250,abodybuilder2,SUCCESS,,0.028733903765781256,0.05180581163837259,0.03559834137518713,0.12101009027548348,0.07840885743438812,0.002773299450912864,0.006084056855622504,0.003766717161900482,0.05709128689315631,1.0
ADI-47251,abodybuilder2,SUCCESS,,-0.08665295941450024,-0.0491606999576244,0.030183846764655315,0.1404643360768938,0.05996919649868495,0.0027031941937717785,0.005983832366534635,0.0035233540784998197,0.04839935776283856,1.0
ADI-47252,abodybuilder2,SUCCESS,,-0.12252360939209984,-0.14984422200760059,0.036846905592440124,0.10952566588613542,0.08997036041827851,0.0024465388492814857,0.0035641459114164964,0.0047901919692863075,0.10152456766723744,1.0
ADI-47253,abodybuilder2,SUCCESS,,-0.03412796366612094,-0.12983205203530637,0.027078504795596554,0.11021576061420399,0.0898835851194268,0.0014976971011736082,0.004117996832893772,0.0037885778475363753,0.0689540329981372,1.0
ADI-47254,abodybuilder2,SUCCESS,,-0.012659520393863454,0.01364174605906434,0.04047163648777777,0.13970961946581129,0.059985798414865614,0.0025976347803184333,0.006266937797442374,0.0050664026530670495,0.09009381690741004,1.0
ADI-47255,abodybuilder2,SUCCESS,,-0.1481018379041872,-0.26071153201009256,0.03614454036045939,0.10793189258154978,0.09057940403559347,0.0023336928514655184,0.003388044160222414,0.005608945565959135,0.10178170421477004,1.0
ADI-47256,abodybuilder2,SUCCESS,,-0.0127090979384944,-0.03845078131847755,0.03254088992528297,0.1270624853614386,0.07083488107993187,0.002543058813108086,0.004676661305979055,0.005790419296667056,0.07008962454919113,1.0
