target,family,cv,mode,feature_dim,screen_model,base_MAE,cand_MAE,delta_MAE,boot_lo,boot_hi,p_improve,cand_Spearman,n,incumbent_id,subfamily,structure_source,molecular_scope,standalone_delta,reference_model,incremental_mae,incremental_delta,bootstrap_ci_low,bootstrap_ci_high,generator_robustness,artifact_status,runtime,verdict,notes
TmApp,S1_VH_VL_INTERFACE,Shadow,INC_vs_INCUMBENT,1280,PCA32_Ridge,2.7134783500422097,2.63522258729777,0.0782557627444395,-0.043963065017647,0.1933338831471043,0.8945,0.6193085774715591,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.63522258729777,0.0782557627444395,-0.043963065017647,0.1933338831471043,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,S1_VH_VL_INTERFACE,Primary,STANDALONE_vs_median,1280,PCA32_Ridge,0.5181666666666666,0.5352945985742728,-0.0171279319076061,-0.0727828667138663,0.0363119353003496,0.2665,0.3975854474242094,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,-0.0171279319076061,HIC__SIMPLE_blend_seq_surf_adv,,,-0.0727828667138663,0.0363119353003496,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,S1_VH_VL_INTERFACE,Primary,INC_vs_PLM,1280,PCA32_Ridge,0.5220492329835269,0.58114733337878,-0.059098100395253,-0.1182340711865136,0.0030890791221245,0.03,0.4243800961311806,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.58114733337878,-0.059098100395253,-0.1182340711865136,0.0030890791221245,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,S1_VH_VL_INTERFACE,Primary,INC_vs_INCUMBENT,1280,PCA32_Ridge,0.4251776987709105,0.4465634046561149,-0.0213857058852044,-0.0579552833598967,0.0174600432080706,0.131,0.6232504445827577,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.4465634046561149,-0.0213857058852044,-0.0579552833598967,0.0174600432080706,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,REDUNDANT_SIGNAL,
HIC,S1_VH_VL_INTERFACE,Shadow,STANDALONE_vs_median,1280,PCA32_Ridge,0.5176481481481482,0.5486074489683304,-0.0309593008201821,-0.0821794751235675,0.018799023976378,0.119,0.3756628096383056,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,-0.0309593008201821,HIC__SIMPLE_blend_seq_surf_adv,,,-0.0821794751235675,0.018799023976378,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,S1_VH_VL_INTERFACE,Shadow,INC_vs_PLM,1280,PCA32_Ridge,0.5233988520074129,0.5757334907138694,-0.0523346387064564,-0.1135686243353525,0.010427522102425,0.0495,0.4338418461934157,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.5757334907138694,-0.0523346387064564,-0.1135686243353525,0.010427522102425,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,S1_VH_VL_INTERFACE,Shadow,INC_vs_INCUMBENT,1280,PCA32_Ridge,0.4251776987709105,0.4504764532949922,-0.0252987545240817,-0.064288998188432,0.0111499679758948,0.081,0.6124634285138938,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.4504764532949922,-0.0252987545240817,-0.064288998188432,0.0111499679758948,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,S1_BURIED_CORE,Primary,STANDALONE_vs_median,1280,PCA32_Ridge,3.438271604938272,3.1761219647417978,0.262149640196474,0.001324825939237,0.5321005188947892,0.9755,0.4317048911308533,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.262149640196474,TmApp__META_performance__ridge_100.0,,,0.001324825939237,0.5321005188947892,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,S1_BURIED_CORE,Primary,INC_vs_PLM,1280,PCA32_Ridge,3.02851273324092,3.001332880607382,0.0271798526335378,-0.3112902992504156,0.3453873126014788,0.547,0.5437040347804087,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,3.001332880607382,0.0271798526335378,-0.3112902992504156,0.3453873126014788,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,S1_BURIED_CORE,Primary,INC_vs_INCUMBENT,1280,PCA32_Ridge,2.7134783500422097,2.785418909486088,-0.071940559443878,-0.1486540388716643,0.0059394902189124,0.033,0.593487396330483,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.785418909486088,-0.071940559443878,-0.1486540388716643,0.0059394902189124,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,NO_SIGNAL,
TmApp,S1_BURIED_CORE,Shadow,STANDALONE_vs_median,1280,PCA32_Ridge,3.438271604938272,3.155544598822772,0.2827270061155,0.071105804526876,0.5169739175491244,0.9935,0.4182963539356514,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.2827270061155,TmApp__META_performance__ridge_100.0,,,0.071105804526876,0.5169739175491244,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,S1_BURIED_CORE,Shadow,INC_vs_PLM,1280,PCA32_Ridge,3.030945321708822,3.052603764326657,-0.0216584426178356,-0.394680913557681,0.3113440854085947,0.451,0.5120092023901069,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,3.052603764326657,-0.0216584426178356,-0.394680913557681,0.3113440854085947,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,S1_BURIED_CORE,Shadow,INC_vs_INCUMBENT,1280,PCA32_Ridge,2.7134783500422097,2.69668582421778,0.0167925258244294,-0.0509053705792639,0.0952618742859068,0.68,0.5882593099251477,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.69668582421778,0.0167925258244294,-0.0509053705792639,0.0952618742859068,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,S1_BURIED_CORE,Primary,STANDALONE_vs_median,1280,PCA32_Ridge,0.5181666666666666,0.5298900359608262,-0.0117233692941596,-0.0646731996982464,0.0413160418274707,0.338,0.3789371622851412,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,-0.0117233692941596,HIC__SIMPLE_blend_seq_surf_adv,,,-0.0646731996982464,0.0413160418274707,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,S1_BURIED_CORE,Primary,INC_vs_PLM,1280,PCA32_Ridge,0.5220492329835269,0.5698695874413922,-0.0478203544578652,-0.1043067814026479,0.011403840572927,0.0575,0.4170847819796751,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.5698695874413922,-0.0478203544578652,-0.1043067814026479,0.011403840572927,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,S1_BURIED_CORE,Primary,INC_vs_INCUMBENT,1280,PCA32_Ridge,0.4251776987709105,0.4440692806348615,-0.018891581863951,-0.0555941175011448,0.0183872951927946,0.1505,0.626416122594332,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.4440692806348615,-0.018891581863951,-0.0555941175011448,0.0183872951927946,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,REDUNDANT_SIGNAL,
HIC,S1_BURIED_CORE,Shadow,STANDALONE_vs_median,1280,PCA32_Ridge,0.5176481481481482,0.5364251777421007,-0.0187770295939525,-0.0729395121074952,0.0357256345719714,0.2385,0.3950393559695148,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,-0.0187770295939525,HIC__SIMPLE_blend_seq_surf_adv,,,-0.0729395121074952,0.0357256345719714,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,S1_BURIED_CORE,Shadow,INC_vs_PLM,1280,PCA32_Ridge,0.5233988520074129,0.5927927650974645,-0.0693939130900516,-0.1269194393353296,-0.011076008561202,0.009,0.3898850732685478,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.5927927650974645,-0.0693939130900516,-0.1269194393353296,-0.011076008561202,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,S1_BURIED_CORE,Shadow,INC_vs_INCUMBENT,1280,PCA32_Ridge,0.4251776987709105,0.4478428872648208,-0.0226651884939103,-0.059719474563874,0.0139963851628563,0.1195,0.623072613361421,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.4478428872648208,-0.0226651884939103,-0.059719474563874,0.0139963851628563,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,S1_EXPOSED,Primary,STANDALONE_vs_median,1280,PCA32_Ridge,3.438271604938272,3.182006394416581,0.2562652105216907,0.0184595954996489,0.4903899447400264,0.9805,0.421943724672905,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.2562652105216907,TmApp__META_performance__ridge_100.0,,,0.0184595954996489,0.4903899447400264,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,S1_EXPOSED,Primary,INC_vs_PLM,1280,PCA32_Ridge,3.02851273324092,3.1786775244801966,-0.1501647912392769,-0.4749618424010861,0.1739748732544082,0.185,0.478985099719497,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,3.1786775244801966,-0.1501647912392769,-0.4749618424010861,0.1739748732544082,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,S1_EXPOSED,Primary,INC_vs_INCUMBENT,1280,PCA32_Ridge,2.7134783500422097,2.730229352276244,-0.0167510022340344,-0.070195575696913,0.0358505825740339,0.275,0.59150126028998,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.730229352276244,-0.0167510022340344,-0.070195575696913,0.0358505825740339,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,NO_SIGNAL,
TmApp,S1_EXPOSED,Shadow,STANDALONE_vs_median,1280,PCA32_Ridge,3.438271604938272,3.1911056788918346,0.2471659260464371,0.0237038585803367,0.4813638659592533,0.981,0.4183443828299452,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.2471659260464371,TmApp__META_performance__ridge_100.0,,,0.0237038585803367,0.4813638659592533,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,S1_EXPOSED,Shadow,INC_vs_PLM,1280,PCA32_Ridge,3.030945321708822,3.110911273541576,-0.079965951832754,-0.3893494754415731,0.2254072607995503,0.283,0.4970411387448942,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,3.110911273541576,-0.079965951832754,-0.3893494754415731,0.2254072607995503,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,S1_EXPOSED,Shadow,INC_vs_INCUMBENT,1280,PCA32_Ridge,2.7134783500422097,2.700584602741382,0.0128937473008279,-0.0479509883747894,0.0691728995176252,0.6665,0.5936399587005927,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.700584602741382,0.0128937473008279,-0.0479509883747894,0.0691728995176252,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,S1_EXPOSED,Primary,STANDALONE_vs_median,1280,PCA32_Ridge,0.5181666666666666,0.4995404144056182,0.0186262522610483,-0.0351853001172491,0.0749472559413844,0.748,0.4680870585308374,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,0.0186262522610483,HIC__SIMPLE_blend_seq_surf_adv,,,-0.0351853001172491,0.0749472559413844,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,S1_EXPOSED,Primary,INC_vs_PLM,1280,PCA32_Ridge,0.5220492329835269,0.5823136596389048,-0.0602644266553779,-0.1220817429889997,-0.0034425160774987,0.021,0.4620026903151011,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.5823136596389048,-0.0602644266553779,-0.1220817429889997,-0.0034425160774987,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,S1_EXPOSED,Primary,INC_vs_INCUMBENT,1280,PCA32_Ridge,0.4251776987709105,0.4399498049051792,-0.0147721061342687,-0.0506831562494008,0.0224912476120624,0.215,0.621522941289772,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.4399498049051792,-0.0147721061342687,-0.0506831562494008,0.0224912476120624,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,REDUNDANT_SIGNAL,
HIC,S1_EXPOSED,Shadow,STANDALONE_vs_median,1280,PCA32_Ridge,0.5176481481481482,0.5150744088993555,0.0025737392487926,-0.0505120973369975,0.0564102788352157,0.525,0.4515374640753228,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,0.0025737392487926,HIC__SIMPLE_blend_seq_surf_adv,,,-0.0505120973369975,0.0564102788352157,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,S1_EXPOSED,Shadow,INC_vs_PLM,1280,PCA32_Ridge,0.5233988520074129,0.5779908841494764,-0.0545920321420635,-0.1146022491869301,0.0009314324645492,0.026,0.4544152248713994,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.5779908841494764,-0.0545920321420635,-0.1146022491869301,0.0009314324645492,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,S1_EXPOSED,Shadow,INC_vs_INCUMBENT,1280,PCA32_Ridge,0.4251776987709105,0.4418500665031989,-0.0166723677322884,-0.0533340765172009,0.0190851556501618,0.179,0.6211926833072895,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.4418500665031989,-0.0166723677322884,-0.0533340765172009,0.0190851556501618,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M1_ProteinMPNN_soluble,Primary,STANDALONE_vs_median,2,Ridge,3.438271604938272,3.3928605851391045,0.0454110197991672,-0.1263461334119645,0.2155317340876441,0.6949,0.2971109779451353,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.0454110197991672,TmApp__META_performance__ridge_100.0,,,-0.1263461334119645,0.2155317340876441,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M1_ProteinMPNN_soluble,Primary,INC_vs_PLM,2,Ridge,3.02851273324092,2.973506923459394,0.0550058097815258,-0.0911602864345216,0.2013988372448303,0.7651,0.5180636683002035,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.973506923459394,0.0550058097815258,-0.0911602864345216,0.2013988372448303,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M1_ProteinMPNN_soluble,Primary,INC_vs_INCUMBENT,2,Ridge,2.7134783500422097,2.730665537827252,-0.0171871877850415,-0.1012975536377295,0.0645265936720439,0.3435,0.594125898101683,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.730665537827252,-0.0171871877850415,-0.1012975536377295,0.0645265936720439,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,NO_SIGNAL,
TmApp,M1_ProteinMPNN_soluble,Shadow,STANDALONE_vs_median,2,Ridge,3.438271604938272,3.4380105111111168,0.000261093827155,-0.1741041412710722,0.1772130391209135,0.4988,0.282976356877374,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.000261093827155,TmApp__META_performance__ridge_100.0,,,-0.1741041412710722,0.1772130391209135,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M1_ProteinMPNN_soluble,Shadow,INC_vs_PLM,2,Ridge,3.030945321708822,2.968352014396331,0.0625933073124906,-0.0194560174209129,0.1439412529274148,0.9306,0.5549300825143182,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.968352014396331,0.0625933073124906,-0.0194560174209129,0.1439412529274148,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M1_ProteinMPNN_soluble,Shadow,INC_vs_INCUMBENT,2,Ridge,2.7134783500422097,2.7877219728207536,-0.0742436227785439,-0.168929325527948,0.0154563750150778,0.0537,0.5775898323192312,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.7877219728207536,-0.0742436227785439,-0.168929325527948,0.0154563750150778,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M1_ProteinMPNN_soluble,Primary,STANDALONE_vs_median,2,Ridge,0.5181666666666666,0.5455027724789782,-0.0273361058123116,-0.0819464864771369,0.0277143418860183,0.1641,0.3287351262299942,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,-0.0273361058123116,HIC__SIMPLE_blend_seq_surf_adv,,,-0.0819464864771369,0.0277143418860183,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M1_ProteinMPNN_soluble,Primary,INC_vs_PLM,2,Ridge,0.5220492329835269,0.51585828418746,0.0061909487960668,-0.0040432273804486,0.0163869768255122,0.8849,0.4241091152224769,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.51585828418746,0.0061909487960668,-0.0040432273804486,0.0163869768255122,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M1_ProteinMPNN_soluble,Primary,INC_vs_INCUMBENT,2,Ridge,0.4251776987709105,0.4555479957381625,-0.030370296967252,-0.0679248329402672,0.0079055775377815,0.0576,0.6172225307230015,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.4555479957381625,-0.030370296967252,-0.0679248329402672,0.0079055775377815,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,NO_SIGNAL,
HIC,M1_ProteinMPNN_soluble,Shadow,STANDALONE_vs_median,2,Ridge,0.5176481481481482,0.5454822579410875,-0.0278341097929393,-0.0815547350399924,0.0269118820429774,0.1538,0.3136604018244551,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,-0.0278341097929393,HIC__SIMPLE_blend_seq_surf_adv,,,-0.0815547350399924,0.0269118820429774,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M1_ProteinMPNN_soluble,Shadow,INC_vs_PLM,2,Ridge,0.5233988520074129,0.5166422245454804,0.0067566274619325,-0.0033687958826578,0.0168034765654176,0.9068,0.4279395432757147,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.5166422245454804,0.0067566274619325,-0.0033687958826578,0.0168034765654176,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M1_ProteinMPNN_soluble,Shadow,INC_vs_INCUMBENT,2,Ridge,0.4251776987709105,0.446513778519471,-0.0213360797485605,-0.0566561308148117,0.0149654751251634,0.1236,0.6223260045035864,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.446513778519471,-0.0213360797485605,-0.0566561308148117,0.0149654751251634,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M3_SaProt35_global,Primary,STANDALONE_vs_median,480,PCA32_Ridge,3.438271604938272,3.1270677558079827,0.3112038491302891,0.0621305251650554,0.5562182501131694,0.994,0.4420805449128547,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.3112038491302891,TmApp__META_performance__ridge_100.0,,,0.0621305251650554,0.5562182501131694,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M3_SaProt35_global,Primary,INC_vs_PLM,480,PCA32_Ridge,3.02851273324092,3.2097990012745488,-0.1812862680336291,-0.4913426724424804,0.1349879710609127,0.117,0.4532726898978509,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,3.2097990012745488,-0.1812862680336291,-0.4913426724424804,0.1349879710609127,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M3_SaProt35_global,Primary,INC_vs_INCUMBENT,480,PCA32_Ridge,2.7134783500422097,2.730125577554429,-0.0166472275122191,-0.0885738267122682,0.0536827953504338,0.318,0.5914673575410667,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.730125577554429,-0.0166472275122191,-0.0885738267122682,0.0536827953504338,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,NO_SIGNAL,
TmApp,M3_SaProt35_global,Shadow,STANDALONE_vs_median,480,PCA32_Ridge,3.438271604938272,3.126064547444886,0.3122070574933859,0.0601802923339354,0.5668573145793679,0.992,0.4094208967930625,162,TmApp__META_performance__ridge_100.0,STANDALONE_vs_median,ESMFold_Fv,Fv,0.3122070574933859,TmApp__META_performance__ridge_100.0,,,0.0601802923339354,0.5668573145793679,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M3_SaProt35_global,Shadow,INC_vs_PLM,480,PCA32_Ridge,3.030945321708822,3.157163664622689,-0.1262183429138672,-0.4558726507304204,0.19617942230152,0.2105,0.4592748890700394,162,TmApp__META_performance__ridge_100.0,INC_vs_PLM,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,3.157163664622689,-0.1262183429138672,-0.4558726507304204,0.19617942230152,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
TmApp,M3_SaProt35_global,Shadow,INC_vs_INCUMBENT,480,PCA32_Ridge,2.7134783500422097,2.7051990946055966,0.0082792554366131,-0.0531015941975349,0.0729350128986556,0.604,0.5911368057391623,162,TmApp__META_performance__ridge_100.0,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,TmApp__META_performance__ridge_100.0,2.7051990946055966,0.0082792554366131,-0.0531015941975349,0.0729350128986556,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M3_SaProt35_global,Primary,STANDALONE_vs_median,480,PCA32_Ridge,0.5181666666666666,0.5170350908984429,0.0011315757682236,-0.0555492576065687,0.054233383070859,0.4935,0.449225658197945,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,0.0011315757682236,HIC__SIMPLE_blend_seq_surf_adv,,,-0.0555492576065687,0.054233383070859,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M3_SaProt35_global,Primary,INC_vs_PLM,480,PCA32_Ridge,0.5220492329835269,0.5432717961043771,-0.0212225631208502,-0.0724025539271771,0.0250385745609281,0.186,0.4761148679511825,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.5432717961043771,-0.0212225631208502,-0.0724025539271771,0.0250385745609281,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M3_SaProt35_global,Primary,INC_vs_INCUMBENT,480,PCA32_Ridge,0.4251776987709105,0.4445580651959493,-0.0193803664250388,-0.0574055938537202,0.0227859028814377,0.168,0.6286573605267349,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.4445580651959493,-0.0193803664250388,-0.0574055938537202,0.0227859028814377,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,REDUNDANT_SIGNAL,
HIC,M3_SaProt35_global,Shadow,STANDALONE_vs_median,480,PCA32_Ridge,0.5176481481481482,0.5199745226980748,-0.0023263745499265,-0.0565731478037016,0.0490504348897399,0.4405,0.4232213704746927,162,HIC__SIMPLE_blend_seq_surf_adv,STANDALONE_vs_median,ESMFold_Fv,Fv,-0.0023263745499265,HIC__SIMPLE_blend_seq_surf_adv,,,-0.0565731478037016,0.0490504348897399,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M3_SaProt35_global,Shadow,INC_vs_PLM,480,PCA32_Ridge,0.5233988520074129,0.5881442493021473,-0.0647453972947343,-0.1139777429923042,-0.0171984829266459,0.005,0.4202278782488572,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_PLM,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.5881442493021473,-0.0647453972947343,-0.1139777429923042,-0.0171984829266459,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
HIC,M3_SaProt35_global,Shadow,INC_vs_INCUMBENT,480,PCA32_Ridge,0.4251776987709105,0.4458170807680601,-0.0206393819971496,-0.0594346621596594,0.0177720412560043,0.1415,0.6268197712395884,162,HIC__SIMPLE_blend_seq_surf_adv,INC_vs_INCUMBENT,ESMFold_Fv,Fv,,HIC__SIMPLE_blend_seq_surf_adv,0.4458170807680601,-0.0206393819971496,-0.0594346621596594,0.0177720412560043,NOT_TESTED_ESMFOLD_ONLY,PENDING_FULL_AUDIT,,,
