kind,representation,annotation,topology,scheme,delta_mae,ci95_lo,ci95_hi,code_x,code_a,code_base,family
annotation_gain_vs_BASE,ablingua,IMGT,C,primary,0.17014715406629774,-0.03537208415843822,0.38916725641415423,EXP-T185,,EXP-T180,
annotation_gain_vs_BASE,ablingua,IMGT,C,shadow,-0.04368419411741657,-0.17897801870181237,0.10358211199442541,EXP-T185,,EXP-T180,
annotation_gain_vs_BASE,ablingua,REGION,C,primary,0.182462998378424,-0.00707802007227768,0.37941445715633415,EXP-T190,,EXP-T180,
annotation_gain_vs_BASE,ablingua,REGION,C,shadow,-0.06715117560492621,-0.27149991282710323,0.14152521557278097,EXP-T190,,EXP-T180,
annotation_gain_vs_BASE,ablingua,FULL,C,primary,0.001967630268614925,-0.17012879171489198,0.17839437060885935,EXP-T087,,EXP-T180,
annotation_gain_vs_BASE,ablingua,FULL,C,shadow,-0.10081300617736068,-0.31073997638843676,0.12189358428672496,EXP-T087,,EXP-T180,
annotation_nonadditivity,ablingua,FULL_IMGT_REGION,C,primary,-0.3506425221761068,-0.6360469788680844,-0.07894205281763911,,,,
annotation_nonadditivity,ablingua,FULL_IMGT_REGION,C,shadow,0.010022363544982113,-0.2452475965758901,0.2671321327303661,,,,
annotation_gain_vs_BASE,ablingua,IMGT,D,primary,-0.12146723711932148,-0.3006844597098268,0.049016026508660826,EXP-T186,,EXP-T181,
annotation_gain_vs_BASE,ablingua,IMGT,D,shadow,-0.091207410082405,-0.22612988860518843,0.034716973481354794,EXP-T186,,EXP-T181,
annotation_gain_vs_BASE,ablingua,REGION,D,primary,0.015141545990366994,-0.22020953555165984,0.24736633418518814,EXP-T191,,EXP-T181,
annotation_gain_vs_BASE,ablingua,REGION,D,shadow,0.025046054227852527,-0.16293558603451577,0.20773233072257294,EXP-T191,,EXP-T181,
annotation_gain_vs_BASE,ablingua,FULL,D,primary,0.022967326788254725,-0.19097991637241693,0.23450948338449737,EXP-T151,,EXP-T181,
annotation_gain_vs_BASE,ablingua,FULL,D,shadow,-0.019489853470413772,-0.19712529947728286,0.15723770989312028,EXP-T151,,EXP-T181,
annotation_nonadditivity,ablingua,FULL_IMGT_REGION,D,primary,0.1292930179172092,-0.12037963690581145,0.380992520297015,,,,
annotation_nonadditivity,ablingua,FULL_IMGT_REGION,D,shadow,0.0466715023841387,-0.20786204867892794,0.31512484785951206,,,,
annotation_gain_vs_BASE,ablang2_paired,IMGT,A,primary,0.015598768069420288,-0.25419638657275556,0.3111093527005041,EXP-T197,,EXP-T192,
annotation_gain_vs_BASE,ablang2_paired,IMGT,A,shadow,0.027349307213300495,-0.2223706204214214,0.2683713489108615,EXP-T197,,EXP-T192,
annotation_gain_vs_BASE,ablang2_paired,REGION,A,primary,-0.023087583942177855,-0.2973924731030876,0.24856391365145444,EXP-T202,,EXP-T192,
annotation_gain_vs_BASE,ablang2_paired,REGION,A,shadow,-0.14106449080102246,-0.4983777864479724,0.19579990704854297,EXP-T202,,EXP-T192,
annotation_gain_vs_BASE,ablang2_paired,FULL,A,primary,0.09452374776204427,-0.17738607665638856,0.38726545498694825,EXP-T110,,EXP-T192,
annotation_gain_vs_BASE,ablang2_paired,FULL,A,shadow,-0.042168110976984516,-0.2942705030794497,0.1991014327531979,EXP-T110,,EXP-T192,
annotation_nonadditivity,ablang2_paired,FULL_IMGT_REGION,A,primary,0.10201256363480184,-0.2208001760788905,0.39712953979586385,,,,
annotation_nonadditivity,ablang2_paired,FULL_IMGT_REGION,A,shadow,0.07154707261073745,-0.30140932636496465,0.4390850920736054,,,,
annotation_gain_vs_BASE,ablang2_paired,IMGT,B1,primary,-0.23074712871033473,-0.4697698969899872,0.017507416525004444,EXP-T198,,EXP-T193,
annotation_gain_vs_BASE,ablang2_paired,IMGT,B1,shadow,0.21041029470938225,-0.0405292687592683,0.4608287293233988,EXP-T198,,EXP-T193,
annotation_gain_vs_BASE,ablang2_paired,REGION,B1,primary,-0.2682137901400343,-0.4933296156518255,-0.03710220831411876,EXP-T203,,EXP-T193,
annotation_gain_vs_BASE,ablang2_paired,REGION,B1,shadow,0.15580961439344623,-0.0985930713606469,0.4012712466863935,EXP-T203,,EXP-T193,
annotation_gain_vs_BASE,ablang2_paired,FULL,B1,primary,-0.32952037858374333,-0.5935789814701787,-0.06334538165433937,EXP-T113,,EXP-T193,
annotation_gain_vs_BASE,ablang2_paired,FULL,B1,shadow,0.09032216484164014,-0.1798945821361777,0.35626751699565334,EXP-T113,,EXP-T193,
annotation_nonadditivity,ablang2_paired,FULL_IMGT_REGION,B1,primary,0.16944054026662572,-0.13751189855881682,0.4577054577109256,,,,
annotation_nonadditivity,ablang2_paired,FULL_IMGT_REGION,B1,shadow,-0.2758977442611883,-0.6571611987219919,0.09991211184748887,,,,
annotation_gain_vs_BASE,ablang2_paired,IMGT,B2,primary,0.03254624354986501,-0.29364577105015877,0.3672723387494499,EXP-T199,,EXP-T194,
annotation_gain_vs_BASE,ablang2_paired,IMGT,B2,shadow,-0.14122214140715417,-0.4445760938856337,0.14970119558734654,EXP-T199,,EXP-T194,
annotation_gain_vs_BASE,ablang2_paired,REGION,B2,primary,0.014640478440272912,-0.23002988026465904,0.2750615290653557,EXP-T204,,EXP-T194,
annotation_gain_vs_BASE,ablang2_paired,REGION,B2,shadow,-0.31509451218593254,-0.6435985365031678,0.01756257363307636,EXP-T204,,EXP-T194,
annotation_gain_vs_BASE,ablang2_paired,FULL,B2,primary,0.042940752005871385,-0.26781685322891047,0.3743219946637566,EXP-T115,,EXP-T194,
annotation_gain_vs_BASE,ablang2_paired,FULL,B2,shadow,-0.07859411357361594,-0.3236987508373495,0.1632416660403028,EXP-T115,,EXP-T194,
annotation_nonadditivity,ablang2_paired,FULL_IMGT_REGION,B2,primary,-0.004245969984266537,-0.3543383380513132,0.3326110745653692,,,,
annotation_nonadditivity,ablang2_paired,FULL_IMGT_REGION,B2,shadow,0.3777225400194708,-0.06744347442815346,0.8411294154178947,,,,
annotation_gain_vs_BASE,ablang2_paired,IMGT,C,primary,0.19981153511706692,-0.0323114636503619,0.43397489712562093,EXP-T200,,EXP-T195,
annotation_gain_vs_BASE,ablang2_paired,IMGT,C,shadow,0.17427677578396272,-0.10337307011639625,0.4560851962478073,EXP-T200,,EXP-T195,
annotation_gain_vs_BASE,ablang2_paired,REGION,C,primary,0.004422929551866363,-0.2523102883939389,0.25668393299903386,EXP-T205,,EXP-T195,
annotation_gain_vs_BASE,ablang2_paired,REGION,C,shadow,-0.29599090858742044,-0.5627686412246139,-0.06352611235630366,EXP-T205,,EXP-T195,
annotation_gain_vs_BASE,ablang2_paired,FULL,C,primary,0.02267324188609182,-0.21786291334364136,0.25427686314523934,EXP-T121,,EXP-T195,
annotation_gain_vs_BASE,ablang2_paired,FULL,C,shadow,-0.027752440652729554,-0.2183182292514377,0.15809614864396446,EXP-T121,,EXP-T195,
annotation_nonadditivity,ablang2_paired,FULL_IMGT_REGION,C,primary,-0.18156122278284148,-0.5635416001449396,0.18549325377852782,,,,
annotation_nonadditivity,ablang2_paired,FULL_IMGT_REGION,C,shadow,0.09396169215072815,-0.26965296945454165,0.4572221873719012,,,,
annotation_gain_vs_BASE,ablang2_paired,IMGT,D,primary,0.23702680328745895,-0.04919460143572019,0.5135061617250795,EXP-T201,,EXP-T196,
annotation_gain_vs_BASE,ablang2_paired,IMGT,D,shadow,0.2810194698380835,0.034019287721610364,0.5344497715985334,EXP-T201,,EXP-T196,
annotation_gain_vs_BASE,ablang2_paired,REGION,D,primary,0.043289349402910356,-0.21423322418589652,0.2938200032269511,EXP-T206,,EXP-T196,
annotation_gain_vs_BASE,ablang2_paired,REGION,D,shadow,0.110879992261345,-0.130600216359268,0.3614750809139674,EXP-T206,,EXP-T196,
annotation_gain_vs_BASE,ablang2_paired,FULL,D,primary,0.1963269033549744,-0.06963762883786806,0.4857718556015574,EXP-T149,,EXP-T196,
annotation_gain_vs_BASE,ablang2_paired,FULL,D,shadow,0.34625298299907165,0.08102069784093786,0.6161072195312121,EXP-T149,,EXP-T196,
annotation_nonadditivity,ablang2_paired,FULL_IMGT_REGION,D,primary,-0.08398924933539492,-0.411555720552986,0.2524255040251179,,,,
annotation_nonadditivity,ablang2_paired,FULL_IMGT_REGION,D,shadow,-0.045646479100356865,-0.34208613089573237,0.23224326180823032,,,,
annotation_gain_vs_BASE,ablang2_unpaired,IMGT,A,primary,-0.006619111991223038,-0.2751635916439104,0.24746138254801345,EXP-T217,,EXP-T212,
annotation_gain_vs_BASE,ablang2_unpaired,IMGT,A,shadow,0.009924806194540852,-0.269281433246754,0.309544632169934,EXP-T217,,EXP-T212,
annotation_gain_vs_BASE,ablang2_unpaired,REGION,A,primary,0.11313925849066848,-0.12690825226866162,0.3481161388350122,EXP-T222,,EXP-T212,
annotation_gain_vs_BASE,ablang2_unpaired,REGION,A,shadow,0.05242816312813464,-0.2292389816708035,0.34516031712661527,EXP-T222,,EXP-T212,
annotation_gain_vs_BASE,ablang2_unpaired,FULL,A,primary,0.11602147420247395,-0.13289801750654057,0.36313716452798706,EXP-T207,,EXP-T212,
annotation_gain_vs_BASE,ablang2_unpaired,FULL,A,shadow,0.12513561013304156,-0.20050155380625784,0.43843927206816474,EXP-T207,,EXP-T212,
annotation_nonadditivity,ablang2_unpaired,FULL_IMGT_REGION,A,primary,0.009501327703028506,-0.3044347627663318,0.34383703573250446,,,,
annotation_nonadditivity,ablang2_unpaired,FULL_IMGT_REGION,A,shadow,0.06278264081036608,-0.27911473026982053,0.39247207818207897,,,,
annotation_gain_vs_BASE,ablang2_unpaired,IMGT,B1,primary,0.09692036664044411,-0.14933288303422354,0.3539085435278621,EXP-T218,,EXP-T213,
annotation_gain_vs_BASE,ablang2_unpaired,IMGT,B1,shadow,-0.08319379076545626,-0.32274261874917115,0.1606191976570786,EXP-T218,,EXP-T213,
annotation_gain_vs_BASE,ablang2_unpaired,REGION,B1,primary,0.16176416844497493,-0.07800746435000563,0.4353275122465908,EXP-T223,,EXP-T213,
annotation_gain_vs_BASE,ablang2_unpaired,REGION,B1,shadow,-0.18209888316966868,-0.4867610201423551,0.0972746978571385,EXP-T223,,EXP-T213,
annotation_gain_vs_BASE,ablang2_unpaired,FULL,B1,primary,-0.04966629876030811,-0.284864819491351,0.20242695514066705,EXP-T208,,EXP-T213,
annotation_gain_vs_BASE,ablang2_unpaired,FULL,B1,shadow,-0.0001402489932966821,-0.2493500797836869,0.24843195102832913,EXP-T208,,EXP-T213,
annotation_nonadditivity,ablang2_unpaired,FULL_IMGT_REGION,B1,primary,-0.30835083384572715,-0.6532421953884168,0.008176825370317341,,,,
annotation_nonadditivity,ablang2_unpaired,FULL_IMGT_REGION,B1,shadow,0.2651524249418283,-0.03915023391629443,0.5949065555760888,,,,
annotation_gain_vs_BASE,ablang2_unpaired,IMGT,B2,primary,0.1348814316737798,-0.12677644859125597,0.3928034959016022,EXP-T219,,EXP-T214,
annotation_gain_vs_BASE,ablang2_unpaired,IMGT,B2,shadow,-0.04378841541431568,-0.2930375764399399,0.21890821515777953,EXP-T219,,EXP-T214,
annotation_gain_vs_BASE,ablang2_unpaired,REGION,B2,primary,0.16092545309184506,-0.12009472670378513,0.4413734477243304,EXP-T224,,EXP-T214,
annotation_gain_vs_BASE,ablang2_unpaired,REGION,B2,shadow,-0.09638466069727772,-0.37171379430794427,0.16959042608002076,EXP-T224,,EXP-T214,
annotation_gain_vs_BASE,ablang2_unpaired,FULL,B2,primary,-0.08179471522201727,-0.3748262346526723,0.18076779165385662,EXP-T209,,EXP-T214,
annotation_gain_vs_BASE,ablang2_unpaired,FULL,B2,shadow,-0.027705133697133004,-0.26376018877382634,0.20121046584329466,EXP-T209,,EXP-T214,
annotation_nonadditivity,ablang2_unpaired,FULL_IMGT_REGION,B2,primary,-0.37760159998764214,-0.746449558234509,0.007793484205080955,,,,
annotation_nonadditivity,ablang2_unpaired,FULL_IMGT_REGION,B2,shadow,0.1124679424144604,-0.2168511949939492,0.45045835589185146,,,,
annotation_gain_vs_BASE,ablang2_unpaired,IMGT,C,primary,-0.05290186846697777,-0.3545484219068362,0.2404698560267312,EXP-T220,,EXP-T215,
annotation_gain_vs_BASE,ablang2_unpaired,IMGT,C,shadow,-0.3343929714626736,-0.6153019257533697,-0.06527253256903796,EXP-T220,,EXP-T215,
annotation_gain_vs_BASE,ablang2_unpaired,REGION,C,primary,-0.2868242617006655,-0.5100994186636842,-0.0648251292146286,EXP-T225,,EXP-T215,
annotation_gain_vs_BASE,ablang2_unpaired,REGION,C,shadow,-0.3455924987792969,-0.6593265657071714,-0.04653060053601701,EXP-T225,,EXP-T215,
annotation_gain_vs_BASE,ablang2_unpaired,FULL,C,primary,-0.06502288064838928,-0.3475812523453324,0.23009450818285507,EXP-T210,,EXP-T215,
annotation_gain_vs_BASE,ablang2_unpaired,FULL,C,shadow,-0.2059163694028501,-0.47249655782440564,0.04386496367277921,EXP-T210,,EXP-T215,
annotation_nonadditivity,ablang2_unpaired,FULL_IMGT_REGION,C,primary,0.274703249519254,-0.013559303165953834,0.5800464965679027,,,,
annotation_nonadditivity,ablang2_unpaired,FULL_IMGT_REGION,C,shadow,0.47406910083912035,0.08409379146717214,0.902750445589607,,,,
annotation_gain_vs_BASE,ablang2_unpaired,IMGT,D,primary,-0.18711530426402145,-0.5011578701160572,0.11831536705111269,EXP-T221,,EXP-T216,
annotation_gain_vs_BASE,ablang2_unpaired,IMGT,D,shadow,0.07863061222029322,-0.15496384538250205,0.2928035435853178,EXP-T221,,EXP-T216,
annotation_gain_vs_BASE,ablang2_unpaired,REGION,D,primary,-0.22774675157335064,-0.5066908235903138,0.041623369264013776,EXP-T226,,EXP-T216,
annotation_gain_vs_BASE,ablang2_unpaired,REGION,D,shadow,0.06998036231523674,-0.14402522805296344,0.2804964336348168,EXP-T226,,EXP-T216,
annotation_gain_vs_BASE,ablang2_unpaired,FULL,D,primary,-0.22295817622432,-0.5238239988868619,0.077407262354721,EXP-T211,,EXP-T216,
annotation_gain_vs_BASE,ablang2_unpaired,FULL,D,shadow,0.2556089942837939,-0.0017556879255506697,0.5148103984785668,EXP-T211,,EXP-T216,
annotation_nonadditivity,ablang2_unpaired,FULL_IMGT_REGION,D,primary,0.19190387961305214,-0.15446685861658171,0.552514217517994,,,,
annotation_nonadditivity,ablang2_unpaired,FULL_IMGT_REGION,D,shadow,0.10699801974826394,-0.2008151425255669,0.41631541193267396,,,,
annotation_gain_vs_BASE,ablang1,IMGT,A,primary,0.06684529339825661,-0.14855271680855464,0.28730614744586697,EXP-T236,,EXP-T231,
annotation_gain_vs_BASE,ablang1,IMGT,A,shadow,-0.09336123054410204,-0.27890583438637817,0.08789271484186612,EXP-T236,,EXP-T231,
annotation_gain_vs_BASE,ablang1,REGION,A,primary,0.04379314846462674,-0.12710837846920814,0.19951508781056346,EXP-T241,,EXP-T231,
annotation_gain_vs_BASE,ablang1,REGION,A,shadow,0.027655707465277735,-0.15192029623337738,0.21247331477977582,EXP-T241,,EXP-T231,
annotation_gain_vs_BASE,ablang1,FULL,A,primary,-0.003917646996768905,-0.20784824689229328,0.1901086954422938,EXP-T227,,EXP-T231,
annotation_gain_vs_BASE,ablang1,FULL,A,shadow,-0.03491620664243345,-0.2224106706218955,0.14442710758727242,EXP-T227,,EXP-T231,
annotation_nonadditivity,ablang1,FULL_IMGT_REGION,A,primary,-0.11455608885965225,-0.3472031722834081,0.12410672034746323,,,,
annotation_nonadditivity,ablang1,FULL_IMGT_REGION,A,shadow,0.03078931643639086,-0.23340069865003044,0.2868166252418799,,,,
annotation_gain_vs_BASE,ablang1,IMGT,B1,primary,0.13498266243640286,-0.0574266157032531,0.3462374239792058,EXP-T237,,EXP-T232,
annotation_gain_vs_BASE,ablang1,IMGT,B1,shadow,0.08288854434166426,-0.08934108828320916,0.2539599200825632,EXP-T237,,EXP-T232,
annotation_gain_vs_BASE,ablang1,REGION,B1,primary,0.25264045338571806,0.08209770461659373,0.4178722040152841,EXP-T242,,EXP-T232,
annotation_gain_vs_BASE,ablang1,REGION,B1,shadow,0.28365792168511283,0.07200923142609778,0.4902111182978123,EXP-T242,,EXP-T232,
annotation_gain_vs_BASE,ablang1,FULL,B1,primary,0.22113310260537233,0.022409407886458035,0.4193441226158612,EXP-T228,,EXP-T232,
annotation_gain_vs_BASE,ablang1,FULL,B1,shadow,-0.0555007133954837,-0.30041505260232065,0.16972606564745496,EXP-T228,,EXP-T232,
annotation_nonadditivity,ablang1,FULL_IMGT_REGION,B1,primary,-0.16649001321674856,-0.3942843578479908,0.04810586976416315,,,,
annotation_nonadditivity,ablang1,FULL_IMGT_REGION,B1,shadow,-0.4220471794222608,-0.7129022115542565,-0.13260412687136838,,,,
annotation_gain_vs_BASE,ablang1,IMGT,B2,primary,-0.07630569552197873,-0.21579491238535187,0.061977409433435396,EXP-T238,,EXP-T233,
annotation_gain_vs_BASE,ablang1,IMGT,B2,shadow,-0.11244519551595052,-0.2600041495429145,0.03680209289362395,EXP-T238,,EXP-T233,
annotation_gain_vs_BASE,ablang1,REGION,B2,primary,-0.024264841903874946,-0.21374288664923774,0.1697847748980108,EXP-T243,,EXP-T233,
annotation_gain_vs_BASE,ablang1,REGION,B2,shadow,-0.027581509248709973,-0.2374915741108082,0.1919404365398265,EXP-T243,,EXP-T233,
annotation_gain_vs_BASE,ablang1,FULL,B2,primary,-0.0750029057632258,-0.22388338100763017,0.07587893921651911,EXP-T229,,EXP-T233,
annotation_gain_vs_BASE,ablang1,FULL,B2,shadow,0.033577954327618634,-0.15788248556631582,0.22451323167777346,EXP-T229,,EXP-T233,
annotation_nonadditivity,ablang1,FULL_IMGT_REGION,B2,primary,0.025567631662627884,-0.18084904411692654,0.24005112706879034,,,,
annotation_nonadditivity,ablang1,FULL_IMGT_REGION,B2,shadow,0.17360465909227912,-0.06049275751467104,0.42195994530195063,,,,
annotation_gain_vs_BASE,ablang1,IMGT,C,primary,-0.041009997144157505,-0.2425576675085374,0.16809836316991725,EXP-T239,,EXP-T234,
annotation_gain_vs_BASE,ablang1,IMGT,C,shadow,0.038356003937897856,-0.14643898598941754,0.23436141131836657,EXP-T239,,EXP-T234,
annotation_gain_vs_BASE,ablang1,REGION,C,primary,-0.14470611383885512,-0.37889580137935686,0.10663728301907757,EXP-T244,,EXP-T234,
annotation_gain_vs_BASE,ablang1,REGION,C,shadow,-0.0667279561360677,-0.25332283443874787,0.11854963773562567,EXP-T244,,EXP-T234,
annotation_gain_vs_BASE,ablang1,FULL,C,primary,-0.16859923468695748,-0.36270670537595395,0.053195098594382616,EXP-T157,,EXP-T234,
annotation_gain_vs_BASE,ablang1,FULL,C,shadow,-0.10712030198838976,-0.27760057861422316,0.05964684133176442,EXP-T157,,EXP-T234,
annotation_nonadditivity,ablang1,FULL_IMGT_REGION,C,primary,0.01711687629605517,-0.29226357966293526,0.3299510702674769,,,,
annotation_nonadditivity,ablang1,FULL_IMGT_REGION,C,shadow,-0.07874834979021991,-0.3608279534328131,0.18935985094235258,,,,
annotation_gain_vs_BASE,ablang1,IMGT,D,primary,-0.18432226298767843,-0.4298596305611693,0.059407529713193685,EXP-T240,,EXP-T235,
annotation_gain_vs_BASE,ablang1,IMGT,D,shadow,0.006199047889238479,-0.18368379098397714,0.2077808639149605,EXP-T240,,EXP-T235,
annotation_gain_vs_BASE,ablang1,REGION,D,primary,-0.12336066917136868,-0.3320170632115117,0.08743225439095184,EXP-T245,,EXP-T235,
annotation_gain_vs_BASE,ablang1,REGION,D,shadow,0.03817066145531921,-0.18035810317522236,0.26386907306718227,EXP-T245,,EXP-T235,
annotation_gain_vs_BASE,ablang1,FULL,D,primary,0.019840734976309317,-0.16488203001611026,0.21302165278681987,EXP-T230,,EXP-T235,
annotation_gain_vs_BASE,ablang1,FULL,D,shadow,0.055349750283323645,-0.1639046604250684,0.27848706127684786,EXP-T230,,EXP-T235,
annotation_nonadditivity,ablang1,FULL_IMGT_REGION,D,primary,0.3275236671353564,-0.010508604991583171,0.6679803389090069,,,,
annotation_nonadditivity,ablang1,FULL_IMGT_REGION,D,shadow,0.010980040938765959,-0.22170130588390205,0.2491664550922536,,,,
annotation_gain_vs_BASE,esm1b,IMGT,A,primary,-0.19877181818455825,-0.42787795007964713,0.031852848147168406,EXP-T255,,EXP-T250,
annotation_gain_vs_BASE,esm1b,IMGT,A,shadow,0.20299388744212962,-0.016667746908870743,0.4344174561677155,EXP-T255,,EXP-T250,
annotation_gain_vs_BASE,esm1b,REGION,A,primary,-0.19151282604829764,-0.42415718973418814,0.04508052637547581,EXP-T260,,EXP-T250,
annotation_gain_vs_BASE,esm1b,REGION,A,shadow,0.042848822511272665,-0.2058432349452266,0.28680918363877284,EXP-T260,,EXP-T250,
annotation_gain_vs_BASE,esm1b,FULL,A,primary,-0.1977548952455874,-0.37181775010662316,-0.024356194484381106,EXP-T246,,EXP-T250,
annotation_gain_vs_BASE,esm1b,FULL,A,shadow,0.07512634183153694,-0.143576212282534,0.29593130982952304,EXP-T246,,EXP-T250,
annotation_nonadditivity,esm1b,FULL_IMGT_REGION,A,primary,0.19252974898726852,-0.10338624318440755,0.4763865953610266,,,,
annotation_nonadditivity,esm1b,FULL_IMGT_REGION,A,shadow,-0.17071636812186536,-0.4998554712460365,0.17031938176096223,,,,
annotation_gain_vs_BASE,esm1b,IMGT,B1,primary,0.014903127411265475,-0.2191891387656882,0.2403244878038948,EXP-T256,,EXP-T251,
annotation_gain_vs_BASE,esm1b,IMGT,B1,shadow,0.18279669019911024,-0.054819967128612375,0.42700756802970985,EXP-T256,,EXP-T251,
annotation_gain_vs_BASE,esm1b,REGION,B1,primary,0.1288616745560258,-0.06806559974764592,0.32404429000100965,EXP-T261,,EXP-T251,
annotation_gain_vs_BASE,esm1b,REGION,B1,shadow,0.09064935754846644,-0.10402859464103792,0.30586063008249514,EXP-T261,,EXP-T251,
annotation_gain_vs_BASE,esm1b,FULL,B1,primary,0.012932271133234516,-0.15803518707369582,0.18323459330900213,EXP-T247,,EXP-T251,
annotation_gain_vs_BASE,esm1b,FULL,B1,shadow,0.09412904433262201,-0.10523106257120773,0.3073012081193334,EXP-T247,,EXP-T251,
annotation_nonadditivity,esm1b,FULL_IMGT_REGION,B1,primary,-0.13083253083405677,-0.43452766971823614,0.18970282048354897,,,,
annotation_nonadditivity,esm1b,FULL_IMGT_REGION,B1,shadow,-0.17931700341495466,-0.4411466092239191,0.09543884477497593,,,,
annotation_gain_vs_BASE,esm1b,IMGT,B2,primary,-0.0823835679042487,-0.29453641632456845,0.14033954761646394,EXP-T257,,EXP-T252,
annotation_gain_vs_BASE,esm1b,IMGT,B2,shadow,0.002461327446831597,-0.24079569946100685,0.2429554197523324,EXP-T257,,EXP-T252,
annotation_gain_vs_BASE,esm1b,REGION,B2,primary,-0.23797178857120463,-0.4509023548644266,-0.024012942373016804,EXP-T262,,EXP-T252,
annotation_gain_vs_BASE,esm1b,REGION,B2,shadow,-0.026186295497564623,-0.21785560419530042,0.16113013867978687,EXP-T262,,EXP-T252,
annotation_gain_vs_BASE,esm1b,FULL,B2,primary,-0.12491673599054784,-0.3414851341718509,0.10079059012142226,EXP-T248,,EXP-T252,
annotation_gain_vs_BASE,esm1b,FULL,B2,shadow,-0.05063699792932581,-0.2940919075483157,0.18751297938970843,EXP-T248,,EXP-T252,
annotation_nonadditivity,esm1b,FULL_IMGT_REGION,B2,primary,0.19543862048490548,-0.038070044105435595,0.4366526921590171,,,,
annotation_nonadditivity,esm1b,FULL_IMGT_REGION,B2,shadow,-0.026912029878592786,-0.24338361363352082,0.18338475757175,,,,
annotation_gain_vs_BASE,esm1b,IMGT,C,primary,0.21442022441345968,-0.0035671675646746547,0.44038992752263517,EXP-T258,,EXP-T253,
annotation_gain_vs_BASE,esm1b,IMGT,C,shadow,0.18967901630166137,-0.02857808831297321,0.398332381542818,EXP-T258,,EXP-T253,
annotation_gain_vs_BASE,esm1b,REGION,C,primary,0.2140671765362775,0.009627963878490308,0.430771120683646,EXP-T263,,EXP-T253,
annotation_gain_vs_BASE,esm1b,REGION,C,shadow,0.12066306596920814,-0.06826338120448737,0.30181268409446427,EXP-T263,,EXP-T253,
annotation_gain_vs_BASE,esm1b,FULL,C,primary,0.14869397952232832,-0.0669618218033402,0.36255843963152085,EXP-T158,,EXP-T253,
annotation_gain_vs_BASE,esm1b,FULL,C,shadow,-0.043139752046561536,-0.26793219601666485,0.1823776315759729,EXP-T158,,EXP-T253,
annotation_nonadditivity,esm1b,FULL_IMGT_REGION,C,primary,-0.2797934214274089,-0.5558377383667746,-0.0164140365741875,,,,
annotation_nonadditivity,esm1b,FULL_IMGT_REGION,C,shadow,-0.353481834317431,-0.6119453889352303,-0.08691112730238182,,,,
annotation_gain_vs_BASE,esm1b,IMGT,D,primary,0.010628735577618634,-0.1692209149584358,0.18855359348250017,EXP-T259,,EXP-T254,
annotation_gain_vs_BASE,esm1b,IMGT,D,shadow,-0.005862341986762153,-0.1918969554665648,0.1835667680810998,EXP-T259,,EXP-T254,
annotation_gain_vs_BASE,esm1b,REGION,D,primary,0.01398917775095245,-0.17671569777123722,0.20578400823805015,EXP-T264,,EXP-T254,
annotation_gain_vs_BASE,esm1b,REGION,D,shadow,-0.02039078135549286,-0.23488841704380364,0.18398402767416863,EXP-T264,,EXP-T254,
annotation_gain_vs_BASE,esm1b,FULL,D,primary,-0.048179956130039545,-0.26214371316226914,0.15550344137497873,EXP-T249,,EXP-T254,
annotation_gain_vs_BASE,esm1b,FULL,D,shadow,0.14364386193546247,-0.09202882154488269,0.37622913431238236,EXP-T249,,EXP-T254,
annotation_nonadditivity,esm1b,FULL_IMGT_REGION,D,primary,-0.07279786945861062,-0.37017035778657886,0.19074235551151228,,,,
annotation_nonadditivity,esm1b,FULL_IMGT_REGION,D,shadow,0.1698969852777175,-0.13614573890780224,0.500477678981828,,,,
annotation_gain_vs_BASE,esm2,IMGT,A,primary,-0.14819896368332852,-0.43933833322407284,0.143144721749388,EXP-T270,,EXP-T265,
annotation_gain_vs_BASE,esm2,IMGT,A,shadow,0.3669443719181013,0.0879584971769356,0.6585520008463916,EXP-T270,,EXP-T265,
annotation_gain_vs_BASE,esm2,REGION,A,primary,0.29460445451147765,0.008078781175024759,0.6007973129366649,EXP-T275,,EXP-T265,
annotation_gain_vs_BASE,esm2,REGION,A,shadow,0.010681529103973766,-0.12084148548267505,0.15352058999332366,EXP-T275,,EXP-T265,
annotation_gain_vs_BASE,esm2,FULL,A,primary,0.08808293754671827,-0.22891221752873173,0.41078129167909944,EXP-T152,,EXP-T265,
annotation_gain_vs_BASE,esm2,FULL,A,shadow,0.13795226297260801,-0.13399161880398971,0.394063910142875,EXP-T152,,EXP-T265,
annotation_nonadditivity,esm2,FULL_IMGT_REGION,A,primary,-0.05832255328143089,-0.4181460880938871,0.29104116463366814,,,,
annotation_nonadditivity,esm2,FULL_IMGT_REGION,A,shadow,-0.23967363804946706,-0.5674063547157947,0.0518186840010275,,,,
annotation_gain_vs_BASE,esm2,IMGT,B1,primary,0.12013616679627219,-0.09964967892493731,0.3460843451229142,EXP-T271,,EXP-T266,
annotation_gain_vs_BASE,esm2,IMGT,B1,shadow,0.011812845865885461,-0.2586368949324996,0.28798767725626634,EXP-T271,,EXP-T266,
annotation_gain_vs_BASE,esm2,REGION,B1,primary,0.39455397335099585,0.14217728332236962,0.6466994874271341,EXP-T276,,EXP-T266,
annotation_gain_vs_BASE,esm2,REGION,B1,shadow,-0.16388796582634066,-0.3902372001129904,0.05247697182643535,EXP-T276,,EXP-T266,
annotation_gain_vs_BASE,esm2,FULL,B1,primary,0.0709583612135899,-0.11139634214801553,0.2645712770061727,EXP-T153,,EXP-T266,
