topology,annotation,rep1,rep2,scheme,did,ci95_lo,ci95_hi,note
B1,REGION,scratch,esm2,shadow,0.2663234428123192,-0.1275324915662224,0.6553283591329314,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,scratch,esmc600m,primary,-0.09975381545078611,-0.44974178620326666,0.27331650109938554,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,scratch,esmc600m,shadow,-0.01301880824713055,-0.3040371023578408,0.2692285549493482,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,scratch,currab_paired,primary,0.4211138501579378,0.043240306995533,0.8219899154003747,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,scratch,currab_paired,shadow,0.21213750486020688,-0.15021413756005558,0.541053506474436,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,scratch,currab_unpaired,primary,0.21807851909119402,-0.14679425321979292,0.5895354630034644,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,scratch,currab_unpaired,shadow,-0.07934732790346499,-0.4430297727938051,0.25314593727206003,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,ablang2_paired,primary,0.2676651566116899,-0.005550436326015053,0.5321131476649528,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,ablang2_paired,shadow,-0.0931973633942782,-0.3853352152271037,0.20375413482571783,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,ablang2_unpaired,primary,-0.16231280197331935,-0.4835747877756755,0.13708037211571153,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,ablang2_unpaired,shadow,0.24471113416883672,-0.06627810619495542,0.584219171382762,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,ablang1,primary,-0.25318908691406244,-0.4788379869343322,-0.043619951789762114,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,ablang1,shadow,-0.22104567068594483,-0.5095416410469715,0.0800559938689805,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,esm1b,primary,-0.12941030808437023,-0.3790383986484857,0.12561190098891978,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,esm1b,shadow,-0.028037106549298408,-0.26642633838418106,0.20955914626886799,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,esm2,primary,-0.3951026068793403,-0.6456842239992119,-0.14392642915984738,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,esm2,shadow,0.2265002168255087,-0.0708193908503027,0.5352245024692865,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,esmc600m,primary,-0.2123088836669922,-0.40694522975403585,-0.010615125703222969,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,esmc600m,shadow,-0.05284203423394106,-0.25606801068341295,0.1612811206299578,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,currab_paired,primary,0.30855878194173175,0.07936729207450957,0.5377303612085034,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,currab_paired,shadow,0.17231427887339637,-0.07956564750200441,0.4289410320329075,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,currab_unpaired,primary,0.10552345087498795,-0.13873700035942924,0.3587463526078209,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablingua,currab_unpaired,shadow,-0.1191705538902755,-0.4017390610259257,0.1715047565507299,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_paired,ablang2_unpaired,primary,-0.42997795858500915,-0.7532160494062635,-0.10873218701209562,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_paired,ablang2_unpaired,shadow,0.3379084975631149,-0.0587534245149588,0.7372226544368413,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_paired,ablang1,primary,-0.5208542435257523,-0.7955146848419568,-0.23194858880690603,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_paired,ablang1,shadow,-0.12784830729166663,-0.45069450036979014,0.19652567616215433,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_paired,esm1b,primary,-0.39707546469606014,-0.6969749162226547,-0.09832123297232184,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_paired,esm1b,shadow,0.0651602568449798,-0.27180170247584207,0.4068761890317187,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_paired,esm2,primary,-0.6627677634910302,-0.9693235927157934,-0.3590053552462734,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_paired,esm2,shadow,0.3196975802197869,-0.012423233927032087,0.6321631313842019,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_paired,esmc600m,primary,-0.47997404027868207,-0.7242309664502556,-0.22951135341032083,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_paired,esmc600m,shadow,0.04035532916033714,-0.27824340690801175,0.33938972037515497,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_paired,currab_paired,primary,0.04089362533004182,-0.25299451380600174,0.34993260819234945,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_paired,currab_paired,shadow,0.2655116422676746,-0.03518052925298251,0.5742324999821038,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_paired,currab_unpaired,primary,-0.16214170573670195,-0.4668873227672813,0.14386296684359326,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_paired,currab_unpaired,shadow,-0.0259731904959973,-0.34591491840503835,0.30828463766309944,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_unpaired,ablang1,primary,-0.09087628494074311,-0.38051724669374043,0.2192552248636882,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_unpaired,ablang1,shadow,-0.46575680485478155,-0.8265023620040328,-0.15490867708936154,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_unpaired,esm1b,primary,0.03290249388894913,-0.27293631235758475,0.37420396922547117,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_unpaired,esm1b,shadow,-0.27274824071813514,-0.6369687062722665,0.05565805729524578,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_unpaired,esm2,primary,-0.23278980490602094,-0.5886001898918622,0.13467267648673312,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_unpaired,esm2,shadow,-0.01821091734332803,-0.40753725428640103,0.35311963587631384,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_unpaired,esmc600m,primary,-0.04999608169367284,-0.2966553016945168,0.22341463712998372,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_unpaired,esmc600m,shadow,-0.2975531684027778,-0.6354667433985957,0.004750708003102689,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_unpaired,currab_paired,primary,0.47087158391505113,0.17233860227796763,0.7794460343725885,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_unpaired,currab_paired,shadow,-0.07239685529544033,-0.4428469016228193,0.2728624055415022,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_unpaired,currab_unpaired,primary,0.2678362528483073,-0.011023670361365628,0.5804689990149601,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang2_unpaired,currab_unpaired,shadow,-0.3638816880591122,-0.7351978843594774,-0.005950433236582032,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang1,esm1b,primary,0.12377877882969224,-0.13508610431058934,0.38551911836788955,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang1,esm1b,shadow,0.1930085641366464,-0.07103725657050988,0.46373150554704057,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang1,esm2,primary,-0.14191351996527782,-0.41248798664705255,0.1277110146887507,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang1,esm2,shadow,0.4475458875114535,0.145453456007404,0.7561300848737174,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang1,esmc600m,primary,0.04088020324707027,-0.1869545877715688,0.26905019312729045,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang1,esmc600m,shadow,0.16820363645200376,-0.0966648625738826,0.4248811839539327,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang1,currab_paired,primary,0.5617478688557942,0.30765180705506123,0.8285804330566783,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang1,currab_paired,shadow,0.39335994955934117,0.07665022508597659,0.6917878892686632,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang1,currab_unpaired,primary,0.3587125377890504,0.09919436007370185,0.636857564949695,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,ablang1,currab_unpaired,shadow,0.10187511679566932,-0.20503242339616945,0.39752509329054087,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esm1b,esm2,primary,-0.2656922987949701,-0.5810008643585959,0.040905273107834685,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esm1b,esm2,shadow,0.2545373233748071,-0.03925347975742673,0.5606852025161554,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esm1b,esmc600m,primary,-0.08289857558262197,-0.3035527211648446,0.13182898274174423,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esm1b,esmc600m,shadow,-0.02480492768464265,-0.2922079986996121,0.24383934633231455,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esm1b,currab_paired,primary,0.43796909002610196,0.162193112903171,0.7035799568082077,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esm1b,currab_paired,shadow,0.2003513854226948,-0.1032126791683245,0.497082631381941,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esm1b,currab_unpaired,primary,0.23493375895935817,-0.005796312991483666,0.46378293037414536,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esm1b,currab_unpaired,shadow,-0.09113344734097709,-0.40226359485108176,0.20477237112728144,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esm2,esmc600m,primary,0.1827937232123481,-0.08218231907597294,0.4473168620356804,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esm2,esmc600m,shadow,-0.27934225105944976,-0.5918473061220145,0.003212211750171779,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esm2,currab_paired,primary,0.7036613888210721,0.3704172670105357,1.0449980047014025,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esm2,currab_paired,shadow,-0.05418593795211231,-0.3474702163978859,0.23919409940272143,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esm2,currab_unpaired,primary,0.5006260577543282,0.16896055892661765,0.8431226671477894,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esm2,currab_unpaired,shadow,-0.34567077071578417,-0.6796865110044127,-0.025359636471595632,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esmc600m,currab_paired,primary,0.520867665608724,0.3158626285600073,0.7291896054774154,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esmc600m,currab_paired,shadow,0.22515631310733744,-0.043747657611046306,0.501698190194589,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esmc600m,currab_unpaired,primary,0.3178323345419801,0.10984843218768085,0.49797554840276265,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,esmc600m,currab_unpaired,shadow,-0.06632851965633443,-0.3355859897754811,0.1907804659855218,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,currab_paired,currab_unpaired,primary,-0.2030353310667438,-0.4718103514777288,0.05133105383978942,DiD=annot_gain(r1)-annot_gain(r2)
B1,REGION,currab_paired,currab_unpaired,shadow,-0.2914848327636719,-0.6004253257939846,0.004865933641974923,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,ablingua,primary,-0.37366292506088444,-0.7199053269845469,-0.02825840019885415,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,ablingua,shadow,-0.06714547710654167,-0.4073666189923698,0.2694582668351535,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,ablang2_paired,primary,0.11369566269862803,-0.3072082066241605,0.5422431398321081,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,ablang2_paired,shadow,-0.015982686737437263,-0.38360614600004966,0.3625336582278027,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,ablang2_unpaired,primary,-0.1661584171248072,-0.5829464170667862,0.23519611240904995,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,ablang2_unpaired,shadow,0.07447972709749956,-0.28907984568748935,0.44194948055126027,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,ablang1,primary,-0.43695781849048765,-0.7944209605087468,-0.070292695363363,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,ablang1,shadow,0.1298401914996866,-0.20940968136728555,0.4811471150245196,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,esm1b,primary,-0.22875698701834982,-0.558225225519251,0.09502144919501314,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,esm1b,shadow,-0.01978956622841913,-0.3323181240646927,0.2744483435595474,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,esm2,primary,-0.2867830770987052,-0.6280635415771861,0.044361442401084965,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,esm2,shadow,0.16311080367476852,-0.22589009367389437,0.5397611776987711,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,esmc600m,primary,-0.546915101416317,-0.9590969144562144,-0.15910850277653452,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,esmc600m,shadow,-0.296823548681942,-0.6304873749061868,0.0400938210663972,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,currab_paired,primary,-0.03146687260380511,-0.45863571814548837,0.4007262954005484,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,currab_paired,shadow,0.35411844135802467,0.020194537551314704,0.6973069809101243,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,currab_unpaired,primary,-0.2190491240701558,-0.5558874636520574,0.10785651677920456,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,scratch,currab_unpaired,shadow,0.04428027588644154,-0.2437511709001328,0.32565734357009635,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,ablang2_paired,primary,0.48735858775951246,0.13252784352243688,0.83894677809727,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,ablang2_paired,shadow,0.05116279036910441,-0.24713193516672396,0.3505511531123408,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,ablang2_unpaired,primary,0.20750450793607728,-0.12119961550206318,0.5124839017420638,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,ablang2_unpaired,shadow,0.14162520420404123,-0.16563099107624574,0.45434094005160813,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,ablang1,primary,-0.06329489342960319,-0.3471316437662384,0.22107489550555148,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,ablang1,shadow,0.19698566860622826,-0.09822992572077997,0.5160035739710298,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,esm1b,primary,0.14490593804253463,-0.08502189494945385,0.38992143207126156,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,esm1b,shadow,0.04735591087812255,-0.2759044070302703,0.36433477283995824,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,esm2,primary,0.08687984796217926,-0.16705137299902645,0.32791747575924707,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,esm2,shadow,0.2302562807813102,-0.06877640441611961,0.541058094118848,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,esmc600m,primary,-0.17325217635543264,-0.46584055099958255,0.11033200923307422,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,esmc600m,shadow,-0.22967807157540032,-0.4954962218249286,0.0422318193647596,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,currab_paired,primary,0.34219605245707935,0.045449686639102795,0.6437361999794288,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,currab_paired,shadow,0.42126391846456634,0.16801913461567433,0.6837427627893138,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,currab_unpaired,primary,0.15461380099072863,-0.06160716421810197,0.3680801774248663,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablingua,currab_unpaired,shadow,0.11142575299298321,-0.12448349940924001,0.3861691975299221,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_paired,ablang2_unpaired,primary,-0.27985407982343524,-0.598498582251278,0.01549531206672549,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_paired,ablang2_unpaired,shadow,0.09046241383493682,-0.21519376201394164,0.43203877048727896,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_paired,ablang1,primary,-0.5506534811891157,-0.8562453911628253,-0.24585759845780752,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_paired,ablang1,shadow,0.14582287823712384,-0.1898288991716173,0.5130704308733525,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_paired,esm1b,primary,-0.34245264971697786,-0.6703333542670734,0.0034225104767598214,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_paired,esm1b,shadow,-0.003806879490981867,-0.3691051653873773,0.34817740181345974,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_paired,esm2,primary,-0.4004787397973331,-0.7003118785811059,-0.09223816129896385,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_paired,esm2,shadow,0.1790934904122058,-0.19340503951649607,0.551281867203889,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_paired,esmc600m,primary,-0.660610764114945,-0.9841307781360767,-0.3471680782459401,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_paired,esmc600m,shadow,-0.28084086194450475,-0.6187712080684709,0.055024560881249567,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_paired,currab_paired,primary,-0.14516253530243314,-0.5039186860308237,0.20820768379870735,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_paired,currab_paired,shadow,0.370101128095462,0.025812800725301066,0.7023275069248528,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_paired,currab_unpaired,primary,-0.33274478676878383,-0.631922440470001,-0.020030752817790015,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_paired,currab_unpaired,shadow,0.060262962623878806,-0.2236591733532187,0.3480381630085132,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_unpaired,ablang1,primary,-0.2707994013656805,-0.5826323020605393,0.05543115874867375,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_unpaired,ablang1,shadow,0.05536046440218702,-0.24712910887635786,0.3934849491825809,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_unpaired,esm1b,primary,-0.06259856989354264,-0.3555972941127824,0.2453582163210269,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_unpaired,esm1b,shadow,-0.0942692933259187,-0.4054644961415986,0.2236440211166569,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_unpaired,esm2,primary,-0.12062465997389801,-0.41071888075934515,0.17745762460025744,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_unpaired,esm2,shadow,0.08863107657726896,-0.26780725408483436,0.42323866714665914,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_unpaired,esmc600m,primary,-0.3807566842915099,-0.7126807448304728,-0.06203842163085955,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_unpaired,esmc600m,shadow,-0.37130327577944156,-0.7100238964881426,-0.04822598975381759,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_unpaired,currab_paired,primary,0.13469154452100207,-0.22119780881905263,0.5074477601934354,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_unpaired,currab_paired,shadow,0.2796387142605251,-0.09681368757177282,0.630438165900148,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_unpaired,currab_unpaired,primary,-0.05289070694534863,-0.32711638815609023,0.23471187956539194,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang2_unpaired,currab_unpaired,shadow,-0.03019945121105802,-0.3191863978350604,0.2573264539977649,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang1,esm1b,primary,0.20820083147213783,-0.044474965554696544,0.47192525922516243,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang1,esm1b,shadow,-0.14962975772810572,-0.46692036640496903,0.13533595638510576,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang1,esm2,primary,0.15017474139178244,-0.13614404819629808,0.4305200576782225,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang1,esm2,shadow,0.03327061217508194,-0.3134227976386931,0.37056332635290806,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang1,esmc600m,primary,-0.10995728292582943,-0.44470970483473776,0.18549883453934252,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang1,esmc600m,shadow,-0.42666374018162856,-0.7996805432402058,-0.09745910962422696,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang1,currab_paired,primary,0.4054909458866826,0.07441131156167861,0.7523468594492216,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang1,currab_paired,shadow,0.2242782498583381,-0.10762734825228472,0.5327507707807752,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang1,currab_unpaired,primary,0.21790869442033184,-0.01821504169040256,0.4684242107250073,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,ablang1,currab_unpaired,shadow,-0.08555991561324504,-0.34918211772118063,0.18283276793397502,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esm1b,esm2,primary,-0.05802609008035538,-0.33691527696303375,0.2115706108234544,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esm1b,esm2,shadow,0.18290036990318764,-0.07803577729213385,0.44409662411536677,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esm1b,esmc600m,primary,-0.31815811439796726,-0.5736851362534512,-0.07165445751614105,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esm1b,esmc600m,shadow,-0.27703398245352284,-0.6317947075690752,0.0651023964823028,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esm1b,currab_paired,primary,0.19729011441454472,-0.09625442763905478,0.47419402157818824,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esm1b,currab_paired,shadow,0.3739080075864438,0.0681489043765597,0.6608242082007135,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esm1b,currab_unpaired,primary,0.009707862948194005,-0.1737476649107756,0.19701779330218266,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esm1b,currab_unpaired,shadow,0.06406984211486068,-0.16047072410583496,0.3027406598314826,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esm2,esmc600m,primary,-0.2601320243176119,-0.5065534556353534,-0.012384511217659122,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esm2,esmc600m,shadow,-0.45993435235671054,-0.8059634897443984,-0.12653643996627265,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esm2,currab_paired,primary,0.2553162044949001,-0.05567726559109167,0.5822059896257187,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esm2,currab_paired,shadow,0.19100763768325618,-0.1312754236621623,0.5049764238757846,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esm2,currab_unpaired,primary,0.06773395302854938,-0.17149565425919897,0.3184929706432201,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esm2,currab_unpaired,shadow,-0.11883052778832698,-0.38546691823888696,0.1586718323789995,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esmc600m,currab_paired,primary,0.515448228812512,0.16953610961819865,0.8524112925117395,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esmc600m,currab_paired,shadow,0.6509419900399668,0.3459679621237296,0.9741875383589004,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esmc600m,currab_unpaired,primary,0.32786597734616124,0.08859866577901958,0.5792395014821742,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,esmc600m,currab_unpaired,shadow,0.3411038245683835,0.06513205516485525,0.6413878782295886,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,currab_paired,currab_unpaired,primary,-0.1875822514663507,-0.45124199125501835,0.06947131098052614,DiD=annot_gain(r1)-annot_gain(r2)
B1,FULL,currab_paired,currab_unpaired,shadow,-0.30983816547158316,-0.5919781926237505,-0.0236397660808799,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,ablingua,primary,-0.14246992417323737,-0.4945610888210344,0.2203351297496277,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,ablingua,shadow,-0.018278569351007908,-0.378209642716396,0.3155098243995943,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,ablang2_paired,primary,-0.09640731340573162,-0.5183203508824478,0.33538956818757176,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,ablang2_paired,shadow,0.12681143960835017,-0.19683109271673505,0.4610450827045204,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,ablang2_unpaired,primary,-0.19874250152964643,-0.5784461368749172,0.20967400868733732,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,ablang2_unpaired,shadow,0.02937771361551167,-0.3281023443481068,0.3715240272474877,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,ablang1,primary,0.01244462566611212,-0.25648878650900747,0.2988584889305962,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,ablang1,shadow,0.09803449371714651,-0.20257400701075423,0.38108390937616793,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,esm1b,primary,0.018522498048382085,-0.3266164043803274,0.3429455333285862,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,esm1b,shadow,-0.01687202924563561,-0.3686871611041787,0.32567249345190685,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,esm2,primary,-0.20209792808250146,-0.5463734779828859,0.1656334470819543,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,esm2,shadow,-0.15478925351743344,-0.5068602862181486,0.17847080819400704,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,esmc600m,primary,-0.02627273842140476,-0.3824385984444324,0.33938642902138794,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,esmc600m,shadow,-0.22360092916606386,-0.5120581226584352,0.07642142684371384,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,currab_paired,primary,-0.1532655409824701,-0.4148033289261806,0.11794261402553935,DiD=annot_gain(r1)-annot_gain(r2)
B2,IMGT,scratch,currab_paired,shadow,-0.0839268719708478,-0.41543774251584653,0.2416796130898558,DiD=annot_gain(r1)-annot_gain(r2)
