code,scheme,fold,split,block,feature,mae_normal,delta_mae_mean,delta_mae_sd,delta_mae_q025,delta_mae_q975,n_perm
EXP-H111,shadow,1,TEST_OOF,HSP,,0.4505323379978988,0.022538512878417953,0.00748878253938473,0.0051273225437510365,0.03543490479787188,100
EXP-H111,shadow,1,TEST_OOF,SURFACE_PLUS_HSP,,0.4505323379978988,0.11017420978892929,0.027682259071963554,0.05783993557438703,0.15540586289492508,100
EXP-H111,shadow,2,TEST_OOF,SURFACE,,0.5272613911628723,0.04892402703523632,0.04638673022247918,-0.03532607504129413,0.1348721752524376,100
EXP-H111,shadow,2,TEST_OOF,HSP,,0.5272613911628723,-0.009973790040016178,0.018475378983891146,-0.04691205195188526,0.01931992942094803,100
EXP-H111,shadow,2,TEST_OOF,SURFACE_PLUS_HSP,,0.5272613911628723,0.05509191246271131,0.04435380141113202,-0.04180297699570653,0.12040821605920791,100
EXP-H111,shadow,3,TEST_OOF,SURFACE,,0.5596351828575135,0.0444537909340859,0.061503124810667095,-0.07112281364202498,0.13564672684073448,100
EXP-H111,shadow,3,TEST_OOF,HSP,,0.5596351828575135,0.03146302465438846,0.028426345512764545,-0.017683843797445274,0.08774953816533093,100
EXP-H111,shadow,3,TEST_OOF,SURFACE_PLUS_HSP,,0.5596351828575135,0.13893523058414461,0.05848622019130809,0.016631572467088747,0.23964008918404595,100
EXP-H111,shadow,4,TEST_OOF,SURFACE,,0.4548852150656959,0.08665668159022483,0.01989984684620539,0.04793583998246633,0.11782641288294946,100
EXP-H111,shadow,4,TEST_OOF,HSP,,0.4548852150656959,0.02059067983685119,0.006471281310216456,0.008418121245413126,0.03179010393547286,100
EXP-H111,shadow,4,TEST_OOF,SURFACE_PLUS_HSP,,0.4548852150656959,0.10894659206505984,0.027676487573395667,0.05466437667499897,0.15842919348514437,100
EXP-H112,primary,0,TEST_OOF,HSP,,0.41001185512542726,0.03154989882230758,0.02215425715389414,-0.014676236879825668,0.07114606357216831,100
EXP-H112,primary,0,TEST_OOF,HSP_FEATURE,HSP_MAX,0.41001185512542726,0.010886081469058983,0.018219945301064088,-0.021064521735906623,0.0428690485596657,100
EXP-H112,primary,0,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.41001185512542726,0.01521289179801942,0.01208067539061932,-0.007235957807302501,0.039251226979494076,100
EXP-H112,primary,0,TEST_OOF,HSP_FEATURE,HSP_SUM,0.41001185512542726,0.0019203409552574157,0.0018907886698384527,-0.0018293872475624083,0.00545765310525894,100
EXP-H112,primary,1,TEST_OOF,HSP,,0.4830349086414685,0.03503872783776476,0.017778800854848547,-0.002530744812705407,0.06732937071829123,100
EXP-H112,primary,1,TEST_OOF,HSP_FEATURE,HSP_MAX,0.4830349086414685,0.019554067329637884,0.011792362433723192,-0.0041289982593420895,0.04002399638204855,100
EXP-H112,primary,1,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.4830349086414685,0.006239427342270355,0.007196350849489548,-0.008412097982926836,0.019095588632063423,100
EXP-H112,primary,1,TEST_OOF,HSP_FEATURE,HSP_SUM,0.4830349086414685,-0.0016331252242579653,0.001789811260923672,-0.004881828019113235,0.001592218977032311,100
EXP-H112,primary,2,TEST_OOF,HSP,,0.612117960611979,0.010901712311253604,0.024407663227423368,-0.040967318685126784,0.053451636678522436,100
EXP-H112,primary,2,TEST_OOF,HSP_FEATURE,HSP_MAX,0.612117960611979,0.018567617744677162,0.022519641478115034,-0.02363705273830513,0.06071072132804204,100
EXP-H112,primary,2,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.612117960611979,-0.000524007866599262,0.011789934720815416,-0.021507068605133888,0.022945474746010542,100
EXP-H112,primary,2,TEST_OOF,HSP_FEATURE,HSP_SUM,0.612117960611979,-0.01956907774029351,0.006101311186404106,-0.030558972485860106,-0.008103091760115068,100
EXP-H112,primary,3,TEST_OOF,HSP,,0.4051583325862885,0.07222474002361289,0.03284239717333763,0.009016668701171765,0.1297675538182258,100
EXP-H112,primary,3,TEST_OOF,HSP_FEATURE,HSP_MAX,0.4051583325862885,0.017766778831481932,0.019669159668114267,-0.02331080568432812,0.05049858343601224,100
EXP-H112,primary,3,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.4051583325862885,0.03324173657178872,0.015674233950078244,0.005338598406314785,0.061508136141300115,100
EXP-H112,primary,3,TEST_OOF,HSP_FEATURE,HSP_SUM,0.4051583325862885,0.00841703387022014,0.009125575737535762,-0.007907144635915797,0.0255986479580402,100
EXP-H112,primary,4,TEST_OOF,HSP,,0.5089147200584411,0.06794791682481766,0.044856336626694096,-0.022709779447317075,0.1541375102162361,100
EXP-H112,primary,4,TEST_OOF,HSP_FEATURE,HSP_MAX,0.5089147200584411,0.07008677515983584,0.03088551694318131,0.008971435105800656,0.12327658561468123,100
EXP-H112,primary,4,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.5089147200584411,0.0056395746517181366,0.020716737635049182,-0.0413959991812706,0.0470491745948791,100
EXP-H112,primary,4,TEST_OOF,HSP_FEATURE,HSP_SUM,0.5089147200584411,-0.0066178160023689266,0.010954446567312605,-0.028962270230054862,0.015403854101896278,100
EXP-H112,shadow,0,TEST_OOF,HSP,,0.46825655174255365,0.02824432763814928,0.02196579306247757,-0.017040589892864222,0.07213059182763097,100
EXP-H112,shadow,0,TEST_OOF,HSP_FEATURE,HSP_MAX,0.46825655174255365,0.013172317428588874,0.010056191036752269,-0.009131574934721009,0.031123472094535823,100
EXP-H112,shadow,0,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.46825655174255365,0.013629733653068556,0.010819572092768062,-0.008053276520967448,0.034966877251863475,100
EXP-H112,shadow,0,TEST_OOF,HSP_FEATURE,HSP_SUM,0.46825655174255365,0.003556647849082951,0.004285816241180626,-0.0043278208971023495,0.01195512205362321,100
EXP-H112,shadow,1,TEST_OOF,HSP,,0.5005679013801344,0.038121484779589,0.03252556462246727,-0.032930484673471275,0.09350822803034915,100
EXP-H112,shadow,1,TEST_OOF,HSP_FEATURE,HSP_MAX,0.5005679013801344,0.017262149027043986,0.024376718423323878,-0.03292763810591275,0.059639094572356104,100
EXP-H112,shadow,1,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.5005679013801344,0.0008006742465857059,0.013729192041212094,-0.025597775794520567,0.027736716073932084,100
EXP-H112,shadow,1,TEST_OOF,HSP_FEATURE,HSP_SUM,0.5005679013801344,-0.0016361917137377446,0.00879237270286871,-0.017071500731959528,0.01672928382411151,100
EXP-H112,shadow,2,TEST_OOF,HSP,,0.42591832232475274,0.04121666004419335,0.022784252712950953,-0.003418645924329724,0.08372546344995506,100
EXP-H112,shadow,2,TEST_OOF,HSP_FEATURE,HSP_MAX,0.42591832232475274,0.01713283421993264,0.01644489137146144,-0.019745586007833403,0.04461700839996348,100
EXP-H112,shadow,2,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.42591832232475274,0.024256355893611935,0.008567202717333366,0.008742988818883945,0.039735457944870003,100
EXP-H112,shadow,2,TEST_OOF,HSP_FEATURE,HSP_SUM,0.42591832232475274,-0.00038826167583465575,0.00175046009024414,-0.0034088902175426483,0.0027814105153083795,100
EXP-H112,shadow,3,TEST_OOF,HSP,,0.44234769558906567,0.08790664898872372,0.032406020804114116,0.026239778381586008,0.15351951603889466,100
EXP-H112,shadow,3,TEST_OOF,HSP_FEATURE,HSP_MAX,0.44234769558906567,0.06410149482250209,0.02035311716131286,0.026553602892160376,0.10233427785038937,100
EXP-H112,shadow,3,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.44234769558906567,0.022104938704967464,0.027976767610009973,-0.03173477326035507,0.07922064138650897,100
EXP-H112,shadow,3,TEST_OOF,HSP_FEATURE,HSP_SUM,0.44234769558906567,-0.0007142772984504919,0.008265983332283434,-0.014148805570602413,0.015015434259176211,100
EXP-H112,shadow,4,TEST_OOF,HSP,,0.5343220013705167,0.039414748407999654,0.027081025913496783,-0.00944552410010134,0.08559069533492579,100
EXP-H112,shadow,4,TEST_OOF,HSP_FEATURE,HSP_MAX,0.5343220013705167,0.029965429338397378,0.023472337641944403,-0.019352576949379727,0.06703756177497634,100
EXP-H112,shadow,4,TEST_OOF,HSP_FEATURE,HSP_MEAN,0.5343220013705167,0.01946552512660168,0.011683471537387958,-0.0021006027857462415,0.04255464274088539,100
EXP-H112,shadow,4,TEST_OOF,HSP_FEATURE,HSP_SUM,0.5343220013705167,0.00950661104144472,0.005037271110918795,0.0012356219493981887,0.01978387426318543,100
EXP-H113,primary,0,TEST_OOF,SURFACE,,0.43526738643646234,0.26421014822244643,0.08266296275451303,0.09825244671702396,0.4105366562247276,100
EXP-H113,primary,0,TEST_OOF,HSP,,0.43526738643646234,0.07922763622522354,0.05202312392880485,-0.019728091704845414,0.18262718346118914,100
EXP-H113,primary,0,TEST_OOF,SURFACE_PLUS_HSP,,0.43526738643646234,0.3040391669416428,0.06871278216908096,0.1887763294041157,0.4200072734415531,100
EXP-H113,primary,1,TEST_OOF,SURFACE,,0.42997021946762554,0.13028751297690638,0.026604612853843013,0.07813531087239561,0.17848678478472169,100
EXP-H113,primary,1,TEST_OOF,HSP,,0.42997021946762554,0.017470276801369415,0.0060914440361409215,0.005492921309037668,0.02849818968339399,100
EXP-H113,primary,1,TEST_OOF,SURFACE_PLUS_HSP,,0.42997021946762554,0.1512300402392762,0.03599627129911299,0.0810452273339936,0.21236313884041502,100
EXP-H113,primary,2,TEST_OOF,SURFACE,,0.5185137386900004,0.16170992626074604,0.051244095160546,0.04475474031621786,0.24278768435969508,100
EXP-H113,primary,2,TEST_OOF,HSP,,0.5185137386900004,0.011603857216112633,0.018615914839221502,-0.02276124060081706,0.04621323645620644,100
EXP-H113,primary,2,TEST_OOF,SURFACE_PLUS_HSP,,0.5185137386900004,0.15724031064582608,0.04730854135646464,0.06174602432250984,0.24508970255996257,100
EXP-H113,primary,3,TEST_OOF,SURFACE,,0.4348976917266846,0.1149099523663521,0.04404855268840128,0.02491009887456888,0.18478321949243542,100
EXP-H113,primary,3,TEST_OOF,HSP,,0.4348976917266846,0.025631860942840562,0.024041496875357463,-0.02258093137145043,0.08092007101178161,100
EXP-H113,primary,3,TEST_OOF,SURFACE_PLUS_HSP,,0.4348976917266846,0.144424135389328,0.05115754875357562,0.054821728771925,0.22832943434715267,100
EXP-H113,primary,4,TEST_OOF,SURFACE,,0.48973967456817624,0.154042047419548,0.05515353206891198,0.03636636336445807,0.24355914388298985,100
EXP-H113,primary,4,TEST_OOF,HSP,,0.48973967456817624,0.010701839966773994,0.010610180913494447,-0.009499472349882123,0.027446103811264028,100
EXP-H113,primary,4,TEST_OOF,SURFACE_PLUS_HSP,,0.48973967456817624,0.14641195840358734,0.061345543077088525,0.01854674699902531,0.25871925091147413,100
EXP-H113,shadow,0,TEST_OOF,SURFACE,,0.47619724178314193,0.04933570198297508,0.053156318676406696,-0.050008151340484544,0.13987202053666117,100
EXP-H113,shadow,0,TEST_OOF,HSP,,0.47619724178314193,0.04027232552528387,0.02568993659255234,-0.005753881168365421,0.08182015834450725,100
EXP-H113,shadow,0,TEST_OOF,SURFACE_PLUS_HSP,,0.47619724178314193,0.06030890699148186,0.0441795589231589,-0.03071484951376898,0.13270594363808635,100
EXP-H113,shadow,1,TEST_OOF,SURFACE,,0.45020051135438843,0.10225041395476372,0.025362217740870323,0.051676461687954915,0.14753608731356538,100
EXP-H113,shadow,1,TEST_OOF,HSP,,0.45020051135438843,0.009889038481278882,0.005225401046849099,0.0007758390773426813,0.018966770865700495,100
EXP-H113,shadow,1,TEST_OOF,SURFACE_PLUS_HSP,,0.45020051135438843,0.11770288905750624,0.0318932807198762,0.052333378248503794,0.17810337734800386,100
EXP-H113,shadow,2,TEST_OOF,SURFACE,,0.5438443064689635,0.06010388154268267,0.06031241355512684,-0.05284214605689054,0.16673388907313347,100
EXP-H113,shadow,2,TEST_OOF,HSP,,0.5438443064689635,0.006536017434597021,0.00885110973873581,-0.010869273692369391,0.021475146710872643,100
EXP-H113,shadow,2,TEST_OOF,SURFACE_PLUS_HSP,,0.5438443064689635,0.08016557496547701,0.05622833521368245,-0.030393388396501537,0.1678284411847592,100
EXP-H113,shadow,3,TEST_OOF,SURFACE,,0.5337838437557221,0.11771898803949357,0.06819976023163214,-0.030075604307651476,0.22929806602597233,100
EXP-H113,shadow,3,TEST_OOF,HSP,,0.5337838437557221,0.025691009466648138,0.03373283322739856,-0.030551047176122635,0.08643720301985747,100
EXP-H113,shadow,3,TEST_OOF,SURFACE_PLUS_HSP,,0.5337838437557221,0.16863381573677066,0.05811186713532137,0.05178753541111943,0.26589050860404967,100
EXP-H113,shadow,4,TEST_OOF,SURFACE,,0.465056079748905,0.11146694604815863,0.046828140532197395,0.018640412717877024,0.20230095272642193,100
EXP-H113,shadow,4,TEST_OOF,HSP,,0.465056079748905,0.04520658795674641,0.0315856976812188,-0.003909871927897143,0.10688258663524275,100
EXP-H113,shadow,4,TEST_OOF,SURFACE_PLUS_HSP,,0.465056079748905,0.10947910909941702,0.036477528372923534,0.017401193745930982,0.14119795143821026,100
