experiment_code,scheme,fold,seed,lr_candidate,epoch,optimizer_step,train_loss,val_loss,val_mae,learning_rate,best_val_mae_so_far,epochs_since_improvement,is_best,stopped_early
EXP-T073,primary,1,101,0.0003,21,126,0.3719112128019333,0.47263555725415546,3.680471015698982,0.000292658477444273,3.3736123749704072,15,False,False
EXP-T073,primary,1,101,0.0003,22,132,0.36542340119679767,0.6082948843638102,3.863279862837358,0.00029191280382413173,3.3736123749704072,16,False,False
EXP-T073,primary,1,101,0.0003,23,138,0.34798160195350647,0.5196023186047872,3.8012836340701943,0.00029113211534313374,3.3736123749704072,17,False,False
EXP-T073,primary,1,101,0.0003,24,144,0.3616342544555664,0.6473391850789388,3.9236561168323862,0.00029031660462448003,3.3736123749704072,18,False,False
EXP-T073,primary,1,101,0.0003,25,150,0.32132655878861743,0.5252902507781982,3.975783839370265,0.0002894664728832376,3.3736123749704072,19,False,False
EXP-T073,primary,1,101,0.0003,26,156,0.3159550800919533,0.6201433539390564,3.9235039913293086,0.0002885819298766929,3.3736123749704072,20,False,True
EXP-T073,primary,1,101,0.0009,1,6,0.6524302363395691,0.41985297327240306,3.6469331221147017,0.0009,3.6469331221147017,0,True,False
EXP-T073,primary,1,101,0.0009,2,12,0.5876214355230331,0.4254416798551877,3.5524849169182056,0.0008999444846167472,3.5524849169182056,0,True,False
EXP-T073,primary,1,101,0.0009,3,18,0.5751770983139673,0.5525975823402405,4.3175966667406485,0.0008997779521645791,3.5524849169182056,1,False,False
EXP-T073,primary,1,101,0.0009,4,24,0.5630352199077606,0.5308902661005656,3.7064474857214726,0.0008995004437328865,3.5524849169182056,2,False,False
EXP-T073,primary,1,101,0.0009,5,30,0.532814159989357,0.44074715798099834,3.6348155628551138,0.0008991120277927222,3.5524849169182056,3,False,False
EXP-T073,primary,1,101,0.0009,6,36,0.4786376456419627,0.3728747923548023,3.245489640669389,0.0008986128001799076,3.245489640669389,0,True,False
EXP-T073,primary,1,101,0.0009,7,42,0.4669414560000102,0.44737885147333145,3.6247329711914062,0.0008980028840713859,3.245489640669389,1,False,False
EXP-T073,primary,1,101,0.0009,8,48,0.4677831555406253,0.420773330455025,3.6108955614494556,0.0008972824299548309,3.245489640669389,2,False,False
EXP-T073,primary,1,101,0.0009,9,54,0.407031108935674,0.392181667421634,3.3965532707445547,0.000896451615591515,3.245489640669389,3,False,False
EXP-T073,primary,1,101,0.0009,10,60,0.4359918584426244,0.502060224612554,3.7146074699633047,0.0008955106459724507,3.245489640669389,4,False,False
EXP-T073,primary,1,101,0.0009,11,66,0.44391606748104095,0.6727149685223898,4.302450931433476,0.0008944597532678119,3.245489640669389,5,False,False
EXP-T073,primary,1,101,0.0009,12,72,0.5362009008725485,0.3591833561658859,3.2012102531664297,0.0008932991967696481,3.2012102531664297,0,True,False
EXP-T073,primary,1,101,0.0009,13,78,0.39681485792001087,0.5254280964533488,3.6924343687115293,0.0008920292628279097,3.2012102531664297,1,False,False
EXP-T073,primary,1,101,0.0009,14,84,0.3981376588344574,0.44955089525319636,3.8503827181729404,0.0008906502647797943,3.2012102531664297,2,False,False
EXP-T073,primary,1,101,0.0009,15,90,0.42948585748672485,0.6865496039390564,4.419452320445668,0.0008891625428724361,3.2012102531664297,3,False,False
EXP-T073,primary,1,101,0.0009,16,96,0.45849905411402386,0.4161304098864396,3.5669842344341856,0.0008875664641789542,3.2012102531664297,4,False,False
EXP-T073,primary,1,101,0.0009,17,102,0.3431139588356018,0.5316590070724487,3.6706050526012075,0.0008858624225078837,3.2012102531664297,5,False,False
EXP-T073,primary,1,101,0.0009,18,108,0.3323201686143875,0.5907289783159891,3.8505168105616714,0.0008840508383060089,3.2012102531664297,6,False,False
EXP-T073,primary,1,101,0.0009,19,114,0.31003905336062115,0.5105387690127827,4.251321734804096,0.0008821321585546242,3.2012102531664297,7,False,False
EXP-T073,primary,1,101,0.0009,20,120,0.3226092606782913,0.5495667407910029,4.103489268909801,0.0008801068566592483,3.2012102531664297,8,False,False
EXP-T073,primary,1,101,0.0009,21,126,0.23832330852746964,0.5080446631958088,4.209202390728575,0.0008779754323328189,3.2012102531664297,9,False,False
EXP-T073,primary,1,101,0.0009,22,132,0.27907954901456833,0.6637429197629293,4.273880698464134,0.000875738411472395,3.2012102531664297,10,False,False
EXP-T073,primary,1,101,0.0009,23,138,0.21180113963782787,0.5731838420033455,4.494358640728575,0.0008733963460294011,3.2012102531664297,11,False,False
EXP-T073,primary,1,101,0.0009,24,144,0.3722650557756424,0.4801330392559369,3.9006941824248345,0.00087094981387344,3.2012102531664297,12,False,False
EXP-T073,primary,1,101,0.0009,25,150,0.24319735914468765,0.550367052356402,4.495944398822206,0.0008683994186497127,3.2012102531664297,13,False,False
EXP-T073,primary,1,101,0.0009,26,156,0.21121429651975632,0.5628675868113836,4.19574598832564,0.0008657457896300786,3.2012102531664297,14,False,False
EXP-T073,primary,1,101,0.0009,27,162,0.18033789098262787,0.8735600908597311,5.249276132294626,0.000862989581557791,3.2012102531664297,15,False,False
EXP-T073,primary,1,101,0.0009,28,168,0.17001706113417944,0.5493990120788416,4.457505428429806,0.0008601314744859498,3.2012102531664297,16,False,False
EXP-T073,primary,1,101,0.0009,29,174,0.16320286070307097,0.5459966473281384,4.434949932676373,0.0008571721736097082,3.2012102531664297,17,False,False
EXP-T073,primary,1,101,0.0009,30,180,0.13348711530367532,0.5484253444398443,4.47844985037139,0.0008541124090922764,3.2012102531664297,18,False,False
EXP-T073,primary,1,101,0.0009,31,186,0.11755073443055153,0.6275524298350016,4.493513974276456,0.000850952935884765,3.2012102531664297,19,False,False
EXP-T073,primary,1,101,0.0009,32,192,0.14198368166883787,0.5785139525930086,4.450980330958511,0.0008476945335399117,3.2012102531664297,20,False,True
EXP-T073,primary,2,101,2.9999999999999997e-05,1,7,0.5779657023293632,0.6357442140579224,3.6378586292266846,2.9999999999999997e-05,3.6378586292266846,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,2,14,0.5614357250077384,0.6357000172138214,3.6309316158294678,2.9998149487224905e-05,3.6309316158294678,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,3,21,0.5060199296900204,0.6348316669464111,3.629300117492676,2.999259840548597e-05,3.629300117492676,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,4,28,0.5679401499884469,0.6334816813468933,3.6348519325256348,2.998334812442955e-05,3.629300117492676,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,5,35,0.5887475141457149,0.6325491666793823,3.6293485164642334,2.997040092642407e-05,3.629300117492676,2,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,6,42,0.49837735508169445,0.6321451961994171,3.636415481567383,2.9953760005996917e-05,3.629300117492676,3,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,7,49,0.6449654826096126,0.635773777961731,3.6524524688720703,2.9933429469046195e-05,3.629300117492676,4,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,8,56,0.5155481717416218,0.6345755457878113,3.6491291522979736,2.990941433182769e-05,3.629300117492676,5,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,9,63,0.49425378625320654,0.6306617259979248,3.6364994049072266,2.9881720519717163e-05,3.629300117492676,6,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,10,70,0.6179236769676208,0.6297973990440369,3.6336967945098877,2.9850354865748356e-05,3.629300117492676,7,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,11,77,0.484359863613333,0.6307373344898224,3.6377363204956055,2.981532510892706e-05,3.629300117492676,8,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,12,84,0.49420565779187847,0.6280096769332886,3.628479242324829,2.97766398923216e-05,3.628479242324829,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,13,91,0.616988262959889,0.6257140636444092,3.6125454902648926,2.9734308760930323e-05,3.6125454902648926,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,14,98,0.4790370903377022,0.6248052716255188,3.607867479324341,2.9688342159326477e-05,3.607867479324341,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,15,105,0.4934630255614008,0.624361515045166,3.6147749423980713,2.9638751429081203e-05,3.607867479324341,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,16,112,0.5926329706396375,0.6241746544837952,3.6163454055786133,2.958554880596514e-05,3.607867479324341,2,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,17,119,0.4860189791236605,0.6223583221435547,3.604588031768799,2.9528747416929457e-05,3.604588031768799,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,18,126,0.49131600133010317,0.6214295625686646,3.6021728515625,2.9468361276866963e-05,3.6021728515625,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,19,133,0.7589593274252755,0.6210864186286926,3.605555534362793,2.940440528515414e-05,3.6021728515625,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,20,140,0.4570969747645514,0.6208916902542114,3.6084017753601074,2.9336895221974945e-05,3.6021728515625,2,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,21,147,0.7375658878258297,0.6190806031227112,3.601769208908081,2.9265847744427298e-05,3.601769208908081,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,22,154,0.4871746450662613,0.6184411644935608,3.600815534591675,2.919128038241317e-05,3.600815534591675,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,23,161,0.518213152885437,0.6177904605865479,3.599181652069092,2.9113211534313375e-05,3.599181652069092,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,24,168,0.5678075339112963,0.6167266964912415,3.595358371734619,2.9031660462448004e-05,3.595358371734619,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,25,175,0.47767074406147003,0.6135244369506836,3.5772414207458496,2.894664728832376e-05,3.5772414207458496,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,26,182,0.4698877318130274,0.6126687228679657,3.5662789344787598,2.8858192987669293e-05,3.5662789344787598,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,27,189,0.4747370193113706,0.6115513741970062,3.561983108520508,2.8766319385259707e-05,3.561983108520508,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,28,196,0.523813784122467,0.610377311706543,3.5701191425323486,2.8671049149531667e-05,3.561983108520508,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,29,203,0.6708188780716487,0.6118829846382141,3.5790698528289795,2.8572405786990283e-05,3.561983108520508,2,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,30,210,0.47411479907376425,0.6110778748989105,3.5768802165985107,2.8470413636409223e-05,3.561983108520508,3,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,31,217,0.4764449213232313,0.6091765463352203,3.570681095123291,2.8365097862825506e-05,3.561983108520508,4,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,32,224,0.5586351709706443,0.6041501760482788,3.5466268062591553,2.8256484451330395e-05,3.5466268062591553,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,33,231,0.49335949548653196,0.6022513806819916,3.5328071117401123,2.8144600200657943e-05,3.5328071117401123,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,34,238,0.5963992391313825,0.6004877686500549,3.5266072750091553,2.8029472716572858e-05,3.5266072750091553,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,35,245,0.5128595190388816,0.5987935364246368,3.516418695449829,2.7911130405059144e-05,3.516418695449829,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,36,252,0.4668258247630937,0.5971033573150635,3.5171072483062744,2.7789602465311374e-05,3.516418695449829,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,37,259,0.6143611201218196,0.597006618976593,3.5247693061828613,2.7664918882530217e-05,3.516418695449829,2,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,38,266,0.45248531656605856,0.595498114824295,3.518810510635376,2.7537110420524047e-05,3.516418695449829,3,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,39,273,0.5756845389093671,0.592832088470459,3.507293462753296,2.7406208614118416e-05,3.507293462753296,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,40,280,0.5024978348187038,0.590066134929657,3.495500087738037,2.727224576137534e-05,3.495500087738037,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,41,287,0.4057594250438602,0.5888601839542389,3.491034507751465,2.7135254915624203e-05,3.491034507751465,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,42,294,0.4747213614838464,0.5842233598232269,3.4684553146362305,2.6995269877306353e-05,3.4684553146362305,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,43,301,0.4563857082809721,0.5821876525878906,3.4596400260925293,2.6852325185635346e-05,3.4596400260925293,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,44,308,0.6253703534603119,0.5790636837482452,3.439237356185913,2.670645611007494e-05,3.439237356185913,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,45,315,0.4877552900995527,0.5777725279331207,3.438868522644043,2.6557698641636832e-05,3.438868522644043,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,46,322,0.4617008353982653,0.574558436870575,3.419506311416626,2.6406089484000458e-05,3.419506311416626,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,47,329,0.6965894656521934,0.5729515850543976,3.410388708114624,2.625166604445689e-05,3.410388708114624,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,48,336,0.49487278716904776,0.5717893838882446,3.40722918510437,2.6094466424679137e-05,3.40722918510437,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,49,343,0.5480221169335502,0.5732279419898987,3.413109064102173,2.5934529411321167e-05,3.40722918510437,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,50,350,0.4839663803577423,0.5752863585948944,3.4156439304351807,2.5771894466447827e-05,3.40722918510437,2,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,51,357,0.4111759785030569,0.5700031220912933,3.3927743434906006,2.5606601717798206e-05,3.3927743434906006,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,52,364,0.4995704208101545,0.5633387863636017,3.35457706451416,2.5438691948884705e-05,3.35457706451416,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,53,371,0.37881447268383844,0.5644741058349609,3.3592216968536377,2.5268206588930322e-05,3.35457706451416,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,54,378,0.47952074238232206,0.5673016905784607,3.3586201667785645,2.509518770264659e-05,3.35457706451416,2,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,55,385,0.4424263834953308,0.5639904141426086,3.34468936920166,2.491967797985477e-05,3.34468936920166,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,56,392,0.5198607657636914,0.5542044341564178,3.3033714294433594,2.4741720724952747e-05,3.3033714294433594,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,57,399,0.37160609675837414,0.5518941581249237,3.2880051136016846,2.456135984623034e-05,3.2880051136016846,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,58,406,0.4753708669117519,0.5498537421226501,3.2785139083862305,2.4378639845035573e-05,3.2785139083862305,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,59,413,0.38165438175201416,0.5484539866447449,3.285615921020508,2.419360580479464e-05,3.2785139083862305,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,60,420,0.4304098997797285,0.5463997721672058,3.269711971282959,2.4006303379888255e-05,3.269711971282959,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,61,427,0.45703208446502686,0.5456136167049408,3.2600202560424805,2.3816778784387094e-05,3.2600202560424805,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,62,434,0.3956772472177233,0.5436572730541229,3.26021146774292,2.3625078780649174e-05,3.2600202560424805,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,63,441,0.37883776479533743,0.5423403084278107,3.257131338119507,2.3431250667781958e-05,3.257131338119507,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,64,448,0.40533205441066195,0.5427152663469315,3.2604281902313232,2.323534226997197e-05,3.257131338119507,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,65,455,0.3726822244269507,0.5387845635414124,3.2294957637786865,2.303740192468494e-05,3.2294957637786865,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,66,462,0.39182059253965107,0.5412770211696625,3.2237095832824707,2.2837478470739224e-05,3.2237095832824707,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,67,469,0.38369502167084385,0.5403202772140503,3.2182881832122803,2.2635621236255563e-05,3.2182881832122803,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,68,476,0.38177801030022757,0.5357735753059387,3.209192991256714,2.2431880026486107e-05,3.209192991256714,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,69,483,0.4458825630801065,0.5351119935512543,3.220510244369507,2.222630511152572e-05,3.209192991256714,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,70,490,0.37919979436056955,0.5361742973327637,3.2060763835906982,2.2018947213908595e-05,3.2060763835906982,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,71,497,0.37373702973127365,0.5353043675422668,3.203113317489624,2.1809857496093196e-05,3.203113317489624,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,72,504,0.3643647991120815,0.5379813313484192,3.2014503479003906,2.159908754783872e-05,3.2014503479003906,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,73,511,0.6267728677817753,0.5366830229759216,3.2009708881378174,2.1386689373476088e-05,3.2009708881378174,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,74,518,0.34725540237767355,0.5341795384883881,3.1902365684509277,2.117271537907663e-05,3.1902365684509277,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,75,525,0.4208211217607771,0.5326936990022659,3.2002880573272705,2.0957218359521707e-05,3.1902365684509277,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,76,532,0.3713246839387076,0.5330712795257568,3.1838183403015137,2.074025148547635e-05,3.1838183403015137,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,77,539,0.39914767018386293,0.5409941375255585,3.2090070247650146,2.052186829027017e-05,3.1838183403015137,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,78,546,0.3637388095791851,0.5315029621124268,3.1762046813964844,2.0302122656688855e-05,3.1762046813964844,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,79,553,0.3329730383104886,0.529683530330658,3.1897339820861816,2.008106880367937e-05,3.1762046813964844,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,80,560,0.3563541589038713,0.5287503004074097,3.1766891479492188,1.985876127297224e-05,3.1762046813964844,2,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,81,567,0.34508421059165684,0.530573844909668,3.172445774078369,1.963525491562421e-05,3.172445774078369,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,82,574,0.5693540913718087,0.5292675495147705,3.1625571250915527,1.941060487848456e-05,3.1625571250915527,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,83,581,0.47739315032958984,0.5298390984535217,3.167340040206909,1.918486659058844e-05,3.1625571250915527,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,84,588,0.4004987435681479,0.5296983867883682,3.1630818843841553,1.895809574948059e-05,3.1625571250915527,2,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,85,595,0.3485475903091831,0.5296004116535187,3.1656126976013184,1.8730348307472818e-05,3.1625571250915527,3,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,86,602,0.352546467844929,0.5283350795507431,3.1589081287384033,1.8501680457838582e-05,3.1589081287384033,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,87,609,0.4060440404074533,0.5277113914489746,3.1529533863067627,1.827214862094814e-05,3.1529533863067627,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,88,616,0.3784044938428061,0.5268482565879822,3.1519927978515625,1.8041809430347688e-05,3.1519927978515625,0,True,False
EXP-T073,primary,2,101,2.9999999999999997e-05,89,623,0.5921876813684191,0.527567446231842,3.1537253856658936,1.781071971878587e-05,3.1519927978515625,1,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,90,630,0.38163167025361744,0.5281675457954407,3.156381130218506,1.757893650419114e-05,3.1519927978515625,2,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,91,637,0.3503865897655487,0.5278573334217072,3.1689579486846924,1.7346516975603463e-05,3.1519927978515625,3,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,92,644,0.3436813355822648,0.5284423232078552,3.177820920944214,1.711351847906374e-05,3.1519927978515625,4,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,93,651,0.3467806781243001,0.5283994823694229,3.17256236076355,1.6879998503464565e-05,3.1519927978515625,5,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,94,658,0.32168043511254446,0.5291974246501923,3.174262046813965,1.664601466636568e-05,3.1519927978515625,6,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,95,665,0.3736744352749416,0.5313653349876404,3.173375129699707,1.6411624699777716e-05,3.1519927978515625,7,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,96,672,0.344581201672554,0.5341698527336121,3.1857476234436035,1.6176886435917676e-05,3.1519927978515625,8,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,97,679,0.38994963254247395,0.5329715609550476,3.18137526512146,1.5941857792939702e-05,3.1519927978515625,9,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,98,686,0.39799705147743225,0.5317897498607635,3.192314863204956,1.570659676064464e-05,3.1519927978515625,10,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,99,693,0.32153194344469477,0.5327568799257278,3.197303533554077,1.5471161386171925e-05,3.1519927978515625,11,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,100,700,0.36989414798361914,0.5380309224128723,3.202768325805664,1.5235609759677311e-05,3.1519927978515625,12,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,101,707,0.3406474968152387,0.5342051088809967,3.19138503074646,1.5e-05,3.1519927978515625,13,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,102,714,0.4134952255657741,0.5349831581115723,3.2010912895202637,1.4764390240322693e-05,3.1519927978515625,14,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,103,721,0.32210857953344074,0.5352537035942078,3.205989122390747,1.4528838613828076e-05,3.1519927978515625,15,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,104,728,0.3547856403248651,0.538431316614151,3.205413341522217,1.4293403239355362e-05,3.1519927978515625,16,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,105,735,0.4096154400280544,0.5366135537624359,3.2028708457946777,1.40581422070603e-05,3.1519927978515625,17,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,106,742,0.324062118306756,0.5353170931339264,3.2019100189208984,1.382311356408233e-05,3.1519927978515625,18,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,107,749,0.323630014700549,0.5331535786390305,3.2128098011016846,1.3588375300222289e-05,3.1519927978515625,19,False,False
EXP-T073,primary,2,101,2.9999999999999997e-05,108,756,0.3246118500828743,0.5329031944274902,3.202393054962158,1.3353985333634325e-05,3.1519927978515625,20,False,True
EXP-T073,primary,2,101,8.999999999999999e-05,1,7,0.6032625692231315,0.6539313793182373,3.705274820327759,8.999999999999999e-05,3.705274820327759,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,2,14,0.561725805912699,0.6332822144031525,3.64496111869812,8.999444846167472e-05,3.64496111869812,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,3,21,0.5013291866447876,0.6343081593513489,3.6513445377349854,8.99777952164579e-05,3.64496111869812,1,False,False
EXP-T073,primary,2,101,8.999999999999999e-05,4,28,0.5483028079782214,0.6270526647567749,3.619920492172241,8.995004437328864e-05,3.619920492172241,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,5,35,0.5835684154714856,0.6261633634567261,3.606630563735962,8.991120277927222e-05,3.606630563735962,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,6,42,0.4725577432130064,0.6229885220527649,3.6117968559265137,8.986128001799075e-05,3.606630563735962,1,False,False
EXP-T073,primary,2,101,8.999999999999999e-05,7,49,0.6338924595287868,0.6388347744941711,3.6407828330993652,8.980028840713859e-05,3.606630563735962,2,False,False
EXP-T073,primary,2,101,8.999999999999999e-05,8,56,0.5160672962665558,0.6181600689888,3.596222162246704,8.972824299548308e-05,3.596222162246704,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,9,63,0.4781902153377554,0.6115357577800751,3.5578460693359375,8.964516155915149e-05,3.5578460693359375,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,10,70,0.6096601954528263,0.6199164688587189,3.5906076431274414,8.955106459724506e-05,3.5578460693359375,1,False,False
EXP-T073,primary,2,101,8.999999999999999e-05,11,77,0.4793107786348888,0.6141887009143829,3.570873975753784,8.944597532678117e-05,3.5578460693359375,2,False,False
EXP-T073,primary,2,101,8.999999999999999e-05,12,84,0.45449729290391716,0.5994834005832672,3.5154266357421875,8.932991967696479e-05,3.5154266357421875,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,13,91,0.5461003950663975,0.600652813911438,3.5145223140716553,8.920292628279095e-05,3.5145223140716553,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,14,98,0.45071058061772157,0.5921763181686401,3.4957146644592285,8.906502647797941e-05,3.4957146644592285,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,15,105,0.4487821651356561,0.5843923687934875,3.467092514038086,8.891625428724359e-05,3.467092514038086,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,16,112,0.5092844792774746,0.5816434025764465,3.437105655670166,8.87566464178954e-05,3.437105655670166,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,17,119,0.4198668442134346,0.5703637003898621,3.399796724319458,8.858624225078835e-05,3.399796724319458,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,18,126,0.43191269412636757,0.606261134147644,3.504812240600586,8.840508383060087e-05,3.399796724319458,1,False,False
EXP-T073,primary,2,101,8.999999999999999e-05,19,133,0.6360951917512077,0.5620704591274261,3.350965976715088,8.82132158554624e-05,3.350965976715088,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,20,140,0.3755545047959978,0.5535275936126709,3.297353982925415,8.801068566592481e-05,3.297353982925415,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,21,147,0.6831695692879813,0.5437210202217102,3.2598659992218018,8.779754323328187e-05,3.2598659992218018,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,22,154,0.38284643021013054,0.5394982397556305,3.249837875366211,8.757384114723949e-05,3.249837875366211,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,23,161,0.40797777261052814,0.5360468327999115,3.1948864459991455,8.73396346029401e-05,3.1948864459991455,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,24,168,0.4264461951596396,0.5400504171848297,3.1921072006225586,8.709498138734399e-05,3.1921072006225586,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,25,175,0.36069671784389357,0.5329575389623642,3.2208220958709717,8.683994186497127e-05,3.1921072006225586,1,False,False
EXP-T073,primary,2,101,8.999999999999999e-05,26,182,0.3962584561003106,0.5311930477619171,3.172898292541504,8.657457896300785e-05,3.172898292541504,0,True,False
EXP-T073,primary,2,101,8.999999999999999e-05,27,189,0.400985784196694,0.5519380569458008,3.2444682121276855,8.629895815577909e-05,3.172898292541504,1,False,False
