experiment_code,legacy_experiment_code,experiment_id,target,family,model_type,source_model_id,feature_set_id,source_recipe_id,cv_primary_mae,cv_shadow_mae,cv_mean_mae,cv_worst_mae,public_mae,private_mae,test_overall_mae,public_private_delta,public_private_gap,cv_protocol,selection_policy_at_creation,current_evaluation_mode,artifact_status,source_reproducible,drilldown_reproducible,reproduction_status,config_path,feature_path,oof_primary_path,oof_shadow_path,test_prediction_path,n_features,feature_space,feature_sha256,feature_content_sha256,feature_recipe_hash,linear_alpha,xgb_preset,xgb_final_n_estimators,score_source,prediction_source,feature_source,license_status,license_reference,ensemble_type,member_experiment_codes,notes,transformer_type,plm_source,annotation_mode,chain_mode,pooling_mode,representation_status,input_space,input_asset_ref,shareability_status,reproducibility_status_v2,canonical_benchmark_eligible,score_max_delta,prediction_max_delta,prediction_reproduction_max_delta,reproduction_tolerance_pred,reproduction_tolerance_score,tolerance_reason,training_reproduction_attempted,optuna_used,fitted_params_path,blocker,control_experiment_code
EXP-T095,,TRF_TM_SCRATCH_FULL_JOINT_CHAIN_SPECIFIC_DUAL_CONCAT_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.308433108859592,3.495899624294705,3.4021663665771484,3.495899624294705,3.596854061550564,3.51124909012406,3.554051575837312,0.0856049714265037,0.0856049714265037,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T095.yaml,,experiments/predictions/EXP-T095/oof_primary.csv,experiments/predictions/EXP-T095/oof_shadow.csv,experiments/predictions/EXP-T095/test.csv,,,,,,,,,EXP-T095_DL_FOLDLOCAL_COSINE_V3,EXP-T095_run,scratch_residue,REVIEW,scratch AA,,,DL_FOLDLOCAL_COSINE_V3 Scratch ARCH-4 joint chain-specific dual REG CONCAT; OOF TEST in cv_*; VAL=2.9624/3.1081; params=340481,SCRATCH,NONE,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_CHAIN_SPECIFIC_DUAL_REG_SCRATCH_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#annotations+scratch_sequences,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T075
EXP-T096,,TRF_TM_SCRATCH_FULL_JOINT_CHAIN_SPECIFIC_DUAL_MEAN_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.252413337613329,3.2638315271448204,3.258122432379075,3.2638315271448204,3.618574410897714,3.460297968358169,3.5394361896279416,0.1582764425395444,0.1582764425395444,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T096.yaml,,experiments/predictions/EXP-T096/oof_primary.csv,experiments/predictions/EXP-T096/oof_shadow.csv,experiments/predictions/EXP-T096/test.csv,,,,,,,,,EXP-T096_DL_FOLDLOCAL_COSINE_V3,EXP-T096_run,scratch_residue,REVIEW,scratch AA,,,DL_FOLDLOCAL_COSINE_V3 Scratch ARCH-4 joint chain-specific dual REG MEAN; OOF TEST in cv_*; VAL=3.0409/3.1035; params=324097,SCRATCH,NONE,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_CHAIN_SPECIFIC_DUAL_REG_SCRATCH_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#annotations+scratch_sequences,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T075
EXP-T097,,TRF_TM_SCRATCH_FULL_SEPARATE_CROSSATTN_CONCAT_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.378370967912085,3.361811319986979,3.370091143949532,3.378370967912085,3.5839855712137108,3.428645654372227,3.5063156127929687,0.1553399168414837,0.1553399168414837,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T097.yaml,,experiments/predictions/EXP-T097/oof_primary.csv,experiments/predictions/EXP-T097/oof_shadow.csv,experiments/predictions/EXP-T097/test.csv,,,,,,,,,EXP-T097_DL_FOLDLOCAL_COSINE_V3,EXP-T097_run,scratch_residue,REVIEW,scratch AA,,,DL_FOLDLOCAL_COSINE_V3 Scratch ARCH-5 gated cross-attn CONCAT; OOF TEST in cv_*; VAL=2.9238/3.0705; params=406531,SCRATCH,NONE,FULL,HL,REG,NOT_EXPORTED,SEPARATE_CROSS_ATTENTION_SCRATCH_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#annotations+scratch_sequences,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T075
EXP-T098,,TRF_TM_SCRATCH_FULL_SEPARATE_CROSSATTN_MEAN_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.2085319801613137,3.4036747496805075,3.3061033649209106,3.4036747496805075,3.590142878779658,3.352078454288436,3.471110666534047,0.2380644244912222,0.2380644244912222,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T098.yaml,,experiments/predictions/EXP-T098/oof_primary.csv,experiments/predictions/EXP-T098/oof_shadow.csv,experiments/predictions/EXP-T098/test.csv,,,,,,,,,EXP-T098_DL_FOLDLOCAL_COSINE_V3,EXP-T098_run,scratch_residue,REVIEW,scratch AA,,,DL_FOLDLOCAL_COSINE_V3 Scratch ARCH-5 gated cross-attn MEAN; OOF TEST in cv_*; VAL=3.0413/3.1258; params=390147,SCRATCH,NONE,FULL,HL,REG,NOT_EXPORTED,SEPARATE_CROSS_ATTENTION_SCRATCH_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#annotations+scratch_sequences,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T075
EXP-T099,,TRF_TM_SCRATCH_FULL_SEPARATE_CROSSATTN_UNGATED_CONCAT_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.422743738433461,3.222762213812934,3.3227529761231978,3.422743738433461,3.566628604465061,3.3749121771918404,3.4707703908284504,0.1917164272732208,0.1917164272732208,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T099.yaml,,experiments/predictions/EXP-T099/oof_primary.csv,experiments/predictions/EXP-T099/oof_shadow.csv,experiments/predictions/EXP-T099/test.csv,,,,,,,,,EXP-T099_DL_FOLDLOCAL_COSINE_V3,EXP-T099_run,scratch_residue,REVIEW,scratch AA,,,DL_FOLDLOCAL_COSINE_V3 Scratch ARCH-6 ungated cross-attn CONCAT; OOF TEST in cv_*; VAL=3.0323/3.0555; params=406529,SCRATCH,NONE,FULL,HL,REG,NOT_EXPORTED,SEPARATE_CROSS_ATTENTION_UNGATED_SCRATCH_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#annotations+scratch_sequences,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T075
EXP-T100,,TRF_TM_SCRATCH_FULL_SEPARATE_CROSSATTN_UNGATED_MEAN_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.3655842204152804,3.4891409697356046,3.4273625950754427,3.4891409697356046,3.546044705237872,3.3171982659233943,3.4316214855806333,0.2288464393144775,0.2288464393144775,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T100.yaml,,experiments/predictions/EXP-T100/oof_primary.csv,experiments/predictions/EXP-T100/oof_shadow.csv,experiments/predictions/EXP-T100/test.csv,,,,,,,,,EXP-T100_DL_FOLDLOCAL_COSINE_V3,EXP-T100_run,scratch_residue,REVIEW,scratch AA,,,DL_FOLDLOCAL_COSINE_V3 Scratch ARCH-6 ungated cross-attn MEAN; OOF TEST in cv_*; VAL=2.9938/3.0142; params=390145,SCRATCH,NONE,FULL,HL,REG,NOT_EXPORTED,SEPARATE_CROSS_ATTENTION_UNGATED_SCRATCH_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#annotations+scratch_sequences,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T075
EXP-T101,,TRF_TM_SCRATCH_FULL_SEPARATE_REG_ONLY_CROSS_CONCAT_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.1903519807038485,3.491462990089699,3.340907485396774,3.491462990089699,3.545861524417076,3.283955185501664,3.41490835495937,0.2619063389154119,0.2619063389154119,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T101.yaml,,experiments/predictions/EXP-T101/oof_primary.csv,experiments/predictions/EXP-T101/oof_shadow.csv,experiments/predictions/EXP-T101/test.csv,,,,,,,,,EXP-T101_DL_FOLDLOCAL_COSINE_V3,EXP-T101_run,scratch_residue,REVIEW,scratch AA,,,DL_FOLDLOCAL_COSINE_V3 Scratch ARCH-7 REG-only cross CONCAT; OOF TEST in cv_*; VAL=2.9045/2.9721; params=406529,SCRATCH,NONE,FULL,HL,REG,NOT_EXPORTED,SEPARATE_REG_ONLY_CROSS_ATTENTION_SCRATCH_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#annotations+scratch_sequences,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T075
EXP-T102,,TRF_TM_SCRATCH_FULL_SEPARATE_REG_ONLY_CROSS_MEAN_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.2751123404797213,3.4288495852623457,3.3519809628710338,3.4288495852623457,3.6440275215808255,3.500320924358604,3.5721742229697138,0.1437065972222218,0.1437065972222218,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T102.yaml,,experiments/predictions/EXP-T102/oof_primary.csv,experiments/predictions/EXP-T102/oof_shadow.csv,experiments/predictions/EXP-T102/test.csv,,,,,,,,,EXP-T102_DL_FOLDLOCAL_COSINE_V3,EXP-T102_run,scratch_residue,REVIEW,scratch AA,,,DL_FOLDLOCAL_COSINE_V3 Scratch ARCH-7 REG-only cross MEAN; OOF TEST in cv_*; VAL=2.9244/3.0099; params=390145,SCRATCH,NONE,FULL,HL,REG,NOT_EXPORTED,SEPARATE_REG_ONLY_CROSS_ATTENTION_SCRATCH_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#annotations+scratch_sequences,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T075
EXP-T103,,TRF_TM_SCRATCH_FULL_SEPARATE_WITHIN_CHAIN_EXTRA_CONCAT_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.475190857310354,3.454753498972198,3.464972178141276,3.475190857310354,3.636734762309511,3.250704390914351,3.443719576611932,0.3860303713951598,0.3860303713951598,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T103.yaml,,experiments/predictions/EXP-T103/oof_primary.csv,experiments/predictions/EXP-T103/oof_shadow.csv,experiments/predictions/EXP-T103/test.csv,,,,,,,,,EXP-T103_DL_FOLDLOCAL_COSINE_V3,EXP-T103_run,scratch_residue,REVIEW,scratch AA,,,DL_FOLDLOCAL_COSINE_V3 Scratch ARCH-8 within-chain extra attn CONCAT; OOF TEST in cv_*; VAL=3.1531/3.0211; params=406529,SCRATCH,NONE,FULL,HL,REG,NOT_EXPORTED,SEPARATE_WITHIN_CHAIN_EXTRA_ATTENTION_SCRATCH_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#annotations+scratch_sequences,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T075
EXP-T104,,TRF_TM_SCRATCH_FULL_SEPARATE_WITHIN_CHAIN_EXTRA_MEAN_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.3126630194393205,3.3938691880967884,3.3532661037680542,3.3938691880967884,3.427792998890817,3.434862216902368,3.431327607896593,-0.007069218011551,0.007069218011551,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T104.yaml,,experiments/predictions/EXP-T104/oof_primary.csv,experiments/predictions/EXP-T104/oof_shadow.csv,experiments/predictions/EXP-T104/test.csv,,,,,,,,,EXP-T104_DL_FOLDLOCAL_COSINE_V3,EXP-T104_run,scratch_residue,REVIEW,scratch AA,,,DL_FOLDLOCAL_COSINE_V3 Scratch ARCH-8 within-chain extra attn MEAN; OOF TEST in cv_*; VAL=2.9802/3.0265; params=390145,SCRATCH,NONE,FULL,HL,REG,NOT_EXPORTED,SEPARATE_WITHIN_CHAIN_EXTRA_ATTENTION_SCRATCH_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#annotations+scratch_sequences,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T075
EXP-T105,,TRF_TM_ABLINGUA_FULL_SEPARATE_CROSSATTN_GEOM_CONCAT_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.352229742356289,3.3000287185480564,3.326129230452173,3.352229742356289,3.534980990562909,3.209812908408084,3.372396949485496,0.3251680821548262,0.3251680821548262,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T105.yaml,,experiments/predictions/EXP-T105/oof_primary.csv,experiments/predictions/EXP-T105/oof_shadow.csv,experiments/predictions/EXP-T105/test.csv,,,,,,,,,EXP-T105_DL_FOLDLOCAL_COSINE_V3,EXP-T105_run,ablingua_residue,REVIEW,ablingua_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLingua ARCH-6G geometry cross-attn CONCAT; OOF TEST in cv_*; VAL=2.9849/3.0253; params=567713,FROZEN_PLM,ABLINGUA,FULL,HL,REG,NOT_EXPORTED,SEPARATE_CROSS_ATTENTION_UNGATED_GEOM_FROZEN_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#ablingua600m,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T084
EXP-T106,,TRF_TM_ABLINGUA_FULL_SEPARATE_CROSSATTN_GEOM_MEAN_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.35161680056725,3.2777009186921298,3.3146588596296898,3.35161680056725,3.574243333604601,3.284321208059052,3.4292822708318265,0.2899221255455488,0.2899221255455488,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T106.yaml,,experiments/predictions/EXP-T106/oof_primary.csv,experiments/predictions/EXP-T106/oof_shadow.csv,experiments/predictions/EXP-T106/test.csv,,,,,,,,,EXP-T106_DL_FOLDLOCAL_COSINE_V3,EXP-T106_run,ablingua_residue,REVIEW,ablingua_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLingua ARCH-6G geometry cross-attn MEAN; OOF TEST in cv_*; VAL=3.0208/3.0890; params=551329,FROZEN_PLM,ABLINGUA,FULL,HL,REG,NOT_EXPORTED,SEPARATE_CROSS_ATTENTION_UNGATED_GEOM_FROZEN_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#ablingua600m,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T085
EXP-T107,,TRF_TM_SCRATCH_FULL_SEPARATE_CROSSATTN_GEOM_CONCAT_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.4090444541271823,3.2267480544102045,3.3178962542686934,3.4090444541271823,3.520080509892216,3.358319779384283,3.43920014463825,0.1617607305079329,0.1617607305079329,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T107.yaml,,experiments/predictions/EXP-T107/oof_primary.csv,experiments/predictions/EXP-T107/oof_shadow.csv,experiments/predictions/EXP-T107/test.csv,,,,,,,,,EXP-T107_DL_FOLDLOCAL_COSINE_V3,EXP-T107_run,scratch_residue,OK,scratch_residue,,,DL_FOLDLOCAL_COSINE_V3 Scratch ARCH-6G geometry cross-attn CONCAT; OOF TEST in cv_*; VAL=2.9780/3.0441; params=406561,SCRATCH,NONE,FULL,HL,REG,NOT_EXPORTED,SEPARATE_CROSS_ATTENTION_UNGATED_GEOM_SCRATCH_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#annotations+scratch_sequences,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T099
EXP-T108,,TRF_TM_SCRATCH_FULL_SEPARATE_CROSSATTN_GEOM_MEAN_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.2860360793125483,3.2920527517059703,3.2890444155092595,3.2920527517059703,3.4788332432876405,3.3897983880690585,3.4343158156783504,0.089034855218582,0.089034855218582,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T108.yaml,,experiments/predictions/EXP-T108/oof_primary.csv,experiments/predictions/EXP-T108/oof_shadow.csv,experiments/predictions/EXP-T108/test.csv,,,,,,,,,EXP-T108_DL_FOLDLOCAL_COSINE_V3,EXP-T108_run,scratch_residue,OK,scratch_residue,,,DL_FOLDLOCAL_COSINE_V3 Scratch ARCH-6G geometry cross-attn MEAN; OOF TEST in cv_*; VAL=2.9367/3.0027; params=390177,SCRATCH,NONE,FULL,HL,REG,NOT_EXPORTED,SEPARATE_CROSS_ATTENTION_UNGATED_GEOM_SCRATCH_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#annotations+scratch_sequences,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,EXP-T100
EXP-T109,,TRF_TM_ABLANG2_FULL_SEPARATE_DUAL_CONCAT_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.1965456597598982,3.30695496076419,3.251750310262044,3.30695496076419,3.1694367302788624,3.153754735876013,3.1615957330774376,0.0156819944028492,0.0156819944028492,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T109.yaml,,experiments/predictions/EXP-T109/oof_primary.csv,experiments/predictions/EXP-T109/oof_shadow.csv,experiments/predictions/EXP-T109/test.csv,,,,,,,,,EXP-T109_DL_FOLDLOCAL_COSINE_V3,EXP-T109_run,ablang2_residue,REVIEW,ablang2_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLang2 ARCH-1 separate dual CONCAT; OOF TEST in cv_*; VAL=2.9304/2.9389; params=399233,FROZEN_PLM,ABLANG2,FULL,HL,REG,NOT_EXPORTED,SEPARATE_DUAL_REG_FROZEN_ABLANG2_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-T110,,TRF_TM_ABLANG2_FULL_SEPARATE_DUAL_MEAN_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.2029204191984952,3.280289826569734,3.2416051228841143,3.280289826569734,3.252445541193455,3.0645149230957034,3.1584802321445795,0.1879306180977518,0.1879306180977518,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T110.yaml,,experiments/predictions/EXP-T110/oof_primary.csv,experiments/predictions/EXP-T110/oof_shadow.csv,experiments/predictions/EXP-T110/test.csv,,,,,,,,,EXP-T110_DL_FOLDLOCAL_COSINE_V3,EXP-T110_run,ablang2_residue,REVIEW,ablang2_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLang2 ARCH-1 separate dual MEAN; OOF TEST in cv_*; VAL=2.8612/2.7739; params=382849,FROZEN_PLM,ABLANG2,FULL,HL,REG,NOT_EXPORTED,SEPARATE_DUAL_REG_FROZEN_ABLANG2_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-T111,,TRF_TM_ABLANG2_FULL_JOINT_SINGLE_REG_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.122389546147099,3.3701139379430702,3.246251742045085,3.3701139379430702,3.2258069262092497,3.04632767100393,3.1360672986065903,0.1794792552053197,0.1794792552053197,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T111.yaml,,experiments/predictions/EXP-T111/oof_primary.csv,experiments/predictions/EXP-T111/oof_shadow.csv,experiments/predictions/EXP-T111/test.csv,,,,,,,,,EXP-T111_DL_FOLDLOCAL_COSINE_V3,EXP-T111_run,ablang2_residue,REVIEW,ablang2_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLang2 ARCH-2 joint single REG; OOF TEST in cv_*; VAL=2.8151/2.9142; params=382721,FROZEN_PLM,ABLANG2,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_SINGLE_REG_FROZEN_ABLANG2_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-T112,,TRF_TM_ABLANG2_FULL_JOINT_DUAL_CONCAT_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,3.3635945025785468,3.18831017576618,3.275952339172364,3.3635945025785468,3.0348896733036743,3.074753457528574,3.054821565416124,-0.0398637842248996,0.0398637842248996,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T112.yaml,,experiments/predictions/EXP-T112/oof_primary.csv,experiments/predictions/EXP-T112/oof_shadow.csv,experiments/predictions/EXP-T112/test.csv,,,,,,,,,EXP-T112_DL_FOLDLOCAL_COSINE_V3,EXP-T112_run,ablang2_residue,REVIEW,ablang2_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLang2 ARCH-3 joint unrestricted dual CONCAT; OOF TEST in cv_*; VAL=2.7875/2.8622; params=399233,FROZEN_PLM,ABLANG2,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_DUAL_REG_FROZEN_ABLANG2_RESIDUE_V3,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
EXP-T113,,TRF_TM_ABLANG2_FULL_JOINT_DUAL_MEAN_V3,TmApp,TRANSFORMER,AnnotatedTransformer+DL_FOLDLOCAL_COSINE_V3,DL_FOLDLOCAL_COSINE_V3::EXP-T075,,,2.9950552575382186,3.2830708586139443,3.139063058076081,3.2830708586139443,3.105441821063006,2.999122327639732,3.052282074351369,0.1063194934232738,0.1063194934232738,dl_foldlocal_cosine_v3_oof_test,CV_SELECTED_POSTCOMP_EVALUATED,POSTCOMP_EXPLORATORY,FULL,YES,YES,REPRODUCED,experiments/configs/EXP-T113.yaml,,experiments/predictions/EXP-T113/oof_primary.csv,experiments/predictions/EXP-T113/oof_shadow.csv,experiments/predictions/EXP-T113/test.csv,,,,,,,,,EXP-T113_DL_FOLDLOCAL_COSINE_V3,EXP-T113_run,ablang2_residue,REVIEW,ablang2_residue,,,DL_FOLDLOCAL_COSINE_V3 AbLang2 ARCH-3 joint unrestricted dual MEAN; OOF TEST in cv_*; VAL=2.7481/2.9655; params=382849,FROZEN_PLM,ABLANG2,FULL,HL,REG,NOT_EXPORTED,JOINT_HL_DUAL_REG_FROZEN_ABLANG2_RESIDUE_MEAN_V3,assets/transformer/residue_asset_manifest.yaml#ablang2,SHAREABLE_COMPLETE,REPRODUCED,YES,,,0.0,1e-10,1e-10,score_recompute_from_saved_predictions,True,False,,,
