annotation,topology,rep1,rep2,scheme,did,ci95_lo,ci95_hi,note
REGION,B1,ablang2_paired,esm2,shadow,0.2515778953646437,-0.10424060586058055,0.634948589183666,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_paired,esmc600m,primary,-0.1158199074827595,-0.38162904727606134,0.15527152073236145,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_paired,esmc600m,shadow,0.3256328017623337,-0.060794735543521786,0.7294693034372213,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_paired,currab_paired,primary,0.10529930208936145,-0.1761543615364734,0.4016883779455114,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_paired,currab_paired,shadow,0.10896315398039645,-0.32832468291859573,0.5336697878660978,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_paired,currab_unpaired,primary,0.05888192447615254,-0.21921452592920376,0.3274039062452904,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_paired,currab_unpaired,shadow,-0.10144252541624466,-0.4620250902058166,0.2562173825723154,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_unpaired,ablang1,primary,0.02444924248589401,-0.25930605346773866,0.31745690710750596,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_unpaired,ablang1,shadow,-0.21624920691972901,-0.5534968246648341,0.10793763619882087,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_unpaired,esm1b,primary,0.013433550610954248,-0.2623180100947252,0.32496517263812735,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_unpaired,esm1b,shadow,0.049243267671561536,-0.2573532528347439,0.3379009499961945,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_unpaired,esm2,primary,0.10896734543788572,-0.22629326420065815,0.45897996984882095,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_unpaired,esm2,shadow,0.059614605373806424,-0.29325999742672765,0.383815453376299,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_unpaired,esmc600m,primary,0.016309502684039703,-0.24736054973837776,0.2987944073147241,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_unpaired,esmc600m,shadow,0.13366951177149644,-0.15808077447208357,0.4128605348092536,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_unpaired,currab_paired,primary,0.23742871225616066,-0.08207620220419823,0.5820185749619093,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_unpaired,currab_paired,shadow,-0.08300013601044082,-0.3833105987972684,0.2211326769840565,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_unpaired,currab_unpaired,primary,0.19101133464295175,-0.09046602308014298,0.4681312225483078,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang2_unpaired,currab_unpaired,shadow,-0.29340581540708194,-0.6338630735138315,0.034870536827746684,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang1,esm1b,primary,-0.011015691874939762,-0.28675375161347566,0.2886130450684347,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang1,esm1b,shadow,0.26549247459129055,-0.04131464546109419,0.5589141180485854,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang1,esm2,primary,0.0845181029519917,-0.2207374466790093,0.40341878231660816,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang1,esm2,shadow,0.27586381229353546,0.0339759426352419,0.5302131087691696,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang1,esmc600m,primary,-0.008139739801854307,-0.24687350355548623,0.2490738103419167,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang1,esmc600m,shadow,0.3499187186912254,0.12101935928250546,0.5791686375935872,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang1,currab_paired,primary,0.21297946977026663,-0.049104276704199645,0.5038419311429245,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang1,currab_paired,shadow,0.1332490709092882,-0.11082535025514194,0.3992371500274281,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang1,currab_unpaired,primary,0.16656209215705772,-0.08351753435017167,0.43314876791871576,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,ablang1,currab_unpaired,shadow,-0.07715660848735291,-0.3351852558277272,0.19148980717600111,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esm1b,esm2,primary,0.09553379482693147,-0.18688916218133622,0.38478591530411316,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esm1b,esm2,shadow,0.010371337702244889,-0.25307056697798364,0.27460395612834404,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esm1b,esmc600m,primary,0.0028759520730854554,-0.2673903170927071,0.2598295682742269,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esm1b,esmc600m,shadow,0.08442624409993489,-0.19954191549324696,0.37104749797303,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esm1b,currab_paired,primary,0.22399516164520641,-0.04797261085039303,0.5146745410966284,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esm1b,currab_paired,shadow,-0.13224340368200235,-0.424277984360118,0.16218709769072337,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esm1b,currab_unpaired,primary,0.1775777840319975,-0.08339098117969654,0.4382549427173755,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esm1b,currab_unpaired,shadow,-0.34264908307864345,-0.6667488233542737,-0.02907819276974532,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esm2,esmc600m,primary,-0.09265784275384602,-0.4004325866699219,0.21903401833993416,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esm2,esmc600m,shadow,0.07405490639769001,-0.18442607455783422,0.30897648422806334,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esm2,currab_paired,primary,0.12846136681827494,-0.16171660658753953,0.419205727400603,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esm2,currab_paired,shadow,-0.14261474138424723,-0.44145190509749044,0.14130852251876977,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esm2,currab_unpaired,primary,0.08204398920506603,-0.22508447258560757,0.37415066707281414,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esm2,currab_unpaired,shadow,-0.35302042078088836,-0.661255881227093,-0.0588758286134698,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esmc600m,currab_paired,primary,0.22111920957212094,-0.03920013757399571,0.4839161613841115,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esmc600m,currab_paired,shadow,-0.21666964778193726,-0.46571420210379144,0.024787855737003095,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esmc600m,currab_unpaired,primary,0.17470183195891203,-0.07728209789888359,0.3967146802831579,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,esmc600m,currab_unpaired,shadow,-0.4270753271785783,-0.7239976094092853,-0.13143841484446586,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,currab_paired,currab_unpaired,primary,-0.04641737761320891,-0.31675845487618154,0.22588383003517368,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B1,currab_paired,currab_unpaired,shadow,-0.21040567939664112,-0.5102210645322448,0.08675396942797983,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,ablingua,primary,0.15445261825749904,-0.12055872222523631,0.4228468765447167,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,ablingua,shadow,-0.2656944651662568,-0.5858761069215375,0.043705670627546746,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,ablang2_paired,primary,-0.011079011140046252,-0.29475546118653845,0.27097746413431045,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,ablang2_paired,shadow,-0.08533656744309431,-0.42991769343246666,0.23621844362329522,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,ablang2_unpaired,primary,0.15002693364649655,-0.17729290738517856,0.47277766098210855,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,ablang2_unpaired,shadow,-0.29238072148075805,-0.625890052465745,0.053750607996810904,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,ablang1,primary,0.08908686225796927,-0.1681295718675778,0.3554972324842287,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,ablang1,shadow,-0.1474871694305797,-0.47834284688219614,0.18689573959067987,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,esm1b,primary,0.15904127521279413,-0.15423203456548998,0.47787372801038935,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,esm1b,shadow,-0.10085287211853781,-0.45786874912403247,0.25701313254273933,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,esm2,primary,0.17550894654827356,-0.17251280678643116,0.5087564703858928,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,esm2,shadow,-0.05962809809932002,-0.37582171758015953,0.26748031922328613,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,esmc600m,primary,0.026601296884042246,-0.2593412964432328,0.3256609469284245,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,esmc600m,shadow,-0.05937802350079572,-0.38270720258171176,0.24717068024623504,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,currab_paired,primary,0.16662588237244405,-0.08321988141095198,0.42073296676447347,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,currab_paired,shadow,-0.16805385071554307,-0.47083340986275374,0.12598072334572105,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,currab_unpaired,primary,0.0049390910584249615,-0.3127422273894887,0.3352142051414206,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,scratch,currab_unpaired,shadow,-0.26447185469262396,-0.6000893822422734,0.05920760131176597,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,ablang2_paired,primary,-0.1655316293975453,-0.4022718517868607,0.07656196900355965,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,ablang2_paired,shadow,0.18035789772316244,-0.1376905488379209,0.5074136009922731,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,ablang2_unpaired,primary,-0.004425684611002473,-0.25307695188640045,0.26115377626301345,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,ablang2_unpaired,shadow,-0.026686256314501305,-0.2773251904381646,0.2481026378678687,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,ablang1,primary,-0.06536575599952976,-0.2737191382749581,0.1507406576180164,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,ablang1,shadow,0.11820729573567704,-0.12422825907483522,0.3536134914115619,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,esm1b,primary,0.004588656955295095,-0.25481168134712884,0.2781411618362238,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,esm1b,shadow,0.16484159304771895,-0.1230117009009844,0.4674351079964342,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,esm2,primary,0.021056328290774542,-0.2380840336834943,0.30484311256879637,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,esm2,shadow,0.20606636706693673,-0.03780059108027706,0.4505870913281852,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,esmc600m,primary,-0.12785132137345678,-0.3377157093566141,0.10022296434567297,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,esmc600m,shadow,0.20631644166546104,-0.025392607700677566,0.45041255362239874,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,currab_paired,primary,0.012173264114945024,-0.16188152807730216,0.1979166054431302,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,currab_paired,shadow,0.09764061445071369,-0.11760575624159825,0.3189840387415002,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,currab_unpaired,primary,-0.14951352719907407,-0.38556674910180366,0.09358852292284527,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablingua,currab_unpaired,shadow,0.0012226104736328125,-0.24062753076906557,0.2502295552948373,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_paired,ablang2_unpaired,primary,0.1611059447865428,-0.1310792764027913,0.46562436657187406,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_paired,ablang2_unpaired,shadow,-0.20704415403766374,-0.5155130362805022,0.10730288646839287,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_paired,ablang1,primary,0.10016587339801553,-0.13600227450147087,0.34726678706981506,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_paired,ablang1,shadow,-0.0621506019874854,-0.3520717079256787,0.2312213626908667,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_paired,esm1b,primary,0.17012028635284038,-0.09959191275231631,0.45214524563447916,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_paired,esm1b,shadow,-0.015516304675443498,-0.29754020314157736,0.30353553677782624,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_paired,esm2,primary,0.18658795768831982,-0.09815593943183805,0.47410201084466624,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_paired,esm2,shadow,0.025708469343774288,-0.2438981586032442,0.3068165955720121,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_paired,esmc600m,primary,0.0376803080240885,-0.19854856950265398,0.278246907834653,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_paired,esmc600m,shadow,0.025958543942298594,-0.24517945595729485,0.3103346889401658,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_paired,currab_paired,primary,0.1777048935124903,-0.06774612885934335,0.42580810888313947,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_paired,currab_paired,shadow,-0.08271728327244875,-0.34402467998457525,0.19623094959023576,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_paired,currab_unpaired,primary,0.016018102198471214,-0.22882360058066292,0.2622752625265236,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_paired,currab_unpaired,shadow,-0.17913528724952962,-0.45169598084908924,0.08855091495278465,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_unpaired,ablang1,primary,-0.060940071388527285,-0.31208036799489725,0.17873412355964555,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_unpaired,ablang1,shadow,0.14489355205017834,-0.12553099055349093,0.4068683600720064,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_unpaired,esm1b,primary,0.009014341566297568,-0.2778164092405345,0.30360135620022954,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_unpaired,esm1b,shadow,0.19152784936222025,-0.10450718137953034,0.4832830464398419,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_unpaired,esm2,primary,0.025482012901777016,-0.2786371466554242,0.34282376560164085,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_unpaired,esm2,shadow,0.23275262338143804,-0.022604833414525204,0.4913762693051938,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_unpaired,esmc600m,primary,-0.12342563676245431,-0.3732054151134727,0.13477386545251863,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_unpaired,esmc600m,shadow,0.23300269797996234,-0.0042654208195062335,0.4718360300417299,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_unpaired,currab_paired,primary,0.016598948725947495,-0.21513784078904152,0.24965846097027797,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_unpaired,currab_paired,shadow,0.124326870765215,-0.10834385024176704,0.36091729682168816,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_unpaired,currab_unpaired,primary,-0.1450878425880716,-0.40702281174836336,0.1138828889823251,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang2_unpaired,currab_unpaired,shadow,0.027908866788134118,-0.22799079212141637,0.27364573890780214,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang1,esm1b,primary,0.06995441295482485,-0.21660808516137398,0.3641861373995554,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang1,esm1b,shadow,0.046634297312041904,-0.2696142985496991,0.3628627847742149,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang1,esm2,primary,0.0864220842903043,-0.19801955223083487,0.38447737929261744,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang1,esm2,shadow,0.08785907133125968,-0.1792347095630786,0.3650351200574708,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang1,esmc600m,primary,-0.06248556537392703,-0.29049297615333847,0.17432122936955197,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang1,esmc600m,shadow,0.088109145929784,-0.1722181379059214,0.3462872481640472,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang1,currab_paired,primary,0.07753902011447478,-0.13279461742919174,0.2939357604509518,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang1,currab_paired,shadow,-0.020566681284963348,-0.2430150873867083,0.21689805454678,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang1,currab_unpaired,primary,-0.08414777119954431,-0.32632960684505513,0.15667475888758525,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,ablang1,currab_unpaired,shadow,-0.11698468526204422,-0.35066316392686625,0.11463235690269916,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esm1b,esm2,primary,0.016467671335479446,-0.2694612832716952,0.2955078595950281,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esm1b,esm2,shadow,0.041224774019217786,-0.21748508053061405,0.3071312998547963,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esm1b,esmc600m,primary,-0.13243997832875187,-0.37195713490615656,0.12168465131594802,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esm1b,esmc600m,shadow,0.04147484861774209,-0.1876091886449743,0.26610396114396456,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esm1b,currab_paired,primary,0.007584607159649928,-0.21968365186526448,0.24604839748806429,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esm1b,currab_paired,shadow,-0.06720097859700525,-0.299049084863545,0.17009948330160998,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esm1b,currab_unpaired,primary,-0.15410218415436916,-0.3970138008211864,0.10545572822476604,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esm1b,currab_unpaired,shadow,-0.16361898257408614,-0.41346290788532775,0.07842210310476766,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esm2,esmc600m,primary,-0.14890764966423134,-0.39521222173431775,0.10190884272257464,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esm2,esmc600m,shadow,0.00025007459852430556,-0.18199484201125157,0.18665645034224887,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esm2,currab_paired,primary,-0.008883064175829519,-0.24031146838341239,0.23202086201420521,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esm2,currab_paired,shadow,-0.10842575261622303,-0.31246756624292454,0.09269553702554538,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esm2,currab_unpaired,primary,-0.17056985548984863,-0.42377651355884693,0.07751511938777945,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esm2,currab_unpaired,shadow,-0.20484375659330392,-0.421319995103059,-0.00919513820130149,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esmc600m,currab_paired,primary,0.14002458548840183,-0.03731277960318106,0.3178256635312679,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esmc600m,currab_paired,shadow,-0.10867582721474735,-0.2929386733490744,0.07443477077248642,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esmc600m,currab_unpaired,primary,-0.021662205825617283,-0.2490171703291528,0.20132791613355092,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,esmc600m,currab_unpaired,shadow,-0.20509383119182822,-0.40625142168115685,-0.0025475490240407677,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,currab_paired,currab_unpaired,primary,-0.16168679131401908,-0.39109579015661167,0.06961678869930278,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,B2,currab_paired,currab_unpaired,shadow,-0.09641800397708088,-0.3015683739273635,0.1003128663993174,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,ablingua,primary,0.09670441238968461,-0.2685085532105999,0.44986510217925607,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,ablingua,shadow,0.016587952036916473,-0.33690684342089994,0.39365479033670214,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,ablang2_paired,primary,0.2753509003439067,-0.05627368350087869,0.61425556488979,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,ablang2_paired,shadow,0.17257066420566883,-0.22883801460266123,0.5907741652594668,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,ablang2_unpaired,primary,0.4226887078932775,0.11316215903670705,0.7324616196714803,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,ablang2_unpaired,shadow,0.21579085456000435,-0.15025665789474676,0.608746480353084,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,ablang1,primary,0.18450967765148776,-0.10084651487844962,0.45862019856770814,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,ablang1,shadow,0.05576764801402147,-0.2966615129400183,0.4175237667413403,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,esm1b,primary,0.1580214559296031,-0.1425409452414807,0.4727315249266446,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,esm1b,shadow,0.0010994805230034722,-0.39114288636195804,0.4407769833082029,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,esm2,primary,0.5443497646002122,0.19798727388735188,0.8977168212702239,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,esm2,shadow,0.05218011361581308,-0.2988570731363179,0.4191189218450473,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,esmc600m,primary,0.11066549795645254,-0.19102634853786893,0.4151303738723566,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,esmc600m,shadow,0.01741305692696277,-0.30212047364976674,0.34921605498702435,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,currab_paired,primary,0.23936431790575566,-0.09483563399609224,0.5628110037909609,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,currab_paired,shadow,-0.07053876806188512,-0.43266293090066793,0.2798248432300709,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,currab_unpaired,primary,0.3400777180989583,0.04677864828227479,0.6396703449296361,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,scratch,currab_unpaired,shadow,0.09096527099609375,-0.24257273732880014,0.4294435430456081,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,ablingua,ablang2_paired,primary,0.17864648795422208,-0.1495575233742043,0.51949858194516,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,ablingua,ablang2_paired,shadow,0.15598271216875237,-0.20019970293398257,0.5198694723623765,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,ablingua,ablang2_unpaired,primary,0.32598429550359287,0.039226473702324974,0.6150851744192616,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,ablingua,ablang2_unpaired,shadow,0.19920290252308787,-0.07994468064955723,0.502297917118778,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,ablingua,ablang1,primary,0.08780526526180314,-0.19132422576715918,0.39460415781280117,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,ablingua,ablang1,shadow,0.03917969597710499,-0.19428511490056544,0.2685866926923209,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,ablingua,esm1b,primary,0.0613170435399185,-0.20702220598856608,0.3294957520049294,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,ablingua,esm1b,shadow,-0.015488471513913001,-0.28473747041490344,0.26902637128476736,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,ablingua,esm2,primary,0.44764535221052765,0.1490695812084058,0.7675041646133232,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,ablingua,esm2,shadow,0.03559216157889661,-0.20283038998827524,0.28379786456072764,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,ablingua,esmc600m,primary,0.01396108556676794,-0.22908027319260588,0.27462233319694607,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,ablingua,esmc600m,shadow,0.0008251048900462963,-0.2449663680276753,0.2620904063001091,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
REGION,C,ablingua,currab_paired,primary,0.14265990551607105,-0.14501234749217096,0.45944801377661426,DiD=gain(r1)-gain(r2); negative => r1 benefits more from topology
