number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_max_depth,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,state
10,0.5291068908314646,2026-08-29 11:21:14.642344,2026-08-29 11:21:18.842118,0 days 00:00:04.199774,0.35167832459935866,2.900128098907924,4,21,1.0546300378951938e-05,141.05601654921912,0.994439366683992,COMPLETE
11,0.4916643140345443,2026-08-29 11:21:18.990790,2026-08-29 11:21:23.818018,0 days 00:00:04.827228,0.5432733663114776,0.04446972252774814,3,19,0.00011753798167963175,0.05411722028787779,0.9549917464418002,COMPLETE
12,0.5244689652713728,2026-08-29 11:21:23.974203,2026-08-29 11:21:31.272312,0 days 00:00:07.298109,0.5709358595685936,0.5818856053801307,2,22,3.0581779929352764,0.001962736249646206,0.7901668827897026,COMPLETE
13,0.48538772573588806,2026-08-29 11:21:31.456213,2026-08-29 11:21:36.074542,0 days 00:00:04.618329,0.44085603355800795,0.5877428063161942,3,13,0.0008509245672826251,0.8875943276469932,0.9071579089494086,COMPLETE
14,0.5358144023565597,2026-08-29 11:21:36.260813,2026-08-29 11:21:38.154638,0 days 00:00:01.893825,0.41614278019865364,0.53185453685999,2,10,25.594756871377175,0.8446462266829591,0.9133177570362612,COMPLETE
15,0.5235970670912,2026-08-29 11:21:38.308857,2026-08-29 11:21:40.589491,0 days 00:00:02.280634,0.4718100899742143,1.124362049095999,3,24,8.829942899017027e-05,3.868703440917053,0.5514512525178266,COMPLETE
16,0.5072394134144723,2026-08-29 11:21:40.712204,2026-08-29 11:21:44.507589,0 days 00:00:03.795385,0.654265711828215,0.26366915015191905,2,16,2.1363074184791375,0.5582001113696287,0.916700777670535,COMPLETE
17,0.503729859293243,2026-08-29 11:21:44.684357,2026-08-29 11:21:48.731904,0 days 00:00:04.047547,0.42519131953704614,0.9915155365502835,3,9,0.0017810293490989001,13.813336940492885,0.9079955902713831,COMPLETE
18,0.5289079025645314,2026-08-29 11:21:48.899211,2026-08-29 11:21:53.867027,0 days 00:00:04.967816,0.3514764241789896,0.3669026542493873,4,25,1.105590516372381e-05,284.77600770845777,0.7493473428390105,COMPLETE
19,0.49433997236652133,2026-08-29 11:21:53.992237,2026-08-29 11:21:57.454657,0 days 00:00:03.462420,0.6062575192157879,0.8089688142817979,2,12,0.05576701793921616,1.4512336461926998,0.8764696845865696,COMPLETE
20,0.5358144023565597,2026-08-29 11:21:57.608231,2026-08-29 11:21:59.402932,0 days 00:00:01.794701,0.46530027973998567,1.3369839828693522,3,18,6.34162397927193,0.24078482152376163,0.9672723638759568,COMPLETE
21,0.4888562598522797,2026-08-29 11:21:59.522917,2026-08-29 11:22:03.924391,0 days 00:00:04.401474,0.4981057152684755,0.7017033348853345,3,13,0.00012904370871877195,0.02906079034735965,0.800455192392592,COMPLETE
22,0.48133199192565157,2026-08-29 11:22:04.070906,2026-08-29 11:22:07.301077,0 days 00:00:03.230171,0.5482892516908624,0.36893456629082266,3,6,0.001176329617034183,0.007775326622948737,0.7707885837636875,COMPLETE
23,0.48030745616959925,2026-08-29 11:22:07.475265,2026-08-29 11:22:12.962367,0 days 00:00:05.487102,0.574956886822131,0.3128172252258732,4,5,0.0037336216953270797,0.0063626076244269825,0.7485892341924578,COMPLETE
24,0.47823772444548424,2026-08-29 11:22:13.124529,2026-08-29 11:22:19.182313,0 days 00:00:06.057784,0.7017012918291364,0.25620758090022855,4,6,0.22053813431263453,0.005255281017001007,0.7517568410081324,COMPLETE
25,0.4853485480414495,2026-08-29 11:22:19.394720,2026-08-29 11:22:26.160859,0 days 00:00:06.766139,0.794251441504827,0.16455333780324558,5,6,0.337017138795726,0.0049407295976224,0.6622880897421357,COMPLETE
26,0.48459013913001536,2026-08-29 11:22:26.388304,2026-08-29 11:22:30.710661,0 days 00:00:04.322357,0.6876510669996891,0.3388643623518329,4,7,0.1485363571384054,0.0010591222074558034,0.7243664606514792,COMPLETE
27,0.49340139026406354,2026-08-29 11:22:30.859038,2026-08-29 11:22:40.225695,0 days 00:00:09.366657,0.7867901415684199,0.01810875876591106,5,1,0.006678674965152178,0.07896469585283669,0.6391396491476067,COMPLETE
28,0.5021119538295415,2026-08-29 11:22:40.419504,2026-08-29 11:22:45.030977,0 days 00:00:04.611473,0.8840237164364756,0.440206098317968,4,5,1.4080779682469051,0.01796309070725777,0.8342291537102887,COMPLETE
29,0.4883567341934015,2026-08-29 11:22:45.178991,2026-08-29 11:22:51.096753,0 days 00:00:05.917762,0.5927921845686381,0.8024347874445878,4,11,0.007329402343156933,0.0069877488279978155,0.7591098679804212,COMPLETE
30,0.5358144023565597,2026-08-29 11:22:51.238689,2026-08-29 11:22:53.436546,0 days 00:00:02.197857,0.6581097948183123,2.6445658427482868,5,25,9.093985815764281,0.0010074289489552686,0.5865998147558722,COMPLETE
31,0.4808164578661505,2026-08-29 11:22:53.609971,2026-08-29 11:22:59.523314,0 days 00:00:05.913343,0.539034735223698,0.2561096553019978,4,7,0.00035145090468790744,0.0077952079436303815,0.7762460808751735,COMPLETE
32,0.4749699223365312,2026-08-29 11:22:59.725482,2026-08-29 11:23:05.228214,0 days 00:00:05.502732,0.5156609303634985,0.18990202247980825,4,9,0.015201937008962052,0.0137461051147302,0.7929712549545641,COMPLETE
33,0.4811480661086094,2026-08-29 11:23:05.407059,2026-08-29 11:23:11.661023,0 days 00:00:06.253964,0.7392128550501624,0.19334870533039655,4,8,0.013526479915054068,0.018571040626199933,0.7309293834503724,COMPLETE
34,0.49636134140579785,2026-08-29 11:23:11.856434,2026-08-29 11:23:15.238854,0 days 00:00:03.382420,0.5235773138213015,0.6767128960762285,4,3,0.15879875224206083,0.06848913069896816,0.8213916477564028,COMPLETE
35,0.4987482242819703,2026-08-29 11:23:15.448868,2026-08-29 11:23:21.589929,0 days 00:00:06.141061,0.6096020445591239,0.13665458752288112,5,27,0.003904468327877016,0.0026628992761044096,0.6756483991591158,COMPLETE
36,0.47424625180091384,2026-08-29 11:23:21.741317,2026-08-29 11:23:31.825879,0 days 00:00:10.084562,0.5734181415518234,0.005971427281557935,4,4,0.04892482374085969,0.22147400959844318,0.7215063448858989,COMPLETE
37,0.49128894316119903,2026-08-29 11:23:32.024644,2026-08-29 11:23:40.661464,0 days 00:00:08.636820,0.9932868957892742,0.04057202326685959,4,1,0.04392743861518931,0.18607580477306943,0.7175282996768779,COMPLETE
38,0.48834366890236175,2026-08-29 11:23:40.874495,2026-08-29 11:23:46.408204,0 days 00:00:05.533709,0.6402389125621616,0.4915549130910518,5,3,0.3947495883008766,2.5914879077944857,0.789945796680953,COMPLETE
39,0.4939883751103908,2026-08-29 11:23:46.555765,2026-08-29 11:23:55.415661,0 days 00:00:08.859896,0.9168343704371512,0.19350312635034997,2,15,1.0239635006224488,12.16228471365283,0.8422433238101574,COMPLETE
