id,generator,extraction_status,error,Q_pH5,Q_pH6,Q_pH6_5,Q_pH7,Q_pH7_4,Q_pH8,Q_range_4_10,max_abs_dQ_dpH,pH_at_max_abs_dQ_dpH,mean_abs_dQ_dpH_5_8,charge_transition_width,number_of_major_switch_regions,Q_CDR_pH6_5,Q_CDR_pH7_4,Q_full_with_termini_pH7_4,n_sidechain_sites,n_excluded_cys_sentinel,n_termini_sites_seen
ADI-47183,esmfold,SUCCESS,,14.65635271559788,11.561010906721144,10.745210813232447,10.270388727843626,10.030289231589745,9.813250931008797,24.882981726904873,14.94732208999563,10.0,1.7422766836356045,0.5,2,2.009447754892654,1.981236500188673,13.165697840305373,94,4,4
ADI-47184,esmfold,SUCCESS,,19.129736666193935,12.827371770256164,11.003184170105527,9.756359564236805,8.760940508811462,7.878577055667253,33.727410709564126,12.524923259940739,10.0,3.898729321011425,1.25,2,-0.0419783823477522,-1.2164603624656953,11.972166501543928,102,8,4
ADI-47186,esmfold,SUCCESS,,13.97102868951649,8.136560870589317,6.158201352860076,4.875813543210724,4.254936900360947,3.9131289103329534,32.389188054652436,14.16163949159424,10.0,3.4749641475843256,1.0,2,3.208043260840644,2.1581156980343934,7.3434299893713915,104,4,4
ADI-47187,esmfold,SUCCESS,,18.52055933897108,11.097570151028986,9.399887946377817,8.525798557655468,8.131087470972805,7.885652503936499,33.234261900360494,13.490450724386042,10.0,3.7242152331923126,1.5,2,-4.7313124231536525,-5.838232933073817,11.06796829138302,100,12,4
ADI-47188,esmfold,SUCCESS,,10.004528852443684,6.502626068665881,6.102117206799852,5.851031759460673,5.472524005531966,4.818709470652529,27.138656022195477,13.78382532200439,10.0,1.9722339647604534,1.0,2,-5.9703295247830415,-6.016356605695145,8.519980493283002,106,12,4
ADI-47189,esmfold,SUCCESS,,14.972196553027544,8.56642184048166,7.168544958712036,6.432717591703806,6.089805518621157,5.844422599201449,33.280795247112685,14.679732502897592,10.0,3.2566497062758395,1.25,2,0.2448056693177234,-0.0016234795737902763,8.96238130760686,118,8,4
ADI-47190,esmfold,SUCCESS,,20.062503525464038,13.776320377506078,11.08562627550166,9.320161747693342,8.450941715495983,8.053416292854669,30.068565967463087,12.61759331149183,4.0,4.024897946224176,1.25,2,5.864080492589091,4.309430517367956,11.805232941265654,106,8,4
ADI-47191,esmfold,SUCCESS,,14.990302904353232,9.97551506768738,8.349010261208518,7.10656658216572,6.389811311678443,6.01700431963265,28.199886812623404,12.992872075037482,4.0,3.1063107126079155,1.0,2,1.433539686987075,0.2852148797728127,9.552383049998769,98,12,4
ADI-47192,esmfold,SUCCESS,,18.919297076313452,10.288953649666185,7.075547764077425,4.932269487060811,3.61229578501743,2.6266020278871007,37.8340079089737,12.282578283895297,4.5,5.510758063910972,2.25,2,2.810927377171037,-0.3650044375902036,6.7263986714539765,108,12,4
ADI-47193,esmfold,SUCCESS,,15.054868635616529,9.326359686130468,7.481523091077796,6.533772531367677,6.1433297773241975,5.9358225695200355,26.085484739785624,11.084964765812062,10.0,3.118549973836003,1.5,2,-3.5149594357341707,-3.9522401217488916,8.984880242769412,92,8,4
ADI-47194,esmfold,SUCCESS,,14.862259021790871,11.503101754509435,10.54903617383926,9.74591691250134,8.974853119338942,8.282907339469915,24.641045476004177,11.915945011398591,10.0,2.320744718728526,0.75,2,1.7920881717405248,0.9118085196516297,12.109629883536075,84,8,4
ADI-47195,esmfold,SUCCESS,,15.11931307315155,10.390491707794359,8.68154368139016,7.373947171751496,6.488198909141811,5.865411046108866,31.1222150269786,14.773578998152416,10.0,3.1803475207171923,0.75,2,1.5232783931336624,0.3787353472087407,9.782727787500786,98,8,4
ADI-47196,esmfold,SUCCESS,,14.268347932463897,11.064646295876544,9.821939897420656,8.812574088774264,8.171265527558367,7.64504225264141,26.12493588521447,13.204246308451118,10.0,2.3054548299843893,0.75,2,-2.0036463769551847,-2.117914769254709,11.211323061218057,90,12,4
ADI-47197,esmfold,SUCCESS,,17.83983484726868,11.643733373674102,10.593752410585253,10.181371042325502,10.005592581918132,9.83548210193091,34.538661624068745,18.084724633456673,4.0,2.93370571002287,1.0,2,2.261829429704315,2.005412680018781,12.84587744300409,118,8,4
ADI-47198,esmfold,SUCCESS,,16.103487077164935,10.747587399403786,8.453397696347889,6.98603516482045,6.289364442481185,5.915153700006589,29.86881468548384,13.217780708022552,10.0,3.4222346392924012,0.75,2,-0.5610467852464971,-1.7982543165826101,9.2953476987807,100,8,4
ADI-47199,esmfold,SUCCESS,,16.103342963487034,11.157821124604618,9.54065835187896,8.588980476283963,8.157929164576212,7.9120206586333275,26.391832824320314,11.433669036089208,10.0,2.833960068568063,1.0,2,0.7395742756371404,0.09234606866421746,11.430358611551602,94,8,4
ADI-47200,esmfold,SUCCESS,,16.474603184795615,11.777110085734385,10.457859851362217,9.319513813257887,8.465768082605685,7.823427786087096,32.33508490786762,15.33470795364762,10.0,3.046875967033448,0.75,2,-2.381187699415658,-3.6185340031903697,11.698795821837248,114,8,4
ADI-47201,esmfold,SUCCESS,,12.65054201309578,7.034830481714202,5.53305297173226,4.6242416439466485,4.153765637604538,3.8316459672730594,29.83555546040769,13.660802646464631,4.0,3.0998907128421718,1.0,2,-3.7721108549129143,-3.9906833229985765,7.389997950406556,92,8,4
ADI-47202,esmfold,SUCCESS,,13.91180370648647,9.811545818708916,8.6760453992381,7.643413392960658,6.775735214323767,6.164351293282569,26.095640215633654,12.553317864191868,4.0,2.730218100348137,1.0,2,1.7360009672842858,0.6788953159876728,10.182841226472975,92,8,4
ADI-47203,esmfold,SUCCESS,,17.10426848398904,8.86825572989196,6.3108133134237985,4.876902994770617,4.2517878002177625,3.9318365218427918,35.91236993620751,14.449672431353278,4.0,4.5339932680500965,1.5,2,1.5569567213327145,0.18500477250465064,7.606248893529696,118,8,4
ADI-47204,esmfold,SUCCESS,,10.824886847751545,5.142272987791086,3.689793412209912,2.7257333989204766,2.201574137286298,1.8616479768977685,31.303864876069564,14.998373939990572,4.0,3.199699881606445,1.0,2,-3.4842576469424125,-3.992383515178788,5.3616263092950724,108,4,4
ADI-47205,esmfold,SUCCESS,,15.853933883253983,10.36527378876535,8.194019466415599,6.863465308006468,6.2495681698574295,5.9225078668787505,28.314596893165152,13.228388876088374,10.0,3.3519001707590195,0.75,2,1.0800569587935627,0.13978487842045784,9.495215301199615,92,8,4
ADI-47206,esmfold,SUCCESS,,15.936167408567012,8.114023581582545,5.8115602719573225,4.6610744205875045,4.198393552184202,3.990898384713371,30.00183667061645,14.648184384410996,4.0,4.094617494555702,1.5,2,-0.9730680902594264,-1.8683326726672198,7.059279340497411,94,8,4
ADI-47207,esmfold,SUCCESS,,15.90758397806892,10.95199807749404,9.315680949224939,8.454372599849862,8.054613943843055,7.715163700953008,30.901105961779503,15.486858468673883,10.0,2.8381291353434936,0.75,2,4.482818736577439,3.9938247072313153,11.177773451850921,110,8,4
ADI-47208,esmfold,SUCCESS,,15.48764338131073,9.338481611350021,7.499088220980071,6.536964018798522,6.101824599538681,5.785456180604234,28.402232669494794,10.563407796534642,10.0,3.3317080239358896,1.75,2,2.662569020865533,2.040642413237922,9.196408267242761,100,8,4
ADI-47209,esmfold,SUCCESS,,15.867841690353107,11.479654959102833,10.569863249191659,10.170489202706134,9.973257971550481,9.734433640800722,28.413821384243825,15.271225862944839,10.0,2.2068946792252704,0.75,2,2.16423363045438,1.9797954515053822,12.799087706774523,102,4,4
ADI-47212,esmfold,SUCCESS,,13.005935366527922,8.370606210283704,7.252140593140896,6.527669114568091,6.138879725301554,5.877706874060028,29.481695918870628,15.644201904640685,10.0,2.5330415223603278,0.75,2,-7.909540283431946,-8.014587494679917,9.50286146787481,98,12,4
ADI-47213,esmfold,SUCCESS,,13.524902580810561,6.635214824960249,4.20977360396387,2.838244084192077,2.249814142716968,1.9687063242949017,29.641207994057318,10.986484210987584,4.25,3.93092161482279,2.0,2,2.949179488728037,2.1106423200783135,5.393669087502165,94,8,4
ADI-47214,esmfold,SUCCESS,,15.683127571810862,12.49848871970853,11.201791231296042,10.072531888805221,9.112211904968039,8.365780083560423,20.57465874930088,9.931282560032134,10.0,2.45843609996629,0.5,2,-0.15255292367444395,-1.077230508422352,12.141303397500659,74,8,4
ADI-47215,esmfold,SUCCESS,,18.127390657163964,10.806282627138964,8.492024598975073,7.032123674235893,6.33348067569189,6.0006447757906,33.120929455055986,13.727371680050027,4.25,4.1904215542841134,1.5,2,1.5896972945635999,0.23859896409594972,9.678042378791991,100,8,4
ADI-47216,esmfold,SUCCESS,,15.122801359551385,10.866019729769796,9.435756082873372,8.551294657509075,8.117849933722477,7.807976174733117,28.37439801217535,14.591874182442108,10.0,2.5470628279478853,0.75,2,0.8672014961624988,0.08493298702391439,11.20319429677647,92,8,4
ADI-47217,esmfold,SUCCESS,,14.643616276349887,8.316227451369953,6.214820642751646,4.862269121878981,4.174025243809808,3.67408746316423,34.254983518227846,13.516383445407442,10.0,3.8158863938487357,1.25,2,-1.1232684386150749,-1.9672131590768587,7.333063710044441,100,8,4
ADI-47218,esmfold,SUCCESS,,15.357719193242508,10.424334349881887,9.106089984266657,8.404733323259373,8.079995838561926,7.842873832470439,28.73095589062777,15.724627355878106,10.0,2.629123174330225,0.75,2,-1.8012363965821852,-2.001928065197269,11.207536718469742,102,8,4
ADI-47219,esmfold,SUCCESS,,15.63674973034111,9.795893091546766,8.092431921104925,6.907968088572148,6.279900437137928,5.925512057615852,32.53235200867675,15.19683991252494,10.0,3.3862384881967946,1.0,2,5.1807476715076035,4.181464938492571,9.42717117538796,114,8,4
ADI-47220,esmfold,SUCCESS,,17.574753581425746,10.804218017273232,9.309237825080709,8.433341237442688,7.872506290281689,7.23192992860416,36.86886279486212,15.66054360538574,4.0,3.7019028841334296,1.25,2,-1.777641541375556,-2.238404592933377,10.800635520612458,106,8,4
ADI-47221,esmfold,SUCCESS,,16.021943342532207,8.932320009115914,7.293318559587511,6.464606013006019,6.112219244160913,5.898872679488584,35.1746292887685,17.259122486736842,4.0,3.6298613794711474,1.25,2,-3.356001071922002,-3.934784097888664,9.17902546031262,118,8,4
ADI-47222,esmfold,SUCCESS,,14.194906394281299,8.304843693440342,6.9531017409915705,6.3275735112915745,6.070234819602451,5.9030414924053485,27.453255180921076,12.012862172296622,4.0,2.93158556063545,1.25,2,-3.7768742789610417,-3.985989030231342,9.274527669793628,102,4,4
ADI-47223,esmfold,SUCCESS,,16.263642312690678,12.10286014494456,10.995711642281263,10.363278323529372,10.046752314052894,9.775111671184693,25.22757688962848,11.492661396848618,4.0,2.303772052473764,1.0,2,-7.2953899135205775,-7.903590944976633,12.97713271290424,92,4,4
ADI-47224,esmfold,SUCCESS,,14.499944541012013,9.133434719177092,7.444996872263351,6.50985025377031,6.0511598849773485,5.645700430280627,31.100893926431617,13.691698266137262,10.0,3.0792706026288945,1.0,2,4.494434316174817,3.969048467326801,9.25588505568966,102,4,4
ADI-47225,esmfold,SUCCESS,,15.833411819836597,9.17291576759984,6.710122680846018,4.995858122863039,3.9581574596463436,3.2867029037555966,30.68483951105801,11.323557899894915,10.0,4.2286874312248095,1.75,2,-3.9103206098906895,-6.068643178913874,7.102883320518509,86,8,4
ADI-47226,esmfold,SUCCESS,,17.638942944788248,12.16001648673527,10.1895073382171,8.89767478303438,8.260759107390031,7.902233150592728,30.265226465264718,14.848385780027652,10.0,3.319671442474328,0.75,2,-2.2160240390710446,-3.7321681578633856,11.213172577992164,104,8,4
ADI-47227,esmfold,SUCCESS,,18.866772501073847,11.973956449840692,9.784236657403744,8.615850070833536,8.051836637241859,7.573851058836068,32.121013450347505,12.404112876251062,4.0,3.885585280561753,1.5,2,7.001140446260345,5.986671478409835,10.99431995687546,110,8,4
ADI-47228,esmfold,SUCCESS,,21.829649999136286,14.932629669136036,13.196041912858169,12.402738371439636,12.068917151100752,11.822369999803009,31.86811673864883,13.004423851497853,10.0,3.4808624507195165,1.5,2,4.6206340868643645,4.049919656639865,15.007764486792082,104,8,4
ADI-47229,esmfold,SUCCESS,,22.239430015735024,15.632549363339454,12.874602226690794,11.154800018589077,10.362148004802913,9.987184620725818,28.01637812043065,9.823892779620541,10.0,4.065330543134552,2.25,2,-0.1108733020458752,-1.764684776534534,13.488524515032426,96,12,4
ADI-47230,esmfold,SUCCESS,,14.733950357587817,10.532858896238082,8.69672247190679,7.2324517598587725,6.423245888883832,6.014952135008086,27.108736979838795,11.810871344239443,10.0,2.9783489335976085,1.0,2,-2.062050907368932,-3.6468791681656536,9.629813901837185,92,8,4
ADI-47231,esmfold,SUCCESS,,8.89656353942825,4.517406101542732,3.6325107022071688,3.2057172595193997,2.9979895307076054,2.780417867794437,26.789770706440834,12.81639750445757,4.0,2.2342299242396733,1.0,2,-5.930735138484158,-6.014278459044029,6.0283935767675345,92,8,4
ADI-47232,esmfold,SUCCESS,,16.329611684286874,11.29408183316486,9.703344358140331,8.680368523528134,8.186528795559708,7.898489334505947,28.72028095301973,14.254141586972054,4.0,2.958476088227773,1.0,2,0.8816275722145153,0.09674713010181635,11.352317744025713,102,8,4
ADI-47233,esmfold,SUCCESS,,19.583696051510607,13.711483704469018,11.02462993368057,9.26098534278835,8.410113056712898,8.005548366143529,27.486580027671348,11.376412696556988,10.0,3.8291446111334873,2.0,2,-1.9424991997479422,-3.678827461133034,11.389524927942803,96,8,4
ADI-47234,esmfold,SUCCESS,,13.029972619733217,5.93768212925199,3.8520398122989934,2.706085581661268,2.202617086454795,1.940814089006658,31.11611294682088,12.436300667807302,4.0,3.814064875865799,1.5,2,0.9608624329493922,0.0962356999640317,5.512860669707212,96,4,4
ADI-47235,esmfold,SUCCESS,,12.35492916155115,7.529648245323456,5.7016054864249925,4.632913336791684,4.135547700767155,3.7916211968568687,29.639283482851862,16.021701714004678,10.0,2.9258520774040964,0.5,2,-3.563212590807437,-3.9831621083500455,7.1790262003530305,98,12,4
ADI-47236,esmfold,SUCCESS,,14.586179693668692,8.884297217895957,7.328889282111215,6.480972325417041,6.081131116794571,5.769939097389302,32.204754715632426,14.226850539994416,4.0,3.1036945665239424,1.0,2,0.09826601075641994,-0.00920332448695882,9.23740702292026,110,4,4
ADI-47237,esmfold,SUCCESS,,16.259417459423613,9.892969263240904,6.745504853550926,4.533447450459027,3.1737043742364786,2.3430235901554055,32.80544690159381,12.182305609546358,10.0,4.624306211846996,2.25,2,-2.44191577239326,-4.943878678625265,6.567167975612562,98,8,4
ADI-47238,esmfold,SUCCESS,,17.429383039852315,14.530541839025942,13.198973212835964,12.101891346647502,11.159937489678887,10.229271489469522,26.868452594411288,15.66504077812101,10.0,2.463419641813743,0.5,2,5.291969286314192,4.093258564244483,14.234512043762189,92,12,4
ADI-47239,esmfold,SUCCESS,,14.33748527353749,8.391115265657803,7.008279396114401,6.341188748942679,6.041710807395404,5.788437784804868,35.661879446186035,16.892777002168618,10.0,3.0653776080416533,1.0,2,-1.8747786301655065,-2.018918271169486,9.383713552532594,128,8,4
ADI-47240,esmfold,SUCCESS,,16.23143222534918,9.924560763905081,8.20702567519098,6.9985193106284544,6.346844964457017,6.028117885816266,30.72332785599073,14.585929017330145,4.0,3.5892677800320287,1.25,2,-1.084340174542242,-1.8850354072124662,9.557423616006018,114,8,4
ADI-47241,esmfold,SUCCESS,,20.863830790753877,14.989914200004284,12.355760621426699,10.451985668571536,9.193630161573237,8.336655077040879,33.31763991824809,14.550923649182764,10.0,4.190618587680989,0.75,2,-0.9992009575068204,-2.961305113134408,12.502528197205107,118,4,4
ADI-47243,esmfold,SUCCESS,,21.237595864007837,14.82560557102417,12.61590844078492,11.097841140281778,10.190224402392719,9.479034851294653,32.073633133038626,12.236878989607689,4.0,4.029775080818693,1.5,2,-2.6748055421011587,-3.9469885595447827,13.15093654316943,104,8,4
ADI-47244,esmfold,SUCCESS,,15.479182262139524,10.093073656748444,8.911998797580884,8.325357436359162,8.068742646106223,7.894017774055754,26.52424487896385,11.581525486117673,10.0,2.7072424067898213,1.25,2,0.6006604407068973,0.06758772301117566,10.91824896559504,90,8,4
ADI-47246,esmfold,SUCCESS,,12.674098906425394,5.6554976340147745,3.989218017038321,2.906601598040898,2.314394713301038,2.0072819140591385,33.02234503092543,16.37437704562406,4.0,3.7798503836800785,1.25,2,1.7530845840016418,0.31915793301344053,5.4621524520632825,114,8,4
ADI-47247,esmfold,SUCCESS,,9.288629954671407,5.589106655052074,4.741390358560927,4.269099727088398,4.041381798148097,3.854669645538095,25.660246006811086,13.243471923340048,10.0,1.9837542522472684,0.75,2,2.0208997062733434,1.9797753529252007,7.120667203935167,92,8,4
ADI-47248,esmfold,SUCCESS,,14.821627818378726,9.34283850309512,8.460236372166861,8.128252546183484,7.971063886350848,7.773637401659977,28.168798437651343,13.353626858158862,10.0,2.539311608959738,1.25,2,0.35688928138252196,0.023896433655030358,10.906658551098957,100,4,4
