id,DELTA_GEOM__K_all_bb_mean,DELTA_GEOM__K_all_bb_median,DELTA_GEOM__K_all_bb_q90,DELTA_GEOM__K_all_bb_iqr,DELTA_GEOM__K_all_bb_frac_neg,DELTA_GEOM__K_FW_mean,DELTA_GEOM__K_FW_median,DELTA_GEOM__K_FW_q90,DELTA_GEOM__K_CDR_mean,DELTA_GEOM__K_CDR_median,DELTA_GEOM__K_CDR_q90,DELTA_GEOM__K_HCDR3_mean,DELTA_GEOM__K_HCDR3_median,DELTA_GEOM__K_HCDR3_q90,DELTA_GEOM__K_chi1_mean,DELTA_GEOM__K_chi1_median,DELTA_GEOM__K_chi1_q90
ADI-47122,1.1558648151629782,-0.1753207736975284,11.33574031078578,-0.23793533573235948,0.0,-4.252196650826722,-2.529628306207174,-4.173636246993709,-2.4182161288265256,-5.610264758320852,2.3142342128073565,-5.358454035641579,-6.021016285269333,-6.031034615194912,-1.1113667330768902,-2.5486631330657588,-0.17231527471985686
ADI-47123,0.429535895558935,0.7263289196040379,-7.4736741244774265,19.247716369507025,0.0,-12.224265991884856,-20.0366598511459,-16.374960263348967,2.238470592745209,0.8014663940458355,18.609047836751756,-18.763990416623393,-3.7708993839856575,-20.91827288459632,0.551676034568219,0.9697743367954583,-1.6470134397641942
ADI-47124,0.15904098756847418,0.2755040729532574,-5.665365572911497,-1.9911430727076223,-0.025,1.675195001844834,0.35064154739505504,2.414417512063096,-1.6911775775194329,-3.5264521338016763,-4.678560075242558,-0.5349509893313602,-1.152107941440887,0.7664022393063448,2.0410677501700647,-0.31657922564810725,18.118750770194254
ADI-47125,-2.578467664594335,-1.177153766254822,-6.602079420952563,-6.72480396254084,0.0,-8.119905407377594,-1.4276120143941444,-13.204158841905134,-9.296206068135032,-0.4257790218368509,-7.067931762491725,-2.345591585474395,-9.893100801503287,0.4257790218368456,-0.6578703317792876,-1.0378989802893575,0.8495543776885874
ADI-47126,2.906567969656841,4.683569240205353,-0.751374744417987,3.9822861454152445,-0.025,-11.388519570076376,-0.025045824813929585,-35.16433803876107,0.8859960527928479,-0.4257790218368527,-7.914480641202616,9.455299783755748,23.487974510505786,13.179113017091211,-16.434736298571572,-3.302041543468844,-4.087478609633763
ADI-47127,2.5045824813932356,-1.102016291813026,-6.451804472068957,-7.851866079167785,-0.025,-5.477862510024483,-1.0028348255498507,-16.134520345135208,7.244880514802148,0.5259623210925781,0.7313380845668433,-5.042420252400532,-5.760539707204446,-8.861212819169268,-0.2471188048307944,0.17231527471985686,-1.5548448044489263
ADI-47129,-3.4175027958610755,0.8766038684876349,-12.27245415882689,-13.124012202500573,0.0,-16.128291355741695,-6.53696027643635,-15.413200590493986,-5.237951206042688,-1.6029327880916728,-31.417482646596753,-5.88576883127412,-0.8515580436737,-42.347480595396874,1.5702062436681334,0.8495543776885839,3.687546879004893
ADI-47130,3.2146316148682246,-1.9034826858588634,7.102995917231269,1.2021995910687622,-0.05,-13.538944455591071,-8.132880233580119,-23.843625222863622,6.813097861429021,-4.207698568740639,45.01736552056208,1.886729811927765,0.5009164962786485,-18.068058020770764,-0.8548974869822246,-1.1621262713664624,-0.3951229322645986
ADI-47131,-0.7463655794551869,-0.32559572258112013,-4.668541745316972,-22.190600785144063,0.0,-10.950201580816664,-2.429445006951438,-9.787908337284762,-4.514635151835378,-9.191817706713183,-0.5810631356832374,-10.318428998493488,-0.4257790218368491,-0.03506415473952984,-0.28919579051820676,-0.4367991847549799,-0.35504961256230416
ADI-47132,-3.0455722973741786,1.3274287151384137,-12.708251510589292,4.9340274883446895,0.0,-3.8050034487739524,-0.4037386960005911,-8.265122188597672,-9.18206374938287,-2.354307532509642,-33.97215677761788,-5.958051081687117,-8.397364143615249,-6.857546834054702,-1.5615236910659682,-2.420428510018425,-5.2792591375799205
ADI-47133,-0.31307281017415534,-0.7263289196040379,-1.4175936844685708,-2.567197043428081,0.0,-9.060191878986029,-0.025045824813933137,-10.263779008749495,-0.942933561203187,-1.2272454158826882,12.087115055203782,-10.418089118297551,-18.233360464542773,-4.873917508791237,-1.1314033929280338,-1.2382655788008172,-1.472293765862208
ADI-47134,0.40198548826360536,0.6261456203483107,-5.955897140753052,-9.6676883781779,0.0,-5.240337925819077,0.6281492863334215,-13.68503867833266,-4.638526301579461,-0.400733197022916,-18.403672073277548,-2.5379769144784845,-26.273070229815055,22.811737240529638,-5.918829320028504,-2.348296534554299,11.002530657461243
ADI-47135,-0.40824694446710197,-2.0788034595563865,0.8515580436737054,-2.254124233253904,0.0,-4.538822262655689,-2.0717906286084826,-5.134394086856133,-2.8646162130935124,0.17532077369752663,-7.8894348163887,-4.2264829373510935,-5.8607230064601765,-2.1689684288865436,-3.088985060384994,-1.3945515256397556,5.678389401814748
ADI-47137,-0.6036043780157598,1.1020162918130225,-1.7031160873474107,8.528103349143983,0.0,-8.348619959362374,0.5259623210925799,-6.802446019464028,-7.0607200382291175,-1.5528411384638066,-14.837146619773513,3.7906855855886654,-5.610264758320852,29.944788147537544,-2.5413163577870037,-2.2080399155962773,-13.168894320567134
ADI-47139,1.9811247427820504,0.32559572258112013,-1.703116087347425,2.3042158828817776,0.0,-16.47034311284871,-11.145392042199907,-11.626271878627406,5.6706325625414955,-1.3524745399523468,22.491150682911282,-0.7723676993983766,-5.35980651018153,-6.496886956734059,-6.56067032392688,-1.1340749475748577,-34.271504475794
ADI-47140,-0.963011964095692,-0.07513747444179586,-5.660356407948726,-9.003974020608691,0.0,-12.571751765353351,-0.22541242332539113,-19.355413416206943,2.5725958101101796,-0.10018329925573255,16.996096718734577,-16.021062758728114,-7.4265879738272265,-28.697506071803716,-15.626591017908687,-0.23242525427329142,-2.983057918638602
ADI-47141,-1.782010435511296,3.7067820724619924,2.805132379160412,-6.862555999017481,0.0,-11.351189874203428,-1.4276120143941462,-41.05010687003514,-4.254659490266761,-0.30054989776719054,-19.81124742782052,-7.735820424196582,3.4062321746948037,-1.1671354363292465,-9.425244793979031,-0.5610264758320866,-0.24124138460779676
ADI-47143,3.372420311195988,0.6261456203483107,4.132561094298836,-10.40654021018888,0.0,-9.08387020176513,-2.979451319865401,3.3811863498808776,4.642869774882712,1.6780702625334705,13.098966377686622,-1.2753834911750737,1.508760486791287,-9.69473786897695,-6.656178402550665,-1.254294906681734,-21.37751312838459
ADI-47145,1.6630427676451092,0.1753207736975284,8.39536047763012,0.28802698536021865,0.0,-10.988565105544993,-1.3274287151384137,-2.985462317820719,-3.504397893618304,0.3255957225811219,-1.7982902216403431,2.721340180810685,-26.883186522282454,27.304958212149103,1.519446705378563,1.2462802427412747,2.239297104964063
ADI-47146,-2.5659447521873773,0.5259623210925852,-11.365795300562496,-12.585526969001016,0.0,-15.048928334594429,-4.577374942994279,-18.93464355933287,1.2864566923104483,-0.100183299255729,-1.5628594683893766,-16.499604984839674,-2.304215882881783,-50.16177793734376,-3.4222615025757186,-3.3861955148436547,-2.3002085509115524
ADI-47147,-0.900397402060868,-0.20036659851145977,9.001469438127288,11.195483691827782,0.0,-5.2361352364152935,-0.5009164962786468,3.4677447204377927,-1.572015927284582,0.6010997955343758,-15.247898146722022,-8.87724214705019,-18.208314639728833,-18.083085515659178,-0.44614962601885466,0.0561026475832076,2.838793967710359
ADI-47148,-0.7914480641202672,1.1521079414408888,-4.989128302935342,-6.58705192606422,0.0,-8.57360790233832,-3.7027747404917637,-6.1913278940040755,-1.6321038075808438,1.853391036230997,-6.061089604971642,-0.7952049378423496,-4.984119137972545,-0.27550407295325385,0.693936319511355,-0.052095315612978865,-0.2757044395517596
ADI-47149,-25.69325938537252,-1.1270621166269574,-4.398046837326575,6.662189400506016,0.0,-69.02387209079896,-0.8816130334504173,-44.30105493088358,-2.4924088923323637,0.2504582481393225,-1.6530244377195444,-10.974829975217027,-9.392184305224639,12.893590614212428,-3.800286485100669,-3.8069653717177214,-13.470245684728361
ADI-47151,2.024954936206427,0.25045824813932605,8.921322798722699,-2.9804531528579545,0.0,-6.624959245731663,-3.055590627299747,-19.305321766579056,-0.041900191629896,0.200366598511458,-0.39071486709731573,2.7237334485151514,0.5009164962786485,9.612587563587248,4.409400944575509,0.3887112011122298,11.422499047941251
ADI-47152,0.0663714357569134,-0.15027494888359527,0.4558340116136037,-3.6942591600550188,0.0,-14.928284523067624,-4.057423619857046,-5.635310583134782,0.5791846988221927,0.5760539707204444,-1.1020162918130225,-10.378088153200274,-17.226518307022687,-12.713260675552092,-1.1527758301025912,-0.3286012215587917,-0.14987421568656956
ADI-47153,-0.8415397137481335,-0.9266955181154959,11.8166201472133,4.4581568168799635,0.0,-5.996664037142569,-5.184485736484,7.23824337122646,-1.634240069109083,-0.45082484665078404,12.397683282896537,-4.801234525181194,1.0519246421851598,-14.216010164388024,-1.2522912406966107,-0.7573857423733141,-5.156634779290908
ADI-47154,-1.8721754048414496,-0.100183299255729,-9.031524427904003,-3.4563238243226664,0.025,-7.983378438419045,-0.10018329925572722,-18.69420364111909,-2.125810518128219,-0.9266955181154977,-4.4681751468055495,-16.79232388804835,-14.238050490224275,-43.32927692810303,-4.8582221252411735,-2.3683331944054453,-11.339146542960485
ADI-47155,-1.5478319735010189,0.0,-6.121199584525087,-0.12522912406966213,0.0,-9.950145172099496,-1.37752036476628,-8.861212819169282,-3.751544527143338,-0.500916496278645,14.52657839208078,-6.4937144855909565,-4.532292458329199,-21.49432685531677,-2.316237878792464,-0.9858036646763786,0.5770558037130087
ADI-47156,-3.964754068045494,-0.10018329925573077,-5.034210787600415,-16.066896618137626,0.025,-16.689325438083554,-1.277337065510551,-23.122305468222336,-9.832517734147807,-0.5009164962786485,-30.340512179597667,14.973228934595909,15.277953136498747,38.55554271856754,-6.0310346151949155,-2.59274378473828,-30.103077760361614
ADI-47158,-2.177734467571426,-2.028711809928522,7.06793176249171,4.570863028542664,0.0,-15.423260663460912,-1.0519246421851598,-34.723531522035856,-2.791792181943741,-7.638976568249374,3.4412963294342944,-1.7847933049350608,0.5860723006460162,-7.273307525965947,-1.2349261354922945,0.28051323791604155,-0.3045572297374175
ADI-47159,-2.034973266131999,-0.300549897767187,14.802082465034005,-4.633477590577499,0.025,-10.831126832974828,-1.8032993866031308,-8.971414448350558,1.2497727438681068,-11.020162918130247,5.610264758320895,-27.50552973104537,-34.53819241841274,-17.401839080720208,-1.1814950425559037,0.23643258624352015,-4.383219709036677
ADI-47160,-6.433020103458539,1.0769704669990912,-4.182652743926724,1.602932788091664,0.0,-14.804875618975252,-16.430061077939634,-11.4759969297438,-16.999352675960324,1.3023828903244823,-22.01027084648379,-4.821521643280498,-5.359806510181528,-6.927675143533698,-1.0686218587277843,-0.5409898159809376,-3.7853257790784784
ADI-47161,1.071961302036307,-0.300549897767187,8.520589601699854,2.141418021591221,0.0,-4.882825110833764,-1.6279786129056042,-3.6717179177224892,0.24116492893204367,-0.6010997955343758,17.18644498732037,-14.561592455170654,-8.712941536270797,-27.73574639894872,-0.9477340109592021,0.00400733197023051,-15.991658960396574
ADI-47162,2.6598665952396203,-0.2504582481393225,10.09346740001476,5.898291743681078,0.0,-7.690185261663945,-2.905315678416155,-1.107025456775773,-1.9090222329941824,1.3524745399523432,2.00366598511458,4.528435401307863,-1.5778869632777397,47.9577453537177,-2.2461095693134574,-1.5869034602107552,-0.3702774740491783
ADI-47163,-1.4977403238731526,-0.45082484665078226,-0.7764205692319024,7.288335020854319,0.0,-13.109331495955786,-2.3292617076957107,-13.20215517592004,-3.1072292249308298,-5.760539707204446,-2.1739775938493295,1.4814048803556226,0.4257790218368527,6.296520358222608,-0.28585634720968045,-0.8695910375397311,-1.2062069230389767
ADI-47165,-0.3569030035985463,0.12522912406966036,9.883082471577708,-3.4938925615435537,0.0,-13.809815050953752,-17.95785639158951,-1.9786201603006504,-2.3805221624815616,-1.7281619121613367,1.637996942831208,-1.8972212296553792,-3.631644598020195,-4.428101827103234,-0.5122706035276305,-1.033891648319127,-0.3502408141980293
ADI-47166,-1.5991759143695816,-1.9786201603006592,-6.281492863334265,7.839343166760841,0.025,-9.839733928630519,-0.3506415473950568,-20.888217894819604,-0.8102471655688355,-0.5009164962786485,13.164085522202853,-10.733137765762578,-3.857057021345586,-10.28882483356341,-1.9048184631822682,-0.008014663940459243,-0.6107173922629272
ADI-47173,0.09893100801504318,0.551008145906513,4.934027488344682,4.9215045759377105,0.0,-13.3803658524807,-5.35980651018153,-4.383019342438175,-4.5093616142773385,-0.40073319702291776,-26.854133365498214,3.587814404595818,1.7031160873474036,5.485035634251176,-3.1497629286001327,-0.7814297341946883,-0.04648505085465793
ADI-47174,1.0782227582397965,0.5009164962786468,5.690411397725498,-16.56781311441626,0.0,-6.228854888183619,1.7031160873474,7.037876772714952,-3.3424905505433387,-0.45082484665078226,-4.197680238815067,-4.246463939813744,0.27550407295325563,-30.996712789722665,-5.327747854419691,-1.2743315665328776,-18.161228489078653
ADI-47175,-23.466685559413932,-3.5064154739505344,-63.73661498649514,-12.460297844931361,0.0,-13.045994458205165,-7.7702166902743794,-29.894696497909692,-42.01899723654307,-3.556507123578397,-88.30656912896275,-32.89086021360548,-11.295666991083504,-82.56105691664663,0.009350441263869413,-2.023702644965736,1.2855520960495213
ADI-47176,-1.919762471987923,0.27550407295325385,-6.927675143533676,-6.223887466262198,0.0,-9.533741380471078,-1.4777036640220107,-24.244358419886566,-7.023328095065736,0.6261456203483107,-12.723279005477636,-5.322349087737582,-5.88576883127411,-15.783878797740186,-2.7330004036963036,-2.208039915596279,-9.91013196237676
ADI-47177,-2.294197552956213,1.3274287151384172,-15.3981730956056,-6.223887466262198,0.0,-11.107698075854927,-26.466423997378616,-16.37996942831178,-7.371882619628373,1.828345211417064,-25.466594670806444,-12.976909724760066,0.6010997955343775,-41.57106002616494,-1.6991087553771713,-2.757044395517676,-9.180797543795059
ADI-47178,-1.9235193457100124,-1.6279786129056042,-3.1407464316670968,-2.204032583626038,0.0,-10.941673156367198,-5.845695511571815,-16.379969428311767,-4.759796944668466,-2.0036659851145924,-5.720466387502157,-9.909269272855383,-20.136843150401624,-27.59548977999063,-0.667220773043157,-0.3887112011122298,0.6604083086937695
ADI-47179,-2.4883026952641814,-0.7012830947901065,-3.8520478563827965,-0.9642642553363885,0.0,-16.755439010739778,-23.20946493857486,-32.62469140262833,-5.5510907016946724,-1.2522912406966196,-4.598413435837983,-3.8154308605048257,0.0,-17.672333988710683,-4.247103999781228,-0.5810631356832285,-3.8013551069594023
ADI-47180,3.7894332943479654,-1.3023828903244823,-4.533294291321724,-5.4599898094372605,0.0,-5.46276411618587,-0.9767871677433622,-12.322545808454734,-4.130070426164572,-1.477703664022009,-10.909961288948907,12.74832483029158,9.767871677433622,26.984371654530733,-0.12155573643028639,0.024043991821375954,-0.0569041139772537
ADI-47181,-0.2905315678416045,-1.4526578392080776,6.191327894004104,-4.520771378914787,0.0,-17.292286787737787,-19.1239899949262,-17.582169019380487,1.731292640263078,-1.7763568394002505e-15,0.6010997955343669,-6.12442771305664,-18.88455190970501,10.804768824730417,-0.5022522736020569,-0.3887112011122307,-1.6726603643736553
ADI-47182,-3.109439150649699,-0.5259623210925817,-14.346248453420458,-9.479844692073407,0.0,-15.773329496328557,-23.39280037621284,-14.035680225727688,1.8126915709083562,-1.277337065510551,9.492367604480364,-16.427123885756906,2.529628306207167,-51.263794229156765,-2.6895876406854846,-1.8914606899481727,-5.722470053487269
ADI-47183,-2.6711372164058886,0.2254124233253929,-3.3160672053646607,-1.6405015253125796,0.0,-18.649371614702194,-9.692734202991828,-27.22982073770727,0.9705257115398851,0.3506415473950515,8.265122188597672,-1.1646308538478678,-2.1539409339981823,-2.3242525427329284,-6.665528843814537,-0.4688578405168151,-14.989825967839273
ADI-47184,-5.737998464871907,1.678070262533467,-31.217116048085288,1.202199591068748,0.0,-11.968634389486759,-14.97740323873156,-13.99560690602543,-4.925467709393573,0.0500916496278645,-46.03422600800769,-28.2579518463192,-1.0268788173712302,-100.97474731984974,-1.9876366572336739,-0.7694077382840021,-12.762550858785897
ADI-47186,0.8390351312667335,0.6261456203483089,3.646672092908588,-2.3918762697305382,0.0,-8.949114031256634,-0.3506415473950568,5.585218933506894,-0.2962700082916392,2.003665985114589,-5.9959704604554105,-1.4385486912295562,-1.076970466999093,2.6648757602024205,-11.989269366264,0.24444725018398117,-19.20794359970251
ADI-47187,2.467013744172334,-0.9016496933015681,11.711427682994781,2.36683044491663,0.0,-7.526117298768366,-6.33659367792489,-6.54778007275587,2.4378058925878676,-3.6065987732062617,-0.5560173108692794,-3.299787419235585,0.200366598511458,-16.349914438535095,-2.388369854256588,-1.005840324527524,-1.80650525217931
ADI-47188,3.631644598020195,-0.7263289196040379,10.65950304080961,4.9715962255655555,0.0,-6.341169357458202,-1.2773370655105527,-5.1684564086030775,12.124600306341954,0.9767871677433622,16.51020771734423,-10.4065402101889,-6.536960276436346,-39.05145004988336,3.6506794248787884,-0.8335250498076707,13.12962246725888
ADI-47189,-0.5397375247402394,-0.40073319702291776,5.480026469288404,-1.7532077369752628,0.0,-11.990646886628767,-3.0736236211657797,-2.1940142537004874,-2.111922879663279,-0.5630301418171975,-9.527431759219851,-7.375175726163732,-25.246191412443835,3.426268834545951,-0.033394433085241815,-0.14025661895801989,1.5965210569393058
ADI-47190,-8.647071017010155,1.1270621166269557,-25.90239202256886,-6.311547853110952,0.0,-25.43110844753766,-4.883935838716814,-47.85255288949918,-6.2520640191778725,0.17532077369752486,-23.843625222863622,-4.436172148432171,1.8533910362309953,-9.597560068698868,-2.209375692919682,1.1020162918130225,-14.725342057804145
ADI-47191,-4.415578914696276,-1.5528411384638119,-12.37764662304538,-1.5528411384638119,0.0,-12.039092190705531,-5.535127283879055,-4.888945003679609,-5.245755733186719,-12.823462304733367,-9.086625242494677,-25.271237237257765,-18.133177165287037,-77.95262515088311,-0.4094157496250812,-0.8335250498076707,0.38390240274795495
ADI-47192,-4.654766541669332,-0.2504582481393225,-2.5947474507234034,-4.132561094298836,0.025,-8.084296778185632,-3.0305448024858173,-10.694567195549112,-11.047796811508285,0.1252291240696639,-29.423834991407716,-13.418756022697238,-2.4294450069514397,-13.189131347016769,-7.6032445248481615,-0.5810631356832321,-6.673810663219683
ADI-47193,1.4013138983395166,-0.4758706714647154,-3.2158839061088997,2.7174719923116655,0.0,-10.464155240270493,-1.796286555655227,-11.546125239222818,0.12591420104251938,0.0,8.05974642512345,-2.2912198826727703,-2.654857430276838,-4.959073313158598,0.786104954826623,0.520953156129794,-1.5652638675715203
ADI-47194,30.18272348326991,0.45082484665078226,17.251564131836673,8.540626261550948,-0.025,-23.0448303834646,-0.6842519339166344,-45.713639450389365,31.958514205619068,1.8784368610449285,31.557739265554787,69.04282343157482,-30.80636452113682,146.84868004904803,-0.36466720929085206,0.4768725044572708,-4.100302071938504
ADI-47195,1.1934335523838726,-0.7513747444179728,0.7563839093807445,-4.646000502984457,0.0,-3.6584436305710994,-4.683569240205356,-1.4676853340964584,-1.1997506659758308,-1.4777036640220107,-6.216373718817962,-3.2245998531441664,-7.714114042691172,-6.3967036574783265,-6.672875619093286,0.23242525427329142,-37.51584043889154
ADI-47196,-3.718052693628266,-1.4777036640220107,-13.434580430193321,-4.094992357077928,0.0,-20.74058239055102,-8.878243980042747,-28.376919514185374,-2.5953735963437445,-1.5027494888359438,-6.036043780157698,-4.522674861600649,-5.954895307760566,0.676237269976184,1.0445778669064065,-0.6892610988794168,15.000245030961871
ADI-47197,1.7544600282159664,0.6762372699761734,1.1521079414409172,-6.0485666925646555,0.0,-10.688639683676499,-9.091634407457452,-2.820159874048798,-5.79806889838617,-5.560173108692986,-10.59939306125618,2.2411838904333763,-24.75529324609076,23.232507097403698,-2.302880105558369,-0.6131217914450637,-1.5556462708429653
ADI-47198,0.43830193424381747,0.0500916496278645,-0.9116680232271648,4.420588079659069,0.0,-7.1247904229350425,0.07513747444179586,-22.12047247566501,0.09392184305224305,1.402566189580213,-3.8320111965316386,-6.6412900511335025,-25.252202410399175,-10.363962308005199,-0.30789667304594026,-1.2182289189496682,-0.08976423613314921
ADI-47199,0.6862555999017346,-0.4758706714647136,1.3725111998034976,0.46334775905775416,-0.025,-12.996248440959743,-0.25045824813932427,-17.05620669828795,-1.5845936785890231,-1.7932810566775608,-2.123885944221456,3.921480448505868,-0.8665855385620596,15.453273910196302,-3.4723531522035813,-3.0495796293444055,-3.04396936458609
ADI-47200,0.1452657839208129,0.4257790218368509,-23.197442942664168,-2.5546741310210948,0.0,-11.461894203771667,-6.2614562034830925,-9.066588582643533,-2.7016489241645054,-0.4007331970229213,4.8588900139028794,-3.402391814889995,3.5064154739505344,9.211854366564467,-4.917664216132906,-3.2138802401238022,1.6117489184261764
ADI-47201,-5.315976316757151,1.1020162918130225,-20.978382864149737,-5.77306261961143,0.0,-16.830325825276205,-10.472160271201403,-39.502274896534104,-5.225185201806642,1.2021995910687533,-15.328044786126611,-5.664001966893856,1.9145028487769942,-9.00647860309006,-2.469184382322865,-0.1883446026007718,-8.948372289521743
ADI-47202,-2.3768487748421876,-0.5510081459065095,-17.872700587222184,-0.012522912406979003,0.0,-13.826166891994188,-3.3811863498808705,-31.562748430517544,0.2700455564276325,1.152107941440887,-4.493220971619451,-16.498135629783896,-36.79231665166666,-18.724258630895847,-8.598398630788408,-2.0838126245191724,-6.135225246420873
ADI-47203,-4.290349790626614,0.10018329925573077,-17.10128918295301,0.4257790218368598,0.0,-21.546113914624343,-33.41113030178579,-41.475885891872025,-3.976105719821465,-0.07513747444179586,0.666218940050598,-2.5274020106681547,-0.8766038684876332,5.144412416781719,-0.5757200263895896,0.028051323791606464,-0.5994968627462818
ADI-47204,-15.239132108037154,-0.10018329925572722,-17.732443968264093,5.873245918867141,0.0,-11.352556793160858,-1.1020162918130243,-15.363309307464633,-38.81163627728996,-0.6010997955343775,-10.068421575200801,2.805132379160426,-3.0555906272997504,10.419063122595844,-0.30121778642889296,0.10018329925573077,-0.9858036646763786
ADI-47205,-1.7018637961067,-0.9016496933015663,-4.578376775986797,0.738851832011008,0.0,-10.055151926165134,-5.660356407948717,-10.493399130643624,-3.296804019515111,0.8515580436737018,-5.349788180255949,-4.746183802240182,3.281003050625138,-20.692860461270953,-51.221049354807676,-0.25246191412443686,-1.6181606495785434
ADI-47206,-0.8340259663039546,0.6762372699761752,-7.052904267603353,-15.60354885907988,0.0,-3.205653649973371,0.03306048875438883,2.8552240287882995,-2.9272307751283435,-0.400733197022916,-22.416013208469465,-3.233015250281639,-10.444108947409802,9.597560068698883,0.41141941561019735,-1.1701409353069199,1.8209316472721397
ADI-47207,0.5547650196286114,-0.3506415473950515,-13.639956193667572,-1.953574335486735,0.0,-9.266340420000454,-2.8301782039743575,-12.347591633268664,-1.9728596205934537,-2.0036659851145906,-1.3023828903244805,-18.894403267465165,-5.716459055531926,-28.33684619448306,-2.4511513884568448,-1.2863535624435656,-5.312119259735798
ADI-47208,-4.039891542487297,1.37752036476628,-16.415033583051283,-8.15241597693499,0.0,-6.4620081410981705,-5.5100814590651215,-6.005988790380982,-11.512939521344364,-6.010997955343768,-34.818705656328774,-5.228622045545009,-11.805599984295164,-19.45559671546266,-2.2040325836260486,-1.6550281037046535,-2.8676467578960043
ADI-47209,0.4007331970229089,1.5528411384638048,11.541116074260046,-7.100491334749833,0.0,-9.342510086010336,-6.712281050133878,-0.6511914451622545,1.2779131194812692,0.02504582481393136,13.119003037537794,0.5572696021100043,-4.082469444670981,8.134883899565239,-4.140241813908446,-1.2903608944137979,-56.13630917175846
ADI-47212,0.7175628809191608,1.3274287151384137,-8.826148664429752,-9.4798446920734,0.0,-12.615248014446887,-6.595066590004675,-37.52365473623348,0.36387409150508176,0.6010997955343775,8.851194489243738,-7.08736732254733,-0.17231527471985686,-21.724748443604952,-1.3097296656032356,-3.3942101787841183,-6.237812944858742
ADI-47213,-3.554002541097006,0.4257790218368491,-5.575200603581365,-18.671662398786587,0.0,-15.674512029386015,-8.490534611923078,-7.749178197430695,-5.048723451645365,-6.311547853110961,-15.508374724786904,-16.82072585338736,-3.1557739265554794,-55.206007054869744,-7.416235699570803,-2.6047657806489664,-28.377520613980916
ADI-47214,-4.580881358468233,-1.7782535617891977,-10.078439905126373,-9.141726057085314,0.0,-12.61917507133758,-15.778869632777397,-15.378136435754485,-4.1732605596214825,0.07513747444179764,-20.788034595563857,-18.05007511855441,-19.758150279214973,-14.88723826940138,0.1061942972110792,-0.2765059059458146,0.200366598511458
ADI-47215,-2.6323161879442836,0.8014663940458338,-5.019183292712043,-11.007640005723282,0.0,-7.41536744431059,1.102016291813026,-12.382655788008151,-3.806965371717723,-0.9016496933015627,-15.818942952479667,-10.794861809581803,-15.578503034265932,-0.9567505078922096,4.068777727106028,-1.6590354356748804,7.688467118081704
ADI-47216,2.8239167477708804,-0.07513747444179941,7.293344185817105,1.6905931749404317,0.0,-10.948847436555049,-4.833844189088948,-11.59120772388789,0.7455258076820144,-0.4758706714647136,14.040689390690503,5.478623903098821,8.600736241104377,-8.210021374007084,0.032726544423539394,-0.25646924609466826,-0.6996801620020072
ADI-47217,19.691027468713642,2.2290784084399817,49.01968832582847,4.896458751123781,0.0,-7.291860702347364,-1.1521079414408888,-18.05803969084525,21.376792365203826,0.5009164962786468,30.263170672572343,45.57087824894997,19.53574335486725,109.54542857117741,12.52625185027471,-1.4867201609550253,3.334100199230683
ADI-47218,-5.597741845913895,0.3756873722089864,-32.509480608484225,-19.034826858588602,0.0,-17.852824936244797,-3.9071486709734486,-49.20001826448876,-9.245040084442785,-3.331094700253008,-23.543075325096424,-0.6324070765517895,1.0769704669990912,-9.327065160708422,1.0913300732257465,-0.7493710784328567,1.1100309557534835
ADI-47219,0.6386685327552755,0.8265122188597669,-8.189984714155884,6.900124736238361,0.0,-7.646490315693548,1.3524745399523468,-20.16188897521556,-1.4206409264876,-3.406232174694802,8.215030538969827,-3.9154593310253567,-7.163105896784659,2.4695183266537413,-3.722811400342911,-10.318879823340136,-0.7806282678006511
ADI-47220,-7.3747431164623904,-1.0018329925572917,-26.8741700253494,-9.580027991329146,0.0,-5.445755432334675,-1.4526578392080776,-5.840686346609033,-15.894706572541828,-0.7012830947901065,-51.89494901446787,-13.683035012347545,-19.37144274408785,-35.184374698612174,-4.452813707586326,-0.14426395092825217,-4.916996327471203
ADI-47221,-1.8721754048414425,2.3793533573235734,-7.3684816602589365,-3.744350809682892,0.0,-13.033877288160191,-4.679561908235126,-31.80819751369411,-1.6342400691090901,2.1038492843703196,-5.159439911670063,-7.915573549921788,-25.596832959838885,8.084792249937365,-0.8569011529673354,-1.8273433784245032,-2.7257872061498905
ADI-47222,-0.10018329925573255,0.2755040729532574,16.745638470595168,-8.86622198413206,0.0,-21.354900459070173,-17.41786840860113,-15.092614032875616,-0.05948383393308987,-0.40073319702291776,-2.329261707695707,-0.8100376318710474,-1.9555780014718387,18.984735208960743,0.5924172429322123,-0.36466720929085383,1.2070083894330281
ADI-47223,10.723369894085153,0.40073319702291954,3.9622494855641293,-4.345450605217266,0.0,-3.559429136473355,-4.007331970229179,8.73097453013682,14.437554399214367,1.1701409353069199,-16.239712809353733,4.0865769599404445,-2.75504072953256,-31.84827083339647,8.28449095978713,-1.5348081445977773,1.5917122585750292
ADI-47224,-1.2785893567512616,-0.6010997955343758,-7.523765774105286,-0.8891267808945926,0.0,-14.587166097551965,-26.348207704256858,-6.256447038520292,0.38507955651420644,1.6029327880916728,-3.9822861454152445,-10.77649487138492,-13.324378801012028,-20.146861480327175,-0.6912647648645347,-2.348296534554299,-0.8271133186553055
