id,generator,extraction_status,error,delta_E_total,delta_E_per_residue,CA_RMSD_pre_post,all_heavy_RMSD_pre_post,VH_CA_RMSD,VL_CA_RMSD,interface_CA_RMSD,initial_force_RMS,initial_force_q95,initial_force_max,final_force_RMS,final_force_q95,clash_relief_fraction,severe_clash_count_before,severe_clash_count_after,E_before,E_after,n_residues,min_HL_atom_distance_before,GENERATOR_GEOMETRY_ARTIFACT_DOMINATED_flag
ADI-47113,abodybuilder2,SUCCESS,,-1923.7036075439282,-8.474465231471049,0.6595441985972341,0.7478017375511311,0.6784000444351395,0.638122992713348,0.7745203957132923,448.95199151823925,250.00692557974583,14545.243035000763,9.435208329408278,16.658442957408646,0.0,1832,1832,-24187.221955445988,-26110.925562989916,227,2.776229277275204,0.0
ADI-47114,abodybuilder2,SUCCESS,,-1979.9566284870234,-8.57124081596114,0.5216174243757884,0.5541633792269591,0.5078464363087436,0.5358614726421191,0.4439768487254989,433.0828548486737,262.3275418575797,8567.35175742677,9.7395184941935,19.305722311250896,-0.002131060202450719,1877,1881,-24931.720916777267,-26911.67754526429,231,2.8071047362006283,0.0
ADI-47116,abodybuilder2,SUCCESS,,-2179.910168246388,-9.355837631958746,0.491134808256769,0.5567352869852543,0.4915088664977101,0.4907440398035745,0.5183640272870267,355.6367887868396,300.90094868925314,2521.2620015812304,9.003449259513436,16.12132229134066,0.0005396654074473826,1853,1852,-23482.190301174225,-25662.100469420613,233,2.6571191166374155,0.0
ADI-47117,abodybuilder2,SUCCESS,,-2254.7992015420023,-9.933036130140978,0.6203056238741568,0.6722635336056476,0.6945839154077087,0.5132046067270252,0.5723405356072327,357.2478085978555,290.9875565398373,2575.0944256487046,9.113633179336713,18.392822040540743,-0.0010471204188481676,1910,1912,-23647.561901085588,-25902.36110262759,227,2.5629213799880777,0.0
ADI-47118,abodybuilder2,SUCCESS,,-2618.6025140350466,-11.535693894427519,0.5226865275733306,0.6054134319829999,0.5626502395297632,0.47173143309112414,0.47241482452161077,370.35260262677923,331.95245479436795,2961.0163017265736,8.67827484038916,16.41063034406066,-0.0005339028296849973,1873,1874,-23302.603405107224,-25921.20591914227,227,2.707456001489223,0.0
ADI-47119,abodybuilder2,SUCCESS,,-1995.7017205632,-8.714854674948471,0.6165249237317454,0.6724904492098935,0.657800931395954,0.5659781758055454,0.5260906680924313,343.1875099395306,258.52370017395316,2852.1166283667503,8.611306108372203,15.907931024550047,0.0010934937124111536,1829,1827,-21933.670175361745,-23929.371895924945,229,2.806149318906604,0.0
ADI-47120,abodybuilder2,SUCCESS,,-1791.080654254376,-7.7535959058631,0.3950945509946362,0.4477678429001103,0.3988282353009785,0.3908429071880711,0.47600560322412333,366.2315336320613,315.3858876465551,2613.1853565802344,9.95410193060255,17.96171309231354,-0.00215633423180593,1855,1859,-23323.905551317097,-25114.986205571473,231,2.6171721380146162,0.0
ADI-47121,abodybuilder2,SUCCESS,,-5372.842739178712,-23.360185822516137,0.5652732558463913,0.6399721551224022,0.42089731661502244,0.6852303401471211,0.5850607512156077,7506.287175204417,247.7552526752215,317100.21226159943,9.735721705371525,19.110500870356283,-0.0027824151363383415,1797,1802,-19922.84235395658,-25295.685093135293,230,2.406761101563676,0.0
ADI-47122,abodybuilder2,SUCCESS,,-2149.8181018502764,-9.187256845514002,0.47334072816299133,0.6153107454309484,0.4991585098429304,0.4432580850193261,0.4210469098094699,308.52722890957494,228.54131094377038,2859.8716442730574,8.681056258303395,16.87093776580068,0.0005336179295624333,1874,1873,-22482.78005429175,-24632.598156142027,234,2.6186038264693647,0.0
ADI-47123,abodybuilder2,SUCCESS,,-1481.6520165509428,-6.555982374119216,0.29491598215858084,0.35539574043028815,0.3168988222557762,0.2676575719541594,0.2679520621842668,334.55295258687215,255.45330994441892,3053.361914197792,9.437171321576216,16.298914762595405,0.001091703056768559,1832,1830,-23699.09734551114,-25180.749362062084,226,2.6308306672988286,0.0
ADI-47124,abodybuilder2,SUCCESS,,-2372.857037145859,-10.316769726721127,0.6001635650423753,0.6504278725240119,0.6806859933014152,0.49185342822735884,0.7940858697090538,349.1755382618732,322.57858283865227,2561.780787147176,9.019132685243836,17.451272530955464,-0.002688172043010753,1860,1865,-22767.884070081032,-25140.74110722689,230,2.708697103775172,0.0
ADI-47125,abodybuilder2,SUCCESS,,-2396.419889966539,-10.51061355248482,0.5907539198165933,0.7074832381365073,0.593764128428808,0.5872225071840252,0.5989888857375605,327.9748023795348,253.65487781727285,2609.254543650956,9.45722791003566,18.910496573784126,0.0015889830508474577,1888,1885,-26251.868222625795,-28648.288112592334,228,2.6545195422147487,0.0
ADI-47126,abodybuilder2,SUCCESS,,-2140.458088626314,-9.387974072922429,0.6267471937644304,0.7901216782823388,0.6395492189921166,0.6118409404912047,0.7623188234502611,310.05735033447434,228.02351714002418,2911.132338748252,9.74499128802769,16.559402490088026,-0.0021586616297895305,1853,1857,-24735.13354047176,-26875.591629098075,228,2.728742384322859,0.0
ADI-47127,abodybuilder2,SUCCESS,,-3121.6519324852597,-13.283625244618127,0.9154410738297376,1.069895474198662,0.9956614821162084,0.8160241778337771,1.0994377642976358,431.12783391782204,304.4381737384427,8231.87112200511,19.08681324896417,37.91128911067034,-0.000510986203372509,1957,1958,-24390.258431594044,-27511.910364079304,235,2.6108990788615327,0.0
ADI-47129,abodybuilder2,SUCCESS,,-1623.0174396896145,-7.149856562509315,0.3675941179544394,0.44574578067946297,0.3836707095392737,0.3475487436167793,0.3553730214095309,343.37150680808656,291.14747773388905,3152.2716101166757,9.80627503097694,18.540198804878035,0.0021008403361344537,1904,1900,-21796.55172571854,-23419.569165408153,227,2.721627454300094,0.0
ADI-47130,abodybuilder2,SUCCESS,,-1954.7120537612718,-8.573298481409086,0.4051874958649266,0.4987733698156005,0.4016564771810531,0.4092312603623426,0.42773699811322163,410.0240885731521,295.3818173858203,8210.582318021605,8.253470443151953,14.69313456456531,-0.0005382131324004305,1858,1859,-24196.62846311478,-26151.34051687605,228,2.6556509559804735,0.0
ADI-47131,abodybuilder2,SUCCESS,,-2050.6889326775818,-9.033871950121506,0.5116891451746973,0.5597579370786855,0.475073933870701,0.5523109271333458,0.5033077290097377,366.6492633661481,336.1337873606379,2821.2203757525563,9.338508105889549,17.500907209367305,0.0005230125523012552,1912,1911,-23566.67731128514,-25617.366243962722,227,2.614221490233756,0.0
ADI-47132,abodybuilder2,SUCCESS,,-951.8868226915038,-4.249494744158499,0.17416805027739674,0.22908786470917344,0.15756380126467273,0.1906762941544413,0.18421658625639004,311.31149454447154,210.0213932282793,2813.0502594841587,9.592733088363495,17.38551124606739,0.0,1812,1812,-23468.855766800214,-24420.742589491718,224,2.5755624628418543,0.0
ADI-47133,abodybuilder2,SUCCESS,,-2230.96154344975,-9.784919050218202,0.46225584569038247,0.5466162127428763,0.43837466077241094,0.48762437526684027,0.3557565100638625,358.58952447191524,269.2038235826335,3130.6366661307175,9.695372111236106,18.986195084419382,-0.000547645125958379,1826,1827,-25463.427929170903,-27694.389472620653,228,2.8267398182358408,0.0
ADI-47134,abodybuilder2,SUCCESS,,-1958.3899215199526,-8.405106959313102,0.4113508963334958,0.4849534282873556,0.4388018574315941,0.37894624515598985,0.3463933290981082,348.9623648415589,296.6226809361482,2454.8989462807353,9.514684851982155,17.732392175582472,0.0,1947,1947,-22869.508633672187,-24827.89855519214,233,2.551394324678175,0.0
ADI-47135,abodybuilder2,SUCCESS,,-2542.807447448282,-11.055684554122966,0.6668166917318283,0.8033653285626206,0.6788284325389412,0.6522232693700014,0.6645781080815436,323.6235029327251,244.4983004757507,2582.914952035734,9.475923878902696,18.260314524933204,-0.001541623843782117,1946,1949,-27071.273490630883,-29614.080938079165,230,2.6714001946544834,0.0
ADI-47137,abodybuilder2,SUCCESS,,-2374.190682444114,-10.599065546625509,0.506773906793579,0.6216062821651392,0.5150991435514122,0.4975111852826454,0.5730390348541265,370.26964114955445,316.32703647307824,2902.8809832794473,9.637963684337706,18.01349217342847,-0.0022123893805309734,1808,1812,-20768.05599451921,-23142.246676963325,224,2.6804210490145013,0.0
ADI-47139,abodybuilder2,SUCCESS,,-2098.496065631207,-9.163738277865532,0.45925236847416806,0.5588359299603216,0.5110725928907072,0.39272216034421886,0.5719120719145635,377.984739277332,324.8824531226073,2492.284981437934,9.79062753675882,17.683101024703188,-0.0016224986479177934,1849,1852,-19800.16828036249,-21898.664345993697,229,2.7934582509856862,0.0
ADI-47140,abodybuilder2,SUCCESS,,-1114.0480951571808,-4.843687370248612,0.1771693032752182,0.25655418242492023,0.19638768224455608,0.1526840114234901,0.16207719223626127,334.4250822319981,211.93447726368524,6680.5433823963285,9.465413399606675,17.815214378328754,0.0,1952,1952,-27942.03172511559,-29056.07982027277,230,2.6752513900566433,0.0
ADI-47141,abodybuilder2,SUCCESS,,-1554.3195331229945,-6.6996531600129074,0.3208612732336195,0.3499844143226977,0.3305657271933825,0.3102234693062434,0.32770906337796274,305.59361024091174,219.91314360839675,3214.8364672266966,9.486222202762276,20.058730085119368,0.0031071983428275505,1931,1925,-27603.528956699327,-29157.84848982232,232,2.6563247165962216,0.0
ADI-47143,abodybuilder2,SUCCESS,,-3351.753577148167,-14.765434260564613,0.7279465768375086,0.8338415868009463,0.8343591354407998,0.5712860814557121,0.6644429320461632,388.28381588824755,403.2591814576326,4714.325044824176,8.016930603889275,15.350726209848125,-0.002592016588906169,1929,1934,-22573.07420664265,-25924.827783790817,227,2.6983910020603017,0.0
ADI-47145,abodybuilder2,SUCCESS,,-2979.0418489891163,-12.785587334717237,0.6404536221810079,0.712513394733379,0.6886370329033817,0.5839864558696802,0.7296038032545928,490.4224022309581,306.17774513098766,15695.85060561871,9.536436135412918,16.889509828036395,0.0,1914,1914,-18686.194906461384,-21665.2367554505,233,2.6099750956666226,0.0
ADI-47146,abodybuilder2,SUCCESS,,-2042.840436434486,-8.999297076803904,0.6340751848380758,0.7339971499762125,0.6340562934527838,0.6340967238617041,0.7263680670770339,357.6262008748222,307.71996271458625,2500.2126347046137,9.183059024446038,17.391267476265647,-0.003302146395156852,1817,1823,-20410.12224412126,-22452.962680555745,227,2.8634276662769054,0.0
ADI-47147,abodybuilder2,SUCCESS,,-2303.8144950186506,-10.104449539555485,0.4665964673507784,0.5399326392802429,0.4964672267174084,0.42750574654278234,0.5397297597227378,367.2428159441438,334.7857697125316,2537.4643494112133,9.830302589994439,18.285236875253975,-0.0015616866215512754,1921,1924,-23011.293831567808,-25315.108326586458,228,2.732132683454447,0.0
ADI-47148,abodybuilder2,SUCCESS,,-2695.9614238596223,-11.929032848936382,0.7008036163896824,0.7648509482149849,0.7576334211554526,0.6258326279578488,0.7627290554166568,370.13286395550205,341.7523442347509,2716.5978226000298,9.582167288442186,14.996920525634295,0.002171552660152009,1842,1838,-19460.538239193702,-22156.499663053324,226,2.6987317391693457,0.0
ADI-47149,abodybuilder2,SUCCESS,,-2167.0149483831265,-9.300493340700113,0.5299401931743187,0.6123804393926054,0.5596813117153148,0.4949322320484098,0.6617017771405413,340.1120425194903,326.1729313277796,2496.77398709181,8.207539599777364,15.933464122516803,-0.0015772870662460567,1902,1905,-23402.10122468659,-25569.116173069717,233,2.660308440763965,0.0
ADI-47151,abodybuilder2,SUCCESS,,-2450.7239464377235,-10.563465286369498,0.62430815180714,0.7106313626341083,0.6826653129960404,0.5524209500379114,0.6122290242442495,329.86555757373145,294.8560713605487,2779.7512914265117,9.520024059131826,18.580245955017723,-0.003289473684210526,1824,1830,-25044.339793167048,-27495.06373960477,232,2.7313912206053526,0.0
ADI-47152,abodybuilder2,SUCCESS,,-2866.6291212151227,-12.46360487484836,0.7374386554004944,0.9303785152188422,0.7357624942669481,0.7392932257400979,0.7152049276090422,354.75427241202357,315.5416336986225,2507.563883033714,8.423352931853485,16.4899262094478,-0.0032768978700163844,1831,1837,-22335.38386146367,-25202.012982678792,230,2.7958465623134625,0.0
ADI-47153,abodybuilder2,SUCCESS,,-2209.9567046001794,-9.608507411305128,0.6478604894742328,0.7619142478923415,0.6029277062165924,0.6946701316116922,0.8105868032815373,328.94261689989776,261.45286995661735,2913.6273381769734,9.021862024919187,16.266575547172355,-0.0032679738562091504,1836,1842,-21845.070283483816,-24055.026988083995,230,2.7039225210793303,0.0
ADI-47154,abodybuilder2,SUCCESS,,-1973.5047663941587,-8.655722659623503,0.3888338860879631,0.443175162334437,0.39011074864171097,0.3873488922692012,0.3780558019457145,355.878065131826,277.1610996694895,2888.057652756475,9.753554209210861,19.139122329855603,-0.0005387931034482759,1856,1857,-21142.721757889147,-23116.226524283305,228,2.821395045008764,0.0
ADI-47155,abodybuilder2,SUCCESS,,-1696.453023681559,-7.473361337804224,0.5584860315497576,0.6494585262484799,0.5795336992182128,0.5338949802614072,0.5643795620004382,327.3762170684363,214.2157502695667,2394.34397215064,9.72154541284177,17.65800158594668,-0.0011074197120708748,1806,1808,-22757.922176943415,-24454.375200624974,227,2.603959485091886,0.0
ADI-47156,abodybuilder2,SUCCESS,,-2040.9722713011179,-8.835377797840337,0.39921121153590666,0.4631845056803248,0.4266369396895733,0.3653153618737343,0.32562583346629126,427.5847260647067,288.43683195413985,8205.234546190957,9.526606547785518,18.020392941504277,-0.0010565240359218173,1893,1895,-23536.687412970725,-25577.659684271843,231,2.7205089597352927,0.0
ADI-47158,abodybuilder2,SUCCESS,,-2365.738976470093,-10.330737888515689,0.7543769221610465,0.8663329501536164,0.7869117961091415,0.7149251903516968,0.6558411392614115,333.7392022256475,252.09418683728416,2740.616334651744,13.109006346413102,22.416151140986113,-0.0005387931034482759,1856,1857,-24213.108067189416,-26578.84704365951,229,2.6321808448509016,0.0
ADI-47159,abodybuilder2,SUCCESS,,-2647.6769405828236,-11.56190803747958,0.7915658845679164,0.9073350820744202,0.866716196457787,0.6929886790456031,0.5894482201380539,311.07292037935406,237.4057746229536,2443.625019129978,9.513643233175394,18.267341818529655,-0.0010638297872340426,1880,1882,-24922.729413420213,-27570.406354003037,229,2.6688600562787115,0.0
ADI-47160,abodybuilder2,SUCCESS,,-2089.9036284128233,-9.16624398426677,0.5708460584372663,0.6234120792226602,0.5636376660215646,0.5787428919580689,0.5488340353140301,402.30695586756394,305.3307927890554,8260.954942929984,8.687377270713478,17.68527381416804,-0.002211166390270868,1809,1813,-17563.23616529739,-19653.139793710212,228,2.6774975256757934,0.0
ADI-47161,abodybuilder2,SUCCESS,,-1722.0610055938923,-7.390819766497392,0.4493316982014447,0.5034573671269442,0.4618582906472481,0.4349253014382293,0.4698016122959526,333.07263548167464,252.14649757234443,2392.5270483347945,9.173342510707458,17.028094056435297,0.001584786053882726,1893,1890,-24749.316105279864,-26471.377110873756,233,2.6361707076742964,0.0
ADI-47162,abodybuilder2,SUCCESS,,-2056.669617127547,-8.903331675876828,0.5078304054494266,0.5681600552154914,0.5218843889031475,0.4908594566743459,0.49820247412505,348.55759407168483,298.54450937172413,2530.6221401108833,8.767451782469765,16.49891344628678,-0.0021208907741251328,1886,1890,-23148.377305242662,-25205.04692237021,231,2.814496402555882,0.0
ADI-47163,abodybuilder2,SUCCESS,,-1845.031124500223,-8.236746091518853,0.6073922885095285,0.7003624095889751,0.4921591354014574,0.7141247137631486,0.5447336701627146,335.0872891518812,238.60892501015655,2492.0031298270787,9.863643026288656,17.852839891602983,-0.0017094017094017094,1755,1758,-24438.360634190114,-26283.391758690337,224,2.8491854976466517,0.0
ADI-47165,abodybuilder2,SUCCESS,,-2224.0256640329535,-9.797469885607725,0.4990771337012872,0.5966927375738028,0.48389524255406086,0.515842444515443,0.3744006160036631,431.30868293569927,257.6788736623673,8605.523759326283,9.768812070729167,18.389865094184692,-0.0005417118093174431,1846,1847,-22704.771881442906,-24928.79754547586,227,2.867393590004694,0.0
ADI-47166,abodybuilder2,SUCCESS,,-2628.5841173200133,-11.428626597043536,0.8758823117535474,0.9776202783894963,0.9210529668948504,0.8201944416942104,0.9600215633149402,350.4104105776825,292.52259099268224,2931.607235005921,8.83203065279573,16.845766429196715,0.001078167115902965,1855,1853,-23568.113774091296,-26196.69789141131,230,2.7274409251164355,0.0
ADI-47173,abodybuilder2,SUCCESS,,-2433.4423326947326,-10.58018405519449,0.4548092106986365,0.541166806911687,0.4755512139463452,0.4306595624850505,0.5466390867752688,453.9914701039653,268.32971050663286,8264.742797427423,9.919995015934877,17.486882543246438,0.0005277044854881266,1895,1894,-26187.69627723989,-28621.138609934624,230,2.6328664987044066,0.0
ADI-47174,abodybuilder2,SUCCESS,,-1520.5589396617506,-6.554133360610994,0.2642609087290432,0.32982488789262354,0.2692748728944939,0.258781023123178,0.2719542932090498,358.5228835618388,220.18043816305467,8231.246984878793,8.634830427739297,15.70410770826539,0.0005307855626326964,1884,1883,-26462.06452075564,-27982.62346041739,232,2.6030712629507478,0.0
ADI-47175,abodybuilder2,SUCCESS,,-1864.8814399780204,-8.251687787513365,0.561073679795532,0.6546322171529025,0.5475777413736695,0.5768276978393702,0.6109151866645389,318.1781670493609,230.52774649318513,2628.2237471587255,9.663583406400523,16.060849570659517,-0.0016034206306787815,1871,1874,-27396.17201740998,-29261.053457388,226,2.5417171361109405,0.0
ADI-47176,abodybuilder2,SUCCESS,,-1913.35079412509,-8.428858123899076,0.4340350054161421,0.5134431955560924,0.46444407149387246,0.3965278074255215,0.42005222954029475,326.5083404188105,232.64601366963817,2732.52109116266,9.875414468171577,18.549969306767963,-0.003303964757709251,1816,1822,-25240.85158740085,-27154.20238152594,227,2.7732012188083286,0.0
ADI-47177,abodybuilder2,SUCCESS,,-2445.9229779167545,-10.968264474963025,0.5478558226086558,0.6965635141135921,0.5752848774807767,0.5123086483348513,0.5002089236861227,416.33203072613355,257.13450338388094,8252.206022677154,9.63630385275756,16.97850018507507,-0.0026997840172786176,1852,1857,-26786.588933780607,-29232.511911697362,223,2.597142468175362,0.0
ADI-47178,abodybuilder2,SUCCESS,,-1761.10491733655,-7.792499634232522,0.4177324599284527,0.5161867731315222,0.44780625513457967,0.38055394338096155,0.46832149384390187,324.1176413948851,234.2706517920768,2730.441922530296,8.198561249005612,16.288541855589155,-0.003278688524590164,1830,1836,-26740.018383326318,-28501.123300662868,226,2.773544302873129,0.0
ADI-47179,abodybuilder2,SUCCESS,,-1968.3533920708214,-8.70952828349921,0.40560865531885015,0.52864102281143,0.40214579812951823,0.40955796798876665,0.43317064062417904,311.90480949463836,251.82804942593995,2894.151825592631,9.04319665924361,15.712489447964556,0.0005405405405405405,1850,1849,-24440.458493151786,-26408.811885222607,226,2.7686520185823293,0.0
ADI-47180,abodybuilder2,SUCCESS,,-1515.6043411704923,-6.736019294091077,0.3675828674051089,0.4269364214868132,0.35488798206121036,0.3808584462210374,0.3993605305906184,330.033993752487,243.33771028672123,3638.3733297732583,9.267120829368503,15.768714849704127,-0.0011049723756906078,1810,1812,-23732.6136646259,-25248.218005796392,225,2.7311671497731504,0.0
ADI-47181,abodybuilder2,SUCCESS,,-1582.2401438347006,-6.939649753660968,0.417402640751224,0.48384539117219116,0.4027565158451485,0.4332239897746135,0.44664036503498583,337.9638681394733,254.87047299724878,4873.842450272482,9.911632507587386,19.314132433720484,0.001098297638660077,1821,1819,-25414.68159088981,-26996.92173472451,228,2.717820634258266,0.0
ADI-47182,abodybuilder2,SUCCESS,,-2381.601957060273,-10.491638577358032,0.6368540631329298,0.7163501704279718,0.6850346899610726,0.5749646347363325,0.5056220387948112,462.38252148986675,292.70486770778285,11463.106700478394,9.455826184366185,16.99351940460507,-0.0010723860589812334,1865,1867,-26500.101838424554,-28881.703795484827,227,2.7604570273778952,0.0
ADI-47183,abodybuilder2,SUCCESS,,-2764.969246355042,-12.288752206022409,0.5327860742019599,0.6123939243573074,0.5235139453987485,0.5428278050330074,0.47480760656050003,432.75501981522666,361.76465779697,8339.456892522243,9.147601843861477,15.840411746563195,-0.0016863406408094434,1779,1782,-22028.634144560612,-24793.603390915654,225,2.978837860642973,0.0
ADI-47184,abodybuilder2,SUCCESS,,-1884.212380883393,-8.264089389839443,0.4978554920483666,0.5839059149607044,0.479009005261176,0.5184858374835372,0.37918447627327917,334.50242971326895,269.49324750622003,2404.4256229185826,9.73288666787755,17.071978100406252,0.0,1860,1860,-23082.78422197418,-24966.996602857573,228,2.873953548685156,0.0
ADI-47186,abodybuilder2,SUCCESS,,-1842.3752626598762,-8.010327228955983,0.5859918838286808,0.6365534451974405,0.5648944155223306,0.6087173586476453,0.7065505270787884,325.6213039545354,234.38148169465785,2458.9596742038175,9.76641524660021,17.907922503586313,0.0005488474204171241,1822,1821,-24744.546538393683,-26586.92180105356,230,2.700778221179962,0.0
ADI-47187,abodybuilder2,SUCCESS,,-3224.7369746043914,-14.205889755966481,0.8258986069496519,0.9267620230614767,0.9216473732344398,0.6908344323029744,0.5304869798130812,461.21559291440775,322.2154009070192,8439.306735917431,9.5681899322345,18.001284428033618,-0.0010504201680672268,1904,1906,-21611.138807400283,-24835.875782004674,227,2.584018962778718,0.0
ADI-47188,abodybuilder2,SUCCESS,,-2144.346404451713,-9.124878316815801,0.530761937415912,0.5953814345743121,0.5262453628246389,0.5356668134268346,0.5331384235513791,440.39705372880354,269.6287312128989,8482.695779105114,9.564656791138807,17.815246806175285,0.0005243838489774515,1907,1906,-22652.98986388622,-24797.336268337935,235,2.6408782630026697,0.0
ADI-47189,abodybuilder2,SUCCESS,,-2547.4071386490796,-10.93307784827931,0.7618697267624706,0.860431192444029,0.8175186618089726,0.6945810336461283,0.6094908722525196,327.89530390454905,247.02606598036962,2505.8447576763497,10.419007612505283,18.394512022126765,-0.0035989717223650387,1945,1952,-27351.90961083259,-29899.31674948167,233,2.7407956873871484,0.0
ADI-47190,abodybuilder2,SUCCESS,,-1587.940818929168,-6.904090517083339,0.4947858708986703,0.594318033305357,0.4662463279783968,0.5231728240106382,0.5293086332722076,323.6636694959039,257.99187152130366,2619.0850782107213,8.636261535948826,16.80207575064725,-0.0032768978700163844,1831,1837,-22879.085111829747,-24467.025930758915,230,2.7532143033189396,0.0
ADI-47191,abodybuilder2,SUCCESS,,-2170.9036204268596,-9.357343191495085,0.5181347282960364,0.5830349580771004,0.5801377722802927,0.44009014430655724,0.5495051812761079,411.2875901664498,245.1093646973757,8307.787143034322,9.484148943812784,18.00760452401003,0.002635740643120717,1897,1892,-24847.55238429248,-27018.45600471934,232,2.6206827354718083,0.0
ADI-47192,abodybuilder2,SUCCESS,,-3454.4336385863535,-14.9542581756985,0.8141250974326544,0.9243616377307322,0.7735921118579085,0.8588309063951306,0.7930202684180921,443.3764720952412,336.55652568873427,8430.665661536445,9.945239027095658,18.739568680172816,-0.0036344755970924196,1926,1933,-23459.636525508853,-26914.070164095207,231,2.7389313609508346,0.0
ADI-47193,abodybuilder2,SUCCESS,,-1891.1732367795485,-8.368023171590922,0.3665453726790353,0.439958341899449,0.34026235402450083,0.3937206590063265,0.3688156907721485,356.05445397191215,295.6640211095872,2538.245008003373,9.957140816401814,17.39671274786632,-0.0005537098560354374,1806,1807,-22114.407363921357,-24005.580600700905,226,2.7223522916771814,0.0
ADI-47194,abodybuilder2,SUCCESS,,-2200.825690675094,-9.738166772898646,0.4937427795941143,0.5668358259343774,0.5114373278471882,0.4732874492112717,0.4838060162487002,363.78246769084586,305.23289510861076,2523.134489517459,8.91465977771558,15.765492668177375,-0.002810567734682406,1779,1784,-20543.19347200697,-22744.019162682063,226,2.853953223162567,0.0
ADI-47195,abodybuilder2,SUCCESS,,-1995.2327527818925,-8.674925012095185,0.36966889190781366,0.4310842498798591,0.386081422128451,0.3508898671646838,0.35862648579542306,380.66454800304086,344.3413230874467,2733.3737263019716,8.76829517437509,16.611912684059156,-0.0011148272017837235,1794,1796,-22909.494135527904,-24904.726888309797,230,2.790605310680821,0.0
ADI-47196,abodybuilder2,SUCCESS,,-2407.3554606991966,-10.466762872605202,0.8251938502250914,0.8834413164476861,0.8264940861293827,0.8237019671236735,1.0462936910628637,429.1844808256959,293.77125678470753,8338.082078324647,8.917049941978108,17.651915140321012,-0.0005387931034482759,1856,1857,-23415.196787383,-25822.552248082196,230,2.592489344240396,0.0
ADI-47197,abodybuilder2,SUCCESS,,-2736.990150428024,-11.848442209645127,0.5686784414994331,0.7210201115331605,0.567611743673642,0.5697708903843248,0.5566604429063493,345.90047138347927,300.50009747654474,2811.1935756798794,8.365268317340844,15.750130427548239,0.0010384215991692627,1926,1924,-25218.241443649476,-27955.2315940775,231,2.6249740951102725,0.0
ADI-47198,abodybuilder2,SUCCESS,,-2165.0468545069307,-9.4958195373111,0.5661701978098321,0.6190404325206771,0.5864696112794263,0.5423262100862885,0.5488005559415685,356.11698169211405,274.4350156163659,2898.0666285491216,9.64168272065767,18.375773128590264,-0.0010787486515641855,1854,1856,-22561.956028694585,-24727.002883201516,228,2.7758092513715718,0.0
ADI-47199,abodybuilder2,SUCCESS,,-1534.237476682887,-6.758755403889371,0.4068411967653951,0.47315862184295227,0.38427617779075746,0.4307204883418631,0.368312104173462,328.3754297861535,244.80085969005938,2573.9769297436687,9.687636869393314,18.256941007648887,0.0005379236148466917,1859,1858,-24528.65622359742,-26062.893700280307,227,2.720841597741407,0.0
ADI-47200,abodybuilder2,SUCCESS,,-2949.479287604514,-13.050793307984575,0.7001456947669039,0.8748949318735373,0.7152825443837278,0.6821603657826282,0.7660835563594298,441.1136942958638,252.19998334844212,8447.827449468225,9.803321202196697,18.65425834402881,-0.0005417118093174431,1846,1847,-25273.876981990437,-28223.35626959495,226,2.6656380099330814,0.0
ADI-47201,abodybuilder2,SUCCESS,,-1773.0554546328494,-7.776559011547585,0.4604356336340921,0.5221361240736505,0.42645220487949814,0.49429993453247745,0.4463456557370974,330.64637628572575,242.01691171376595,2587.206367546349,9.27709488483381,16.33473368777505,0.000564652738565782,1771,1770,-21231.07710010226,-23004.132554735108,228,2.724724389731921,0.0
ADI-47202,abodybuilder2,SUCCESS,,-1499.355669455279,-6.547404670110389,0.5250682080068276,0.6099696409424983,0.4778724369693913,0.5744383099721599,0.5329544596571261,327.59657701105095,240.84187573399703,2493.4248192773844,9.235751792957654,16.08183195176691,-0.0016251354279523294,1846,1849,-25867.714622177973,-27367.070291633252,229,2.805614727648827,0.0
ADI-47203,abodybuilder2,SUCCESS,,-1366.8669931992008,-5.968851498686466,0.404832252902545,0.4612452637110335,0.40316802005517177,0.40656350655420714,0.38485076697639314,298.64826353168144,192.9833115854221,2452.1627853453365,9.696970675164629,18.086140428175415,0.0010604453870625664,1886,1884,-29376.311160073255,-30743.178153272456,229,2.5963000597003423,0.0
ADI-47204,abodybuilder2,SUCCESS,,-2186.874509860474,-9.591554867809096,0.5040495885961487,0.5886769136508948,0.5356994089841604,0.46473452249198594,0.4353368678727669,328.076328002468,258.5289066629839,2602.172947825092,9.147912656450764,17.554797430558132,-0.003246753246753247,1848,1854,-26485.631070423955,-28672.50558028443,228,2.638009855933065,0.0
ADI-47205,abodybuilder2,SUCCESS,,-2180.13746070912,-9.562006406618949,0.5035426123548951,0.5476502726072477,0.5319948730463119,0.4678247154484475,0.7041613968257333,472.34204186338314,363.0492484432407,8467.79608384415,9.058751192235915,16.41400931224811,-0.0016501650165016502,1818,1821,-19273.98025720867,-21454.11771791779,228,2.629954182110404,0.0
ADI-47206,abodybuilder2,SUCCESS,,-1776.9571962919908,-7.82800527000877,0.4779891402647646,0.5752718472083178,0.5111320851856944,0.4378450875408919,0.3720420252382003,299.5213137326981,184.64801249516415,2654.133246069309,9.564799990040457,18.70997602895279,-0.0016685205784204673,1798,1801,-23974.397135993393,-25751.354332285384,227,2.6157280057376,0.0
