target,trajectory,policy,final_model,final_private_mae,private_regret
HIC,55,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,55,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,56,CV_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,56,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,56,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,57,CV_FIRST,HIC__ENSEMBLE_PUBLIC_BEST2__3b5c5830,0.4558586081790777,0.024598774524650202
HIC,57,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,57,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,58,CV_FIRST,HIC__NESTED_STACK_NNLS__7dd49616,0.4312598336544275,0.0
HIC,58,PUBLIC_FIRST,HIC__NESTED_STACK_NNLS__7dd49616,0.4312598336544275,0.0
HIC,58,BALANCED,HIC__NESTED_STACK_NNLS__7dd49616,0.4312598336544275,0.0
HIC,59,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP3_CV,0.45874463238246355,0.027484798728036053
HIC,59,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,59,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,60,CV_FIRST,HIC__NESTED_STACK_NNLS__7dd49616,0.4312598336544275,0.0
HIC,60,PUBLIC_FIRST,HIC__NESTED_STACK_NNLS__7dd49616,0.4312598336544275,0.0
HIC,60,BALANCED,HIC__NESTED_STACK_NNLS__7dd49616,0.4312598336544275,0.0
HIC,61,CV_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,61,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,61,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,62,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP2_CV,0.4710360101918225,0.039776176537395014
HIC,62,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,62,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,63,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP2_CV,0.4710360101918225,0.039776176537395014
HIC,63,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,63,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,64,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP3_CV,0.45874463238246355,0.027484798728036053
HIC,64,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,64,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,65,CV_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,65,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,65,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,66,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP2_CV,0.4710360101918225,0.039776176537395014
HIC,66,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,66,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,67,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP3_CV,0.45874463238246355,0.027484798728036053
HIC,67,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,67,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,68,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP2_CV,0.4710360101918225,0.039776176537395014
HIC,68,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,68,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,69,CV_FIRST,HIC__NESTED_STACK_NNLS__7dd49616,0.4312598336544275,0.0
HIC,69,PUBLIC_FIRST,HIC__NESTED_STACK_NNLS__7dd49616,0.4312598336544275,0.0
HIC,69,BALANCED,HIC__NESTED_STACK_NNLS__7dd49616,0.4312598336544275,0.0
HIC,70,CV_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,70,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,70,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,71,CV_FIRST,HIC__NESTED_STACK_NNLS__7dd49616,0.4312598336544275,0.0
HIC,71,PUBLIC_FIRST,HIC__NESTED_STACK_NNLS__7dd49616,0.4312598336544275,0.0
HIC,71,BALANCED,HIC__NESTED_STACK_NNLS__7dd49616,0.4312598336544275,0.0
HIC,72,CV_FIRST,HIC__ENSEMBLE_CV_PUBLIC__398bf391,0.45826540519197684,0.027005571537549344
HIC,72,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,72,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,73,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP3_CV,0.45874463238246355,0.027484798728036053
HIC,73,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,73,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,74,CV_FIRST,HIC__ENSEMBLE_PUBLIC_BEST2__3b5c5830,0.4558586081790777,0.024598774524650202
HIC,74,PUBLIC_FIRST,HIC__ENSEMBLE_PUBLIC_BEST2__3b5c5830,0.4558586081790777,0.024598774524650202
HIC,74,BALANCED,HIC__ENSEMBLE_PUBLIC_BEST2__3b5c5830,0.4558586081790777,0.024598774524650202
HIC,75,CV_FIRST,HIC__ENSEMBLE_PUBLIC_BEST2__3b5c5830,0.4558586081790777,0.024598774524650202
HIC,75,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,75,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,76,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP3_CV,0.45874463238246355,0.027484798728036053
HIC,76,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,76,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,77,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP3_CV,0.45874463238246355,0.027484798728036053
HIC,77,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,77,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,78,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP2_CV,0.4710360101918225,0.039776176537395014
HIC,78,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,78,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,79,CV_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,79,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,79,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,80,CV_FIRST,HIC__ENSEMBLE_PUBLIC_BEST2__3b5c5830,0.4558586081790777,0.024598774524650202
HIC,80,PUBLIC_FIRST,HIC__ENSEMBLE_PUBLIC_BEST2__3b5c5830,0.4558586081790777,0.024598774524650202
HIC,80,BALANCED,HIC__ENSEMBLE_PUBLIC_BEST2__3b5c5830,0.4558586081790777,0.024598774524650202
HIC,81,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP3_CV,0.45874463238246355,0.027484798728036053
HIC,81,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,81,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,82,CV_FIRST,HIC__ENSEMBLE_CV_PUBLIC__398bf391,0.45826540519197684,0.027005571537549344
HIC,82,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,82,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,83,CV_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,83,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,83,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,84,CV_FIRST,HIC__NESTED_STACK_NNLS__7dd49616,0.4312598336544275,0.0
HIC,84,PUBLIC_FIRST,HIC__NESTED_STACK_NNLS__7dd49616,0.4312598336544275,0.0
HIC,84,BALANCED,HIC__NESTED_STACK_NNLS__7dd49616,0.4312598336544275,0.0
HIC,85,CV_FIRST,HIC__ENSEMBLE_CV_PUBLIC__398bf391,0.45826540519197684,0.027005571537549344
HIC,85,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,85,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,86,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP2_CV,0.4710360101918225,0.039776176537395014
HIC,86,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,86,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,87,CV_FIRST,HIC__ENSEMBLE_PUBLIC_BEST2__3b5c5830,0.4558586081790777,0.024598774524650202
HIC,87,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,87,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,88,CV_FIRST,HIC__ENSEMBLE_CV_PUBLIC__398bf391,0.45826540519197684,0.027005571537549344
HIC,88,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,88,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,89,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP2_CV,0.4710360101918225,0.039776176537395014
HIC,89,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,89,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,90,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP3_CV,0.45874463238246355,0.027484798728036053
HIC,90,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,90,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,91,CV_FIRST,STRESS::HIC::ENSEMBLE_TOP2_CV,0.4710360101918225,0.039776176537395014
HIC,91,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,91,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,92,CV_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,92,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,92,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,93,CV_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,93,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,93,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,94,CV_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,94,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,94,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,95,CV_FIRST,HIC__ENSEMBLE_PUBLIC_BEST2__3b5c5830,0.4558586081790777,0.024598774524650202
HIC,95,PUBLIC_FIRST,HIC__ENSEMBLE_PUBLIC_BEST2__3b5c5830,0.4558586081790777,0.024598774524650202
HIC,95,BALANCED,HIC__ENSEMBLE_PUBLIC_BEST2__3b5c5830,0.4558586081790777,0.024598774524650202
HIC,96,CV_FIRST,HIC__ENSEMBLE_CV_PUBLIC__398bf391,0.45826540519197684,0.027005571537549344
HIC,96,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,96,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,97,CV_FIRST,HIC__ENSEMBLE_PUBLIC_BEST2__3b5c5830,0.4558586081790777,0.024598774524650202
HIC,97,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,97,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,98,CV_FIRST,HIC__ENSEMBLE_PUBLIC_BEST2__3b5c5830,0.4558586081790777,0.024598774524650202
HIC,98,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,98,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,99,CV_FIRST,HIC__ENSEMBLE_CV_PUBLIC__398bf391,0.45826540519197684,0.027005571537549344
HIC,99,PUBLIC_FIRST,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
HIC,99,BALANCED,HIC__ENSEMBLE_TOP2_PUBLIC__1deaf115,0.44938229706119553,0.01812246340676804
