target,tag,model,repeat,fold,pearson,mae,rmse,spearman
HIC,SEQ_SIMPLE/Ridge,nested_refit,1,2,0.37080363861216,0.5115468223009941,0.6766934385667088,0.405425219941349
HIC,NESTED_STACK_MEAN,mean,1,3,0.4574523815178607,0.5536511354606475,0.8557166639101585,0.474750254033139
HIC,NESTED_STACK_MEDIAN,median,1,3,0.43328134049015454,0.5794538592642542,0.8675508644327514,0.4329575675777121
HIC,NESTED_STACK_NNLS,nnls,1,3,0.43012577699770477,0.5899991274386627,0.8698382861316412,0.44322243793518534
HIC,NESTED_STACK_RIDGE,ridge,1,3,0.43300571905991836,0.5849371122267986,0.8690473199098679,0.44468884798625297
HIC,ESMFN_STRUCTURE/ElasticNet,nested_refit,1,3,0.3564098389077246,0.6336986529951905,0.9272814228207525,0.3339748891306484
HIC,PLM_ESM2/PCA64/SVR,nested_refit,1,3,0.44359023489600663,0.5951434597261716,0.8626935752863852,0.4179268645542691
HIC,SEQ_SIMPLE/Ridge,nested_refit,1,3,0.355724772726427,0.6309275826486448,0.9178579680720558,0.39464760499357077
HIC,NESTED_STACK_MEAN,mean,1,4,0.5045470583482579,0.5001274032267089,0.6668385051783738,0.4780935002422706
HIC,NESTED_STACK_MEDIAN,median,1,4,0.4821874158885855,0.50224003613153,0.6813890336052963,0.47222732232518755
HIC,NESTED_STACK_NNLS,nnls,1,4,0.5286359136068193,0.4969221587141911,0.6550813570036214,0.5671860773579698
HIC,NESTED_STACK_RIDGE,ridge,1,4,0.5345914176171593,0.47450132317111426,0.6519912128163398,0.5769019345331386
HIC,ESMFN_STRUCTURE/ElasticNet,nested_refit,1,4,0.5754751658983703,0.4858859736758001,0.6338882190347146,0.5413382309108226
HIC,PLM_ESM2/PCA64/SVR,nested_refit,1,4,0.3735519660219651,0.5722024396499277,0.7478437333631482,0.38075161043067335
HIC,SEQ_SIMPLE/Ridge,nested_refit,1,4,0.336872677603273,0.5965206844851936,0.805885646407838,0.24876260729630412
HIC,NESTED_STACK_MEAN,mean,2,0,0.618628824674009,0.4992448256033831,0.6705769408714785,0.4804011851798933
HIC,NESTED_STACK_MEDIAN,median,2,0,0.6464559726782279,0.4794209067150417,0.6467767931007083,0.49577937204020994
HIC,NESTED_STACK_NNLS,nnls,2,0,0.6417323595034087,0.49410063218789996,0.6566499404915441,0.5119933299255439
HIC,NESTED_STACK_RIDGE,ridge,2,0,0.6426323163421407,0.5096541968860661,0.6641851537360999,0.49644798886022373
HIC,ESMFN_STRUCTURE/ElasticNet,nested_refit,2,0,0.6249581211619355,0.5084431474559049,0.6692443037954254,0.43844547972402925
HIC,PLM_ESM2/PCA64/SVR,nested_refit,2,0,0.6120386270886037,0.5266780020716318,0.6909381787420187,0.624655264097864
HIC,SEQ_SIMPLE/Ridge,nested_refit,2,0,0.44912380372546024,0.5685706538716337,0.7808457537581011,0.36941079305760754
HIC,NESTED_STACK_MEAN,mean,2,1,0.6846682228230592,0.39246058282458857,0.5494163210279608,0.6557486631016043
HIC,NESTED_STACK_MEDIAN,median,2,1,0.6445837675558986,0.4141864550790451,0.576108780944476,0.6066176470588236
HIC,NESTED_STACK_NNLS,nnls,2,1,0.7088506348433268,0.3884627014865682,0.5329213574328695,0.6828208556149733
HIC,NESTED_STACK_RIDGE,ridge,2,1,0.6838569386940223,0.4058626729067534,0.5737305106988134,0.6878342245989305
HIC,ESMFN_STRUCTURE/ElasticNet,nested_refit,2,1,0.6161569783709172,0.43874001598523515,0.5979616625219559,0.6433823529411765
HIC,PLM_ESM2/PCA64/SVR,nested_refit,2,1,0.7284382815555934,0.3950019327969423,0.5176840926287466,0.6487299465240642
HIC,SEQ_SIMPLE/Ridge,nested_refit,2,1,0.509152185396089,0.5081221676210675,0.6948955762743493,0.5417780748663102
HIC,NESTED_STACK_MEAN,mean,2,2,0.21054415976840218,0.4802119118438402,0.7834107022293901,0.43731671554252194
HIC,NESTED_STACK_MEDIAN,median,2,2,0.16525466814147552,0.503225750047027,0.7959030814520738,0.4244868035190615
HIC,NESTED_STACK_NNLS,nnls,2,2,0.3143340720472662,0.451248133618858,0.7574926649665595,0.5098973607038122
HIC,NESTED_STACK_RIDGE,ridge,2,2,0.3110540746146766,0.4499389740330558,0.7708679365684572,0.5098973607038122
HIC,ESMFN_STRUCTURE/ElasticNet,nested_refit,2,2,0.3466156660027029,0.46999810751649623,0.7824545512862467,0.5256598240469208
HIC,PLM_ESM2/PCA64/SVR,nested_refit,2,2,0.24640539924910043,0.48639194751354486,0.7628369604697112,0.4659090909090909
HIC,SEQ_SIMPLE/Ridge,nested_refit,2,2,-0.07566666132315861,0.6097662079027262,0.9042348982631615,0.0755131964809384
HIC,NESTED_STACK_MEAN,mean,2,3,0.6697893076214007,0.5200333140900399,0.7211943516324477,0.6045829615793744
HIC,NESTED_STACK_MEDIAN,median,2,3,0.6200211307381918,0.5370817020080965,0.7432619095531102,0.5701191663165114
HIC,NESTED_STACK_NNLS,nnls,2,3,0.6125981456232908,0.5309607287255458,0.7414023008242996,0.5910174251461199
HIC,NESTED_STACK_RIDGE,ridge,2,3,0.5762932097541695,0.544700070182554,0.7632466997271238,0.5483043171873586
HIC,ESMFN_STRUCTURE/ElasticNet,nested_refit,2,3,0.5674887128072206,0.5528518092537134,0.76022270539544,0.545554546288726
HIC,PLM_ESM2/PCA64/SVR,nested_refit,2,3,0.5273681393775242,0.5981338365211069,0.7894883682483298,0.5281393305973856
HIC,SEQ_SIMPLE/Ridge,nested_refit,2,3,0.5501671409332234,0.5334008903557067,0.7715158293584716,0.4641613276891983
HIC,NESTED_STACK_MEAN,mean,2,4,0.5169923525760678,0.4766271391658349,0.6194326413708027,0.5046746189290533
HIC,NESTED_STACK_MEDIAN,median,2,4,0.43105815436663264,0.5244545228237532,0.6782980222857252,0.3967002816427429
HIC,NESTED_STACK_NNLS,nnls,2,4,0.4971464280661422,0.4867695522915115,0.6278080519863573,0.4953253978737021
HIC,NESTED_STACK_RIDGE,ridge,2,4,0.5041224855412745,0.47013690430183475,0.6228998637309552,0.5127406135650425
HIC,ESMFN_STRUCTURE/ElasticNet,nested_refit,2,4,0.5315897894860565,0.4769953577939008,0.6262299495568328,0.5904674709663933
HIC,PLM_ESM2/PCA64/SVR,nested_refit,2,4,0.3384349426006256,0.5394527316857681,0.7065181558836723,0.26984418418582146
HIC,SEQ_SIMPLE/Ridge,nested_refit,2,4,0.3837930635139781,0.5887920276123553,0.7610133854520608,0.26306141596919413
HIC,CONST_MEDIAN,cv,0,0,,0.4667878787878789,0.8965036125263118,
HIC,CONST_MEDIAN,cv,0,1,,0.4861818181818183,0.7816503907331803,
HIC,CONST_MEDIAN,cv,0,2,,0.50021875,0.7086345805491007,
HIC,CONST_MEDIAN,cv,0,3,,0.49709374999999995,0.8251581855923139,
HIC,CONST_MEDIAN,cv,0,4,,0.6560625000000002,1.04319086820198,
HIC,CONST_MEDIAN,cv,1,0,,0.49615151515151507,0.9227487756861575,
HIC,CONST_MEDIAN,cv,1,1,,0.5653030303030303,0.8746946999849823,
HIC,CONST_MEDIAN,cv,1,2,,0.4100312500000001,0.5551860892979936,
HIC,CONST_MEDIAN,cv,1,3,,0.60546875,1.0396093917909743,
HIC,CONST_MEDIAN,cv,1,4,,0.5099687500000001,0.8067809298378338,
HIC,CONST_MEDIAN,cv,2,0,,0.49899999999999983,0.8960226086162753,
HIC,CONST_MEDIAN,cv,2,1,,0.4776363636363636,0.7854611461563277,
HIC,CONST_MEDIAN,cv,2,2,,0.5081250000000002,0.8323440544630564,
HIC,CONST_MEDIAN,cv,2,3,,0.6100937499999999,0.9906039982000877,
HIC,CONST_MEDIAN,cv,2,4,,0.49509375,0.7512494384357299,
HIC,ESMFN_STRUCTURE/ElasticNet,cv,0,0,0.5884589437210781,0.5614196970020403,0.7140664516937084,0.4341720683491917
HIC,ESMFN_STRUCTURE/ElasticNet,cv,0,1,0.5908258680642767,0.507993506352131,0.6645265608083888,0.5597058597297057
HIC,ESMFN_STRUCTURE/ElasticNet,cv,0,2,0.3662759284522368,0.47643674237191486,0.6493176611667547,0.35707084743496326
HIC,ESMFN_STRUCTURE/ElasticNet,cv,0,3,0.557894616893001,0.5005995799912291,0.6903447265720595,0.5515534804578051
HIC,ESMFN_STRUCTURE/ElasticNet,cv,0,4,0.32173842199866576,0.6191241469181028,0.9371012762174664,0.37980020322651126
